date,venue,prefix,till,dept,product_name,qty,rev_ex_gst,rev_inc_gst,cost,cost_source,reconciled
2026-01-02,mari,mari,mari,f,Large Margherita,13.0,248.2,273.02,30.2536,recipe,true
2026-01-02,mari,mari,mari,f,Large Hawaiian,7.0,130.6182,143.68,23.2099,recipe,true
2026-01-02,mari,mari,mari,f,Regular Pepperoni,8.0,123.8909,136.28,21.5936,recipe,true
2026-01-02,mari,mari,mari,f,Large Super House Special,6.0,119.4818,131.43,45.7062,recipe,true
2026-01-02,mari,mari,mari,f,Large Bubba Gump,5.0,119.0909,131.0,27.503,recipe,true
2026-01-02,mari,mari,mari,f,Banquet Deal Pizzas,2.0,109.0909,120.0,42.2562,recipe,true
2026-01-02,mari,mari,mari,f,Regular New Yorker [Dine-in],5.0,91.8636,101.05,13.1995,recipe,true
2026-01-02,mari,mari,mari,f,Large Meatlovers,3.0,70.7818,77.86,20.22,recipe,true
2026-01-02,mari,mari,mari,f,Large Tandoori Chicken,3.0,68.5727,75.43,9.5784,recipe,true
2026-01-02,mari,mari,mari,f,Regular Hail Africa [Dine-in],4.0,63.4545,69.8,11.29,recipe,true
2026-01-02,mari,mari,mari,f,Regular Little Italy [Dine-in],3.0,60.3455,66.38,12.4965,recipe,true
2026-01-02,mari,mari,mari,f,"Regular No Chorizo, No Cry [Dine-in]",3.0,55.0727,60.58,7.9245,recipe,true
2026-01-02,mari,mari,mari,f,Large Pepperoni,3.0,54.5455,60.0,13.083,recipe,true
2026-01-02,mari,mari,mari,f,Large New Yorker,2.0,49.9636,54.96,9.9462,recipe,true
2026-01-02,mari,mari,mari,f,Large Sanchez,2.0,49.9182,54.91,11.6748,recipe,true
2026-01-02,mari,mari,mari,f,Large Truffalo Soldier,2.0,45.8364,50.42,10.4,recipe,true
2026-01-02,mari,mari,mari,f,Regular Margherita,3.0,43.6364,48.0,6.0993,recipe,true
2026-01-02,mari,mari,mari,f,Regular Little Italy,2.0,41.8182,46.0,9.5162,recipe,true
2026-01-02,mari,mari,mari,f,Regular Paddock,2.0,41.8182,46.0,8.1676,recipe,true
2026-01-02,mari,mari,mari,f,Regular Meatlovers,2.0,38.5545,42.41,8.6784,recipe,true
2026-01-02,mari,mari,mari,f,Regular BBQ Chicken Pizza,2.0,38.5182,42.37,6.1752,recipe,true
2026-01-02,mari,mari,mari,f,Regular Uber Margherita,2.0,38.5091,42.36,6.6092,recipe,true
2026-01-02,mari,mari,mari,f,Regular Super House Special,2.0,38.1818,42.0,9.2374,recipe,true
2026-01-02,mari,mari,mari,f,Regular Uber Margherita [Dine-in],2.0,36.6727,40.34,5.424,recipe,true
2026-01-02,mari,mari,mari,f,Garlic Bread,8.0,36.3636,40.0,11.9016,recipe,true
2026-01-02,mari,mari,mari,f,Regular Sanchez [Dine-in],2.0,33.8091,37.19,7.8904,recipe,true
2026-01-02,mari,mari,mari,f,"Large No Chorizo, No Cry",1.0,24.9818,27.48,5.4669,recipe,true
2026-01-02,mari,mari,mari,f,Large Paddock,1.0,24.9636,27.46,5.1033,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Little Italy,1.0,24.5455,27.0,9.646,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Sanchez,1.0,24.5455,27.0,8.534,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Sorrento,1.0,24.5455,27.0,8.5484,recipe,true
2026-01-02,mari,mari,mari,f,Large Little Italy,1.0,24.5455,27.0,7.3904,recipe,true
2026-01-02,mari,mari,mari,f,Large Uber Margherita,1.0,24.5455,27.0,4.384,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Jimmy Jury [Dine-in],1.0,23.6364,26.0,8.2019,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free BBQ Chicken Pizza,1.0,22.7273,25.0,7.2979,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Bubba Gump,1.0,22.7273,25.0,8.2929,recipe,true
2026-01-02,mari,mari,mari,f,Gluten-free Little Italy [Dine-in],1.0,22.7273,25.0,9.0534,recipe,true
2026-01-02,mari,mari,mari,f,Large Cosmopolitan,1.0,22.7273,25.0,7.041,recipe,true
2026-01-02,mari,mari,mari,f,Large Roma Special,1.0,22.7273,25.0,5.6021,recipe,true
2026-01-02,mari,mari,mari,f,Cheesy Garlic Bread,4.0,22.0182,24.22,7.2108,recipe,true
2026-01-02,mari,mari,mari,f,Regular Sorrento,1.0,21.3,23.43,4.0074,recipe,true
2026-01-02,mari,mari,mari,f,Regular El Patron [Dine-in],1.0,21.2818,23.41,3.7287,recipe,true
2026-01-02,mari,mari,mari,f,Regular Jimmy Jury,1.0,20.9091,23.0,4.214,recipe,true
2026-01-02,mari,mari,mari,f,Regular No Chorizo No Cry Solo Combo,1.0,20.9091,23.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Regular Sanchez,1.0,20.9091,23.0,4.5378,recipe,true
2026-01-02,mari,mari,mari,f,Regular Sanchez VEGAN,1.0,20.9091,23.0,2.6391,recipe,true
2026-01-02,mari,mari,mari,f,Regular Cosmopolitan,1.0,19.0909,21.0,4.4662,recipe,true
2026-01-02,mari,mari,mari,f,Delivery Fee [Me&U],5.0,18.5,20.35,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Regular Sorrento [Dine-in],1.0,18.4909,20.34,3.4149,recipe,true
2026-01-02,mari,mari,mari,f,Large Vegetarian,2.0,18.1818,20.0,8.4872,recipe,true
2026-01-02,mari,mari,mari,f,Regular Hawaiian,1.0,14.8273,16.31,3.272,recipe,true
2026-01-02,mari,mari,mari,f,Regular Garlic Cheese Pizza,1.0,12.9455,14.24,1.5021,recipe,true
2026-01-02,mari,mari,mari,f,Regular Super House Special [Dine-in],1.0,11.4545,12.6,4.0262,recipe,true
2026-01-02,mari,mari,mari,f,Fettuccine Boscaiola,1.0,11.3636,12.5,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Coke Zero Can,2.0,7.2727,8.0,3.78,recipe,true
2026-01-02,mari,mari,mari,f,Coke 1.25L,1.0,5.4545,6.0,3.69,recipe,true
2026-01-02,mari,mari,mari,f,Coke Zero 1.25L,1.0,5.4545,6.0,3.09,recipe,true
2026-01-02,mari,mari,mari,f,Add Pepperoni,2.0,3.6364,4.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Coke Can,1.0,3.6364,4.0,1.89,recipe,true
2026-01-02,mari,mari,mari,f,Delivery Fee - Freshwater / Queenscliff,1.0,3.6364,4.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Ham,3.0,2.7273,3.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Pineapple,3.0,2.7273,3.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Prawns,1.0,2.7273,3.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Anchovies,2.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Calabrese,1.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Chicken,1.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Jalapenos,2.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Prosciutto,1.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Extra Mozzarella,1.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Sour Cream,2.0,1.7455,1.92,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Chilli,3.0,1.3727,1.51,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Vegan Cheese,1.0,0.9273,1.02,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Basil,1.0,0.9091,1.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Cherry Tomatoes,1.0,0.9091,1.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Garlic Base,1.0,0.9091,1.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,.1.25L Solo,1.0,0.0,0.0,2.03,recipe,true
2026-01-02,mari,mari,mari,f,.1.25L Sunkist,1.0,0.0,0.0,3.77,recipe,true
2026-01-02,mari,mari,mari,f,.Garlic Bread,2.0,0.0,0.0,2.9754,recipe,true
2026-01-02,mari,mari,mari,f,Add Mushrooms,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Add Onion,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Gluten-free El Patron [Dine-in],1.0,0.0,0.0,7.9232,recipe,true
2026-01-02,mari,mari,mari,f,Less Cheese,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,mari,mari,mari,f,Regular Hail Africa,1.0,0.0,0.0,3.415,recipe,true
2026-01-02,stow,stow,stow,b,Classic Margarita,35.0,493.1273,542.44,146.034,recipe,true
2026-01-02,stow,stow,stow,b,Aperol Spritz,24.0,380.4364,418.48,85.344,recipe,true
2026-01-02,stow,stow,stow,b,Grifter Pale - Pint,32.0,335.7,369.27,106.5408,recipe,true
2026-01-02,stow,stow,stow,b,Fresh is Best Lager - Pint,31.0,315.3636,346.9,75.0789,recipe,true
2026-01-02,stow,stow,stow,b,Fresh is Best Summer Lager - Schooner,36.7,247.0273,271.73,57.6961,recipe,true
2026-01-02,stow,stow,stow,b,Casa Gheller Prosecco - Glass,15.0,218.9182,240.81,50.22,recipe,true
2026-01-02,stow,stow,stow,b,Kirin - Pint,16.0,218.1818,240.0,81.4784,recipe,true
2026-01-02,stow,stow,stow,b,Fresh is Best Lager - Schooner,26.0,203.4727,223.82,46.9508,recipe,true
2026-01-02,stow,stow,stow,f,Holy Guacamole,13.0,192.0909,211.3,50.518,recipe,true
2026-01-02,stow,stow,stow,b,Espresso Martini,13.0,176.6909,194.36,42.705,recipe,true
2026-01-02,stow,stow,stow,b,Jalapeño Marg,9.0,172.8,190.08,34.6122,recipe,true
2026-01-02,stow,stow,stow,b,Status Quo - Schooner,15.0,170.6455,187.71,46.512,recipe,true
2026-01-02,stow,stow,stow,b,Stone & Wood - Schooner,16.0,168.3545,185.19,52.7408,recipe,true
2026-01-02,stow,stow,stow,f,Fish Tacos,9.0,164.0,180.4,16.6365,recipe,true
2026-01-02,stow,stow,stow,b,Petits Detours Rosé - Regular,11.0,160.5,176.55,38.148,recipe,true
2026-01-02,stow,stow,stow,b,Grifter Pale - Schooner,19.0,153.0,168.3,47.1656,recipe,true
2026-01-02,stow,stow,stow,b,Frozen Marg,10.0,150.4364,165.48,37.196,recipe,true
2026-01-02,stow,stow,stow,b,Philter XPA - Pint,15.0,144.1818,158.6,45.033,recipe,true
2026-01-02,stow,stow,stow,f,American Standard Burger,6.0,143.8636,158.25,35.0418,recipe,true
2026-01-02,stow,stow,stow,f,Sensei Calamari,8.0,132.6,145.86,18.1024,recipe,true
2026-01-02,stow,stow,stow,b,White Light Pure Vodka [House],15.0,121.1818,133.3,22.812,recipe,true
2026-01-02,stow,stow,stow,b,Bombay Dry [House],15.0,117.7636,129.54,32.466,recipe,true
2026-01-02,stow,stow,stow,b,Tuckerbush Margie,6.0,116.5091,128.16,24.1,lightspeed,true
2026-01-02,stow,stow,stow,b,Hendricks Gin Tonica,6.0,114.5455,126.0,32.019,recipe,true
2026-01-02,stow,stow,stow,b,Limoncello Spritz,6.0,112.0182,123.22,31.92,recipe,true
2026-01-02,stow,stow,stow,b,Ottelia Chardonnay - Bottle,2.0,107.2727,118.0,34.6,lightspeed,true
2026-01-02,stow,stow,stow,b,Bad Bitch Martini,6.0,102.4364,112.68,24.6012,recipe,true
2026-01-02,stow,stow,stow,b,Philter XPA - Schooner,11.0,102.1455,112.36,24.6235,recipe,true
2026-01-02,stow,stow,stow,f,Beef Burrito,4.0,96.1455,105.76,37.6288,recipe,true
2026-01-02,stow,stow,stow,b,Stone & Wood - Pint,7.0,95.9182,105.51,30.9463,recipe,true
2026-01-02,stow,stow,stow,f,BBQ Wings,7.0,95.2727,104.8,21.98,recipe,true
2026-01-02,stow,stow,stow,b,Trentham Estate Rosé - Bottle,2.0,89.9273,98.92,21.63,lightspeed,true
2026-01-02,stow,stow,stow,b,Negroni,6.0,87.7091,96.48,24.594,recipe,true
2026-01-02,stow,stow,stow,b,Version Two Pinot Grigio - Regular,9.0,84.7364,93.21,15.9003,recipe,true
2026-01-02,stow,stow,stow,f,Eggplant Parmy,3.0,77.2364,84.96,1.65,lightspeed,true
2026-01-02,stow,stow,stow,f,Bang Bang Cauli,5.0,73.4636,80.81,13.8295,recipe,true
2026-01-02,stow,stow,stow,f,Stow Schnitty,3.0,72.1545,79.37,16.494,recipe,true
2026-01-02,stow,stow,stow,f,Sweet Potato Fries,6.0,72.1182,79.33,15.1806,recipe,true
2026-01-02,stow,stow,stow,f,Chicken Burrito,3.0,71.7091,78.88,24.843,recipe,true
2026-01-02,stow,stow,stow,f,Rosemary Salted Fries,6.0,64.9182,71.41,11.16,recipe,true
2026-01-02,stow,stow,stow,b,Scorched As,4.0,63.5455,69.9,17.3892,recipe,true
2026-01-02,stow,stow,stow,b,Kirin - Schooner,6.0,62.9091,69.2,22.7814,recipe,true
2026-01-02,stow,stow,stow,b,Fresh is Best Summer Lager - Pint,7.0,60.0,66.0,14.7588,recipe,true
2026-01-02,stow,stow,stow,b,Petits Detours Rosé Mediterranee - Bottle,1.0,59.1727,65.09,17.34,recipe,true
2026-01-02,stow,stow,stow,f,Tofu San Dumplings,4.0,58.9364,64.83,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Status Quo - Pint,4.0,58.4273,64.27,16.6348,recipe,true
2026-01-02,stow,stow,stow,b,Beetle Juice,3.0,58.2545,64.08,11.121,recipe,true
2026-01-02,stow,stow,stow,b,Casa Gheller Prosecco - Bottle,1.0,58.1818,64.0,17.12,lightspeed,true
2026-01-02,stow,stow,stow,b,Tommy's Margarita,4.0,58.1818,64.0,20.2288,recipe,true
2026-01-02,stow,stow,stow,f,Buffalo Wings,4.0,57.4636,63.21,11.9056,recipe,true
2026-01-02,stow,stow,stow,b,Oceanside,3.0,55.5,61.05,10.8219,recipe,true
2026-01-02,stow,stow,stow,b,Little Dragon - Pint,4.0,54.7727,60.25,18.4952,recipe,true
2026-01-02,stow,stow,stow,b,Mother's Milk Shiraz - Bottle,1.0,53.6364,59.0,16.08,lightspeed,true
2026-01-02,stow,stow,stow,f,Fancy Pants Parmy,2.0,53.1727,58.49,1.1,lightspeed,true
2026-01-02,stow,stow,stow,b,Lychee Martini,4.0,50.9091,56.0,15.6312,recipe,true
2026-01-02,stow,stow,stow,b,Heaps Normal Tin,5.0,47.8909,52.68,13.348,recipe,true
2026-01-02,stow,stow,stow,f,Vegilante Vegan Burger,2.0,47.6727,52.44,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Chicken Shindig Burger,2.0,47.2727,52.0,10.7858,recipe,true
2026-01-02,stow,stow,stow,f,Fish Burrito,2.0,45.3091,49.84,11.6828,recipe,true
2026-01-02,stow,stow,stow,b,Grifter Citra Paradisi IPA - Pint,3.0,45.2545,49.78,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Truffle Fries,3.0,41.3727,45.51,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Tuk Tuk Salad,2.0,40.3727,44.41,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Coconut Margarita,2.0,38.5,42.35,8.4898,recipe,true
2026-01-02,stow,stow,stow,b,Corona,4.0,38.3455,42.18,10.2852,recipe,true
2026-01-02,stow,stow,stow,f,Sweet Potato Fries D,3.0,38.1818,42.0,7.5903,recipe,true
2026-01-02,stow,stow,stow,f,Cauliflower Tacos,2.0,36.9909,40.69,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Version Two Sparkling - Regular,5.0,36.4818,40.13,8.8335,recipe,true
2026-01-02,stow,stow,stow,b,Rooster Rojo Blanco Tequila [House],4.0,36.3636,40.0,7.8564,recipe,true
2026-01-02,stow,stow,stow,b,Whispering Angel Rosé - Large,1.0,36.0636,39.67,11.4317,recipe,true
2026-01-02,stow,stow,stow,b,Villa Fresco Sangiovese - Regular,4.0,34.5455,38.0,9.6492,recipe,true
2026-01-02,stow,stow,stow,b,Fellr Watermelon Seltzer Tin,3.0,33.2727,36.6,9.73,lightspeed,true
2026-01-02,stow,stow,stow,b,Scout Pinot Gris - Regular,2.0,33.0182,36.32,7.92,recipe,true
2026-01-02,stow,stow,stow,b,Caffé Crema,2.0,31.4364,34.58,4.9162,recipe,true
2026-01-02,stow,stow,stow,b,Two Tonne Riesling - Regular,2.0,30.9091,34.0,8.544,recipe,true
2026-01-02,stow,stow,stow,b,Year Wines 'Zagara' Orange - Regular,2.0,27.7364,30.51,6.84,recipe,true
2026-01-02,stow,stow,stow,f,Staff Pizza $5,6.0,27.2727,30.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Domaine Gueguen Chablis - Regular,1.0,25.8909,28.48,8.946,recipe,true
2026-01-02,stow,stow,stow,b,Trentham Estate Rosé - Regular,4.0,25.7818,28.36,8.44,recipe,true
2026-01-02,stow,stow,stow,b,Whispering Angel Rosé - Regular,1.0,24.0636,26.47,6.859,recipe,true
2026-01-02,stow,stow,stow,f,Fizz 'N' Chips,1.0,24.0364,26.44,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Chicken Burrito D,1.0,23.6364,26.0,8.281,recipe,true
2026-01-02,stow,stow,stow,f,Kids Nuggets & Chips,2.0,23.6364,26.0,4.4854,recipe,true
2026-01-02,stow,stow,stow,f,Eggplant Schnitty,1.0,23.1182,25.43,4.438,recipe,true
2026-01-02,stow,stow,stow,b,Petits Detours Rosé - Large,1.0,23.1182,25.43,5.78,recipe,true
2026-01-02,stow,stow,stow,f,Beef Burrito D,1.0,22.1909,24.41,9.4072,recipe,true
2026-01-02,stow,stow,stow,b,Geppetto Pinot Noir - Large Glass,1.0,22.1909,24.41,5.8533,recipe,true
2026-01-02,stow,stow,stow,b,Buffalo Trace Bourbon [House],3.0,21.8182,24.0,6.9519,recipe,true
2026-01-02,stow,stow,stow,b,Sailor Jerry [House],3.0,21.8182,24.0,6.0879,recipe,true
2026-01-02,stow,stow,stow,b,Patron Silver Margarita,1.0,21.2636,23.39,5.3622,recipe,true
2026-01-02,stow,stow,stow,b,Four Pillars Olive Leaf Gin Tonica,1.0,20.0,22.0,5.3081,recipe,true
2026-01-02,stow,stow,stow,b,Kuku Sauvignon Blanc - Large,1.0,19.4182,21.36,4.8567,recipe,true
2026-01-02,stow,stow,stow,b,Velvet Revolver,1.0,19.4182,21.36,3.13,lightspeed,true
2026-01-02,stow,stow,stow,b,Brookie's Byron Dry Gin Tonica,1.0,19.0909,21.0,5.25,lightspeed,true
2026-01-02,stow,stow,stow,b,Fresh Lime Soda,7.0,19.0909,21.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Hugo Spritz,1.0,19.0909,21.0,4.096,recipe,true
2026-01-02,stow,stow,stow,b,Pepsi Glass,5.0,18.3091,20.14,6.55,recipe,true
2026-01-02,stow,stow,stow,b,Amarretto Sour,1.0,18.1818,20.0,3.8267,recipe,true
2026-01-02,stow,stow,stow,f,Brownie D,2.0,18.1818,20.0,3.9002,recipe,true
2026-01-02,stow,stow,stow,b,Version Two Pinot Grigio - Large,1.0,17.5636,19.32,2.9445,recipe,true
2026-01-02,stow,stow,stow,b,Villa Fresco Sangiovese - Large,1.0,17.5636,19.32,4.0205,recipe,true
2026-01-02,stow,stow,stow,f,Rocket Man,1.0,16.6455,18.31,3.1972,recipe,true
2026-01-02,stow,stow,stow,b,"Lemon, Lime & Bitters",4.0,16.4364,18.08,4.1076,recipe,true
2026-01-02,stow,stow,stow,b,Boulevardier,1.0,16.3636,18.0,3.43,lightspeed,true
2026-01-02,stow,stow,stow,b,Lemonade Glass,4.0,14.7364,16.21,3.2128,recipe,true
2026-01-02,stow,stow,stow,f,BBQ Wings D,1.0,14.5455,16.0,3.14,recipe,true
2026-01-02,stow,stow,stow,f,Buffalo Wings D,1.0,14.5455,16.0,2.9764,recipe,true
2026-01-02,stow,stow,stow,f,Corn Star,1.0,14.5455,16.0,2.4393,recipe,true
2026-01-02,stow,stow,stow,b,Ottelia Chardonnay - Regular,1.0,14.5455,16.0,3.4594,recipe,true
2026-01-02,stow,stow,stow,f,Truffle Fries D,1.0,14.5455,16.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Geppetto Pinot Noir - Regular,1.0,13.8727,15.26,3.512,recipe,true
2026-01-02,stow,stow,stow,b,Mother's Milk Shiraz - Regular,1.0,13.6364,15.0,3.2163,recipe,true
2026-01-02,stow,stow,stow,f,Staff Dinner $5,3.0,13.6364,15.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Das Juice Pink Pet Nat - Regular,1.0,13.0909,14.4,3.3,recipe,true
2026-01-02,stow,stow,stow,f,Rocket Man D,1.0,12.7273,14.0,3.1972,recipe,true
2026-01-02,stow,stow,stow,b,Trade Winds,1.0,11.8182,13.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Brownie,1.0,11.1,12.21,2.8226,recipe,true
2026-01-02,stow,stow,stow,b,Vinada Sparkling Rose,1.0,11.0909,12.2,3.0499,recipe,true
2026-01-02,stow,stow,stow,b,Hendrick's Gin,1.0,10.9091,12.0,2.8179,recipe,true
2026-01-02,stow,stow,stow,b,Pepsi Max Glass,3.0,10.9091,12.0,3.93,recipe,true
2026-01-02,stow,stow,stow,b,Vodka Martini,1.0,10.9091,12.0,2.9286,recipe,true
2026-01-02,stow,stow,stow,b,Young Henrys Cloudy Cider Can,1.0,10.9091,12.0,2.58,recipe,true
2026-01-02,stow,stow,stow,b,Kuku Sauvignon Blanc - Regular,1.0,10.6364,11.7,2.9141,recipe,true
2026-01-02,stow,stow,stow,b,Jack Daniels,1.0,10.0,11.0,2.2633,recipe,true
2026-01-02,stow,stow,stow,b,Little Dragon - Schooner,1.0,10.0,11.0,3.4476,recipe,true
2026-01-02,stow,stow,stow,b,VB Tinnie,1.0,9.7273,10.7,1.96,recipe,true
2026-01-02,stow,stow,stow,b,Cynar,1.0,9.0909,10.0,1.55,lightspeed,true
2026-01-02,stow,stow,stow,b,Peroni 0%,1.0,8.3182,9.15,1.8463,recipe,true
2026-01-02,stow,stow,stow,b,Philter Pale - Pint,1.0,8.1818,9.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Extra Taco,1.0,6.4818,7.13,0.9826,recipe,true
2026-01-02,stow,stow,stow,f,Add Grilled Fish,1.0,4.6273,5.09,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Bundaberg Ginger Beer,1.0,4.0909,4.5,0.9922,recipe,true
2026-01-02,stow,stow,stow,b,Apple Juice Glass,1.0,3.7,4.07,0.6594,recipe,true
2026-01-02,stow,stow,stow,f,Side Guac,4.0,3.6909,4.06,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Extra Dumpling,1.0,3.2364,3.56,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Side Gravy,2.0,1.8545,2.04,0.6016,recipe,true
2026-01-02,stow,stow,stow,f,Queso Dip,2.0,1.8364,2.02,1.0404,recipe,true
2026-01-02,stow,stow,stow,f,Add Cheese,1.0,1.8182,2.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Aioli Dipping Sauce,20.0,0.9273,1.02,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Fever-Tree Light Tonic [mixer],1.0,0.9091,1.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Jalapeños on Side,1.0,0.8182,0.9,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Bry Ol San Pell,1.0,0.0455,0.05,2.34,recipe,true
2026-01-02,stow,stow,stow,b,2 Glasses,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,BBQ Dipping Sauce,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Bubba Gump.,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Chashu Pork Belly,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Classic,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Coco Salt,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,El Patron.,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Fill w Ice,4.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Glass of Ice on the Side,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Hail Africa.,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Ice,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Jug of Water,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Lemon Twist,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Lime,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Lime Wedge,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Make It A Burrito Bowl [gluten-free],3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Make it Vegan [use vegan cheese],2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,New Yorker.,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Dipping Sauce,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Glasses Needed,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Guac,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Mayo,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Onion,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Pico de Gallo,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Pineapple,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Prosciutto,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Slaw,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No Zucchini,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,No red onion,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,On The Rocks,6.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,One Ice Cube,3.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Orange,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Send Kids Food ASAP,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Super House Special.,2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Swap Gravy for Aioli,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Tajin Salt,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Tomato Dipping Sauce,1.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,b,Tonic [mixer],2.0,0.0,0.0,0.0,lightspeed,true
2026-01-02,stow,stow,stow,f,Vegan Aioli,1.0,0.0,0.0,0.0,lightspeed,true
