date,venue,prefix,till,dept,product_name,qty,rev_ex_gst,rev_inc_gst,cost,cost_source,reconciled
2024-10-23,mari,mari,mari,f,Vegan Cheese [Pizza],8.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Fancy Pants Parmy,39.0,644.1909,708.61,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Classic Margarita,18.0,286.6727,315.34,75.1032,recipe,true
2024-10-23,stow,stow,stow,b,Jalapeño Marg,10.0,192.8909,212.18,38.458,recipe,true
2024-10-23,stow,stow,stow,b,Philter XPA - Pint,16.0,168.5818,185.44,48.0352,recipe,true
2024-10-23,stow,stow,stow,f,Stow Schnitty,11.0,161.5,177.65,60.478,recipe,true
2024-10-23,stow,stow,stow,b,Stone & Wood - Pint,9.0,122.7273,135.0,39.7881,recipe,true
2024-10-23,stow,stow,stow,b,Fresh is Best Summer Lager - Schooner,22.0,117.5455,129.3,34.5862,recipe,true
2024-10-23,stow,stow,stow,b,Status Quo - Pint,8.0,116.6273,128.29,33.2696,recipe,true
2024-10-23,stow,stow,stow,b,Fresh is Best Lager - Schooner,18.0,114.6818,126.15,32.5044,recipe,true
2024-10-23,stow,stow,stow,f,Fish Tacos,7.0,110.3364,121.37,12.9395,recipe,true
2024-10-23,stow,stow,stow,f,Chicken Burrito,5.0,96.1727,105.79,41.405,recipe,true
2024-10-23,stow,stow,stow,b,Fresh is Best Lager - Pint,9.0,95.0909,104.6,21.7971,recipe,true
2024-10-23,stow,stow,stow,b,Stone & Wood - Schooner,13.0,94.4455,103.89,42.8519,recipe,true
2024-10-23,stow,stow,stow,b,Status Quo - Schooner,11.0,76.5455,84.2,34.1088,recipe,true
2024-10-23,stow,stow,stow,b,Espresso Martini,5.0,74.2545,81.68,16.425,recipe,true
2024-10-23,stow,stow,stow,b,Grifter Pale - Pint,6.0,70.9091,78.0,19.9764,recipe,true
2024-10-23,stow,stow,stow,f,Sensei Calamari,5.0,66.2909,72.92,11.314,recipe,true
2024-10-23,stow,stow,stow,b,A. Rodda Tempranillo - Bottle,1.0,65.6455,72.21,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Dormilona Chenin Blanc - Bottle,1.0,65.6455,72.21,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Villa Fresco Sangiovese - Regular,6.0,64.7273,71.2,14.4738,recipe,true
2024-10-23,stow,stow,stow,f,Tuk Tuk Salad,3.0,61.0182,67.12,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Casa Gheller Prosecco - Glass,5.0,58.1818,64.0,16.74,recipe,true
2024-10-23,stow,stow,stow,b,Philter XPA - Schooner,11.0,58.0909,63.9,24.6235,recipe,true
2024-10-23,stow,stow,stow,b,Petits Detours Rosé - Regular,4.0,55.2727,60.8,13.872,recipe,true
2024-10-23,stow,stow,stow,b,Fresh is Best Summer Lager - Pint,5.0,54.9091,60.4,10.542,recipe,true
2024-10-23,stow,stow,stow,f,Fizz 'N' Chips,2.0,51.7727,56.95,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Eggplant Parmy,3.0,49.3636,54.3,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Chicken Shindig Burger,4.0,48.1,52.91,21.5716,recipe,true
2024-10-23,stow,stow,stow,f,American Standard Burger,4.0,47.6727,52.44,23.3612,recipe,true
2024-10-23,stow,stow,stow,b,Crankshaft IPA - Schooner,8.0,47.4727,52.22,25.6632,recipe,true
2024-10-23,stow,stow,stow,f,Eggplant Schnitty,3.0,44.3727,48.81,13.314,recipe,true
2024-10-23,stow,stow,stow,b,Two Tonne Riesling - Regular,3.0,43.6364,48.0,12.816,recipe,true
2024-10-23,stow,stow,stow,f,Truffle Fries,4.0,41.6,45.76,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,BBQ Wings,4.0,41.3909,45.53,12.56,recipe,true
2024-10-23,stow,stow,stow,b,Ottelia Chardonnay - Regular,3.0,41.1455,45.26,10.3782,recipe,true
2024-10-23,stow,stow,stow,b,Grifter Big Sur IPA Tin,3.0,38.6091,42.47,12.0,recipe,true
2024-10-23,stow,stow,stow,f,Mini Banh Mi,4.0,36.9818,40.68,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Kids Ham & Cheese Pizza,3.0,36.0545,39.66,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Kids Spag Bol,3.0,36.0545,39.66,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Kuku Sauvignon Blanc - Regular,3.0,35.8818,39.47,8.7423,recipe,true
2024-10-23,stow,stow,stow,f,Kids Margherita Pizza,3.0,35.6545,39.22,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Aperol Spritz,2.0,35.1364,38.65,7.112,recipe,true
2024-10-23,stow,stow,stow,f,Staff Dinner $5,7.0,31.8182,35.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Crankshaft IPA - Pint,2.0,30.9091,34.0,8.6048,recipe,true
2024-10-23,stow,stow,stow,f,Corn Star,2.0,29.5909,32.55,4.8786,recipe,true
2024-10-23,stow,stow,stow,f,Holy Guacamole,3.0,29.3455,32.28,11.658,recipe,true
2024-10-23,stow,stow,stow,f,Bang Bang Cauli,3.0,29.3364,32.27,8.2977,recipe,true
2024-10-23,stow,stow,stow,f,Buffalo Wings,2.0,29.3364,32.27,5.9528,recipe,true
2024-10-23,stow,stow,stow,b,"Delinquente ""Screaming Betty"" Vermentino - Regular",2.0,27.2727,30.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Hill People Oat Cream - Schooner,2.0,25.4545,28.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Cauliflower Burrito,1.0,24.0364,26.44,5.485,recipe,true
2024-10-23,stow,stow,stow,b,Jala Marg Jar,1.0,24.0364,26.44,9.602,recipe,true
2024-10-23,stow,stow,stow,b,Ottelia Chardonnay - Large,1.0,23.1182,25.43,5.7657,recipe,true
2024-10-23,stow,stow,stow,b,Sibiliana Nero D'Avola - Large,1.0,22.1818,24.4,5.45,recipe,true
2024-10-23,stow,stow,stow,b,Pepsi Glass,6.0,22.0091,24.21,7.86,recipe,true
2024-10-23,stow,stow,stow,b,Uptown Funk,4.0,20.0,22.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Heaps Normal Tin,2.0,19.4182,21.36,5.3392,recipe,true
2024-10-23,stow,stow,stow,b,Puerto Sunset,1.0,19.4182,21.36,5.035,recipe,true
2024-10-23,stow,stow,stow,b,Coconut Margarita,1.0,19.4091,21.35,4.2449,recipe,true
2024-10-23,stow,stow,stow,b,Tallows Dancer,4.0,18.1818,20.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Lychee Martini,1.0,17.5727,19.33,3.9078,recipe,true
2024-10-23,stow,stow,stow,b,Amarretto Sour,1.0,17.2727,19.0,3.8267,recipe,true
2024-10-23,stow,stow,stow,b,Scout Pinot Gris - Regular,1.0,16.6455,18.31,3.96,recipe,true
2024-10-23,stow,stow,stow,f,Rocket Man,1.0,16.3636,18.0,3.1972,recipe,true
2024-10-23,stow,stow,stow,b,"Minim ""Bourdain"" - Regular",1.0,15.7273,17.3,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Das Juice Pink Pet Nat - Regular,2.0,14.7909,16.27,6.6,recipe,true
2024-10-23,stow,stow,stow,f,United States of Dumplings,2.0,14.5455,16.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Trutta Streamside Shiraz [Chilled] - Regular,1.0,13.8727,15.26,3.968,recipe,true
2024-10-23,stow,stow,stow,b,Fresh Lime Soda,5.0,13.6818,15.05,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Geppetto Pinot Noir - Regular,1.0,13.6364,15.0,3.512,recipe,true
2024-10-23,stow,stow,stow,b,Dragonfly Grenache - Regular,1.0,13.5455,14.9,3.4601,recipe,true
2024-10-23,stow,stow,stow,f,Sweet Potato Fries,1.0,12.0182,13.22,2.5301,recipe,true
2024-10-23,stow,stow,stow,f,BBQ Wings D,1.0,11.8182,13.0,3.14,recipe,true
2024-10-23,stow,stow,stow,b,Seedlip 'Citrus' Non-alc G&T,1.0,11.8182,13.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Rosemary Salted Fries,2.0,11.1091,12.22,3.72,recipe,true
2024-10-23,stow,stow,stow,b,Trade Winds,1.0,11.1091,12.22,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Hard Yuzu Solo,1.0,11.0909,12.2,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Old Panther - Schooner,5.0,11.0,12.1,13.005,recipe,true
2024-10-23,stow,stow,stow,b,Grifter Pink Galah Tin,1.0,10.9091,12.0,3.19,recipe,true
2024-10-23,stow,stow,stow,b,Monteith's Apple Cider Bottle,1.0,9.7091,10.68,3.11,recipe,true
2024-10-23,stow,stow,stow,b,Grifter Pale - Schooner,5.0,9.5455,10.5,12.412,recipe,true
2024-10-23,stow,stow,stow,f,Swap for Sweet Potato Fries,11.0,9.2364,10.16,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Pink Lemonade Glass,2.0,8.1818,9.0,1.8966,recipe,true
2024-10-23,stow,stow,stow,b,White Light Pure Vodka [House],1.0,8.1818,9.0,1.5208,recipe,true
2024-10-23,stow,stow,stow,b,Yenda Session Lager Tin,1.0,7.4,8.14,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Pepsi Max Glass,2.0,7.3364,8.07,2.62,recipe,true
2024-10-23,stow,stow,stow,b,Version Two Pinot Grigio - Regular,1.0,5.4545,6.0,1.7667,recipe,true
2024-10-23,stow,stow,stow,f,Add Grilled Chicken,1.0,4.6273,5.09,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Add Grilled Fish,1.0,4.6182,5.08,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Add Pulled Beef Brisket,1.0,4.6182,5.08,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,"Lemon, Lime & Bitters",1.0,4.0909,4.5,1.0269,recipe,true
2024-10-23,stow,stow,stow,b,Lemonade Glass,1.0,3.7,4.07,0.8032,recipe,true
2024-10-23,stow,stow,stow,f,Jalapeños,2.0,1.8545,2.04,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Side Guac,2.0,1.8545,2.04,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Aioli Dipping Sauce,14.0,1.3909,1.53,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Chipotle Mayo Dipping Sauce,7.0,0.9273,1.02,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,$2 BBQ Wing,1.0,0.0,0.0,0.3925,recipe,true
2024-10-23,stow,stow,stow,b,2 Glasses,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Add Cheese,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,BBQ Dipping Sauce,13.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Banoffee Road,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Beetle Juice,3.0,0.0,0.0,11.121,recipe,true
2024-10-23,stow,stow,stow,b,Caesar's Secret Stash,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Dom Pérignon Champagne - Bottle,1.0,0.0,0.0,332.55,recipe,true
2024-10-23,stow,stow,stow,b,Dressing on the Side,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Extra Blue Cheese Dip,6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Extra Cheese,4.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Extra Patty,6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Hazella Old-fashioned,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Late Night Dial,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Lime,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Little Reddie Mountain Fizz - Bottle,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Make It A Burrito Bowl [gluten-free],2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Make it Dairy-free [vg bun & no cheese],2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Make it Dairy-free [vg bun],2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Make it Gluten-free & Dairy-free [lettuce cup & sweet pot. fries],4.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Make it Gluten-free [gf/vg bun w sweet pot. fries],6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Make it Vegan [use vegan cheese],1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Niseko Baller,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Basil,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Beef,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Black Beans,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Bocconcini,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Buffalo Aioli,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Burger Sauce,5.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Caramelised Onion,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Char-grilled Capsicum,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Cheese [dairy-free],6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Cherry Tomatoes,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Chilli,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Chipotle Mayo,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Chorizo,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Corn,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Dipping Sauce,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Garlic,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Jalapeños,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Lemon,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Lettuce,4.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Mozzarella,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Onion,5.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Oregano,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Pepperoni,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Pickle,6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Prawn,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Prosciutto,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Pulled Mushroom,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Rice,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Rocket,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Salad,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Shallots,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Slaw,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Spiced Sour Cream,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Spinach,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Sugar,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Sun-dried Tomatoes,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Tomato,4.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Truffle Oil,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Vegan Cheese,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Vegan Chipotle Aioli,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Walnut Crumb,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Za'atar,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No Zucchini,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,No red onion,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,On The Rocks,9.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Queso Dip,6.0,0.0,0.0,3.1212,recipe,true
2024-10-23,stow,stow,stow,b,R de Ruinart Champagne - Glass,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Sea Foam Pet Nat - Regular,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Send Kids Food ASAP,1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Send Kids Food With Mains,8.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Side Gravy,6.0,0.0,0.0,1.8048,recipe,true
2024-10-23,stow,stow,stow,f,Side Sour Cream,8.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Side Spicy Salsa,6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Soda [mixer],1.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Stow Spritz,3.0,0.0,0.0,7.7694,recipe,true
2024-10-23,stow,stow,stow,b,Swap Gravy for Aioli,8.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Tomato Dipping Sauce,6.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Tuckerbush Margie,3.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,f,Vegilante Vegan Burger,2.0,0.0,0.0,0.0,lightspeed,true
2024-10-23,stow,stow,stow,b,Version Two Sparkling - Regular,1.0,0.0,0.0,1.7667,recipe,true
2024-10-23,stow,stow,stow,b,Veuve Clicquot Yellow Label - Glass,1.0,0.0,0.0,16.1526,recipe,true
2024-10-24,mari,mari,mari,f,Regular Sanchez [Dine-in],4.0,84.3455,92.78,15.7808,recipe,true
2024-10-24,mari,mari,mari,f,Family Meatlovers,3.0,76.8,84.48,0.0,lightspeed,true
2024-10-24,mari,mari,mari,f,Family Super House Special,3.0,76.8,84.48,0.0,lightspeed,true
2024-10-24,mari,mari,mari,f,"Regular No Chorizo, No Cry [Dine-in]",3.0,63.8091,70.19,7.9245,recipe,true
2024-10-24,mari,mari,mari,f,Btl Anaparenna Shiraz Cab D,1.0,60.1455,66.16,0.0,lightspeed,true
