ProductID,ProductNo,ProductName,DocketName,Barcode,SKU,Unit,DefaultSize,SellPriceIncTax,SellTaxCode,CostPriceIncTax,CostTaxCode,IsModifier,PrintDocket,Tags,CategoryNames,SellAccount,BuyAccount,InventoryAccount,ImageUrl,ReportingGroup,FriendlyName,ShowOnline,OnlineDescription,InventoryType,PurchaseFormat,PurchaseQty,Container,VariableQtyPrompt
20960569,,"Lemon Lime Bitters",,,,unit,1,4.5,GST,0.0000,GST,0,1,,NON-ALC,,,,,"Non-Alcoholic [Harrys]",,1,,,Individual,1,UNIT,
20700646,,"From Sundays Shiraz - Bottle",,,,ml,750,62,GST,14.0000,GST,0,1,"ALCOHOL,stock,stock-wine",WINE,1,1,1,,"Red Wine [Harrys]",,1,,1,Crates,12,UNIT,
20691621,,"Fried Egg",,,,unit,1,3.5,GST,0.0000,GST,1,1,,,1,0,0,,"Add-ons - Kitchen [Harrys]",,1,,,,,UNIT,
22645539,,"No BBQ Sauce",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22645536,,"No Ham",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
20750176,,"Noilly Prat Dry Vermouth [Bottle]",,,,ml,750,0,GST,35.6900,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
21003110,,"Opihr Spiced Gin [Bottle]",,,,ml,700,0,GST,72.5700,GST,0,1,,,,,,,,,1,,1,Individual,1,UNIT,
20700580,,"Old Fashioned",,,,unit,1,20,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
20795732,,"Kids Mie Goreng",,,,unit,1,13,GST,0.0000,GST,0,1,,FOOD,,,,,"Kids [Harrys]",,1,,,Individual,1,UNIT,
23173371,,Takoyaki,,,,unit,1,13,GST,0.0000,GST,0,1,,FOOD,,,,,"Small Plates [Harrys]",,1,,,,,UNIT,
20835092,,"Macallan Sherry Oak 12yr",,,,unit,1,26,GST,0.0000,GST,0,1,,SPIRITS,,,,,"Whiskies [Harrys]",,1,,,,,UNIT,
22346010,,"Wok Noodles",,,,unit,1,20,GST,0.0000,GST,0,1,,"YUM CHA",,,,,"Yum Cha [Harrys]",,1,,,Individual,1,UNIT,
22645462,,"Add Calabrese",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22645227,,"Add Pulled Mushroom",,,,unit,1,4,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20744701,,"Fireball [Bottle]",,,,ml,700,0,GST,39.4000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22645209,,"No Salad",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22645527,,"No Tomato Base",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22918978,,"Salmon Fillet S/Off Huon [kg]",,,,kg,1,0,FRE,44.5000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
22898082,,"Sesame Seed White Roasted Jun [kg]",,,,g,1000,0,GST,9.4600,GST,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
20700534,,"+$3 Premium Spirit",,,,unit,1,3,GST,0.0000,GST,1,1,,COCKTAILS,0,0,0,,"Add-ons - Bar [Harrys]",,1,,,Individual,1,UNIT,
23331070,,"Thai Chicken",,,,unit,1,17.5,GST,0.0000,GST,0,1,,FOOD,,,,,"Small Plates [Harrys]",,1,,1,Individual,1,UNIT,
21003100,,"Opihr Spiced Gin",,,,unit,1,14,GST,0.0000,GST,0,1,,SPIRITS,,,,,"Gins [Harrys]",,1,,,,,UNIT,
23201788,,"1/2 Marinated Egg",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Add-ons - Kitchen [Harrys]",,1,,1,Individual,1,UNIT,
22645479,,"Add Jalapenos",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22995386,,"Beef Brisket Diced 4x4cm [5kg]",,,17027,unit,1,0,FRE,82.5000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
20702403,,Classic,,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
20750133,,"Cointreau [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22920838,,"Garlic Whole [kg]",,,,kg,1,0,FRE,8.0000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
20700682,,Orange,,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
22893552,,"Roasted Red Capsicum Marco Polo [2.35kg]",,,,kg,2.35,0,FRE,26.0000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
23201865,,"BBQ Meat Platter",,,,unit,1,40,GST,0.0000,GST,0,1,,FOOD,,,,,"Big Plates [Harrys]",,1,,,,,UNIT,
20691723,,"Bombay Dry Gin [House]",,,,unit,1,11,GST,0.0000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Gins [Harrys]",,1,,,,,UNIT,
22645482,,"Add Olives",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20750118,,"Braulio [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22902999,,"Curry Flake [kg]",,,,kg,1,0,FRE,9.4500,FRE,0,1,,,0,1,1,,,,,,1,Individual,,UNIT,
20768523,,"Massenez Lychee [5L]",,,,ml,5000,0,GST,0.0000,GST,0,1,,,,,,,,,1,,1,Individual,1,UNIT,
20702574,,"On the Rocks",,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
22893554,,"Onion Caramelised Beerenberg [2kg]",,,,kg,2,0,FRE,26.5000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22791750,,"Skewers CNY",,,,unit,1,15,GST,0.0000,GST,0,1,,,,,,,"Small Plates [Harrys]",,1,,,,,UNIT,
22874513,,"Green Glass Highball",,,,unit,1,12,GST,0.0000,GST,0,1,,COCKTAILS,,,,,"Cocktails - Signature [Harrys]",,1,,,,,UNIT,
20691755,,"Jack Daniels Whisky",,,,unit,1,12,GST,45.1000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Whiskies [Harrys]",,1,,,,,UNIT,
20691775,,"Patron Silver Tequila",,,,unit,1,16,GST,0.0000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Tequila [Harrys]",,1,,,,,UNIT,
22645484,,"Add Oregano",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22645501,,"Add Sun-dried Tomatoes",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
23173462,,"Butter Corn",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Add-ons - Kitchen [Harrys]",,1,,1,Individual,1,UNIT,
22995390,,"Cabbage Shredded [kg]",,,KITCSHKG,unit,1,0,FRE,6.9000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22645208,,"Dressing on the Side",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22893568,,"Gyoza Vegetable Marumatsu Jun [800g]",,,,g,8000,0,FRE,9.2500,FRE,0,1,,,0.0,1,1,,,,1,,1,Individual,1,UNIT,
20873427,,"Massenez Raspberry Framboise [Bottle]",,,,ml,750,0,GST,0.0000,GST,0,1,,,,,,,,,1,,1,Individual,,UNIT,
22645523,,"No Rocket",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
20744670,,"Punt e Mes Vermouth [Bottle]",,,,ml,750,0,GST,38.2700,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
20691615,,"Fried Rice",,,,unit,1,23,GST,0.0000,GST,0,1,FOOD,FOOD,1,0,0,,"Big Plates [Harrys]",,1,,,,,UNIT,
22645463,,"Add Capsicum",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22919000,,"Gado Gado Sauce Ayam [250mL]",,,,unit,1,0,FRE,3.5000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
20702409,,"Lemon Twist",,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
21663702,,Pork.,,,,g,5000,0,GST,0.0000,GST,1,1,,,,,,,,,1,,,,,UNIT,
20700578,,Negroni,,,,unit,1,20,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
20700595,,"Vodka Martini [HG]",,,,unit,1,19,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
23201880,,"BBQ Extra Veg",,,,unit,1,12,GST,0.0000,GST,0,1,,FOOD,,,,,"Small Plates [Harrys]",,1,,,,,UNIT,
21453067,,"Kids Shoyu",,,,unit,1,13,GST,0.0000,GST,0,1,,FOOD,,,,,"Kids [Harrys]",,1,,1,Individual,1,UNIT,
23124119,,"Teriyaki Wagyu Bowl",,,,unit,1,26,GST,0.0000,GST,0,1,,FOOD,,,,,,,1,,,,,UNIT,
22345968,,"Prawn Fried Wonton [4pc]",,,,unit,1,12,GST,0.0000,GST,0,1,,"YUM CHA",,,,,"Yum Cha [Harrys]",,1,,,Individual,1,UNIT,
20750121,,"Brookie's Slow Gin [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
20691619,,Chicken,,,,unit,1,3.5,GST,0.0000,GST,1,1,,,1,0,0,,"Add-ons - Kitchen [Harrys]",,1,,,Individual,1,UNIT,
22995409,,"Herb Chives [Market]",,,HCMB,unit,1,0,FRE,9.9000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
20744464,,"Mr Black Coffee Liqueur [Bottle]",,,,ml,700,0,GST,40.7000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22995429,,"Sundried Tomato Strips Mezzat [2kg]",,,11602,unit,1,0,FRE,25.6000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
23281059,,"Status Quo - Schooner [HG]",,,,unit,1,13.5,GST,0.0000,GST,0,1,,BEERS,,,,,"Tap Beer [Harrys]",,1,,1,Individual,1,UNIT,
20700544,,"Boulevardier [HG]",,,,unit,1,20,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
20700552,,Caprioska,,,,unit,1,19,GST,0.0000,GST,0,1,,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,Individual,1,UNIT,
22645063,,"Chicken Schnitty [HG]",,,,unit,1,26,GST,0.0000,GST,0,1,,"STOW FOOD",,,,,"Stow Food [Harrys]",,1,,,Individual,1,UNIT,
20700602,,"Angas & Bremer Grenache - Bottle",,,,ml,750,49,GST,8.7700,GST,0,1,"ALCOHOL,stock,stock-wine",WINE,1,1,1,,"Red Wine [Harrys]",,1,,1,Crates,12,BOTTLE,
22645226,,"Add Fried Cauliflower",,,,unit,1,4,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20750130,,"Choya Golden Umeshu [Bottle]",,,,ml,650,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22645170,,"No Guac",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22996450,,"Oil Truffle Black 250ml La Tourangelle",,,,unit,1,0,FRE,18.5000,FRE,0,1,,,1,0,0,,,,1,,,Individual,1,UNIT,
22645144,,"Queso Dip",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20700726,,"Splash of Water",,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
20691614,,Vegetarian,,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
20691986,,"Saika Junmai Daiginjo - 60ml",,,,unit,1,13,GST,0.0000,GST,0,1,ALCOHOL,"SAKE / SOJU",1,,,,"Sake & Soju [Harrys]",,1,,,,,UNIT,
21004231,,"Diplomatico Mantuana",,,,unit,1,16,GST,0.0000,GST,0,1,,SPIRITS,,,,,"Rums [Harrys]",,1,,,,,UNIT,
21925763,,"Veuve Clicquot - Bottle [HG]",,,,ml,750,156,GST,0.0000,GST,0,1,,WINE,,,,,"Sparkling Wine [Harrys]",,1,,1,Individual,1,UNIT,
22992361,,"Chicken Breast Schnitzel [100G]",,,,unit,1,0,FRE,0.0000,FRE,0,1,,,,,,,,,1,,1,Individual,1,UNIT,
22995398,,"Corn Baby Sweet [Pack]",,,CBSPACK,unit,1,0,FRE,3.3000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
20744457,,"Kahlúa Coffee Liqueur [Bottle]",,,,ml,1000,0,GST,44.0900,GST,0,1,"stock,stock-spirit",,,1,1,,,,1,,1,Individual,1,BOTTLE,
23178215,,"Nori Sheet",,,,unit,1,1,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22645207,,"Swap Tartar for Tomato Sauce",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22832308,,"Free Side Fried Rice [order before 6pm FBI perk]",,,,unit,1,0,GST,0.0000,GST,0,1,,FOOD,,,,,"Sides [Harrys]",,1,,,Individual,1,UNIT,
23173354,,Miso,,,,unit,1,29,GST,0.0000,GST,0,1,,FOOD,,,,,"Big Plates [Harrys]",,1,,,Individual,1,UNIT,
20691620,,Tofu,,,,unit,1,3.5,GST,0.0000,GST,1,1,,FOOD,0,0,0,,"Add-ons - Kitchen [Harrys]",,1,,,,,UNIT,
22645091,,"Rocket Man Salad [HG]",,,,unit,1,18,GST,0.0000,GST,0,1,,"STOW FOOD",,,,,"Stow Food [Harrys]",,1,,,Individual,1,UNIT,
20700633,,"L'esprit Rosé - Large",,,,unit,1,24,GST,0.0000,GST,0,1,ALCOHOL,WINE,1,0,0,,"Rose Wine [Harrys]",,1,,,,,UNIT,
20744549,,"Alehouse Premium Lager [Keg]",,,,l,50,0,GST,185.0000,GST,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22918956,,"Chilli Red Long [kg]",,,,kg,1,0,FRE,17.5000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
22995401,,"Eggplant Thai [kg]",,,ETKG,unit,1,0,FRE,11.5200,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22893559,,"Onion Spanish Red [ea]",,,,unit,1,0,FRE,25.0000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
23014819,,"Super Lime Juice [L]",,,,ml,1000,0,FRE,2.0300,FRE,0,1,,,,,,,,,1,,,,,UNIT,
22874517,,"Yuzu Juice",,,,ml,1800,0,FRE,0.0000,FRE,0,1,,,,,,,,,1,,1,Individual,,UNIT,
20691643,,Bintang,,,,unit,1,11,GST,2.3400,GST,0,1,ALCOHOL,BEERS,1,1,1,,"Bottles / Cans Alcoholic [Harrys]",,1,,1,Crates,24,UNIT,
23281042,,"Kirin - Pint [HG]",,,,unit,1,18.5,GST,0.0000,GST,0,1,,BEERS,,,,,"Tap Beer [Harrys]",,1,,1,Individual,1,UNIT,
23049232,,"Seitan Katsu Curry [vegan]",,,,unit,1,27,GST,0.0000,GST,0,1,,FOOD,1,,,,"Big Plates [Harrys]",,1,,,,,UNIT,
20691637,,"Yuzu Orange Soda",,,,unit,1,9,GST,0.0000,GST,0,1,BEVERAGE,NON-ALC,1,0,0,,"Non-Alcoholic [Harrys]",,1,,,,,UNIT,
22645223,,"Add Grilled Fish",,,,unit,1,5,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20747701,,"Chambord  [Bottle]",,,,ml,500,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22995400,,"Cottonseed Oil Simply [20L]",,,14239,unit,1,0,FRE,59.0000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22995411,,"Herb Thyme [Bunch]",,,HTBCH,unit,1,0,FRE,1.6500,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22898079,,"Pepper Black Whole Windsor Farm [500g]",,,,kg,0.5,0,FRE,12.5000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22893540,,"Pork Belly Boneless S/Less [kg]",,,,kg,1,0,FRE,23.0000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22947376,,"Shiitake Bouillon","Shiitake Bouillon",,,ml,1,0,FRE,0.0000,FRE,0,0,,,,,,,,,,,,,,UNIT,
22645205,,"Swap Tartar for BBQ Sauce",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
20700554,,"Classic Margarita",,,,ml,60,19,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
20744680,,"Calle 23 Blanco Tequila",,,,unit,1,16,GST,0.0000,GST,0,1,,SPIRITS,1,0,0,,"Tequila [Harrys]",,1,,,,,UNIT,
20744455,,"Jameson Irish Whiskey [Bottle]",,,,ml,700,0,GST,48.0200,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
20700714,,Lemonade,,,,unit,1,0,GST,0.8032,GST,1,1,,,1,0,0,,,,1,,,Individual,1,UNIT,
22645194,,"Make it Dairy-free [vg bun & no cheese]",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22995419,,"Onion Brown [kg]",,,ONBRKG,unit,1,0,FRE,1.5400,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22918964,,"Pork Cantonese Neck [kg]",,,,kg,1,0,FRE,22.0000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
22995427,,"Sour Cream Dairy Farmers [2L]",,,16357,unit,1,0,FRE,20.0000,FRE,0,0,,,0,1,1,,,,,,1,Individual,1,UNIT,
22918965,,"Tofu Hard Soya King [600g]",,,,unit,1,0,FRE,13.5000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
23280989,,"Fresh is Best Summer Lager - Schooner [HG]",,,,unit,1,8.5,GST,0.0000,GST,0,1,,BEERS,,,,,"Tap Beer [Harrys]",,1,,1,Individual,1,UNIT,
21218778,,"Sapporo - Jug",,,,unit,1,28,GST,3.4800,GST,0,1,,BEERS,,,,,"Tap Beer [Harrys]",,1,,,,1,UNIT,
22082779,,"Wagyu Slices",,,,unit,1,17,GST,0.0000,GST,0,1,,FOOD,,,,,"Big Plates [Harrys]",,1,,,Individual,1,UNIT,
22645197,,"Add Cheese",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22898695,,"Bean Green [kg]",,,,kg,1,0,FRE,6.4000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,,UNIT,
23173463,,"Fish Cake",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22898084,,"Peking Duck Spring Rolls Canton [ea]",,,,unit,1,0,FRE,1.6000,FRE,0,1,,,0,1,1,,,,1,,1,Crates,50,UNIT,
20750181,,"Pimm's Aperitif [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22918961,,"Pork Belly Boneless S/On [kg]",,,,kg,1,0,FRE,24.0000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
20691604,,Vegan,,,,unit,1,0,GST,0.0000,GST,1,1,,,0,0,0,,,,1,,,Individual,1,UNIT,
20691741,,"Four Pillars Rare Dry Gin",,,,unit,1,14.5,GST,0.0000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Gins [Harrys]",,1,,,,,UNIT,
20691756,,"Hendrick's Gin",,,,unit,1,14,GST,0.0000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Gins [Harrys]",,1,,,,,UNIT,
22645008,,"Truffle Fries [HG]",,,,unit,1,15,GST,0.0000,GST,0,1,,"STOW FOOD",,,,,"Stow Food [Harrys]",,1,,,Individual,1,UNIT,
20750131,,"Clairin Vaval [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
20810699,,"Kunizakari Umeshu [Bottle]",,,,ml,720,0,GST,44.0000,GST,0,1,,,,,,,,,1,,1,Individual,1,UNIT,
20744459,,"Lost Explorer Espadín Mezcal [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22645210,,"No Chips",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22645528,,"No Garlic",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
22901736,,"Pickle Cabbage",,,,ml,1,0,FRE,0.0000,FRE,0,1,,,,,,,,,1,,,,,UNIT,
20691713,,"Belvedere Vodka",,,,unit,1,14,GST,0.0000,GST,0,1,ALCOHOL,SPIRITS,1,0,0,,"Vodkas [Harrys]",,1,,,,,UNIT,
20744647,,"Roku Gin",,,,unit,1,15,GST,0.0000,GST,0,1,,SPIRITS,1,0,0,,"Gins [Harrys]",,1,,,,,UNIT,
20700641,,"Kuku Sauv Blanc - Large",,,,unit,1,22,GST,0.0000,GST,0,1,ALCOHOL,WINE,1,0,0,,"White Wine [Harrys]",,1,,,,,UNIT,
22345913,,"Beef & Cabbage Dumplings [4pc]",,,,unit,1,8,GST,0.0000,GST,0,1,,"YUM CHA",,,,,"Yum Cha [Harrys]",,1,,,Individual,1,UNIT,
22645491,,"Add Prosciutto",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20744438,,"Archie Rose Signature Gin  [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
22898086,,"Cabbage Green Shredded [kg]",,,,g,1000,0,FRE,4.2000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22645184,,"Extra Patty",,,,unit,1,6,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20700718,,"Ginger Beer [mixer]",,,,unit,1,1,GST,0.0000,GST,1,1,,,0,0,0,,"Add-ons - Bar [Harrys]",,1,,,,,UNIT,
22645193,,"Make it Gluten-free [gf/vg bun w sweet pot. fries]",,,,unit,1,2,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
20744465,,"Oscar.697 Rosso Vermouth [Bottle]",,,,ml,750,0,GST,29.3000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
20750194,,"Tilde Raw Vodka [Bottle]",,,,ml,700,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
23173374,,"Fried Veg Gyoza",,,,unit,1,14,GST,0.0000,GST,0,1,,FOOD,,,,,"Small Plates [Harrys]",,1,,,,,UNIT,
20700629,,"Geppetto Chardonnay - Large",,,,unit,1,24,GST,0.0000,GST,0,1,ALCOHOL,WINE,1,0,0,,"White Wine [Harrys]",,1,,,,,UNIT,
21420377,,"1x Soft-boiled Egg",,,,unit,1,2.5,GST,0.0000,GST,1,1,,,,,,,"Add-ons - Kitchen [Harrys]",,1,,1,Individual,1,UNIT,
22996439,,"Burger Patties Vegan 20x115gm V2 Food",,,,unit,1,0,FRE,55.0000,FRE,0,1,,,1,0,0,,,,1,,,Individual,1,UNIT,
22996440,,"Garlic Chilli Sauce 1.05kg Lee Kum Kee",,,,unit,1,0,FRE,14.5000,FRE,0,1,,,1,0,0,,,,1,,,Individual,1,UNIT,
21463445,,"Geisha Girl",,,,unit,1,14,GST,0.0000,GST,0,1,,,,,,,"Cocktails - Signature [Harrys]",,1,,,,,UNIT,
21862252,,"Gluten-free [Rice Noodles]",,,,unit,1,0,GST,0.0000,GST,1,1,,,,,,,,,1,,1,Individual,1,UNIT,
20750157,,"Harveys Bristol Cream Sherry [Bottle]",,,,ml,750,0,GST,0.0000,GST,0,1,"stock,stock-spirit",,0,1,1,,,,1,,1,Individual,1,BOTTLE,
23201888,,"Extra BBQ Pork",,,,unit,1,15,GST,0.0000,GST,0,1,,FOOD,,,,,"Small Plates [Harrys]",,1,,,,1,UNIT,
22887268,,"Kids Unlimited BBQ",,,,unit,1,20,GST,0.0000,GST,0,1,,FOOD,,,,,"Big Plates [Harrys]",,1,,,Individual,1,UNIT,
22645438,,"No Chorizo No Cry Pizza [HG]",,,,unit,1,25,GST,0.0000,GST,0,1,,PIZZA,,,,,"Stow Food [Harrys]",,1,,,Individual,1,UNIT,
21925741,,"Ottelia Cab Sav - Regular",,,,unit,1,18,GST,0.0000,GST,0,1,,WINE,,,,,"Red Wine [Harrys]",,1,,,,,UNIT,
22645137,,"Extra Aioli",,,,unit,1,0.5,GST,0.0000,GST,1,1,,,,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
22898089,,"Garlic Peeled [kg]",,,,g,1000,0,FRE,5.2000,FRE,0,1,,,0,1,1,,,,1,,1,Individual,1,UNIT,
22918953,,"Kutjera Bush Tomato Powder [100g]",,,,g,100,0,FRE,56.0000,FRE,0,1,,,0,1,1,,,,,,1,Individual,1,UNIT,
22992398,,"Tofu Extra Firm [900G]",,,,unit,1,0,FRE,5.2000,FRE,0,1,,,,1,1,,,,1,,1,Individual,1,UNIT,
22947364,,"Wonton Wrappers","Wonton Wrappers",,,unit,1,0,FRE,4.0000,FRE,0,0,,,,,,,,,,,1,Individual,1,UNIT,
22795730,,"Two Bays GF Rice Lager Can [HG]",,,,unit,1,14,GST,4.9900,GST,0,1,,BEERS,,,,,"Bottles / Cans Alcoholic [Harrys]",,1,,1,Crates,16,UNIT,
20700559,,"Dark & Stormy [HG]",,,,unit,1,19,GST,0.0000,GST,0,1,ALCOHOL,COCKTAILS,1,0,0,,"Cocktails - Classic [Harrys]",,1,,,,,UNIT,
22645436,,"Little Italy Pizza [HG]",,,,unit,1,25,GST,0.0000,GST,0,1,,PIZZA,,,,,"Stow Food [Harrys]",,1,,,Individual,1,UNIT,
22645058,,"Cauliflower Burrito [HG]",,,,unit,1,28,GST,0.0000,GST,0,1,,"STOW FOOD",,,,,"Stow Food [Harrys]",,1,,1,Individual,1,UNIT,
