"ID","ProductName","Cost","Qty","Counted","Variance","CostVariance","CostCounted"
20484751,"Buffalo Trace Bourbon [Bottle]",52.95,5.71,5.4,-0.31,-16.65,285.93
20485266,"Bundaberg Ginger Beer [750ml]",3.43,25.1,4.5,-20.6,-70.66,15.44
20485273,"Bunnahabhain 12yr [Bottle]",124.72,0.79,0.7,-0.09,-10.66,87.3
20484753,"Campari [Bottle]",40.92,6.74,5.1,-1.64,-67.13,208.69
20710102,"Canadian Club [Bottle]",43.35,1.44,1.35,-0.09,-4.03,58.52
20483609,"Carpano Classico [750ml]",25.74,2.31,1.95,-0.36,-9.33,50.19
20728902,"Casa Gheller Prosecco - Bottle",17.5,30.6,33.5,2.9,50.75,586.25
20485738,"Casamigos Reposado Tequila [Bottle]",108.3,-0.15,0.6,0.75,81.28,64.98
20487243,"Cazcabel Reposado Tequila [Bottle]",64.44,0.66,0.5,-0.16,-10.58,32.22
20492707,"Chambord [Bottle]",57.24,2.12,1.3,-0.82,-47.11,74.41
20492640,"Chartreuse Yellow [Bottle]",106.85,0.75,0.65,-0.1,-10.69,69.45
20710041,"Cherry Heering [Bottle]",43.71,0.8,0.35,-0.45,-19.67,15.3
20492757,"Cointreau [Bottle]",56.91,1.08,1,-0.08,-4.47,56.91
20459552,"Coke 1.25L",3.1,33,34,1,3.1,105.4
20459560,"Coke Can",1.65,47,14,-33,-54.45,23.1
20459553,"Coke Zero 1.25L",3.48,27,16,-11,-38.28,55.68
20459561,"Coke Zero Can",1.64,63,44,-19,-31.16,72.16
20445701,"Corona",2.54,69,67,-2,-5.08,170.18
20645869,"Crankshaft IPA [Keg]",309,2.03,1.9,-0.13,-40.97,587.1
20485056,"Cri De Couer Pinot Noir - Bottle",62.15,3.53,2.65,-0.88,-54.9,164.7
20485015,"Cynar [Bottle]",38.78,0.62,0.3,-0.32,-12.41,11.63
20464486,"Das Juice Pink Pet Nat - Bottle",16.5,22,21.4,-0.6,-9.9,353.1
20655376,"De La Grosse Beaujolais - Bottle",38.2,2.8,3.75,0.95,36.29,143.25
21150832,"Diplomatico Mantuano [Bottle]",62.59,0.74,0.5,-0.24,-15.2,31.3
20492688,"Disaronno [Bottle]",43.34,3.2,2.45,-0.75,-32.51,106.18
20464635,"Disco Volante Pinot Noir [Chilled] - Bottle",20.55,12.53,10.5,-2.03,-41.79,215.78
20484692,"Dolin Blanc Vermouth [Bottle]",26.8,3.19,2.35,-0.84,-22.45,62.98
20445737,"Dom Pérignon Champagne - Bottle",398.59,1,1,0,0,398.59
20464639,"Domaine Gueguen Chablis - Bottle",44.73,1.35,7.75,6.4,286.27,346.66
20484905,"Don Julio 1942 Añejo [Bottle]",234.93,0.46,0.5,0.04,8.39,117.47
22575957,"Don Julio Blanco [Bottle]",74.48,1,0.95,-0.05,-3.72,70.76
20464644,"Dormilona Chenin Blanc - Bottle",22.38,6.63,5,-1.63,-36.56,111.9
20645909,"Dragonfly Grenache - Bottle",17.3,13.17,10.25,-2.92,-50.46,177.33
20445711,"Fellr Watermelon Seltzer Tin",3.24,15,6,-9,-29.16,19.44
20487274,"Fernet Branca [Bottle]",72.41,1.36,1.1,-0.26,-18.62,79.65
20484956,"Fever-Tree Mediterannean Tonic [Bottle]",2.82,22.02,15.25,-6.77,-19.09,43.01
20484784,"Fever-Tree Naturally Light Tonic [Bottle]",2.61,20.38,8.25,-12.13,-31.65,21.53
20710120,"Fireball [Bottle]",44.41,1.67,1.5,-0.17,-7.61,66.62
20487276,"Flor De Caña 12yr [Bottle]",71.59,0.21,0.1,-0.11,-7.67,7.16
20487280,"Flor De Caña 4 Extra Seco [Bottle]",57.77,0.96,1,0.04,2.48,57.77
22614115,"Fortaleza Añejo [Bottle]",182.67,1,1,0,0,182.67
20487283,"Fortaleza Reposado [Bottle]",140.18,2.16,1,-1.16,-163.21,140.18
20487286,"Four Pillars Bloody Shiraz [Bottle]",65.51,2.85,2.85,-0,-0.28,186.7
20487289,"Four Pillars Olive Leaf [Bottle]",81.98,1.11,0.9,-0.21,-17.57,73.78
20487294,"Four Pillars Rare Dry [Bottle]",61.04,2.4,2.35,-0.05,-3.05,143.44
20710023,"Frangelico [Bottle]",35.98,1.12,1,-0.12,-4.46,35.98
20655236,"Geppetto Pinot Noir - Bottle",17.55,29.57,26.5,-3.07,-53.82,465.08
20512408,"Germano Caetano Cachaça [Bottle]",62.94,1.66,2.35,0.7,43.74,147.91
20464656,"Glaetzer Anaperenna Shiraz Cab - Bottle",37.5,9,9.25,0.25,9.38,346.88
20487322,"Glendronach 12yr [Bottle]",103.47,1.06,2,0.94,97.56,206.94
20645919,"Gosling's Black Rum [700ml]",63.48,0.7,0.6,-0.1,-6.35,38.09
20487331,"Gospel Solera Rye [Bottle]",78.8,0.9,0.9,0,0,70.92
20487225,"Grand Marnier [Bottle]",52.95,0.59,0.25,-0.34,-18.14,13.24
20709997,"Grey Goose [Bottle]",64.84,2.67,2.6,-0.07,-4.6,168.58
20445709,"Grifter Big Sur IPA Tin",3.31,34,30,-4,-13.24,99.3
20445710,"Grifter Omen Stout Tin",3.19,31,24,-7,-22.33,76.56
20459505,"Grifter Pale Ale Cans D",2.74,32,28,-4,-10.96,76.72
20487426,"Grifter Pale [Keg]",292.05,4.17,4.7,0.53,154,1372.64
20445708,"Grifter Pink Galah Tin",3.5,25,25,0,0,87.5
20488066,"Grifter Serpents Kiss Can",3.18,16,16,0,0,50.88
20487441,"Hakushu 12yr [Bottle]",294.78,0.21,0.15,-0.06,-16.83,44.22
22614595,"Hard Rated Can",3.96,-28,31,59,233.64,122.76
20487447,"Hartshorn Sheep Whey Vodka [Bottle]",72.01,0.6,0.4,-0.2,-14.38,28.8
21999746,"Havana 3yr [700ml]",56.03,1.46,0.5,-0.96,-53.63,28.02
20445707,"Heaps Normal Tin",2.54,54,52,-2,-5.08,132.08
20487472,"Hendrick's Gin [Bottle]",65.93,2.86,3.6,0.74,48.58,237.35
20487484,"Herradura Plata [Bottle]",79.21,1.37,1.2,-0.17,-13.58,95.05
22169779,"Hine Rare VSOP Cognac [700ml]",0,0.96,0.9,-0.06,-0,0
20487488,"Illegal Reposado Mezcal [Bottle]",127.44,1.4,0.95,-0.45,-57.35,121.07
20492690,"Italicus Bergamot Liqueur [Bottle]",64.76,1.79,1.2,-0.59,-38.38,77.71
20487490,"Jack Daniels [Bottle]",49.43,1.79,1.75,-0.04,-1.76,86.5
20445706,"James Boags Light",2.24,15,15,0,0,33.6
20487512,"Jameson Irish Whiskey [Bottle]",50.34,1.81,1.75,-0.06,-2.87,88.1
20487523,"Johnnie Walker Black [Bottle]",54.67,1.26,1.25,-0.01,-0.36,68.34
20512418,"Joseph Cartron Apricot Brandy [Bottle]",49.96,1.55,1,-0.55,-27.48,49.96
20484689,"Joseph Cartron Mango [Bottle]",45.2,5.03,2,-3.03,-136.8,90.4
20484934,"Kahlua [1L]",45.31,4.83,4.25,-0.58,-26.1,192.57
20786711,"Kirin [Keg]",287.1,2.65,1.75,-0.9,-258.33,502.43
20487531,"Kraken Rum [Bottle]",56.34,2.31,2.55,0.24,13.73,143.67
20464670,"Kuku Sauvignon Blanc - Bottle",14.57,35.5,31.1,-4.4,-64.12,453.13
20487534,"Lagavulin 16yr [Bottle]",146.86,0.45,0.4,-0.05,-7.34,58.74
20487538,"Laphroaig 10yr [Bottle]",102.12,1.18,1.1,-0.08,-8.03,112.33
20512429,"Lillet Blanc Aperitif [Bottle]",27.8,0.08,0.05,-0.03,-0.83,1.39
21939293,"Little Dragon Can",3.52,49,35,-14,-49.28,123.2
21299452,"Little Dragon Ginger Beer [Keg]",334.4,2.9,0.8,-2.1,-702.24,267.52
20487546,"Lost Explorer Espadín Mezcal [Bottle]",60.5,1.61,1.5,-0.11,-6.91,90.75
20492685,"Lyre's Italian Spritz [Bottle]",36.6,2.59,2.5,-0.09,-3.14,91.5
20487567,"Macallan Sherry Oak 12yr [Bottle]",137.91,0.99,1,0.01,1.97,137.91
20487793,"Massenez Black Cacao [5L]",318,0.1,0.9,0.8,254.4,286.2
20492692,"Massenez Cacao Blanc [750ml]",47.27,4.2,0.5,-3.7,-174.84,23.64
21150706,"Massenez Creme de Mure [750ml]",41.82,0.43,0.4,-0.03,-1.26,16.73
22684315,"Massenez Elderflower [5L]",253,0.96,1,0.04,9.41,253
20487547,"Massenez Lychee [5L]",293.54,2.28,2.15,-0.13,-38.75,631.11
20483413,"Massenez Triple Sec [5L]",350.02,2.16,1.45,-0.71,-247.53,507.53
20492642,"Massenez Wild Strawberry [750ml]",43.91,0.8,0.6,-0.2,-8.78,26.35
20729545,"Michter's Bourbon [Bottle]",107.27,0.46,0.25,-0.21,-22.99,26.82
20487836,"Monkey Shoulder Scotch [Bottle]",61.8,2,0.6,-1.4,-86.52,37.08
20445714,"Monteith's Apple Cider Bottle",2.9,56,44,-12,-34.8,127.6
20464685,"Mother's Milk Shiraz - Bottle",16.08,32.7,29.5,-3.2,-51.46,474.36
20487788,"Mr Black Coffee Liqueur [Bottle]",38.29,0.69,0.75,0.06,2.44,28.72
20487812,"Myer's Jamaican Rum [Bottle]",74.04,0.88,0.9,0.02,1.48,66.64
20487829,"Never Never Oyster Shell Gin [Bottle]",69.5,1.22,1.05,-0.17,-11.82,72.98
20487319,"Noilly Prat Dry Vermouth [Bottle]",27.96,0.97,0.6,-0.37,-10.27,16.78
20464651,"Ottelia Cab Sav - Bottle",21.87,12.73,9.7,-3.03,-66.34,212.14
20464694,"Ottelia Chardonnay - Bottle",17.29,30.3,24.65,-5.65,-97.69,426.2
20464662,"Padrillos Malbec - Bottle",20.35,18.57,18.6,0.03,0.68,378.51
20487923,"Patron Reposado [Bottle]",88.23,1.9,1.9,0,0,167.64
20487926,"Patron Silver [Bottle]",75.03,1.64,1.5,-0.14,-10.14,112.55
20512432,"Pernod Absinthe [Bottle]",0,0.57,0.35,-0.22,-0,0
20445700,"Peroni",2.32,45,53,8,18.56,122.96
21999769,"Peroni 0%",1.79,34,31,-3,-5.37,55.49
20466106,"Petits Detours Rosé Mediterranee - Bottle",16.49,41.4,42.5,1.1,18.14,700.83
20487938,"Philter XPA [Keg]",279.57,4.3,2.9,-1.4,-392.32,810.75
20727759,"Pierre Ferrand Dry Curacao [Bottle]",71.39,1,1,0,0,71.39
20512724,"Pimm's Aperitif [Bottle]",44.92,0.98,1,0.02,0.96,44.92
20487946,"Plantation 3 Stars White Rum [Bottle]",60.83,1,0.55,-0.45,-27.37,33.46
22442482,"Plantation Original Dark [Bottle]",59.19,1,1,0,0,59.19
20464707,"Poacher's Riesling - Bottle",19.84,21.88,21.95,0.07,1.32,435.49
20487958,"Poor Tom's Strawberry Gin [Bottle]",63.32,2.34,1.6,-0.74,-46.55,101.31
20487972,"Quiquiriqui Mezcal [Bottle]",78.59,1.01,0.95,-0.06,-5.05,74.66
22169473,"R de Ruinart Brut Champagne",0,2,2,0,0,0
20466083,"Ravensworth Skins Gris - Bottle",20.19,7.8,7.85,0.05,1.01,158.49
20487977,"Redbreast 12yr [Bottle]",119.11,0.86,0.9,0.04,5.11,107.2
20484763,"Regal Rogue Bold Red Vermouth [5L]",157.75,0.71,1.66,0.95,149.7,261.87
20483410,"Rooster Rojo Blanco Tequila [Bottle]",50.96,70.8,70.3,-0.5,-25.72,3582.49
20484932,"Sailor Jerry [700ml]",44.05,7.38,6.4,-0.98,-43.19,281.92
20445897,"San Pellegrino 500ml",2.21,75,30,-45,-99.45,66.3
20466090,"Scout Pinot Gris - Bottle",20.25,13.67,13,-0.67,-13.5,263.25
20488033,"Seadrift Coast [Bottle]",41.25,2.74,1.7,-1.04,-42.72,70.13
20487241,"Select Aperitivo [Bottle]",29.01,1.73,1.8,0.07,1.94,52.22
20728346,"Sibiliana Nero D'Avola - Bottle",16.33,17.2,16.6,-0.6,-9.8,271.08
20466100,"Sigurd GSM Red Blend - Bottle",19.67,7.13,5.9,-1.23,-24.26,116.05
20466095,"Sigurd White Blend - Bottle",16.28,6.07,6,-0.07,-1.09,97.68
20459554,"Solo 1.25L",3.42,16,13,-3,-10.26,44.46
20459555,"Sprite 1.25L",4.07,25,19,-6,-24.42,77.33
20459564,"Sprite Can",1.82,35,23,-12,-21.84,41.86
20727873,"St. Felix Bitter Aperitivo [Bottle]",37.28,1,1,0,0,37.28
20492630,"St. Germain Elderflower Liqueur [Bottle]",52.93,0.86,0.2,-0.66,-34.78,10.59
20459532,"Status Quo Can D",3.69,5,5,0,0,18.45
20492634,"Status Quo [Keg]",352.33,1.88,1.5,-0.38,-134.03,528.5
20492637,"Stone & Wood [Keg]",342.37,4.18,4.3,0.12,40.71,1472.19
20459557,"Sunkist 1.25L",3.16,13,13,0,0,41.08
20492694,"Tanqueray 10 [Bottle]",81.83,1.36,1.4,0.04,2.92,114.56
20710158,"Tempus Fugit Creme de Banane [Bottle]",71.03,0.58,1,0.42,29.78,71.03
20512316,"Tempus Fugit Violette [Bottle]",71.03,0.1,0.6,0.5,35.18,42.62
20492697,"Tequila Ocho Anejo [Bottle]",99,0.15,0.2,0.05,4.95,19.8
20492699,"Tilde Raw Vodka [Bottle]",59,0.4,0.35,-0.05,-2.93,20.65
20492701,"Tito's Vodka [Bottle]",69.23,0.31,0.05,-0.26,-17.78,3.46
20645912,"Travelling While Standing Still Gin [700ml]",90,0.56,0.5,-0.06,-5.14,45
20466112,"Trentham Estate Rosé - Bottle",10.55,60.43,59,-1.43,-15.05,622.45
20445703,"Two Bays Pale Ale Can",4.71,39,13,-26,-122.46,61.23
20645902,"Unico Zelo Terra Cotta - Bottle",17.91,9.7,7.65,-2.05,-36.72,137.01
20445704,"VB Tinnie",1.96,47,37,-10,-19.6,72.52
20466120,"Version Two Pinot Grigio - Bottle",8.51,45.89,41.5,-4.39,-37.39,353.17
20466130,"Version Two Sparkling - Bottle",8.43,51.62,40.6,-11.02,-92.9,342.26
20645881,"Veuve Clicquot Yellow Label - Bottle",72.14,12.9,9.7,-3.2,-230.85,699.76
20466168,"Villa Fresco Sangiovese - Bottle",12.06,40.37,36.5,-3.87,-46.63,440.19
20492687,"Vinada Sparking Rosé [Bottle]",12.56,7.96,4.75,-3.21,-40.32,59.66
21749602,"Whispering Angel Rosé - Bottle",22.95,8.97,7.5,-1.47,-33.66,172.13
20484930,"White Light Vodka [20L]",1002.75,0.87,1.97,1.1,1107.04,1975.42
20492747,"Wolf Lane Navy Gin [Bottle]",77.4,1.88,1.75,-0.13,-9.95,135.45
20492750,"Wray & Nephew's OR Rumbar OP Rum [Bottle]",95.39,1.05,1.05,0,0,100.16
20492751,"Yamazaki 12yr [Bottle]",284.84,0.21,0.25,0.04,12.22,71.21
20467573,"Year Wines 'Zagara' Orange - Bottle",19.33,9.02,8.5,-0.52,-9.99,164.31
22001021,"Year Wines Fiano - Bottle",21.36,6.8,5,-1.8,-38.45,106.8
20445713,"Young Henrys Cloudy Cider Can",2.8,26,27,1,2.8,75.6
20488005,"Zacapa Centenario 23yr [Bottle]",107.59,0.96,0.9,-0.06,-6.91,96.83
