"ID","ProductName","Cost","Qty","Counted","Variance","CostVariance","CostCounted"
20464486,"Das Juice Pink Pet Nat - Bottle",10.04,17.42,19,1.58,15.9,190.76
20727954,"De Kuyper Butterscotch Schnapps [Bottle]",43.15,0.8,0.75,-0.05,-2.16,32.36
20727968,"De Kuyper Peach Schnapps [Bottle]",42.91,1,1,0,0,42.91
20655376,"De La Grosse Beaujolais - Bottle",34.58,3.2,3.1,-0.1,-3.46,107.2
21150832,"Diplomatico Mantuano [Bottle]",62.59,1.41,1.25,-0.16,-9.83,78.24
20492688,"Disaronno [Bottle]",48.27,2.26,2.25,-0.01,-0.48,108.61
20464635,"Disco Volante Pinot Noir [Chilled] - Bottle",20.27,7.4,9.6,2.2,44.59,194.59
20484692,"Dolin Blanc Vermouth [Bottle]",18.5,4.34,4.4,0.06,1.02,81.4
20445737,"Dom Pérignon Champagne - Bottle",398.59,1,1,0,0,398.59
20492689,"Domaine de Canton Ginger Liqueur [Bottle]",73.91,1.05,0.65,-0.4,-29.58,48.04
20464639,"Domaine Gueguen Chablis - Bottle",40.69,2.27,8,5.73,233.29,325.52
20484905,"Don Julio 1942 Añejo [Bottle]",0,0.64,0.6,-0.04,-0,0
20464644,"Dormilona Chenin Blanc - Bottle",22.38,8.05,5.85,-2.2,-49.24,130.92
20645909,"Dragonfly Grenache - Bottle",17.3,6.67,6,-0.67,-11.53,103.8
20445711,"Fellr Watermelon Seltzer Tin",3.24,17,19,2,6.48,61.56
20487274,"Fernet Branca [Bottle]",72.41,1.56,1.4,-0.16,-11.9,101.37
20484956,"Fever-Tree Mediterannean Tonic [Bottle]",3.74,10.11,4.7,-5.41,-20.23,17.58
20484784,"Fever-Tree Naturally Light Tonic [Bottle]",3.99,9.02,0.6,-8.42,-33.61,2.39
20710120,"Fireball [Bottle]",44.41,2.67,2.8,0.13,5.71,124.35
20487276,"Flor De Caña 12yr [Bottle]",71.59,0.31,0.25,-0.06,-4.6,17.9
20487280,"Flor De Caña 4 Extra Seco [Bottle]",57.77,1,1,0,0,57.77
20487283,"Fortaleza Reposado [Bottle]",140.18,1.22,0.75,-0.47,-66.08,105.14
20487286,"Four Pillars Bloody Shiraz [Bottle]",66,1.94,1.6,-0.34,-22.63,105.6
20487289,"Four Pillars Olive Leaf [Bottle]",81.98,1.63,1.4,-0.23,-18.73,114.77
20487294,"Four Pillars Rare Dry [Bottle]",57.27,2.69,2.7,0.01,0.42,154.63
20710023,"Frangelico [Bottle]",40.7,1.61,1.5,-0.11,-4.48,61.05
20655236,"Geppetto Pinot Noir - Bottle",17.56,33.77,27.75,-6.02,-105.66,487.29
20512408,"Germano Caetano Cachaça [Bottle]",69,1.67,1.8,0.13,8.97,124.2
20464656,"Glaetzer Anaperenna Shiraz Cab - Bottle",37.5,3.15,2.85,-0.3,-11.25,106.88
20487322,"Glendronach 12yr [Bottle]",94.51,1.05,0.1,-0.95,-89.78,9.45
20487325,"Glenmorangie Signet [Bottle]",284.45,0.91,1,0.09,24.41,284.45
20645919,"Gosling's Black Rum [700ml]",63.48,0.6,0.7,0.1,6.35,44.44
20487331,"Gospel Solera Rye [Bottle]",78.8,0.9,0.9,0,0,70.92
20709997,"Grey Goose [Bottle]",67.35,2.12,1.7,-0.42,-28.28,114.5
20445709,"Grifter Big Sur IPA Tin",4,17,15,-2,-8,60
20445710,"Grifter Omen Stout Tin",3.34,20,16,-4,-13.36,53.44
20459505,"Grifter Pale Ale Cans D",2.91,27,26,-1,-2.91,75.66
20487426,"Grifter Pale [Keg]",292.05,3.56,3.6,0.04,12.59,1051.38
20445708,"Grifter Pink Galah Tin",3.49,12,13,1,3.49,45.37
20487441,"Hakushu 12yr [Bottle]",294.78,0.3,0.25,-0.05,-14.74,73.7
20487447,"Hartshorn Sheep Whey Vodka [Bottle]",72.01,0.9,0.9,0,0,64.81
21999746,"Havana 3yr [700ml]",46.12,1.56,0.25,-1.31,-60.62,11.53
20445707,"Heaps Normal Tin",2.59,27,27,0,0,69.93
20487472,"Hendrick's Gin [Bottle]",65.69,1.54,1.2,-0.34,-22.44,78.83
20487484,"Herradura Plata [Bottle]",79.21,1.63,1.5,-0.13,-10.17,118.82
20487488,"Illegal Reposado Mezcal [Bottle]",102.05,2,0.4,-1.6,-163.28,40.82
20492690,"Italicus Bergamot Liqueur [Bottle]",64.71,1.15,1,-0.15,-9.71,64.71
20487490,"Jack Daniels [Bottle]",49.38,1.71,1.65,-0.06,-3.17,81.48
20445706,"James Boags Light",2.24,24,23,-1,-2.24,51.52
20487512,"Jameson Irish Whiskey [Bottle]",50.71,1.64,1.5,-0.14,-7.24,76.07
20492716,"John D. Taylor's Velvet Falernum [Bottle]",36.74,0.55,0.5,-0.05,-1.84,18.37
20487523,"Johnnie Walker Black [Bottle]",52.34,1.56,1.5,-0.06,-3.36,78.51
20512418,"Joseph Cartron Apricot Brandy [Bottle]",49.96,1.6,1.55,-0.05,-2.5,77.44
20484689,"Joseph Cartron Mango [Bottle]",46.5,1.66,1.5,-0.16,-7.27,69.75
20484934,"Kahlua [1L]",46.12,4.16,4.63,0.47,21.68,213.54
20786711,"Kirin [Keg]",317.71,0.42,0.05,-0.37,-117.27,15.89
20487531,"Kraken Rum [Bottle]",54.81,2.18,2.15,-0.03,-1.56,117.84
20464670,"Kuku Sauvignon Blanc - Bottle",14.57,31.12,30.4,-0.72,-10.44,442.93
20487534,"Lagavulin 16yr [Bottle]",146.86,0.45,0.45,0,0,66.09
20487538,"Laphroaig 10yr [Bottle]",102.12,1.64,1.65,0.01,1.45,168.5
20512429,"Lillet Blanc Aperitif [Bottle]",27.8,0.32,0.1,-0.22,-6.21,2.78
21939293,"Little Dragon Can",3.52,31,31,0,0,109.12
20487546,"Lost Explorer Espadín Mezcal [Bottle]",60.5,0.16,2,1.84,111.07,121
20492685,"Lyre's Italian Spritz [Bottle]",37.41,2.29,2.2,-0.09,-3.21,82.3
20487567,"Macallan Sherry Oak 12yr [Bottle]",137.9,0.51,0.5,-0.01,-1.97,68.95
20487793,"Massenez Black Cacao [5L]",318,1.1,0.1,-1,-318,31.8
20492692,"Massenez Cacao Blanc [750ml]",49.63,0.25,4,3.75,185.96,198.52
21150705,"Massenez Creme de Cassis [750ml]",0,0.15,0.15,0,0,0
21150706,"Massenez Creme de Mure [750ml]",41.82,0.45,0.45,-0,-0.01,18.82
20729559,"Massenez Framboise Raspberry [750ml]",41.82,1,1,0,0,41.82
20487547,"Massenez Lychee [5L]",280.2,2.21,2.2,-0.01,-2.8,616.44
20483413,"Massenez Triple Sec [5L]",325.54,2.09,2.75,0.67,216.48,895.24
20492642,"Massenez Wild Strawberry [750ml]",43.91,0.85,0.8,-0.05,-2.2,35.13
20729545,"Michter's Bourbon [Bottle]",107.27,0.65,0.55,-0.1,-10.73,59
20487836,"Monkey Shoulder Scotch [Bottle]",54.28,1.6,0,-1.6,-86.85,0
20445714,"Monteith's Apple Cider Bottle",3,52,29,-23,-69,87
20464685,"Mother's Milk Shiraz - Bottle",16.08,24.8,21.9,-2.9,-46.63,352.15
20487788,"Mr Black Coffee Liqueur [Bottle]",54.52,1.06,0.95,-0.11,-6.05,51.79
20487812,"Myer's Jamaican Rum [Bottle]",74.04,1.47,1,-0.47,-34.8,74.04
20487829,"Never Never Oyster Shell Gin [Bottle]",69.49,0.77,1.5,0.73,50.73,104.24
20487319,"Noilly Prat Dry Vermouth [Bottle]",27.65,1.23,1.3,0.07,2.02,35.95
20464651,"Ottelia Cab Sav - Bottle",21.87,17.53,17.25,-0.28,-6.2,377.26
20464694,"Ottelia Chardonnay - Bottle",16.51,30.55,27.25,-3.3,-54.48,449.9
20464662,"Padrillos Malbec - Bottle",21.58,14.8,13.75,-1.05,-22.66,296.73
20487923,"Patron Reposado [Bottle]",80.25,1.41,0.5,-0.91,-73.36,40.13
20487926,"Patron Silver [Bottle]",79.41,1.73,1.6,-0.13,-10.2,127.06
20445700,"Peroni",2.3,31,22,-9,-20.7,50.6
21999769,"Peroni 0%",1.79,43,48,5,8.95,85.92
20487938,"Philter XPA [Keg]",279.57,1.43,0.75,-0.68,-190.02,209.68
20464707,"Poacher's Riesling - Bottle",19.84,9.8,7.6,-2.2,-43.65,150.78
20487958,"Poor Tom's Strawberry Gin [Bottle]",60.04,1.87,1.8,-0.07,-4.28,108.07
20487972,"Quiquiriqui Mezcal [Bottle]",78.59,1.05,1.1,0.05,3.93,86.45
20466083,"Ravensworth Skins Gris - Bottle",20.19,12.8,14,1.2,24.23,282.66
20487977,"Redbreast 12yr [Bottle]",119.11,0.9,0.9,0,0,107.2
20484763,"Regal Rogue Bold Red Vermouth [5L]",157.75,0.44,0.26,-0.18,-28.41,41.02
20483410,"Rooster Rojo Blanco Tequila [Bottle]",50.59,56.29,58.85,2.56,129.65,2977.22
20484932,"Sailor Jerry [700ml]",43.03,12.65,12.35,-0.3,-13.03,531.42
20445897,"San Pellegrino 500ml",2.19,27,15,-12,-26.28,32.85
20466090,"Scout Pinot Gris - Bottle",20.35,7.58,6.7,-0.88,-17.98,136.35
20488033,"Seadrift Coast [Bottle]",41.25,1.61,2,0.39,15.91,82.5
20487241,"Select Aperitivo [Bottle]",27.61,1.5,0.1,-1.4,-38.65,2.76
20488066,"Grifter Serpents Kiss Can",3.18,27,28,1,3.18,89.04
20728346,"Sibiliana Nero D'Avola - Bottle",16.33,11.45,9.3,-2.15,-35.11,151.87
20466100,"Sigurd GSM Red Blend - Bottle",23.1,10.42,9.3,-1.12,-25.8,214.83
20466095,"Sigurd White Blend - Bottle",23.1,1.55,1.45,-0.1,-2.31,33.5
20459554,"Solo 1.25L",3.16,10,10,0,0,31.6
20459555,"Sprite 1.25L",4.07,18,27,9,36.63,109.89
20459564,"Sprite Can",1.67,38,5,-33,-55.11,8.35
20727873,"St. Felix Bitter Aperitivo [Bottle]",37.28,1,1,0,0,37.28
20492630,"St. Germain Elderflower Liqueur [Bottle]",52.93,2.26,1.25,-1.01,-53.68,66.16
20512800,"St. Remy Brandy [Bottle]",46.05,1,1,0,0,46.05
20459532,"Status Quo Can D",3.69,10,6,-4,-14.76,22.14
20492634,"Status Quo [Keg]",352.33,1.01,0.95,-0.06,-21.1,334.71
20492637,"Stone & Wood [Keg]",323.39,2.15,2,-0.15,-48.9,646.78
20459557,"Sunkist 1.25L",3.03,14,13,-1,-3.03,39.39
20492694,"Tanqueray 10 [Bottle]",81.83,1.05,1,-0.05,-4.09,81.83
20512316,"Tempus Fugit Violette [Bottle]",71.03,0.69,0.95,0.26,18.75,67.48
20492697,"Tequila Ocho Anejo [Bottle]",99,0.1,0.15,0.05,4.95,14.85
20492699,"Tilde Raw Vodka [Bottle]",59,0.73,0.7,-0.03,-1.68,41.3
20492701,"Tito's Vodka [Bottle]",69.23,0.65,0.65,0,0.01,45
20466106,"Petits Detours Rosé Mediterranee - Bottle",25.48,39.03,38.4,-0.63,-16,978.43
20466112,"Trentham Estate Rosé - Bottle",10.89,50.62,49.7,-0.92,-9.99,541.23
20445703,"Two Bays Pale Ale Can",4.97,16,8,-8,-39.76,39.76
20645902,"Unico Zelo Terra Cotta - Bottle",19.9,12,11.5,-0.5,-9.95,228.85
20445704,"VB Tinnie",2.2,32,32,0,0,70.4
20466120,"Version Two Pinot Grigio - Bottle",8.69,39.31,44.25,4.94,42.9,384.53
20466130,"Version Two Sparkling - Bottle",8.71,35.23,22.7,-12.53,-109.14,197.72
20645881,"Veuve Clicquot Yellow Label - Bottle",68.05,9.45,6.75,-2.7,-183.74,459.34
20466168,"Villa Fresco Sangiovese - Bottle",10.05,44.22,40.9,-3.32,-33.33,411.05
20492687,"Vinada Sparking Rosé [Bottle]",15.57,3.4,7.9,4.5,70.07,123
21749602,"Whispering Angel Rosé - Bottle",35.27,2.87,2.8,-0.07,-2.35,98.76
20484930,"White Light Vodka [20L]",1002.75,0.58,0.34,-0.24,-242.97,340.94
20492747,"Wolf Lane Navy Gin [Bottle]",85.14,1.41,1.35,-0.06,-4.85,114.94
20492750,"Wray & Nephew's OR Rumbar OP Rum [Bottle]",95.39,1.29,1.1,-0.19,-17.69,104.93
20492751,"Yamazaki 12yr [Bottle]",284.84,0.26,0.25,-0.01,-4.07,71.21
20467573,"Year Wines 'Zagara' Orange - Bottle",19.33,11.4,14.6,3.2,61.85,282.22
22001021,"Year Wines Fiano - Bottle",21.36,3,5,2,42.72,106.8
20445713,"Young Henrys Cloudy Cider Can",2.78,46,46,0,0,127.88
20488005,"Zacapa Centenario 23yr [Bottle]",107.59,1.6,1.55,-0.05,-5.38,166.76
