"ID","ProductName","Cost","Qty","Counted","Variance","CostVariance","CostCounted"
20485266,"Bundaberg Ginger Beer [750ml]",3.54,14.65,14.6,-0.05,-0.18,51.68
20484753,"Campari [Bottle]",40.44,4.86,4.13,-0.73,-29.64,167.02
20710102,"Canadian Club [Bottle]",43.35,2.22,2.1,-0.12,-5.26,91.04
20483609,"Carpano Classico [750ml]",25.74,1.8,1.28,-0.52,-13.36,32.95
20728902,"Casa Gheller Prosecco - Bottle",17.31,12.65,19.5,6.85,118.57,337.55
20492707,"Chambord [Bottle]",56.25,1.28,1,-0.28,-15.73,56.25
20492757,"Cointreau [Bottle]",58.1,1.25,1.05,-0.2,-11.62,61.01
20459552,"Coke 1.25L",2.74,33,29,-4,-10.96,79.46
20459560,"Coke Can",1.62,23,2,-21,-34.02,3.24
20445701,"Corona",2.38,24,31,7,16.66,73.78
20485056,"Cri De Couer Pinot Noir - Bottle",65.6,5.08,4.5,-0.58,-38.26,295.2
20464486,"Das Juice Pink Pet Nat - Bottle",14.64,16.15,13.6,-2.55,-37.33,199.1
20487328,"De Bortoli Gold Seal Dry Red [15L]",53.72,0.37,0.71,0.34,18.48,38.14
20459553,"Coke Zero 1.25L",2.61,33,31,-2,-5.22,80.91
20459561,"Coke Zero Can",1.58,40,30,-10,-15.8,47.4
20492688,"Disaronno [Bottle]",47.55,2.95,2.9,-0.05,-2.38,137.9
20464635,"Disco Volante Pinot Noir [Chilled] - Bottle",20.55,4.85,4.3,-0.55,-11.3,88.37
20484692,"Dolin Blanc Vermouth [Bottle]",19.39,2.87,2.7,-0.17,-3.31,52.35
20445737,"Dom Pérignon Champagne - Bottle",398.59,1,1,0,0,398.59
20492689,"Domaine de Canton Ginger Liqueur [Bottle]",48.94,0.43,0.3,-0.13,-6.2,14.68
20464639,"Domaine Gueguen Chablis - Bottle",39.44,1.08,1.7,0.62,24.32,67.05
20464644,"Dormilona Chenin Blanc - Bottle",22.38,7.23,6.7,-0.53,-11.94,149.95
20645909,"Dragonfly Grenache - Bottle",17.3,3.6,0.15,-3.45,-59.69,2.6
20464651,"Ottelia Cab Sav - Bottle",19.88,11.67,10.25,-1.42,-28.17,203.77
20487805,"Fee Bros Black Walnut Bitters [150ml]",22.32,-1.67,1.75,3.42,76.33,39.06
20445711,"Fellr Watermelon Seltzer Tin",3.16,13,14,1,3.16,44.24
20487274,"Fernet Branca [Bottle]",72.41,1.87,1.75,-0.12,-8.78,126.72
20484956,"Fever-Tree Mediterannean Tonic [Bottle]",3.72,15.62,9.5,-6.12,-22.77,35.34
20484784,"Fever-Tree Naturally Light Tonic [Bottle]",4.06,16.41,10.3,-6.11,-24.81,41.82
20710120,"Fireball [Bottle]",45.03,1.03,1.05,0.02,0.96,47.28
20487286,"Four Pillars Bloody Shiraz [Bottle]",65.99,1.81,1.7,-0.11,-7.53,112.18
20487289,"Four Pillars Olive Leaf [Bottle]",83.15,1.6,1.55,-0.05,-4.16,128.88
20487294,"Four Pillars Rare Dry [Bottle]",61.48,2.99,2.8,-0.19,-11.85,172.14
20710023,"Frangelico [Bottle]",42.59,1.62,1.55,-0.07,-2.81,66.01
20655236,"Geppetto Pinot Noir - Bottle",17.2,31.55,31.25,-0.3,-5.16,537.5
20512408,"Germano Caetano Cachaça [Bottle]",63.85,1.32,0.65,-0.67,-42.78,41.5
20464656,"Glaetzer Anaperenna Shiraz Cab - Bottle",37.5,6.85,6.75,-0.1,-3.75,253.13
20709997,"Grey Goose [Bottle]",65.51,2.02,1.95,-0.07,-4.64,127.74
20445709,"Grifter Big Sur IPA Tin",3.63,23,15,-8,-29.04,54.45
20445710,"Grifter Omen Stout Tin",3.19,34,33,-1,-3.19,105.27
20459505,"Grifter Pale Ale Cans D",2.74,24,21,-3,-8.22,57.54
20487426,"Grifter Pale [Keg]",288.73,3.76,3.9,0.14,41.38,1126.05
20445708,"Grifter Pink Galah Tin",3.49,29,25,-4,-13.96,87.25
20445707,"Heaps Normal Tin",2.35,29,21,-8,-18.8,49.35
20487472,"Hendrick's Gin [Bottle]",63.35,1.45,1.9,0.45,28.56,120.37
20484805,"Hill People Oat Cream [Keg]",460.9,0.6,0.75,0.15,68.44,345.68
20492690,"Italicus Bergamot Liqueur [Bottle]",64.71,1.9,1.9,0,0,122.95
20487490,"Jack Daniels [Bottle]",49.41,1.79,1.75,-0.04,-2.11,86.47
20445706,"James Boags Light",2.24,32,31,-1,-2.24,69.44
20487512,"Jameson Irish Whiskey [Bottle]",51.47,1.54,1.5,-0.04,-1.83,77.21
20484689,"Joseph Cartron Mango [Bottle]",47.76,0.1,0.3,0.2,9.72,14.33
20484934,"Kahlua [1L]",45.98,2.59,3.66,1.07,49.26,168.29
20786711,"Kirin [Keg]",287.1,1.63,1.6,-0.03,-7.26,459.36
20464670,"Kuku Sauvignon Blanc - Bottle",14.57,30.15,28.6,-1.55,-22.59,416.7
20464662,"Padrillos Malbec - Bottle",22.72,19.12,3.85,-15.27,-346.86,87.47
21939293,"Little Dragon Can",0,-12,12,24,0,0
20487546,"Lost Explorer Espadín Mezcal [Bottle]",58.18,2.11,1.5,-0.61,-35.32,87.27
20492685,"Lyre's Italian Spritz [Bottle]",38.5,2.12,2,-0.12,-4.68,77
20487793,"Massenez Black Cacao [5L]",299.26,0.48,0.71,0.23,67.72,212.47
20487547,"Massenez Lychee [5L]",279.3,1.23,1.14,-0.09,-26.25,318.4
20483413,"Massenez Triple Sec [5L]",326.8,1.59,1.4,-0.19,-62.75,457.52
20487836,"Monkey Shoulder Scotch [Bottle]",58.43,1.15,0.55,-0.6,-35.06,32.14
20445714,"Monteith's Apple Cider Bottle",2.99,28,12,-16,-47.84,35.88
20464685,"Mother's Milk Shiraz - Bottle",15.66,32.43,31,-1.43,-22.45,485.46
20487788,"Mr Black Coffee Liqueur [Bottle]",41.75,0.89,0.6,-0.29,-11.94,25.05
20487829,"Never Never Oyster Shell Gin [Bottle]",57.23,0.68,0.6,-0.08,-4.58,34.34
20464694,"Ottelia Chardonnay - Bottle",17.03,30.77,29,-1.77,-30.09,493.87
20445700,"Peroni",2.12,36,34,-2,-4.24,72.08
20487875,"Philter Red [Keg]",325.42,1.63,1.75,0.12,38.07,569.49
20487938,"Philter XPA [Keg]",279.57,2.49,2.5,0.01,3.1,698.93
20464707,"Poacher's Riesling - Bottle",19.84,14.23,14,-0.23,-4.63,277.76
20487958,"Poor Tom's Strawberry Gin [Bottle]",68.31,1.61,1.55,-0.06,-3.9,105.88
20645884,"R de Ruinart Champagne - Bottle",253.19,2,2,0,0,506.38
20466083,"Ravensworth Skins Gris - Bottle",20.19,7.07,6.75,-0.32,-6.39,136.28
20484763,"Regal Rogue Bold Red Vermouth [5L]",157.75,1.35,1.13,-0.22,-34.96,178.26
20483410,"Rooster Rojo Blanco Tequila [Bottle]",49.94,53.6,49.5,-4.1,-204.93,2472.03
20484932,"Sailor Jerry [700ml]",43.78,1.31,2.94,1.63,71.15,128.71
20445897,"San Pellegrino 500ml",2.11,13,10,-3,-6.33,21.1
20466090,"Scout Pinot Gris - Bottle",20.35,13.53,14.25,0.72,14.58,289.99
20488033,"Seadrift Coast [Bottle]",41.25,1.17,1.1,-0.07,-2.95,45.38
20488066,"Grifter Serpents Kiss Can",3.18,39,39,0,0,124.02
20728346,"Sibiliana Nero D'Avola - Bottle",14.11,10.83,10.3,-0.53,-7.53,145.33
20466100,"Sigurd GSM Red Blend - Bottle",19.69,1.73,0.4,-1.33,-26.26,7.88
20466095,"Sigurd White Blend - Bottle",23.1,8.55,8.4,-0.15,-3.47,194.04
20459554,"Solo 1.25L",3.45,13,14,1,3.45,48.3
20459555,"Sprite 1.25L",2.87,25,25,0,0,71.75
20459564,"Sprite Can",1.62,25,21,-4,-6.48,34.02
20492630,"St. Germain Elderflower Liqueur [Bottle]",52.9,1.6,1,-0.6,-31.93,52.9
20459532,"Status Quo Can D",3.69,18,18,0,0,66.42
20492634,"Status Quo [Keg]",336.31,1.14,1.2,0.06,19.61,403.57
20492637,"Stone & Wood [Keg]",342.37,2.99,3.25,0.26,87.92,1112.7
20459557,"Sunkist 1.25L",3.45,15,14,-1,-3.45,48.3
20466106,"Petits Detours Rosé Mediterranee - Bottle",23.57,44.4,30.65,-13.75,-324.08,722.42
20466112,"Trentham Estate Rosé - Bottle",9.93,58.63,34,-24.63,-244.61,337.62
20445703,"Two Bays Pale Ale Can",5.21,21,21,0,0,109.41
20645902,"Unico Zelo Terra Cotta - Bottle",21.07,17.6,17.6,0,0,370.83
20445704,"VB Tinnie",1.96,14,13,-1,-1.96,25.48
20466120,"Version Two Pinot Grigio - Bottle",8.83,44.2,41.25,-2.95,-26.05,364.24
20466130,"Version Two Sparkling - Bottle",8.83,46.08,44.43,-1.65,-14.57,392.32
20645881,"Veuve Clicquot Yellow Label - Bottle",73.1,7.7,6.1,-1.6,-116.96,445.91
20466168,"Villa Fresco Sangiovese - Bottle",12.06,50.93,50,-0.93,-11.26,603
20492687,"Vinada Sparking Rosé [Bottle]",15.57,5.06,4.85,-0.21,-3.27,75.51
21749602,"Whispering Angel Rosé - Bottle",22.4,9.38,9,-0.38,-8.59,201.6
20484930,"White Light Vodka [20L]",1002.75,0.84,0.79,-0.05,-48.93,792.17
20492747,"Wolf Lane Navy Gin [Bottle]",85.14,2.66,2.6,-0.06,-4.86,221.36
20492750,"Wray & Nephew's OR Rumbar OP Rum [Bottle]",87.65,0.87,0.9,0.03,2.84,78.89
20467573,"Year Wines 'Zagara' Orange - Bottle",18.82,9.67,9.25,-0.42,-7.84,174.09
20445713,"Young Henrys Cloudy Cider Can",2.71,29,29,0,0,78.59
20488005,"Zacapa Centenario 23yr [Bottle]",99.33,0.69,0.15,-0.54,-53.21,14.9
