"ID","ProductName","Cost","Qty","Counted","Variance","CostVariance","CostCounted"
20466100,"Sigurd GSM Red Blend - Bottle",23.1,11.57,9.45,-2.12,-48.9,218.3
20466095,"Sigurd White Blend - Bottle",23.1,10.3,10.1,-0.2,-4.62,233.31
20492634,"Status Quo [Keg]",365.2,0.51,0.56,0.06,20.45,205.97
20492637,"Stone & Wood [Keg]",383.54,1.12,1.24,0.12,46.91,476.74
20710158,"Tempus Fugit Creme de Banane [Bottle]",59.34,1.47,0.1,-1.38,-81.79,5.7
20466112,"Trentham Estate Rosé - Bottle",10.55,10.43,21.5,11.07,116.75,226.83
20464635,"Trutta Streamside Shiraz [Chilled] - Bottle",19.84,6.85,2,-4.85,-96.22,39.68
20464707,"Two Tonne Riesling - Bottle",17.58,10.07,8.9,-1.17,-20.51,156.46
20645902,"Unico Zelo Terra Cotta - Bottle",21.89,2.6,1.9,-0.7,-15.32,41.59
20445704,"VB Tinnie",2.33,39,39,0,0,90.87
20466120,"Version Two Pinot Grigio - Bottle",8.83,23.62,27.7,4.08,36,244.59
20466130,"Version Two Sparkling - Bottle",8.83,6.89,8.7,1.81,15.98,76.82
20645881,"Veuve Clicquot Yellow Label - Bottle",78.68,5.85,3.8,-2.05,-161.29,298.98
20466168,"Villa Fresco Sangiovese - Bottle",12.06,29.89,27.6,-2.29,-27.58,332.86
20492687,"Vinada Sparking Rosé [Bottle]",15.23,1.86,1.7,-0.16,-2.44,25.89
21749602,"Whispering Angel Rosé - Bottle",33.67,6.32,4,-2.32,-78,134.68
20484930,"White Light Vodka [20L]",1012.78,1.45,1.35,-0.11,-106.44,1365.23
23253690,"Xocolatl Mole Bitters [Bottle]",27.22,2.41,0.05,-2.37,-64.42,1.22
20467573,"Year Wines 'Zagara' Orange - Bottle",17.11,11.6,5,-6.6,-112.93,85.55
22001021,"Year Wines Fiano - Bottle",16.56,4.27,17.2,12.93,214.18,284.83
20445713,"Young Henrys Cloudy Cider Can",2.82,14,14,0,0,39.48
20488005,"Zacapa Centenario 23yr [Bottle]",107.59,0.72,0.14,-0.58,-62.83,14.63
