"ID","ProductName","Cost","Qty","Counted","Variance","CostVariance","CostCounted"
20484751,"Buffalo Trace Bourbon [Bottle]",51.87,2.29,1.65,-0.64,-32.97,85.59
20485266,"Bundaberg Ginger Beer [750ml]",3.42,20.93,20.75,-0.18,-0.63,70.97
20485273,"Bunnahabhain 12yr [Bottle]",124.72,1.26,1.3,0.04,5.35,162.14
20484753,"Campari [Bottle]",40.79,5.25,4.78,-0.47,-19.17,194.98
20710102,"Canadian Club [Bottle]",43.35,2.35,2.35,0,0,101.87
20483609,"Carpano Classico [750ml]",33.8,1.86,1.46,-0.4,-13.44,49.35
20728902,"Casa Gheller Prosecco - Bottle",16.72,9.8,9.65,-0.15,-2.51,161.35
20487243,"Cazcabel Reposado Tequila [Bottle]",64.44,0.86,0.85,-0.01,-0.92,54.77
20492707,"Chambord [Bottle]",57.65,0.83,0.6,-0.23,-13.2,34.59
20492640,"Chartreuse Yellow [Bottle]",106.85,0.85,0.75,-0.1,-10.69,80.14
20710041,"Cherry Heering [Bottle]",43.71,0.9,0.9,0,0,39.34
20487244,"Clairin Vaval [Bottle]",110,0.21,0.1,-0.11,-12.57,11
20492757,"Cointreau [Bottle]",58.1,1.25,1.25,0,0,72.63
20459552,"Coke 1.25L",2.98,29,33,4,11.92,98.34
20459560,"Coke Can",1.62,46,36,-10,-16.2,58.32
20445701,"Corona",2.51,58,58,0,0,145.58
20645869,"Crankshaft IPA [Keg]",309,0.08,0.25,0.17,53.61,77.25
20485056,"Cri De Couer Pinot Noir - Bottle",69.05,6.32,6.35,0.03,2.3,438.47
20485015,"Cynar [Bottle]",39.69,0.48,0.35,-0.13,-5.29,13.89
20464486,"Das Juice Pink Pet Nat - Bottle",14.64,21.6,21.15,-0.45,-6.59,309.64
20487328,"De Bortoli Gold Seal Dry Red [15L]",52.5,1,1.32,0.32,16.84,69.3
20655376,"De La Grosse Beaujolais - Bottle",34.58,9.78,9.6,-0.18,-6.34,331.97
20459553,"Coke Zero 1.25L",3.04,23,24,1,3.04,72.96
20459561,"Coke Zero Can",1.89,29,16,-13,-24.57,30.24
20492688,"Disaronno [Bottle]",47.55,2.44,2.35,-0.09,-4.28,111.74
20464635,"Disco Volante Pinot Noir [Chilled] - Bottle",20.55,17.42,17.25,-0.17,-3.43,354.49
20484692,"Dolin Blanc Vermouth [Bottle]",34.87,2.01,1.95,-0.06,-1.99,68
20445737,"Dom Pérignon Champagne - Bottle",398.59,1,1,0,0,398.59
20492689,"Domaine de Canton Ginger Liqueur [Bottle]",48.94,0.97,1,0.03,1.46,48.94
20464639,"Domaine Gueguen Chablis - Bottle",41.69,0.7,4.75,4.05,168.84,198.03
20484905,"Don Julio 1942 Añejo [Bottle]",0,1.1,1.1,0,0,0
20464644,"Dormilona Chenin Blanc - Bottle",22.38,12.15,12,-0.15,-3.36,268.56
20645909,"Dragonfly Grenache - Bottle",17.3,9.8,12.6,2.8,48.44,217.98
20464651,"Ottelia Cab Sav - Bottle",18.31,15.75,15,-0.75,-13.73,274.65
20445711,"Fellr Watermelon Seltzer Tin",3.16,29,27,-2,-6.32,85.32
20487274,"Fernet Branca [Bottle]",68.9,1.35,1.3,-0.05,-3.45,89.57
20484956,"Fever-Tree Mediterannean Tonic [Bottle]",3.72,12.06,9.7,-2.36,-8.78,36.08
20484784,"Fever-Tree Naturally Light Tonic [Bottle]",3.72,13.73,13,-0.73,-2.72,48.36
20710120,"Fireball [Bottle]",45.03,2.05,2.1,0.05,2.25,94.56
20487276,"Flor De Caña 12yr [Bottle]",71.59,0.65,0.65,0,0,46.53
20487286,"Four Pillars Bloody Shiraz [Bottle]",65.99,2.06,2.3,0.24,16.03,151.78
20487289,"Four Pillars Olive Leaf [Bottle]",83.15,1.6,1.6,0,0,133.04
20487294,"Four Pillars Rare Dry [Bottle]",65.06,2.23,2.25,0.02,1.4,146.39
20710023,"Frangelico [Bottle]",41.19,1.02,1,-0.02,-0.66,41.19
20655236,"Geppetto Pinot Noir - Bottle",16.98,22.32,21,-1.32,-22.36,356.58
20512408,"Germano Caetano Cachaça [Bottle]",63.7,1.54,1.1,-0.44,-28.03,70.07
20464656,"Glaetzer Anaperenna Shiraz Cab - Bottle",34.82,8.12,9.19,1.07,37.37,320
20487322,"Glendronach 12yr [Bottle]",94.51,0.83,1.1,0.27,25.65,103.96
20487331,"Gospel Solera Rye [Bottle]",78.8,0.95,0.85,-0.1,-7.88,66.98
20487225,"Grand Marnier [Bottle]",52.79,0.15,0.05,-0.1,-5.5,2.64
20709997,"Grey Goose [Bottle]",65.51,1.81,1.75,-0.06,-3.73,114.64
20445709,"Grifter Big Sur IPA Tin",3.63,23,23,0,0,83.49
20445710,"Grifter Omen Stout Tin",3.19,20,20,0,0,63.8
20459505,"Grifter Pale Ale Cans D",2.74,45,39,-6,-16.44,106.86
20487426,"Grifter Pale [Keg]",279.9,2.95,3.3,0.35,98.75,923.67
20445708,"Grifter Pink Galah Tin",3.49,34,34,0,0,118.66
20487441,"Hakushu 12yr [Bottle]",294.78,0.35,0.3,-0.05,-14.74,88.43
20445707,"Heaps Normal Tin",2.61,28,34,6,15.66,88.74
20487472,"Hendrick's Gin [Bottle]",64.45,2.13,1.85,-0.28,-17.94,119.23
20487484,"Herradura Plata [Bottle]",79.21,1.9,1.95,0.05,3.96,154.46
20487488,"Illegal Reposado Mezcal [Bottle]",102.05,2.4,2.45,0.05,5.1,250.02
20492690,"Italicus Bergamot Liqueur [Bottle]",64.71,1.95,1.9,-0.05,-3.24,122.95
20487490,"Jack Daniels [Bottle]",50.29,1.65,1.65,0,0,82.98
20445706,"James Boags Light",2.34,11,11,0,0,25.74
20487512,"Jameson Irish Whiskey [Bottle]",51.47,1.91,1.75,-0.16,-8.46,90.07
20492716,"John D. Taylor's Velvet Falernum [Bottle]",36.74,0.7,0.55,-0.15,-5.51,20.21
20487523,"Johnnie Walker Black [Bottle]",53.94,1.09,1.05,-0.04,-2.31,56.64
20484689,"Joseph Cartron Mango [Bottle]",48.18,1.6,1.15,-0.45,-21.68,55.41
20484934,"Kahlua [1L]",46.29,2.07,2.84,0.77,35.73,131.46
20786711,"Kirin [Keg]",293.68,1.31,1.35,0.04,11.84,396.47
20487531,"Kraken Rum [Bottle]",55.83,1.93,1.9,-0.03,-1.59,106.08
20464670,"Kuku Sauvignon Blanc - Bottle",14.51,29.93,28.75,-1.18,-17.17,417.16
20464662,"Padrillos Malbec - Bottle",22.39,16.87,15.75,-1.12,-25,352.64
20487534,"Lagavulin 16yr [Bottle]",146.86,0.46,0.4,-0.06,-8.39,58.74
20487538,"Laphroaig 10yr [Bottle]",99.64,0.79,0.75,-0.04,-3.57,74.73
21299452,"Little Dragon Ginger Beer [Keg]",289.78,0.9,0.95,0.05,14.49,275.29
20487546,"Lost Explorer Espadín Mezcal [Bottle]",61.42,2.25,1.45,-0.8,-49.14,89.06
20492685,"Lyre's Italian Spritz [Bottle]",38.5,2.13,2.15,0.02,0.82,82.78
20487567,"Macallan Sherry Oak 12yr [Bottle]",137.9,0.96,0.95,-0.01,-1.96,131.01
20487793,"Massenez Black Cacao [5L]",171.7,0.59,0.48,-0.11,-18.68,82.42
20487547,"Massenez Lychee [5L]",279.3,2.19,2.14,-0.05,-13.41,597.7
20483413,"Massenez Triple Sec [5L]",326.8,1.82,1.7,-0.12,-39.54,555.56
20729545,"Michter's Bourbon [Bottle]",105.09,0.71,0.6,-0.11,-11.26,63.05
20487836,"Monkey Shoulder Scotch [Bottle]",58.43,1.5,1.15,-0.35,-20.45,67.19
20445714,"Monteith's Apple Cider Bottle",2.99,45,41,-4,-11.96,122.59
20464685,"Mother's Milk Shiraz - Bottle",19.29,9.77,19.7,9.93,191.61,380.01
20487788,"Mr Black Coffee Liqueur [Bottle]",55.45,0.39,0.4,0.01,0.38,22.18
20487812,"Myer's Jamaican Rum [Bottle]",74.04,0.05,0.05,0,0,3.7
20487829,"Never Never Oyster Shell Gin [Bottle]",57.23,0.8,0.8,0,0,45.78
20487319,"Noilly Prat Dry Vermouth [Bottle]",28.21,1.5,1.5,0,0.08,42.32
20487875,"Philter Red [Keg]",343.77,1.09,0.85,-0.24,-82.06,292.2
20464694,"Ottelia Chardonnay - Bottle",17.76,18.67,16.9,-1.77,-31.38,300.14
20487923,"Patron Reposado [Bottle]",80.25,2.1,2.1,0,0,168.53
20487926,"Patron Silver [Bottle]",81.08,1.63,1.65,0.02,1.74,133.78
20445700,"Peroni",2.31,31,30,-1,-2.31,69.3
20487938,"Philter XPA [Keg]",266.86,2.38,1.6,-0.78,-206.95,426.98
20727759,"Pierre Ferrand Dry Curacao [Bottle]",57.65,0.38,0.4,0.02,1.24,23.06
20487946,"Plantation 3 Stars White Rum [Bottle]",388.32,0.53,0.5,-0.03,-13.01,194.16
20464707,"Poacher's Riesling - Bottle",19.33,11.27,10.9,-0.37,-7.09,210.7
20487958,"Poor Tom's Strawberry Gin [Bottle]",69.81,1.28,0.25,-1.03,-71.81,17.45
20645884,"R de Ruinart Champagne - Bottle",253.19,2,2,0,0,506.38
20466083,"Ravensworth Skins Gris - Bottle",20.19,10.85,10.8,-0.05,-1.01,218.05
20487977,"Redbreast 12yr [Bottle]",119.11,1,1,0,0,119.11
20484763,"Regal Rogue Bold Red Vermouth [5L]",189.22,0.74,0.6,-0.14,-25.71,113.53
20483410,"Rooster Rojo Blanco Tequila [Bottle]",50.6,60.43,66.52,6.09,308.11,3365.91
20484932,"Sailor Jerry [700ml]",44.4,8.05,8.77,0.72,32.01,389.39
20445897,"San Pellegrino 500ml",2.25,39,24,-15,-33.75,54
20488033,"Seadrift Coast [Bottle]",41.25,1.66,1.75,0.09,3.54,72.19
20487241,"Select Aperitivo [Bottle]",28.4,1.4,1.3,-0.1,-2.84,36.92
20488066,"Grifter Serpents Kiss Can",3.18,40,39,-1,-3.18,124.02
20728346,"Sibiliana Nero D'Avola - Bottle",16.33,11.37,10.5,-0.87,-14.15,171.47
20466100,"Sigurd GSM Red Blend - Bottle",8.14,7.27,7.4,0.13,1.09,60.24
20466095,"Sigurd White Blend - Bottle",23.1,9.3,9.35,0.05,1.15,215.99
20459554,"Solo 1.25L",3,11,11,0,0,33
20459555,"Sprite 1.25L",3.07,24,24,0,0,73.68
20459564,"Sprite Can",1.66,32,30,-2,-3.32,49.8
20727873,"St. Felix Bitter Aperitivo [Bottle]",37.28,1,1,0,0,37.28
20492630,"St. Germain Elderflower Liqueur [Bottle]",52.9,2.27,1.95,-0.32,-17.11,103.16
20459532,"Status Quo Can D",3.69,36,20,-16,-59.04,73.8
20492634,"Status Quo [Keg]",320.3,0.71,1,0.29,92.28,320.3
20492637,"Stone & Wood [Keg]",342.37,1.84,1.75,-0.09,-29.55,599.15
20459557,"Sunkist 1.25L",3,11,11,0,0,33
20492694,"Tanqueray 10 [Bottle]",81.83,1.55,1.65,0.1,8.18,135.02
20710158,"Tempus Fugit Creme de Banane [Bottle]",71.03,1.8,1.75,-0.05,-3.55,124.3
20466106,"Petits Detours Rosé Mediterranee - Bottle",24.12,40.19,40.4,0.21,5.17,974.45
20466112,"Trentham Estate Rosé - Bottle",10.55,25.03,25.1,0.07,0.7,264.81
20445703,"Two Bays Pale Ale Can",5.38,29,28,-1,-5.38,150.64
20645902,"Unico Zelo Terra Cotta - Bottle",19.7,9.25,8.2,-1.05,-20.69,161.54
20445704,"VB Tinnie",1.96,38,32,-6,-11.76,62.72
20466120,"Version Two Pinot Grigio - Bottle",8.74,38.83,31,-7.83,-68.46,270.94
20466130,"Version Two Sparkling - Bottle",8.56,40.09,36.96,-3.13,-26.79,316.38
20645881,"Veuve Clicquot Yellow Label - Bottle",73.1,11,10.9,-0.1,-7.31,796.79
20466168,"Villa Fresco Sangiovese - Bottle",11.25,42.66,38.9,-3.76,-42.3,437.63
20492687,"Vinada Sparking Rosé [Bottle]",15.57,10.26,10.3,0.04,0.62,160.37
21749602,"Whispering Angel Rosé - Bottle",17.61,9.27,9.25,-0.02,-0.29,162.89
20484930,"White Light Vodka [20L]",1002.75,1.89,1.78,-0.11,-114.61,1784.9
20492747,"Wolf Lane Navy Gin [Bottle]",85.14,2.7,2.7,0,0,229.88
20492751,"Yamazaki 12yr [Bottle]",284.84,0.5,0.5,0,0,142.42
20467573,"Year Wines 'Zagara' Orange - Bottle",18.82,14.07,13.4,-0.67,-12.55,252.19
20445713,"Young Henrys Cloudy Cider Can",2.71,53,52,-1,-2.71,140.92
20488005,"Zacapa Centenario 23yr [Bottle]",99.33,1.6,1.5,-0.1,-9.93,149
