Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Pint,40,3,466.93,3,93.73,80
2,,Classic Margarita,39,3,706.08,4,143.24,80
3,,Aioli Dipping Sauce,39,3,3.02,0,0,100
4,,$2 BBQ Wing,35,3,53.06,0,0,100
5,,Kirin - Pint,35,3,526.82,3,114.55,78
6,,White Light Pure Vodka [House],29,2,264,2,43.62,83
7,,Version Two Pinot Grigio - Regular,26,2,207,1,45.93,78
8,,Kirin - Schooner,25.7,2,297.33,2,62.72,79
9,,Fresh is Best Lager - Schooner,25,2,206.17,1,43.68,79
10,,Jalapeño Marg,23,2,489.2,3,84.65,83
11,,Stone & Wood - Pint,20,1,294.77,2,78.06,74
12,,Espresso Martini,19,1,335.36,2,59.46,82
13,,Tomato Dipping Sauce,18,1,0.51,0,0,100
14,,Grifter Pale - Schooner,18,1,169.58,1,44.18,74
15,,On The Rocks,17,1,0,0,0,0
16,,American Standard Burger,17,1,335.96,2,0,100
17,,Stone & Wood - Schooner,17,1,196.49,1,49.47,75
18,,Philter XPA - Pint,15,1,193.84,1,47.81,75
19,,Family Margherita,14,1,360.98,2,0,100
20,,Rosemary Salted Fries,14,1,159.26,1,0,100
21,,Grifter Pale - Pint,13,1,161.32,1,42.79,73
22,,Mulled Wine,13,1,181.8,1,25.69,86
23,,Bad Bitch Martini,12,1,236.72,1,38.19,84
24,,Buffalo Wings,12,1,194.43,1,0,100
25,,Holy Guacamole,12,1,195.03,1,0,100
26,,Kuku Sauvignon Blanc - Regular,12,1,156.44,1,34.98,78
27,,Chicken Shindig Burger,11,1,188.68,1,0,100
28,,Fresh is Best Summer Lager - Schooner,11,1,87.92,1,16.62,81
29,,Philter XPA - Schooner,11,1,101.12,1,26.14,74
30,,Cheesy Garlic Bread,11,1,66.94,0,0,100
31,,Status Quo - Schooner,10.7,1,134.18,1,32.04,76
32,,Fish Tacos,10,1,203.06,1,0,100
33,,Coconut Margarita,10,1,211.08,1,40.04,81
34,,Puerto Sunset,10,1,211.07,1,39.47,81
35,,Version Two Sparkling - Regular,10,1,105.2,1,17.67,83
36,,Truffle Fries,10,1,152.03,1,0,100
37,,Trentham Estate Rosé - Regular,9,1,74.25,0,19,74
38,,Beetle Juice,9,1,171.95,1,31.72,82
39,,Lychee Martini,9,1,167.87,1,32.16,81
40,,Sensei Calamari,8,1,145.86,1,0,100
41,,Lime,8,1,0,0,0,0
42,,BBQ Wings D,8,1,111.22,1,0,100
43,,BBQ Wings,8,1,121.83,1,0,100
44,,Sweet Potato Fries,8,1,105.77,1,0,100
45,,Buffalo Wings D,8,1,117.48,1,0,100
46,,Stow Schnitty,7,1,184.2,1,0,100
47,,"Regular No Chorizo, No Cry [Dine-in]",7,1,163.35,1,0,100
48,,Status Quo - Pint,7,1,111.22,1,28.12,75
49,,Garlic Bread,7,1,35.52,0,0,100
50,,Large Pepperoni,7,1,158.35,1,0,100
51,,Geppetto Pinot Noir - Regular,7,1,105.77,1,23.23,78
52,,No Dipping Sauce,7,1,0,0,0,0
53,,Bang Bang Cauli,7,1,113.11,1,0,100
54,,Chicken Burrito,7,1,160.86,1,0,100
55,,Petits Detours Rosé - Regular,7,1,112.54,1,36.19,68
56,,Dark & Stormy,7,1,109.52,1,26.17,76
57,,Hill People Oat Cream - Schooner,7,1,92.4,1,27.42,70
58,,Delivery Fee [Me&U],7,1,28.49,0,0,100
59,,White Lies Negroni,6,0,133.85,1,28.81,78
60,,Patron Reposado,6,0,78,0,20.64,74
61,,Fries D,6,0,76,0,0,100
62,,Mother's Milk Shiraz - Regular,6,0,76.28,0,18.8,75
63,,United States of Dumplings,6,0,82.46,0,0,100
64,,Large Sanchez,6,0,148,1,0,100
65,,Large Little Italy,6,0,150.39,1,0,100
66,,Oceanside,5,0,75.25,0,25,67
67,,Staff Dinner $5,5,0,25,0,0,100
68,,Moscow Mule,5,0,95,1,16.83,82
69,,Villa Fresco Sangiovese - Regular,5,0,55.2,0,12.06,78
70,,Regular Hawaiian,5,0,77.84,0,0,100
71,,Philter Red - Schooner,5,0,55.57,0,13.83,75
72,,Flamin' Moe,5,0,116.56,1,53.14,54
73,,Jalapeño Edamame,5,0,59.42,0,0,100
74,,Regular Little Italy [Dine-in],5,0,111.13,1,0,100
75,,Large Super House Special,5,0,117.3,1,0,100
76,,Corn Star,5,0,81.08,0,0,100
77,,Regular Margherita,4,0,60.38,0,0,100
78,,Negroni,4,0,75.02,0,15.02,80
79,,Aperol Spritz,4,0,66.47,0,14.13,79
80,,Regular New Yorker [Dine-in],4,0,73.02,0,0,100
81,,Regular Little Italy,4,0,78.32,0,0,100
82,,Cauliflower Tacos,4,0,81.37,0,0,100
83,,No Olives,4,0,0,0,0,0
84,,Monteith's Apple Cider Bottle,4,0,42,0,12.01,71
85,,Baileys Irish Cream,4,0,40,0,5.39,87
86,,Two Bays Pale Ale Can,4,0,56.24,0,20.88,63
87,,Big Sur IPA - Schooner,4,0,54.6,0,11.93,78
88,,Extra Blue Cheese Dip,4,0,4.06,0,0,100
89,,Casa Gheller Prosecco - Glass,4,0,65.09,0,13.38,79
90,,Higher Than Highball,4,0,85.07,0,15.65,82
91,,Sour Cream,4,0,4.08,0,0,100
92,,Brownie D,4,0,38.14,0,0,100
93,,BBQ Dipping Sauce,4,0,0,0,0,0
94,,Bombay Dry [House],4,0,40,0,7.99,80
95,,Veuve Clicquot Yellow Label - Glass,4,0,112.48,1,59.61,47
96,,Sigurd GSM Red Blend - Regular,4,0,76.97,0,18.48,76
97,,Delivery Fee - Curl Curl / Manly / Dee Why,4,0,22,0,0,100
98,,Vegilante Vegan Burger,3,0,45.77,0,0,100
99,,No Onion,3,0,0,0,0,0
100,,Regular Meatlovers,3,0,57,0,0,100
101,,Cranberry Juice [mixer],3,0,0,0,0,0
102,,Regular Tandoori Chicken,3,0,55.29,0,0,100
103,,Velvet Revolver,3,0,64.08,0,10.85,83
104,,Large BBQ Chicken Pizza,3,0,68.37,0,0,100
105,,Fresh is Best Summer Lager - Pint,3,0,36,0,6.08,83
106,,Staff Pizza $5,3,0,15,0,0,100
107,,Fever-Tree Mediterannean  [mixer],3,0,3.04,0,0,100
108,,Dragonfly Grenache - Regular,3,0,48,0,10.38,78
109,,Add Chilli,3,0,1.5,0,0,100
110,,Tito's Handmade Vodka,3,0,36.62,0,8.9,76
111,,No Capsicum,3,0,0,0,0,0
112,,Regular Vegetarian,3,0,50.56,0,0,100
113,,Regular Uber Margherita [Dine-in],3,0,61.02,0,0,100
114,,Add Rocket,3,0,3.04,0,0,100
115,,Family Mexicana,3,0,87,0,0,100
116,,Dirty,3,0,0,0,0,0
117,,Large Vegetarian,3,0,70.8,0,0,100
118,,Beef Burrito,3,0,55.1,0,0,100
119,,Delivery Fee - Freshwater / Queenscliff,3,0,12,0,0,100
120,,Apple Juice Glass,3,0,12.07,0,0,100
121,,Large Meatlovers,3,0,69.38,0,0,100
122,,Limoncello Spritz,3,0,57.32,0,15.97,72
123,,Hendrick's Gin,3,0,36.21,0,8.23,77
124,,2 Glasses,3,0,0,0,0,0
125,,Olive,3,0,0,0,0,0
126,,Send Kids Food ASAP,3,0,0,0,0,0
127,,Fish Burrito,3,0,78.88,0,0,100
128,,Add Olives,2,0,2.04,0,0,100
129,,Coke Can,2,0,8,0,3.15,61
130,,Ottelia Cab Sav - Regular,2,0,32.27,0,8.26,74
131,,Vodka Martini,2,0,38.32,0,5.77,85
132,,Year Wines 'Zagara' Orange - Regular,2,0,30.26,0,7.53,75
133,,Beef Burger D,2,0,46.39,0,0,100
134,,Asahi 3.5%,2,0,18.15,0,4.66,74
135,,No Mayo,2,0,0,0,0,0
136,,Large Sorrento,2,0,50,0,0,100
137,,Tonic [mixer],2,0,0,0,0,0
138,,Kuku Sauvignon Blanc - Large,2,0,42.72,0,9.72,77
139,,Fizz 'N' Chips,2,0,28.5,0,0,100
140,,Hot Choc - 2min microwave,2,0,26,0,0,100
141,,Family Uber Margherita,2,0,52.44,0,0,100
142,,Gluten-free Margherita,2,0,40,0,0,100
143,,Soda [mixer],2,0,0,0,0,0
144,,Stow's Irish Coffee,2,0,24.41,0,1.67,93
145,,Bombay Sapphire,2,0,24.44,0,4.13,83
146,,Large Bubba Gump,2,0,47.37,0,0,100
147,,Grey Goose,2,0,24.41,0,5.62,77
148,,Coke 1.25L,2,0,12,0,6.27,48
149,,Large Margherita,2,0,40,0,0,100
150,,Add Garlic,2,0,2,0,0,100
151,,Two Tonne Riesling - Regular,2,0,34,0,7.94,77
152,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,32.27,0,7.48,77
153,,Beef Burrito D,2,0,52,0,0,100
154,,Regular Super House Special,2,0,36.29,0,0,100
155,,Regular Garlic Cheese Pizza,2,0,18,0,0,100
156,,Four Pillars Rare Dry,2,0,24.2,0,5.27,78
157,,Large Half Half,2,0,38,0,0,100
158,,Tofu San Dumplings,2,0,32.57,0,0,100
159,,Large Tandoori Chicken,2,0,47.31,0,0,100
160,,Unico Zelo Terra Cotta - Regular,2,0,32,0,8.43,74
161,,Wolf Lane Navy Gin Tonica,2,0,46.78,0,12.96,72
162,,Kids Nuggets & Chips,2,0,26.44,0,0,100
163,,Family Cosmopolitan,2,0,58.66,0,0,100
164,,Family Tandoori Chicken,2,0,56,0,0,100
165,,Peroni 0%,2,0,21.18,0,3.58,83
166,,Family Super House Special,2,0,58.47,0,0,100
167,,Cucumber,2,0,0,0,0,0
168,,Fresh Salad D,2,0,20.34,0,0,100
169,,Add Baileys,2,0,8.14,0,2.7,67
170,,Queso Dip,2,0,2.04,0,0,100
171,,Amarretto Sour,2,0,38,0,7.82,79
172,,Large Hawaiian,2,0,38.32,0,0,100
173,,1/2 Tandoori Chicken,2,0,4.5,0,0,100
174,,Mother's Milk Shiraz - Large,2,0,50,0,10.44,79
175,,Padrillos Malbec - Regular,2,0,36.3,0,8.82,76
176,,Petits Detours Rosé Mediterranee - Bottle,2,0,130.18,1,48.25,63
177,,Large Paddock,2,0,46,0,0,100
178,,Pepsi Max Glass,2,0,8.14,0,0,100
179,,Fancy Pants Parmy,2,0,58.98,0,0,100
180,,Regular Super Veg,2,0,34.29,0,0,100
181,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
182,,Seadrift Coast Non-alc G&T,2,0,26,0,5.3,80
183,,Orange,2,0,0,0,0,0
184,,Make it Gluten-free [gf/vg bun w sweet pot. fries],2,0,6.05,0,0,100
185,,Villa Fresco Sangiovese - Bottle,2,0,79.23,0,24.12,70
186,,$21 Custom Cocktail,2,0,38,0,0,100
187,,Pink Lemonade Glass,1,0,4.5,0,0.14,97
188,,No Chilli,1,0,0,0,0,0
189,,Fettuccine Boscaiola,1,0,12.5,0,0,100
190,,Add Onion,1,0,0,0,0,0
191,,Jameson Irish Whiskey,1,0,11,0,2.17,80
192,,Add Corn,1,0,1.02,0,0,100
193,,No Salad,1,0,0,0,0,0
194,,Family Sanchez,1,0,31,0,0,100
195,,Hanky Panky,1,0,20.34,0,5.13,75
196,,Jug of Water,1,0,0,0,0,0
197,,Chipotle Mayo Dipping Sauce,1,0,1,0,0,100
198,,Peroni,1,0,10,0,2.27,77
199,,Large Uber Margherita,1,0,23,0,0,100
200,,Swap Fries for Sweet Potato Fries,1,0,2.03,0,0,100
201,,Mother's Milk Shiraz - Bottle,1,0,60.01,0,15.66,74
202,,No Glasses Needed,1,0,0,0,0,0
203,,Boulevardier,1,0,20.34,0,3.44,83
204,,Cauliflower Burrito D,1,0,23.39,0,0,100
205,,Extra Taco,1,0,7.12,0,0,100
206,,Family  Pepperoni,1,0,29,0,0,100
207,,Extra Dumpling,1,0,0.3,0,0,100
208,,Regular BBQ Chicken Pizza,1,0,18,0,0,100
209,,Add Bacon,1,0,3.05,0,0,100
210,,Large Roma Special,1,0,22,0,0,100
211,,Four Pillars Rare Dry Gin Tonica,1,0,22.37,0,4.96,78
212,,Side Sour Cream,1,0,1.02,0,0,100
213,,Large House Special,1,0,21.36,0,0,100
214,,Gluten-free Hawaiian,1,0,19.57,0,0,100
215,,Regular Sanchez VEGAN [Dine-in],1,0,23.39,0,0,100
216,,Rocket Man,1,0,18.3,0,0,100
217,,Extra Mozzarella,1,0,2,0,0,100
218,,Sprite Can,1,0,4,0,1.62,59
219,,Add Prawns,1,0,3.05,0,0,100
220,,Family Super Veg,1,0,28.48,0,0,100
221,,Swap Tartar for Tomato Sauce,1,0,0,0,0,0
222,,Sunkissed Spritz,1,0,16,0,5.08,68
223,,No BBQ Sauce,1,0,0,0,0,0
224,,Regular Hail Africa [Dine-in],1,0,23.39,0,0,100
225,,Brownie,1,0,12.2,0,0,100
226,,Gluten-free Truffalo Soldier [Dine-in],1,0,25,0,0,100
227,,Rocket Man D,1,0,13,0,0,100
228,,Young Henrys Cloudy Cider Can,1,0,12,0,2.79,77
229,,No Corn,1,0,0,0,0,0
230,,No Pineapple,1,0,0,0,0,0
231,,Coke Zero Can,1,0,4,0,1.52,62
232,,Cranberry Juice Glass,1,0,4.07,0,0,100
233,,Young Henrys Cider 6-pack D,1,0,18,0,16.74,7
234,,Add Pineapple,1,0,1,0,0,100
235,,Trentham Estate Rosé - Bottle,1,0,29.4,0,10.55,64
236,,Add Jalapenos,1,0,1,0,0,100
237,,Add Capsicum,1,0,1.02,0,0,100
238,,Add Cabanossi,1,0,1,0,0,100
239,,Family  House Special,1,0,29,0,0,100
240,,Dressing on the Side,1,0,0,0,0,0
241,,Buffalo Trace Bourbon [House],1,0,7,0,2.29,67
242,,Gin Martini,1,0,19,0,3.7,81
243,,Add Parmesan,1,0,0,0,0,0
244,,Pepsi Glass,1,0,4,0,0,100
245,,Large Super Veg,1,0,22.38,0,0,100
246,,No Guac,1,0,0,0,0,0
247,,Four Pillars Bloody Shiraz Gin,1,0,13.5,0,2.83,79
248,,"Lemon, Lime & Bitters",1,0,4.58,0,0,100
249,,Kuku Sauvignon Blanc - Bottle,1,0,25,0,14.57,42
250,,Family Half Half,1,0,24,0,0,100
251,,Regular Paddock,1,0,18,0,0,100
252,,1/2 Cosmopolitan,1,0,2,0,0,100
253,,Family Little Italy,1,0,28.48,0,0,100
254,,Regular Sorrento,1,0,19,0,0,100
255,,Sailor Jerry [House],1,0,10,0,1.88,81
256,,Add Anchovies,1,0,1.11,0,0,100
257,,Add Tandoori Chicken,1,0,2,0,0,100
258,,No Eggplant,1,0,0,0,0,0
259,,Regular Uber Margherita,1,0,17,0,0,100
260,,"Family No Chorizo, No Cry",1,0,29.49,0,0,100
261,,Grifter Serpents Kiss Can,1,0,10,0,3.19,68
262,,Regular House Special,1,0,18,0,0,100
263,,Fever-Tree Light Tonic [mixer],1,0,1,0,0,100
264,,No Garlic,1,0,0,0,0,0
265,,Tommy's Margarita,1,0,20,0,4.46,78
266,,Add Chicken,1,0,2,0,0,100
267,,Cauliflower Burrito,1,0,26.49,0,0,100
268,,Vegan Cheese [Pizza],1,0,3,0,0,100
