Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Chicken Burrito,16,4,291.4,7,0,100
2,,Grifter Pale - Pint,14,4,178.74,4,46.61,74
3,,Classic Margarita,13,3,192.8,4,48.05,75
4,,Beef Burrito,13,3,235.52,5,0,100
5,,Fresh is Best Lager - Schooner,12.4,3,110.7,3,21.67,80
6,,Grifter Pale - Schooner,11,3,100.45,2,27.31,73
7,,Make It A Burrito Bowl [gluten-free],9,2,0,0,0,0
8,,Philter XPA - Pint,8,2,85.6,2,25.5,70
9,,Fresh is Best Lager - Pint,7,2,84,2,16.4,80
10,,Villa Fresco Sangiovese - Regular,7,2,61.6,1,17,72
11,,Version Two Sparkling - Regular,7,2,59.12,1,12.37,79
12,,On The Rocks,6,2,0,0,0,0
13,,Philter XPA - Schooner,6,2,59.87,1,14.26,76
14,,Aperol Spritz,6,2,84,2,20.52,76
15,,Fish Burrito,6,2,108.31,2,0,100
16,,Staff Dinner $5,5,1,25.5,1,0,100
17,,White Light Pure Vodka [House],5,1,38,1,7.52,80
18,,Fish Tacos,5,1,100,2,0,100
19,,Ottelia Chardonnay - Regular,5,1,80.81,2,17.76,78
20,,Jalapeños,4,1,4.06,0,0,100
21,,Lychee Martini,4,1,66.65,2,14.5,78
22,,No Beans,4,1,0,0,0,0
23,,Holy Guacamole,4,1,64.55,1,0,100
24,,2 Glasses,4,1,0,0,0,0
25,,San Pellegrino 500ml,4,1,24.3,1,8.96,63
26,,Version Two Pinot Grigio - Regular,4,1,48,1,7.07,85
27,,Dark & Stormy,4,1,56,1,14.93,73
28,,Cheesy Garlic Bread,3,1,16.8,0,0,100
29,,Kids Nuggets & Chips,3,1,39.66,1,0,100
30,,Stone & Wood - Schooner,3,1,34.5,1,8.73,75
31,,Regular Hawaiian,3,1,44.2,1,0,100
32,,Coke Zero Can,3,1,11.85,0,4.9,59
33,,Mother's Milk Shiraz - Regular,3,1,45,1,9.65,79
34,,Crankshaft IPA - Schooner,3,1,39,1,7.88,80
35,,Regular Pepperoni,3,1,55.16,1,0,100
36,,Sour Cream,3,1,3.06,0,0,100
37,,Brownie D,3,1,30,1,0,100
38,,Send Kids Food ASAP,3,1,0,0,0,0
39,,Sensei Calamari,3,1,36.29,1,0,100
40,,Serpents Kiss - Schooner,3,1,39.45,1,435476.25,-1103769
41,,Kids Nuggets D,3,1,38.46,1,0,100
42,,Kirin - Schooner,3,1,34.5,1,7.32,79
43,,Garlic Bread,3,1,14.83,0,0,100
44,,"Lemon, Lime & Bitters",3,1,13.58,0,0,100
45,,Side Guac,3,1,3.04,0,0,100
46,,Jalapeño Marg,3,1,63,1,11.11,82
47,,Fresh Lime Soda,2,1,6.05,0,0,100
48,,Crankshaft IPA - Pint,2,1,34,1,7.05,79
49,,Monteith's Apple Cider Bottle,2,1,19.95,0,6.02,70
50,,Geppetto Pinot Noir - Regular,2,1,30,1,6.64,78
51,,Stow Schnitty,2,1,52.88,1,0,100
52,,American Standard Burger,2,1,52.44,1,0,100
53,,Little Dragon - Schooner,2,1,22.19,1,0,100
54,,No Guac,2,1,0,0,0,0
55,,Regular Uber Margherita,2,1,42,1,0,100
56,,Regular Meatlovers,2,1,37.8,1,0,100
57,,Large Margherita,2,1,39.6,1,0,100
58,,Kuku Sauvignon Blanc - Regular,2,1,26.22,1,5.83,78
59,,No Mayo,2,1,0,0,0,0
60,,Negroni,2,1,28,1,7.53,73
61,,Chicken Burrito D,2,1,48.82,1,0,100
62,,Aioli Dipping Sauce,2,1,0.51,0,0,100
63,,Bang Bang Cauli,2,1,32.27,1,0,100
64,,No Slaw,2,1,0,0,0,0
65,,Regular Margherita,2,1,28.8,1,0,100
66,,Pepsi Max Glass,2,1,8,0,0,100
67,,Tuk Tuk Salad,2,1,22,1,0,100
68,,Regular Roma Special,2,1,42.58,1,0,100
69,,Extra Blue Cheese Dip,1,0,1,0,0,100
70,,Large Super House Special,1,0,27,1,0,100
71,,Heaps Normal Tin,1,0,10.68,0,2.59,76
72,,Large Meatlovers,1,0,27,1,0,100
73,,BBQ Wings D,1,0,16,0,0,100
74,,Corona,1,0,11,0,2.46,78
75,,Large Pepperoni,1,0,24,1,0,100
76,,Lychee Martini PartyJar (6),1,0,36,1,22.2,38
77,,Add Ham,1,0,1,0,0,100
78,,Peroni 0%,1,0,10.5,0,1.79,83
79,,No Mozzarella,1,0,0,0,0,0
80,,Glaetzer Anaperenna Shiraz Cab - Regular,1,0,22.4,1,7.5,67
81,,BBQ  Wings [Deal],1,0,0,0,0,0
82,,Large Meatlovers Wings Deal,1,0,30,1,0,100
83,,Gluten-free Margherita,1,0,20,0,0,100
84,,Garlic  Bread.,1,0,0,0,0,0
