Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,67,5,96.87,1,0,100
2,,Fresh is Best Lager - Schooner,47,3,390.36,2,82.12,79
3,,Aioli Dipping Sauce,45,3,2.04,0,0,100
4,,Fresh is Best Summer Lager - Schooner,33,2,244.8,1,49.87,80
5,,American Standard Burger,33,2,596.28,4,0,100
6,,Fresh is Best Lager - Pint,32,2,313.7,2,74.99,76
7,,Classic Margarita,29,2,468.89,3,107.23,77
8,,Grifter Pale - Pint,24,2,262.41,2,79.91,70
9,,Version Two Sparkling - Regular,23,2,181.4,1,40.63,78
10,,Stone & Wood - Schooner,21,1,240.97,1,61.11,75
11,,Tomato Dipping Sauce,21,1,0.51,0,0,100
12,,Kirin - Pint,20,1,290.54,2,65.46,77
13,,Soda [mixer],19,1,0,0,0,0
14,,Stone & Wood - Pint,17,1,257.85,2,66.35,74
15,,Garlic Bread,17,1,85.37,1,0,100
16,,White Light Pure Vodka [House],16,1,156.51,1,24.07,85
17,,Kirin - Schooner,15,1,169.65,1,36.61,78
18,,Chicken Shindig Burger,15,1,277.58,2,0,100
19,,Orange,14,1,0,0,0,0
20,,Aperol Spritz,14,1,242.9,1,47.39,80
21,,Rosemary Salted Fries,14,1,167.6,1,0,100
22,,Philter XPA - Pint,14,1,176.24,1,44.62,75
23,,Sensei Calamari,13,1,237.4,1,0,100
24,,Fish Tacos,12,1,243.09,1,0,100
25,,Bombay Dry [House],12,1,109,1,24.13,78
26,,Philter XPA - Schooner,12,1,120.84,1,28.52,76
27,,Trentham Estate Rosé - Regular,11,1,107.24,1,22.54,79
28,,Rooster Rojo Blanco Tequila [House],10,1,98,1,21.77,78
29,,Status Quo - Pint,10,1,154.14,1,40.17,74
30,,Jack Daniels,10,1,110,1,21.16,81
31,,Status Quo - Schooner,10,1,125.42,1,29.95,76
32,,Delivery Fee [Me&U],10,1,40.7,0,0,100
33,,Regular Hawaiian,10,1,165,1,0,100
34,,Lime,9,1,0,0,0,0
35,,BBQ Dipping Sauce,9,1,1,0,0,100
36,,Corona,9,1,98.28,1,21.76,78
37,,Espresso Martini,9,1,163.1,1,28.13,83
38,,Fresh Lime Soda,9,1,26.75,0,0,100
39,,Regular Super House Special,9,1,189.72,1,0,100
40,,Staff Dinner $5,9,1,45,0,0,100
41,,Grifter Pale - Schooner,9,1,73.5,0,22.34,70
42,,Coke Zero Can,8,1,32,0,13.06,59
43,,Large Margherita,8,1,170.68,1,0,100
44,,Four Pillars Olive Leaf,8,1,109.86,1,28.11,74
45,,Ottelia Chardonnay - Regular,8,1,128,1,28.42,78
46,,Cheesy Garlic Bread,8,1,48.3,0,0,100
47,,Lychee Martini,7,0,126.7,1,25.37,80
48,,Buffalo Trace Bourbon [House],7,0,60,0,15.73,74
49,,BBQ Wings,7,0,106.28,1,0,100
50,,Stow Schnitty,7,0,184.21,1,0,100
51,,Little Dragon - Schooner,7,0,76.47,0,0,100
52,,Pepsi Glass,7,0,27.27,0,0,100
53,,Serpents Kiss - Schooner,7,0,91.44,1,1016111.25,-1111133
54,,"Lemon, Lime & Bitters",7,0,31.05,0,0,100
55,,Holy Guacamole,7,0,97.1,1,0,100
56,,Large Hawaiian,7,0,149.68,1,0,100
57,,No Dipping Sauce,7,0,0,0,0,0
58,,Add Mushrooms,7,0,0,0,0,0
59,,Hendrick's Gin,6,0,72.21,0,16.64,77
60,,Pepsi Max Glass,6,0,23.67,0,0,100
61,,Casa Gheller Prosecco - Glass,6,0,96,1,21.34,78
62,,Beef Burrito,6,0,157.76,1,0,100
63,,Glaetzer Anaperenna Shiraz Cab - Regular,6,0,170.85,1,45,74
64,,Belvedere Vodka,6,0,72.61,0,15.38,79
65,,Truffle Fries,6,0,88.29,1,0,100
66,,BBQ Wings D,6,0,96.54,1,0,100
67,,Large Meatlovers,6,0,161.55,1,0,100
68,,Large Pepperoni,6,0,136.34,1,0,100
69,,Buffalo Wings,6,0,96.54,1,0,100
70,,Brownie,6,0,73.24,0,0,100
71,,Kuku Sauvignon Blanc - Regular,6,0,78.88,0,17.49,78
72,,Large Roma Special,6,0,154.85,1,0,100
73,,House Sangria Glass,6,0,84.98,1,0,100
74,,Regular Little Italy [Dine-in],6,0,131.28,1,0,100
75,,Jalapeño Marg,6,0,127.08,1,22.23,83
76,,Villa Fresco Sangiovese - Regular,5,0,55.4,0,12.15,78
77,,Geppetto Pinot Noir - Regular,5,0,72,0,16.6,77
78,,Kuku Sauvignon Blanc - Large,5,0,105.72,1,24.29,77
79,,Coke Zero 1.25L,5,0,30,0,14.45,52
80,,Add Bacon,5,0,15.15,0,0,100
81,,Crankshaft IPA - Pint,5,0,85.58,1,17.61,79
82,,Sweet Potato Fries,5,0,65.66,0,0,100
83,,Regular El Patron [Dine-in],5,0,116.96,1,0,100
84,,Version Two Pinot Grigio - Regular,5,0,60.2,0,8.83,85
85,,Fancy Pants Parmy,5,0,140.67,1,0,100
86,,Four Pillars Rare Dry,5,0,60.82,0,13.18,78
87,,Beetle Juice,5,0,106.79,1,18.83,82
88,,Regular Bubba Gump,5,0,106.09,1,0,100
89,,Bang Bang Cauli,5,0,80.82,0,0,100
90,,No Onion,5,0,0,0,0,0
91,,Bad Bitch Martini,5,0,101.36,1,15.84,84
92,,Delivery Fee - Freshwater / Queenscliff,5,0,20,0,0,100
93,,Large Super House Special,5,0,127.42,1,0,100
94,,Regular Margherita,5,0,80.94,0,0,100
95,,Add Olives,4,0,4,0,0,100
96,,Michter's Bourbon,4,0,56,0,18.39,67
97,,Large Sorrento,4,0,114.46,1,0,100
98,,Coke Can,4,0,16,0,6.53,59
99,,No Tomato,4,0,0,0,0,0
100,,Petits Detours Rosé - Regular,4,0,64.27,0,21.14,67
101,,Limoncello Spritz,4,0,76.64,0,21.3,72
102,,Lemonade Glass,4,0,16,0,0,100
103,,Mother's Milk Shiraz - Regular,4,0,60,0,12.87,79
104,,Regular Jimmy Jury [Dine-in],4,0,93.56,1,0,100
105,,On The Rocks,4,0,0,0,0,0
106,,Side Spicy Salsa,4,0,4.08,0,0,100
