Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Unlimited Dumplings,86,32,2040,48,0,100
2,,Pepsi Glass,16,6,72,2,0,100
3,,Pepsi Max Glass,16,6,72,2,0,100
4,,"Lemon, Lime & Bitters",8,3,40,1,0,100
5,,Villa Fresco Sangiovese - Regular,8,3,79.79,2,19.3,76
6,,Mulled Wine,8,3,119.48,3,16.56,86
7,,White Light Pure Vodka [House],6,2,50,1,9.12,82
8,,Fresh Lime Soda,6,2,21.23,0,0,100
9,,Fresh is Best Lager - Pint,6,2,62,1,14.72,76
10,,Hahn Super Dry GF,5,2,54.21,1,13.4,75
11,,Fried Rice,5,2,116.51,3,0,100
12,,Kuku Sauvignon Blanc - Regular,4,1,56.46,1,11.66,79
13,,Lemonade Glass,4,1,18,0,0,100
14,,Classic Margarita,4,1,81.31,2,16.54,80
15,,Petits Detours Rosé - Regular,4,1,64,1,14.14,78
16,,Popcorn Cauliflower,3,1,42.92,1,0,100
17,,Shredded Beef,3,1,78.85,2,0,100
18,,Philter XPA - Pint,3,1,27,1,9,67
19,,Chicken,3,1,12.39,0,0,100
20,,Dumplings - Prawn Har Gow [GF],3,1,55.18,1,0,100
21,,A. Rodda Chardonnay - Regular,3,1,84,2,18.5,78
22,,Bundaberg Ginger Beer,3,1,15,0,2.87,81
23,,Stone & Wood - Pint,3,1,51,1,13.03,74
24,,Guinness Draught - Pint,3,1,49,1,14.14,71
25,,Kirin - Schooner,2,1,28,1,7.56,73
26,,Version Two Pinot Grigio - Regular,2,1,0,0,3.53,0
27,,Grifter Pale - Pint,2,1,23.1,1,6.66,71
28,,Little Dragon Can,2,1,25,1,7.07,72
29,,Fresh is Best Lager - Schooner,2,1,14,0,3.66,74
30,,Outback Prawn Toast,2,1,32,1,0,100
31,,Corona,2,1,21.35,0,5.16,76
32,,Dark & Stormy,2,1,28,1,7.58,73
33,,Kids Unlimited Dumplings,2,1,21.6,1,0,100
34,,Stone & Wood - Schooner,2,1,26,1,6.48,75
35,,Cri De Couer Pinot Noir - Bottle,2,1,254,6,124.3,51
36,,Ottelia Chardonnay - Large,2,1,45,1,11.53,74
37,,Status Quo - Pint,2,1,28,1,8.23,71
38,,Edamame,2,1,22,1,0,100
39,,Gluten-free,1,0,0,0,0,0
40,,BBQ Pork Buns,1,0,15,0,0,100
41,,Lemon Meringue Martini,1,0,24,1,3.5,85
42,,Heaps Normal Tin,1,0,11.37,0,2.67,77
43,,Negroni,1,0,14,0,3.87,72
44,,Chicken.,1,0,2,0,0,100
45,,Tonkotsu,1,0,29,1,0,100
46,,Jasmine Rice,1,0,4.13,0,0,100
47,,Karaage Chicken,1,0,16,0,0,100
48,,Dumplings - Beef & Cabbage,1,0,13.43,0,0,100
49,,Grifter Pale - Schooner,1,0,7,0,2.48,65
50,,Duck Spring Rolls,1,0,16.53,0,0,100
51,,Fried Egg,1,0,4,0,0,100
52,,Kids Fried Rice,1,0,13,0,0,100
53,,Kirin - Pint,1,0,18.5,0,5.07,73
54,,Ottelia Cab Sav - Regular,1,0,17,0,4.61,73
55,,Status Quo - Schooner,1,0,13.5,0,3.07,77
56,,Crankshaft IPA - Schooner,1,0,13.5,0,2.92,78
57,,Espresso Martini,1,0,14,0,3.24,77
58,,Ottelia Chardonnay - Regular,1,0,14.4,0,3.46,76
59,,Philter XPA - Schooner,1,0,7,0,2.24,68
60,,Ginger Ale,1,0,4,0,0,100
61,,Mie Goreng,1,0,23.76,1,0,100
62,,Flower Child,1,0,22,1,2.91,87
63,,Island Time,1,0,24,1,4.33,82
64,,Peroni 0%,1,0,9,0,1.85,79
65,,Chashu Pork Belly,1,0,0,0,0,0
66,,Aperol Spritz,1,0,14,0,3.55,75
