Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Stow Schnitty,21,5,449.25,8,111.84,75
2,,Fresh is Best Lager - Schooner,19,4,125.18,2,34.66,72
3,,Fancy Pants Parmy - Classic,19,4,466.96,8,154.01,67
4,,Stone & Wood - Schooner,18,4,233.1,4,58.96,75
5,,Stone & Wood - Pint,13,3,219.86,4,57.11,74
6,,Fresh is Best Lager - Pint,12,3,140.07,2,29.36,79
7,,Fresh is Best Summer Lager - Schooner,11,2,88.15,2,17.19,81
8,,Side Tomato Sauce,10,2,0,0,0,0
9,,Mulled Wine,9,2,135.49,2,18.29,87
10,,Grifter Pale - Pint,9,2,111.49,2,30.21,73
11,,Villa Fresco Sangiovese - Regular,8,2,86.4,1,17.25,80
12,,Version Two Pinot Grigio - Regular,8,2,82.98,1,13.4,84
13,,Geppetto Pinot Noir - Regular,8,2,123.47,2,26.17,79
14,,Side BBQ Sauce,7,2,0,0,0,0
15,,Swap Fries for Sweet Potato Fries,7,2,14.35,0,0,100
16,,Side Aioli,6,1,3.1,0,0,100
17,,Philter XPA - Schooner,6,1,48.7,1,13.76,72
18,,Brownie D,5,1,13,0,9.73,25
19,,Heaps Normal Tin,5,1,53.52,1,13.09,76
20,,Regular Pepperoni,5,1,104.51,2,10.64,90
21,,Rosemary Salted Fries,5,1,61.58,1,9.28,85
22,,Classic Margarita,5,1,83.12,1,18.53,78
23,,American Standard Burger,5,1,133.42,2,29.22,78
24,,Casa Gheller Prosecco - Glass,4,1,48,1,13.79,71
25,,Beef Burrito,4,1,67.2,1,27.09,60
26,,Petits Detours Rosé - Regular,4,1,64.52,1,14.05,78
27,,Pink Lemonade Glass,4,1,18.45,0,0.55,97
28,,Aperol Spritz,4,1,76.43,1,14.71,81
29,,Philter XPA - Pint,4,1,48,1,12.27,74
30,,Chicken Burrito,4,1,115.68,2,27.19,76
31,,Fresh Lime Soda,3,1,10.73,0,0,100
32,,Pepsi Max Glass,3,1,13.81,0,0,100
33,,Pepsi Glass,3,1,13.95,0,0,100
34,,Delivery Fee [Me&U],3,1,12.38,0,0,100
35,,"Lemon, Lime & Bitters",3,1,15.33,0,0,100
36,,Bundaberg Ginger Beer,3,1,15.17,0,2.7,82
37,,Garlic Bread,3,1,16.66,0,4.26,74
38,,Little Dragon Can,3,1,38.73,1,6.97,82
39,,Jalapeño Marg,3,1,64.42,1,2.02,97
40,,Lychee Martini,3,1,61.97,1,10.21,84
41,,Corona,3,1,31.5,1,8.26,74
42,,BBQ Wings,3,1,45.98,1,9.42,80
43,,Lime Wedge,3,1,0,0,0,0
44,,Ice,3,1,0,0,0,0
45,,"Grifter - ""Omen"" Nitro Stout - Schooner",3,1,36.39,1,8.71,76
46,,Holy Guacamole,3,1,49.57,1,11.01,78
47,,Dirty,2,0,0,0,0,0
48,,Olive,2,0,0,0,0,0
49,,Version Two Pinot Grigio - Large,2,0,39.25,1,5.58,86
50,,Side Spicy Salsa,2,0,1,0,0,100
51,,Side Gravy,2,0,3.1,0,0.67,78
52,,Vodka Martini,2,0,42,1,6.02,86
53,,"Large No Chorizo, No Cry",2,0,54.89,1,12.63,77
54,,Fill w Ice,2,0,0,0,0,0
55,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
56,,White Light Pure Vodka [House],2,0,19.8,0,3.04,85
57,,Side Chipotle Mayo,2,0,2.06,0,0,100
58,,Version Two Sparkling - Regular,2,0,19.63,0,3.34,83
59,,Grifter Pale - Schooner,2,0,23.38,0,5.01,79
60,,Fish Tacos,2,0,41.33,1,4.37,89
61,,Negroni,2,0,42.69,1,7.49,82
62,,Sour Cream,2,0,1.03,0,0,100
63,,Buffalo Wings,2,0,33.08,1,7.8,76
64,,Chicken Shindig Burger,2,0,53.7,1,9.53,82
65,,Jalapeños Inside Burrito,2,0,0,0,0,0
66,,Cauliflower Burrito,2,0,28.94,0,10.28,64
67,,Sweet Potato Fries,2,0,26.85,0,5.06,81
68,,Large Super House Special,2,0,58,1,14.76,75
69,,Hyoketsu Lemon Can,2,0,26.6,0,0,100
70,,Delivery Fee - Freshwater / Queenscliff,2,0,10,0,0,100
71,,Large Little Italy,2,0,58,1,17.16,70
72,,Regular Hawaiian,2,0,38,1,2.49,93
73,,Cri De Couer Pinot Noir - Regular,2,0,62.02,1,24.86,60
74,,No Cheese (Make It Dairy-Free),2,0,0,0,0,0
75,,Cauliflower Tacos,2,0,41.3,1,0,100
76,,Old Fashioned,2,0,42.69,1,9.45,78
77,,Apple Juice Glass,2,0,10,0,1.32,87
78,,San Pellegrino 500ml,2,0,18.29,0,4.38,76
79,,Espresso Martini,2,0,28,0,6.38,77
80,,Status Quo - Schooner,2,0,27,0,6.21,77
81,,Send Kids Food With Mains,2,0,0,0,0,0
82,,No Pico de Gallo,1,0,0,0,0,0
83,,Mother's Milk Shiraz - Regular,1,0,15.5,0,3.22,79
84,,No Guac,1,0,0,0,0,0
85,,Add Grilled Fish,1,0,5.16,0,0,100
86,,Regular Hail Africa [Dine-in],1,0,26.85,0,2.91,89
87,,No Slaw,1,0,0,0,0,0
88,,Crankshaft IPA - Pint,1,0,17.5,0,3.91,78
89,,Villa Fresco Sangiovese - Large,1,0,19.63,0,3.59,82
90,,Meatlovers.,1,0,0,0,0,0
91,,Add Pepperoni,1,0,3,0,0,100
92,,Make it Gluten-free [gf/vg bun w sweet pot. fries],1,0,2.07,0,0,100
93,,Regular Bubba Gump,1,0,26,0,4.15,84
94,,A. Rodda Tempranillo - Regular,1,0,18.59,0,5.57,70
95,,Seadrift Coast Non-alc G&T,1,0,13,0,2.41,81
96,,Axl Rose Pizza,1,0,25.85,0,0,100
97,,.1.25L Coke,1,0,0,0,3.42,0
98,,Kids Hawaiian Pizza,1,0,13,0,0,100
99,,Super House Special.,1,0,0,0,0,0
100,,Sweet Potato Fries D,1,0,13.43,0,2.53,81
101,,.Garlic Bread,1,0,0,0,1.42,0
102,,Vegilante Vegan Burger,1,0,26.85,0,7.42,72
103,,Petits Detours Rosé Mediterranee - Bottle,1,0,64,1,16.39,74
104,,Large Jimmy Jury,1,0,31,1,6.19,80
105,,Gluten-free Truffalo Soldier,1,0,26.85,0,7.37,73
106,,Swap Gravy for BBQ Sauce,1,0,0,0,0,0
107,,No Rice,1,0,0,0,0,0
108,,No Chicken,1,0,0,0,0,0
109,,Little Italy.,1,0,0,0,0,0
110,,Large Paddock,1,0,27.86,0,5.28,81
111,,Kirin - Pint,1,0,19,0,5.04,73
112,,Lemon Meringue Martini,1,0,23.76,0,3.57,85
113,,Swap Gravy for Tomato Sauce,1,0,0,0,0,0
114,,Padrillos Malbec - Regular,1,0,18,0,4.48,75
115,,Add Garlic,1,0,1.55,0,0,100
116,,No Pineapple,1,0,0,0,0,0
117,,Add Chilli,1,0,1.03,0,0,100
118,,Rocket Man,1,0,18.59,0,3.2,83
119,,Sanchez [Vegan].,1,0,0,0,0,0
120,,Regular Little Italy [Dine-in],1,0,25.85,0,4.8,81
121,,Garlic Bread [Deal],1,0,0,0,1.32,0
122,,Feast Deal Pizzas,1,0,46.41,1,0,100
123,,Bombay Dry [House],1,0,7,0,2.04,71
124,,Add Basil,1,0,1,0,0,100
125,,Sensei Calamari,1,0,18.59,0,2.31,88
126,,"Regular No Chorizo, No Cry [Dine-in]",1,0,25.82,0,2.91,89
127,,No Onion,1,0,0,0,0,0
128,,Petits Detours Rosé - Large,1,0,25,0,5.85,77
129,,Coconut Margarita,1,0,22.72,0,3.78,83
130,,Kuku Sauvignon Blanc - Regular,1,0,14,0,2.68,81
131,,Swap Vegan Cheese for Dairy Cheese,1,0,0,0,0,0
132,,Mojito,1,0,21,0,3.69,82
133,,Banquet Deal Pizzas,1,0,60,1,0,100
134,,Add Olives,1,0,1.55,0,0,100
135,,Jalapeños on Side,1,0,1.03,0,0,100
136,,No Beans,1,0,0,0,0,0
137,,Kids Margherita Pizza,1,0,13,0,0,100
138,,Brownie,1,0,12.39,0,2.82,77
139,,Regular Cosmopolitan,1,0,26,0,4.84,81
140,,2 Glasses,1,0,0,0,0,0
141,,Large Margherita,1,0,23,0,2.3,90
142,,Ottelia Chardonnay - Bottle,1,0,62.99,1,17.29,73
143,,Regular BBQ Chicken Pizza [Dine-in],1,0,25,0,3.34,87
144,,No Salad,1,0,0,0,0,0
145,,Regular Uber Margherita,1,0,21,0,3.19,85
146,,Coke 1.25L,1,0,7,0,3.42,51
147,,Cosmopolitan.,1,0,0,0,0,0
148,,3 Glasses,1,0,0,0,0,0
149,,Regular Truffalo Soldier [Dine-in],1,0,24.81,0,3.27,87
150,,Crankshaft IPA - Schooner,1,0,13.5,0,2.92,78
151,,Large Meatlovers,1,0,31,1,7.25,77
152,,Regular New Yorker [Dine-in],1,0,23,0,3.59,84
153,,Kirin - Schooner,1,0,14,0,3.76,73
