Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy - Classic,24,6,582.27,10,0,100
2,,Stone & Wood - Schooner,15,3,198.82,3,48.52,76
3,,Fresh is Best Lager - Schooner,12,3,66.44,1,21.84,67
4,,Stow Schnitty,12,3,257.5,4,28.95,89
5,,Version Two Sparkling - Regular,12,3,144,2,20.24,86
6,,Aperol Spritz,10,2,170.65,3,34.18,80
7,,Villa Fresco Sangiovese - Regular,9,2,96.4,2,21.71,77
8,,Grifter Pale - Schooner,7,2,82.37,1,17.38,79
9,,Philter XPA - Pint,7,2,105.01,2,21.43,80
10,,Stone & Wood - Pint,7,2,120.12,2,30.37,75
11,,Side Tomato Sauce,7,2,0,0,0,0
12,,Grifter Pale - Pint,6,1,83.48,1,19.98,76
13,,Swap Fries for Sweet Potato Fries,6,1,12.35,0,0,100
14,,Fresh is Best Lager - Pint,6,1,68.41,1,14.64,79
15,,Geppetto Pinot Noir - Regular,5,1,74.48,1,16.36,78
16,,Large Super House Special,5,1,146.95,3,38.7,74
17,,Kuku Sauvignon Blanc - Regular,5,1,70.46,1,13.78,80
18,,Philter XPA - Schooner,5,1,55.2,1,11.42,79
19,,"Lemon, Lime & Bitters",5,1,25.32,0,0,100
20,,Beef Burrito,5,1,126.88,2,11.77,91
21,,American Standard Burger,5,1,132.59,2,29.22,78
22,,Ottelia Cab Sav - Regular,5,1,86.1,1,16.96,80
23,,Classic Margarita,5,1,101.97,2,21.72,79
24,,Status Quo - Pint,5,1,89.24,2,20.27,77
25,,Side Aioli,5,1,2.58,0,0,100
26,,Heaps Normal Tin,4,1,42,1,10.59,75
27,,Mother's Milk Shiraz - Regular,4,1,61.48,1,12.87,79
28,,Side BBQ Sauce,4,1,0,0,0,0
29,,Fresh is Best Summer Lager - Pint,4,1,42.39,1,8.4,80
30,,Better Beer Tin,4,1,43.39,1,9.6,78
31,,Chicken Burrito,4,1,114.75,2,9.42,92
32,,Garlic Bread,3,1,18.16,0,4.26,77
33,,No Onion,3,1,0,0,0,0
34,,Crankshaft IPA - Pint,3,1,52.5,1,12.87,75
35,,Pepsi Max Glass,3,1,13.94,0,0,100
36,,Side Gravy,3,1,4.65,0,0,100
37,,Version Two Pinot Grigio - Regular,3,1,32.2,1,5.14,84
38,,Trentham Estate Rosé - Regular,3,1,31.8,1,6.33,80
39,,Kirin - Schooner,3,1,42.46,1,11.43,73
40,,Fresh is Best Summer Lager - Schooner,3,1,25.5,0,4.69,82
41,,Temple Parmy.,3,1,63.19,1,0,100
42,,Petits Detours Rosé - Regular,3,1,49.07,1,10.61,78
43,,Scout Pinot Gris - Regular,3,1,57,1,11.88,79
44,,Truffle Fries,3,1,45.98,1,3.98,91
45,,Holy Guacamole,3,1,49.56,1,0,100
46,,Casa Gheller Prosecco - Glass,3,1,48,1,10.04,79
47,,Fish Tacos,3,1,61.97,1,3.19,95
48,,Add Bacon,2,0,6,0,0,100
49,,Lychee Martini,2,0,41.31,1,6.84,83
50,,Cauliflower Tacos,2,0,41.32,1,0,100
51,,Fish Burrito,2,0,57.83,1,8.56,85
52,,Rosemary Salted Fries,2,0,24.39,0,3.71,85
53,,Ice,2,0,0,0,0,0
54,,Casamigos Reposado Margarita,2,0,52,1,13.46,74
55,,Caffé Crema,2,0,42.68,1,3.72,91
56,,One Ice Cube,2,0,0,0,0,0
57,,Two Tonne Riesling - Regular,2,0,40,1,7.94,80
58,,No Lime,2,0,0,0,0,0
59,,Banquet Deal Pizzas,2,0,120,2,0,100
60,,Padrillos Malbec - Regular,2,0,36,1,8.14,77
61,,Chicken Shindig Burger,2,0,53.7,1,4.3,92
62,,Petits Detours Rosé - Large,2,0,51.63,1,11.78,77
63,,Large Margherita,2,0,40,1,3.14,92
64,,Rocket Man,2,0,36,1,6.04,83
65,,Peroni 0%,2,0,18.6,0,3.68,80
66,,Corn Star,2,0,33.05,1,5.1,85
67,,Unico Zelo Terra Cotta - Regular,2,0,38.62,1,7.16,81
68,,Add Pineapple,2,0,2.5,0,0,100
69,,Villa Fresco Sangiovese - Large,2,0,39.25,1,8.04,80
70,,Side Sour Cream,2,0,2.53,0,0,100
71,,Large Hawaiian,2,0,48.66,1,5.85,88
72,,Hugo Spritz,2,0,42.69,1,2.63,94
73,,Sensei Calamari,2,0,36,1,3.78,90
74,,Add Side Guac,2,0,2.06,0,0,100
75,,Little Dragon Can,2,0,25.82,0,7.04,73
76,,Pepperoni.,2,0,0,0,0,0
77,,Delivery Fee [Me&U],2,0,8.26,0,0,100
78,,Regular Hawaiian,2,0,38,1,3.72,90
79,,Add Chilli,2,0,2.03,0,0,100
80,,Add Grilled Fish,2,0,10,0,0,100
81,,Spaghetti Bolognese D,2,0,28,0,0,100
82,,.Garlic Bread,2,0,0,0,2.84,0
83,,Fresh Lime Soda,1,0,3.5,0,0,100
84,,Swap Gravy for Aioli,1,0,0,0,0,0
85,,Large Bubba Gump,1,0,25,0,5,80
86,,No Pickle,1,0,0,0,0,0
87,,Caprioska,1,0,20,0,3.01,85
88,,Add Anchovies,1,0,2,0,0,100
