Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,36,5,956.44,10,0,100
2,,Garlic Bread,14,2,73.27,1,0,100
3,,Coke Zero Can,14,2,20,0,22.85,-14
4,,Aioli Dipping Sauce,13,2,0,0,0,0
5,,Stone & Wood - Pint,13,2,215.34,2,50.74,76
6,,Fresh is Best Summer Lager - Schooner,12,2,112.36,1,18.13,84
7,,House Sangria Glass,11,1,169.4,2,0,100
8,,Stone & Wood - Schooner,11,1,139.37,1,32.01,77
9,,Tomato Dipping Sauce,10,1,1.05,0,0,100
10,,Fresh is Best Lager - Pint,10,1,53.48,1,23.43,56
11,,American Standard Burger,9,1,253.63,3,0,100
12,,Extra Gravy,9,1,15.56,0,0,100
13,,Jalapeño Marg,9,1,206.19,2,33.13,84
14,,Casa Gheller Prosecco - Glass,9,1,158.4,2,32.01,80
15,,Large Super House Special,9,1,223.33,2,0,100
16,,Fish Tacos,9,1,200.25,2,0,100
17,,Fresh Lime Soda,8,1,26.52,0,0,100
18,,Regular Margherita,8,1,129.6,1,0,100
19,,Staff Dinner $5,8,1,44,0,0,100
20,,Fresh is Best Lager - Schooner,8,1,79.54,1,13.98,82
21,,Cauliflower Cheese,8,1,39.68,0,0,100
22,,Philter XPA - Pint,8,1,108.86,1,25.5,77
23,,Geppetto Pinot Noir - Regular,7,1,99.56,1,24.58,75
24,,1800 Coconut,7,1,0,0,19.87,0
25,,Nut Roast,7,1,167.32,2,0,100
26,,Holy Guacamole,7,1,117.66,1,0,100
27,,Velvet Revolver,7,1,161.7,2,25.35,84
28,,Kids Nuggets & Chips,7,1,100.62,1,0,100
29,,Grifter Pale - Schooner,6.7,1,77.59,1,16.63,79
30,,Send Kids Food With Mains,6,1,0,0,0,0
31,,Kirin - Schooner,6,1,63.91,1,14.64,77
32,,Espresso Martini,6,1,122.29,1,18.66,85
33,,Beetle Juice,6,1,116.68,1,22.59,81
34,,Delivery Fee [Me&U],6,1,24.45,0,0,100
35,,Monteith's Apple Cider Bottle,6,1,69.3,1,18.06,74
36,,Regular Pepperoni,6,1,108,1,0,100
37,,Fireball,6,1,0,0,11.42,0
38,,Cheesy Garlic Bread,6,1,38.05,0,0,100
39,,Little Dragon - Schooner,5.7,1,69.18,1,0,100
40,,Extra Yorkshire Pudding,5,1,11.08,0,0,100
41,,White Light Pure Vodka [House],5,1,53.9,1,7.52,86
42,,Villa Fresco Sangiovese - Regular,5,1,66.22,1,12.15,82
43,,Send Kids Food ASAP,5,1,0,0,0,0
44,,Rosemary Salted Fries,5,1,66.89,1,0,100
45,,Coke Can,5,1,8,0,8.16,-2
46,,Large Hawaiian,5,1,68.39,1,0,100
47,,Add Parmesan,5,1,0,0,0,0
48,,Coconut Margarita,5,1,111.27,1,20.03,82
49,,Grifter Pale - Pint,5,1,61.86,1,16.65,73
50,,On The Rocks,5,1,0,0,0,0
51,,Sprite Can,5,1,16,0,8.16,49
52,,Trutta Streamside Shiraz [Chilled] - Regular,5,1,70.7,1,20.55,71
53,,Regular Meatlovers,5,1,107.49,1,0,100
54,,Pepsi Glass,5,1,22,0,0,100
55,,Classic Margarita,5,1,104.86,1,18.37,82
56,,Version Two Pinot Grigio - Regular,4,1,53.24,1,7.07,87
57,,"Lemon, Lime & Bitters",4,1,20.04,0,0,100
58,,Bombay Dry [House],4,1,44.19,0,8.04,82
59,,Negroni,4,1,66,1,15.06,77
60,,Pepsi Max Glass,4,1,16.96,0,0,100
61,,Side Gravy,4,1,4.48,0,0,100
62,,Large Cosmopolitan,4,1,82.5,1,0,100
63,,Large Pepperoni,4,1,46,0,0,100
64,,Old Fashioned,4,1,0,0,18.82,0
65,,United States of Dumplings,4,1,71.31,1,0,100
66,,Kirin - Pint,4,1,50.07,1,13.09,74
67,,Large Meatlovers,4,1,81,1,0,100
68,,Bad Bitch Martini,4,1,86.55,1,12.56,85
69,,Jalapeño Edamame,4,1,53.47,1,0,100
70,,Regular Uber Margherita [Dine-in],3,0,66.76,1,0,100
71,,BBQ Wings,3,0,50.06,1,0,100
72,,Regular Hawaiian,3,0,38.72,0,0,100
73,,Lemonade Glass,3,0,13.2,0,0,100
74,,Kids Spag Bol,3,0,43.65,0,0,100
75,,Large Half Half,3,0,66.99,1,0,100
76,,Sensei Calamari,3,0,60.44,1,0,100
77,,Aperol Spritz,3,0,62.7,1,9.89,84
78,,Fresh is Best Summer Lager - Pint,3,0,39.82,0,6.08,85
79,,Large Tandoori Chicken,3,0,55,1,0,100
80,,Add Chilli,3,0,1.55,0,0,100
