Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Pint,50,4,573.37,3,117.89,79
2,,Fresh is Best Lager - Schooner,45,3,338.75,2,79.11,77
3,,Fresh is Best Summer Lager - Schooner,40,3,271.89,2,62.32,77
4,,Classic Margarita,38,3,562.94,3,139.34,75
5,,Aioli Dipping Sauce,25,2,2.04,0,0,100
6,,Grifter Pale - Schooner,21.7,2,195.96,1,53.43,73
7,,Lychee Martini,19,1,309.26,2,66.44,79
8,,Garlic Bread,18,1,91.01,1,0,100
9,,Grifter Pale - Pint,18,1,231.82,1,59.44,74
10,,Aperol Spritz,17,1,275.66,2,56.47,80
11,,Status Quo - Pint,16,1,254.4,2,58.42,77
12,,Kirin - Pint,16,1,199.54,1,54.46,73
13,,Trentham Estate Rosé - Regular,14,1,138.71,1,29.55,79
14,,Stone & Wood - Pint,14,1,210.54,1,55.03,74
15,,Staff Dinner $5,14,1,70,0,0,100
16,,Coconut Margarita,14,1,296.85,2,53.2,82
17,,Grey Goose,14,1,169.03,1,39.29,77
18,,Version Two Pinot Grigio - Regular,14,1,130.02,1,24.73,81
19,,Philter XPA - Schooner,13,1,114,1,29.96,74
20,,Espresso Martini,13,1,170.99,1,40.96,76
21,,Fish Tacos,13,1,263.46,2,0,100
22,,Stone & Wood - Schooner,13,1,148.75,1,38.1,74
23,,White Light Pure Vodka [House],12,1,104,1,18.05,83
24,,Jalapeño Marg,12,1,252.06,2,44.09,83
25,,Holy Guacamole,12,1,194.44,1,0,100
26,,On The Rocks,11,1,0,0,0,0
27,,Petits Detours Rosé - Regular,11,1,177.35,1,56.86,68
28,,Bombay Dry [House],10,1,92.51,1,18.1,80
29,,Delivery Fee - Freshwater / Queenscliff,10,1,40,0,0,100
30,,Tomato Dipping Sauce,10,1,0,0,0,0
31,,Sensei Calamari,9,1,164.15,1,0,100
32,,Large Margherita,9,1,178.98,1,0,100
33,,Delivery Fee [Me&U],9,1,36.61,0,0,100
34,,Campari,9,1,81,0,0,100
35,,Cheesy Garlic Bread,9,1,54.22,0,0,100
36,,Sweet Potato Fries,9,1,118.32,1,0,100
37,,Large Hawaiian,8,1,153,1,0,100
38,,Philter XPA - Pint,8,1,106,1,24.72,77
39,,American Standard Burger,8,1,210.24,1,0,100
40,,Large Super House Special,8,1,180.82,1,0,100
41,,Lime,8,1,0,0,0,0
42,,Regular Hawaiian,7,1,115.23,1,0,100
43,,Soda [mixer],7,1,0,0,0,0
44,,Add Mushrooms,7,1,0,0,0,0
