Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,43,7,868.96,12,0,100
2,,Stow Schnitty,15,3,273.07,4,0,100
3,,Status Quo - Pint,14,2,224,3,56.23,75
4,,House Sangria Glass,11,2,132.56,2,0,100
5,,Stone & Wood - Schooner,10,2,116.57,2,29.1,75
6,,Aioli Dipping Sauce,10,2,2.54,0,0,100
7,,Philter XPA - Schooner,10,2,97.31,1,23.76,76
8,,Swap Gravy for Aioli,10,2,0,0,0,0
9,,Fresh is Best Lager - Schooner,10,2,81.35,1,17.47,79
10,,Kirin - Pint,8,1,120.78,2,26.18,78
11,,Lychee Martini,8,1,148.94,2,29,81
12,,Eggplant Parmy,8,1,162.72,2,0,100
13,,Serpents Kiss - Schooner,7,1,86.47,1,19.4,78
14,,Jalapeño Marg,7,1,149.14,2,25.77,83
15,,Fresh is Best Summer Lager - Pint,7,1,69,1,14.19,79
16,,Philter XPA - Pint,7,1,81.6,1,22.31,73
17,,Grifter Pale - Pint,6,1,74,1,19.98,73
18,,Crankshaft IPA - Pint,6,1,102,1,21.14,79
19,,Holy Guacamole,6,1,97.66,1,0,100
20,,Grifter Pale - Schooner,6,1,63.36,1,14.89,76
21,,Garlic Bread,6,1,30,0,0,100
22,,Espresso Martini,5,1,85.97,1,15.55,82
23,,Dressing on the Side,5,1,0,0,0,0
24,,Stone & Wood - Pint,5,1,75.51,1,19.52,74
25,,Kuku Sauvignon Blanc - Regular,5,1,65.44,1,14.26,78
26,,Lemonade Glass,5,1,20.35,0,0,100
27,,Negroni,5,1,100.68,1,18.83,81
28,,Fish Tacos,5,1,101.7,1,0,100
29,,Fresh is Best Summer Lager - Schooner,5,1,41.43,1,7.56,82
30,,White Light Pure Vodka [House],4,1,38,1,6.02,84
31,,Villa Fresco Sangiovese - Regular,4,1,45.8,1,9.72,79
32,,Truffle Fries,4,1,61.03,1,0,100
33,,Cri De Couer Pinot Noir - Regular,4,1,112.95,2,47.65,58
34,,Petits Detours Rosé - Regular,4,1,64.27,1,21.14,67
35,,Heaps Normal Tin,4,1,42.19,1,10.38,75
36,,Little Dragon - Schooner,4,1,44.38,1,0,100
37,,Pepsi Max Glass,4,1,16.21,0,0,100
