Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Unlimited Dumplings,65,28,1313.74,41,0,100
2,,Fresh is Best Lager - Schooner,10,4,80.54,2,17.47,78
3,,Stone & Wood - Schooner,9,4,104.3,3,26.19,75
4,,Peroni 0%,6,3,54.75,2,10.74,80
5,,Fresh Lime Soda,6,3,18.2,1,0,100
6,,Grifter Pale - Schooner,6,3,56,2,14.89,73
7,,Pepsi Max Glass,6,3,24.35,1,0,100
8,,Kirin - Pint,6,3,90.55,3,19.64,78
9,,Fresh is Best Lager - Pint,5,2,54.56,2,11.72,79
10,,Trutta Streamside Shiraz [Chilled] - Regular,4,2,65.08,2,16.44,75
11,,White Light Pure Vodka [House],4,2,31,1,6.02,81
12,,Katsu Curry,4,2,105.8,3,0,100
13,,Aperol Spritz,4,2,71.88,2,14.2,80
14,,Stone & Wood - Pint,4,2,60.27,2,15.61,74
15,,Jug of Water,4,2,0,0,0,0
16,,Trentham Estate Rosé - Regular,4,2,48.4,1,8.44,83
17,,Oyster Shell Gin Tonica,4,2,92,3,19.73,79
18,,Fresh is Best Summer Lager - Schooner,4,2,30.8,1,6.04,80
19,,Dumplings - Veg Gyoza,3,1,36.61,1,0,100
20,,Fried Rice,3,1,44.74,1,0,100
21,,Kirin - Schooner,3,1,35.09,1,7.32,79
22,,Duck Spring Rolls,3,1,39.44,1,0,100
23,,Grifter Pale - Pint,3,1,42.48,1,9.99,76
24,,Version Two Pinot Grigio - Regular,3,1,21,1,5.11,76
25,,Shredded Beef,2,1,48.82,2,0,100
26,,Bombay Dry [House],2,1,17,1,4.17,75
27,,Chicken,2,1,8.14,0,0,100
28,,Outback Prawn Toast,2,1,28.48,1,0,100
29,,Vodka Martini,2,1,40,1,5.76,86
30,,Dry,2,1,0,0,0,0
31,,Lemon Twist,2,1,0,0,0,0
32,,Pineapple Juice Glass,2,1,8.14,0,0,100
33,,Crankshaft IPA - Pint,2,1,34,1,7.05,79
34,,Sigurd GSM Red Blend - Regular,2,1,38,1,7.87,79
35,,Sibiliana Nero D'Avola - Regular,2,1,32,1,6.53,80
36,,BBQ Pork Buns,2,1,28.48,1,0,100
37,,Popcorn Cauliflower,2,1,24.21,1,0,100
38,,Villa Fresco Sangiovese - Regular,2,1,24,1,4.82,80
39,,Version Two Pinot Grigio - Large,2,1,38,1,5.67,85
40,,Pink Lemonade Glass,1,0,4.58,0,0.12,97
41,,Aioli Dipping Sauce,1,0,0,0,0,0
42,,Rosemary Salted Fries,1,0,0,0,0,0
43,,Macallan Sherry Oak 12yr,1,0,23,1,5.91,74
44,,Pepsi [mixer],1,0,0,0,0,0
45,,"Lemon, Lime & Bitters",1,0,4.58,0,0,100
46,,Jameson Irish Whiskey,1,0,11.19,0,2.16,81
47,,Pepsi Glass,1,0,4.07,0,0,100
48,,Stow Soda - Passionfruit,1,0,9.15,0,0,100
49,,Fried Egg,1,0,4.07,0,0,100
50,,Heaps Normal Tin,1,0,10.68,0,2.55,76
51,,Fresh is Best Summer Lager - Pint,1,0,12.2,0,2.03,83
52,,Apple Juice Glass,1,0,4.07,0,0,100
53,,1 Glass,1,0,0,0,0,0
54,,Philter XPA - Pint,1,0,9,0,3.19,65
55,,Petits Detours Rosé Mediterranee - Bottle,1,0,64,2,16.5,74
56,,Tofu,1,0,0,0,0,0
57,,Mochi Trio,1,0,12,0,0,100
58,,Devil Wears Nada,1,0,21.36,1,3.64,83
59,,Kids Dumplings - Veg,1,0,8.14,0,0,100
60,,Ottelia Chardonnay - Regular,1,0,16,0,3.46,78
61,,San Pellegrino 500ml,1,0,6,0,2.22,63
62,,Beetle Juice,1,0,21.38,1,3.65,83
63,,Soda [mixer],1,0,0,0,0,0
64,,Casa Gheller Prosecco - Glass,1,0,16,0,3.5,78
65,,Rooster Rojo Blanco Tequila [House],1,0,10.17,0,2.18,79
66,,Petits Detours Rosé - Regular,1,0,16,0,3.53,78
67,,Mie Goreng,1,0,22.37,1,0,100
68,,Bad Bitch Martini,1,0,21.38,1,3.2,85
69,,Little Dragon - Schooner,1,0,13.5,0,0,100
70,,Lime,1,0,0,0,0,0
71,,Stow Schnitty,0,0,0,0,0,0
