Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,22,4,310.4,5,80.77,74
2,,Coconut Margarita,16,3,247.82,4,64.07,74
3,,On The Rocks,15,3,0,0,0,0
4,,Fresh is Best Lager - Schooner,13,2,117.15,2,22.71,81
5,,Philter XPA - Pint,12,2,133.2,2,38.25,71
6,,Casa Gheller Prosecco - Glass,12,2,194.46,3,42.68,78
7,,Kuku Sauvignon Blanc - Regular,10,2,130,2,28.51,78
8,,Grifter Pale - Pint,9,2,106,2,29.96,72
9,,Grifter Pale - Schooner,9,2,80.5,1,22.34,72
10,,Kirin - Schooner,9,2,103.5,2,21.96,79
11,,Version Two Pinot Grigio - Regular,9,2,72,1,15.9,78
12,,Aperol Spritz,9,2,126.23,2,29.66,76
13,,Garlic Bread,8,2,35.23,1,0,100
14,,Crankshaft IPA - Pint,8,2,138.16,2,28.18,80
15,,Flamin' Moe,7,1,102.27,2,29.18,71
16,,Buffalo Wings,7,1,113.08,2,0,100
17,,Mother's Milk Shiraz - Regular,7,1,105,2,22.51,79
18,,Geppetto Pinot Noir - Regular,7,1,105.51,2,24.58,77
19,,Kirin - Pint,7,1,105,2,22.91,78
20,,Status Quo - Pint,7,1,110.67,2,28.12,75
21,,Stone & Wood - Schooner,7,1,78.4,1,20.37,74
22,,Lychee Martini,6,1,85.2,1,21.75,74
23,,Villa Fresco Sangiovese - Regular,6,1,72.4,1,14.58,80
24,,Fish Tacos,6,1,120.68,2,0,100
25,,Philter XPA - Schooner,6,1,53.75,1,14.26,73
26,,Add Mushrooms,5,1,0,0,0,0
27,,Petits Detours Rosé - Regular,5,1,80.54,1,26.72,67
28,,United States of Dumplings,5,1,81.08,1,0,100
29,,Regular Little Italy [Dine-in],5,1,111.12,2,0,100
30,,Cheesy Garlic Bread,5,1,30,0,0,100
31,,Regular Hail Africa [Dine-in],5,1,116.95,2,0,100
32,,Staff Dinner $5,5,1,25,0,0,100
33,,Negroni,5,1,64.4,1,18.82,71
34,,Trentham Estate Rosé - Regular,5,1,50,1,10.14,80
35,,Fancy Pants Parmy,5,1,147.45,2,0,100
36,,Large Pepperoni,5,1,106.4,2,0,100
37,,Aioli Dipping Sauce,4,1,0.51,0,0,100
38,,Higher Than Highball,4,1,61.02,1,15.59,74
39,,Status Quo - Schooner,4,1,50,1,11.98,76
40,,Bang Bang Cauli,4,1,65.09,1,0,100
41,,Stone & Wood - Pint,4,1,60.26,1,15.61,74
42,,Bombay Dry [House],4,1,34,1,8.04,76
43,,Add Pineapple,3,1,2.6,0,0,100
44,,Regular Pepperoni,3,1,52.27,1,0,100
45,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
46,,Chicken Burrito,3,1,78.88,1,0,100
47,,"Regular No Chorizo, No Cry [Dine-in]",3,1,70.18,1,0,100
48,,Regular Super House Special,3,1,63,1,0,100
49,,No Sugar,3,1,0,0,0,0
50,,Add Anchovies,3,1,2.8,0,0,100
51,,Tomato Dipping Sauce,3,1,0,0,0,0
52,,Spaghetti Bolognese D,3,1,42.72,1,0,100
53,,Sour Cream,3,1,3.06,0,0,100
54,,Sensei Calamari,3,1,54.63,1,0,100
55,,Truffle Fries,3,1,45.77,1,0,100
56,,Add Olives,3,1,2.62,0,0,100
57,,Add Parmesan,3,1,0,0,0,0
58,,Beef Burrito,3,1,52.88,1,0,100
59,,Beetle Juice,3,1,64.08,1,11.3,82
60,,Fettuccine Boscaiola,3,1,39,1,0,100
61,,Large Margherita,3,1,59.94,1,0,100
62,,White Light Pure Vodka [House],3,1,29,0,4.51,84
63,,Chicken Burrito D,3,1,74,1,0,100
64,,Regular New Yorker [Dine-in],2,0,40,1,0,100
65,,Chicken Shindig Burger,2,0,52,1,0,100
66,,One Ice Cube,2,0,0,0,0,0
67,,Trentham Estate Rosé - Large,2,0,28,0,6.76,76
68,,Cauliflower Tacos,2,0,40.68,1,0,100
69,,Large Super House Special,2,0,46.6,1,0,100
70,,Fresh Lime Soda,2,0,5.75,0,0,100
71,,Beef Burrito D,2,0,48.82,1,0,100
72,,Buffalo Trace Bourbon [House],2,0,18,0,4.5,75
73,,Gluten-free [Corn Tortillas],2,0,0,0,0,0
74,,Rosemary Salted Fries,2,0,24.4,0,0,100
75,,Fish Burrito,2,0,52.44,1,0,100
76,,Monteith's Apple Cider Bottle,2,0,21,0,6.02,71
77,,Serpents Kiss - Schooner,2,0,26,0,5.54,79
78,,Stow Schnitty,2,0,52.45,1,0,100
79,,Regular Jimmy Jury [Dine-in],2,0,46.39,1,0,100
80,,Fish Tacos D,2,0,36,1,0,100
81,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
82,,Regular Meatlovers,2,0,42,1,0,100
83,,Fresh is Best Lager - Pint,2,0,24,0,4.69,80
84,,Kids Nuggets D,2,0,26.74,0,0,100
85,,Delivery Fee [Me&U],2,0,8.12,0,0,100
86,,Large Hawaiian,2,0,41.4,1,0,100
