Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,70,8,1850.53,15,0,100
2,,Mulled Wine,29,3,413.76,3,56.14,86
3,,Nut Roast,20,2,556.62,4,0,100
4,,Cauliflower Cheese,19,2,89.74,1,0,100
5,,Aioli Dipping Sauce,18,2,1.62,0,0,100
6,,Fresh is Best Lager - Schooner,18,2,180.08,1,30.33,83
7,,Extra Gravy,17,2,35.42,0,0,100
8,,Fresh is Best Lager - Pint,16,2,212.57,2,36.15,83
9,,Villa Fresco Sangiovese - Regular,15,2,199.55,2,34.17,83
10,,Philter XPA - Schooner,15,2,173.85,1,33.7,81
11,,Kirin - Schooner,12.7,1,161.09,1,30.99,81
12,,Classic Margarita,11,1,232.02,2,39.59,83
13,,Extra Yorkshire Pudding,11,1,19.9,0,0,100
14,,On The Rocks,11,1,0,0,0,0
15,,Status Quo - Schooner,11,1,151.72,1,29.95,80
16,,Coconut Margarita,11,1,256.47,2,42.21,84
17,,Mother's Milk Shiraz - Regular,11,1,180.41,1,38.2,79
18,,Grifter Pale - Schooner,10.7,1,123.59,1,25.2,80
19,,Sensei Calamari,10,1,201.11,2,0,100
20,,Garlic Bread,10,1,53.68,0,0,100
21,,Version Two Pinot Grigio - Regular,10,1,132,1,17.67,87
22,,Rosemary Salted Fries,10,1,133.12,1,0,100
23,,Stone & Wood - Pint,10,1,160.33,1,39.03,76
24,,Stone & Wood - Schooner,10,1,113.23,1,29.1,74
25,,Send Kids Food ASAP,10,1,0,0,0,0
26,,Lychee Martini,10,1,212.55,2,35.73,83
27,,Extra Veg,9,1,29.94,0,0,100
28,,Casa Gheller Prosecco - Glass,9,1,158.7,1,31.17,80
29,,Kids Nuggets & Chips,9,1,124.41,1,0,100
30,,Status Quo - Pint,8,1,141.7,1,29.21,79
31,,Jalapeño Marg,8,1,187.16,1,28.85,85
32,,Fresh is Best Summer Lager - Schooner,8,1,75.28,1,11.61,85
33,,American Standard Burger,7,1,172.13,1,0,100
34,,Fresh Lime Soda,7,1,22.83,0,0,100
35,,"Lemon, Lime & Bitters",7,1,34.81,0,0,100
36,,Heaps Normal Tin,7,1,81.46,1,15.92,80
37,,De La Grosse Beaujolais - Regular,7,1,164.8,1,48.42,71
38,,Staff Dinner $5,7,1,38.5,0,0,100
39,,Truffle Fries,7,1,100.71,1,0,100
40,,Pepsi Max Glass,7,1,31.01,0,0,100
41,,Tomato Dipping Sauce,7,1,0.56,0,0,100
42,,Aperol Spritz,7,1,147.73,1,24.67,83
43,,Philter Red - Schooner,7,1,89.2,1,20.45,77
44,,Kirin - Pint,6,1,99.28,1,19.64,80
45,,Pink Lemonade Glass,6,1,28.31,0,0.78,97
46,,Sweet Potato Fries,6,1,87,1,0,100
47,,Grifter Pale - Pint,5,1,77,1,15.8,79
48,,Trentham Estate Rosé - Regular,5,1,66.66,1,9.73,85
49,,Holy Guacamole,5,1,88.91,1,0,100
50,,Stow Schnitty,5,1,143.49,1,0,100
51,,Lemonade Glass,5,1,22,0,0,100
52,,United States of Dumplings,5,1,89.2,1,0,100
53,,Petits Detours Rosé - Regular,5,1,88.3,1,25.17,71
54,,Regular Little Italy [Dine-in],5,1,122.31,1,0,100
55,,Philter Red - Pint,4,0,68.2,1,15.68,77
56,,Staff Pizza $5,4,0,19.8,0,0,100
57,,Vinada Sparkling Rose,4,0,53.03,0,12.46,77
58,,Fancy Pants Parmy,4,0,128.14,1,0,100
59,,BBQ Wings,4,0,49.78,0,0,100
60,,Buffalo Wings D,4,0,61.06,0,0,100
61,,BBQ Dipping Sauce,4,0,0.5,0,0,100
62,,Daiquiri,4,0,85.02,1,15.75,81
63,,Regular Mexicana,3,0,43.58,0,0,100
64,,Large Pepperoni,3,0,69.26,1,0,100
65,,San Pellegrino 500ml,3,0,20.13,0,6.51,68
66,,3 Glasses,3,0,0,0,0,0
67,,Flamin' Moe,3,0,77.19,1,32.27,58
68,,Big Sur IPA - Pint,3,0,64.71,1,12,81
69,,Sigurd GSM Red Blend - Regular,3,0,63.06,1,11.81,81
70,,BBQ Wings D,3,0,42.6,0,0,100
71,,Add Anchovies,3,0,3,0,0,100
72,,Tommy's Margarita,3,0,66,1,13.04,80
73,,Pepsi Glass,3,0,13.2,0,0,100
74,,Regular Margherita,3,0,42.9,0,0,100
75,,Regular Meatlovers,3,0,57,0,0,100
76,,Large Margherita,3,0,64.14,1,0,100
77,,Buffalo Wings,3,0,35.8,0,0,100
78,,White Light Pure Vodka [House],3,0,33,0,4.51,86
79,,Side Gravy,3,0,2.24,0,0,100
80,,Bang Bang Cauli,3,0,53.72,0,0,100
81,,"Regular No Chorizo, No Cry [Dine-in]",3,0,77.23,1,0,100
82,,Regular Hail Africa [Dine-in],3,0,76.35,1,0,100
83,,Regular New Yorker [Dine-in],2,0,44.74,0,0,100
84,,Version Two Pinot Grigio - Large,2,0,41.8,0,5.89,86
85,,Apple Juice Glass,2,0,8.8,0,0,100
86,,"Large No Chorizo, No Cry",2,0,55,0,0,100
87,,Philter XPA - Pint,2,0,30.8,0,6.03,80
88,,Better Beer Tin,2,0,22,0,4.19,81
89,,Add Prawns,2,0,6.36,0,0,100
