Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Stow Schnitty,20,4,368.28,5,0,100
2,,Aioli Dipping Sauce,20,4,5.66,0,0,100
3,,Fresh is Best Lager - Pint,18,4,212.23,3,42.18,80
4,,Fancy Pants Parmy,18,4,367.23,5,9.9,97
5,,Stone & Wood - Schooner,17,3,216.19,3,51.14,76
6,,Stone & Wood - Pint,15,3,249.69,4,60.51,76
7,,Classic Margarita,11,2,211.93,3,40.65,81
8,,Version Two Pinot Grigio - Regular,10.5,2,104.28,2,18.07,83
9,,Fresh is Best Lager - Schooner,10,2,85.31,1,17.47,80
10,,Grifter Pale - Pint,10,2,112,2,33.29,70
11,,Fresh is Best Summer Lager - Schooner,8,2,64.15,1,12.09,81
12,,Fish Tacos,8,2,164.61,2,0,100
13,,Espresso Martini,8,2,142.66,2,25.02,82
14,,Kirin - Schooner,7,1,76.23,1,21.06,72
15,,Trutta Streamside Shiraz [Chilled] - Regular,7,1,115.76,2,28.77,75
16,,Lychee Martini,7,1,130.63,2,25.61,80
17,,Fresh is Best Summer Lager - Pint,7,1,84.79,1,14.19,83
18,,Aperol Spritz,7,1,141.32,2,24.48,83
19,,Bombay Dry [House],7,1,61,1,14.6,76
20,,Petits Detours Rosé - Regular,5,1,80,1,17.67,78
21,,Large Hawaiian,5,1,115,2,18.4,84
22,,Version Two Sparkling - Regular,5,1,40,1,8.59,79
23,,Sensei Calamari,5,1,92.96,1,0,100
24,,Villa Fresco Sangiovese - Regular,5,1,60,1,12.06,80
25,,Version Two Pinot Grigio - Large,5,1,96.24,1,14.34,85
26,,Scorched As,5,1,104.97,2,16.29,84
27,,Dormilona Chenin Blanc - Regular,4,1,68.4,1,17.91,74
28,,Pepsi Glass,4,1,17.12,0,0,100
29,,Monkey Shoulder Scotch [House],4,1,28,0,0,100
30,,Grifter Pale - Schooner,4,1,44.36,1,9.93,78
31,,Kirin - Pint,4,1,67.08,1,16.14,76
32,,Large Pepperoni,4,1,89.3,1,14.99,83
33,,Sweet Potato Fries,4,1,53.72,1,0,100
34,,Swap Fries for Sweet Potato Fries,3,1,6.21,0,0,100
35,,Rosemary Salted Fries,3,1,37.18,1,0,100
36,,Regular Little Italy [Dine-in],3,1,74.14,1,15.34,79
37,,Status Quo - Pint,3,1,53.07,1,12.05,77
38,,Eggplant Parmy,3,1,62,1,1.65,97
39,,Harrys Staff Dinner $5,3,1,18,0,0,100
40,,"Lemon, Lime & Bitters",3,1,15.16,0,0,100
41,,Fresh Lime Soda,3,1,10.72,0,0,100
42,,San Pellegrino 500ml,3,1,6.19,0,6.74,-9
43,,Large Sorrento,3,1,85.87,1,19.02,78
44,,Pepsi Max Glass,3,1,13.65,0,0,100
45,,+$3 Premium Spirit,3,1,9,0,0,100
46,,BBQ Wings,3,1,45.98,1,0,100
47,,Hendrick's Gin,3,1,42,1,8.48,80
48,,Tomato Dipping Sauce,3,1,0.52,0,0,100
49,,Bang Bang Cauli,3,1,48.52,1,0,100
50,,Large Margherita,3,1,66.66,1,6.1,91
51,,Regular Margherita,3,1,50,1,4.03,92
52,,Large Super House Special,3,1,79.82,1,23.08,71
53,,Brownie,2,0,19.6,0,22,-12
54,,Fizz 'N' Chips,2,0,52,1,0,100
55,,Crankshaft IPA - Schooner,2,0,27,0,5.25,81
56,,Four Pillars Bloody Shiraz Gin Tonica,2,0,42,1,10.19,76
57,,Four Pillars Rare Dry Gin Tonica,2,0,43.38,1,9.37,78
58,,Ottelia Chardonnay - Regular,2,0,32,0,6.92,78
59,,Trutta Streamside Shiraz [Chilled]- Large,2,0,48,1,13.7,71
60,,Little Dragon - Schooner,2,0,27,0,6.89,74
61,,2 Glasses,2,0,0,0,0,0
62,,White Light Pure Vodka [House],2,0,18,0,3.01,83
63,,Better Beer D,2,0,12,0,4.78,60
64,,Philter XPA - Schooner,2,0,14,0,4.75,66
65,,Heaps Normal Tin,2,0,21.7,0,5.09,77
66,,Garlic Bread,2,0,10,0,2.84,72
67,,Staff Dinner $5,2,0,10,0,0,100
68,,Add Jalapenos,2,0,2.06,0,0,100
69,,Add Olives,2,0,2,0,0,100
70,,Corn Star,2,0,32.52,0,0,100
71,,Fries D,2,0,26,0,0,100
72,,Negroni,2,0,42,1,7.7,82
73,,Coke 1.25L,2,0,12,0,6.2,48
74,,Little Dragon - Pint,2,0,35,1,9.24,74
75,,Chipotle Mayo Dipping Sauce,2,0,2.06,0,0,100
76,,Kuku Sauvignon Blanc - Regular,2,0,26,0,5.83,78
77,,❄️Frozen❄️,2,0,0,0,0,0
78,,Jalapeño Marg,2,0,42,1,7.41,82
79,,Year Wines Fiano - Regular,2,0,34,1,6.63,81
80,,No Pineapple,2,0,0,0,0,0
81,,Add Grilled Fish,2,0,10.32,0,0,100
82,,"Regular No Chorizo, No Cry [Dine-in]",2,0,51.63,1,7.16,86
83,,Coconut Margarita,2,0,44,1,8.06,82
84,,Buffalo Wings,2,0,30.93,0,0,100
85,,Regular Bubba Gump,2,0,44,1,6.58,85
86,,Grifter Omen Stout Tin,2,0,26.88,0,6.38,76
87,,Add Chilli,2,0,1,0,0,100
88,,Sigurd White Blend - Large,2,0,51.64,1,10.85,79
89,,Villa Fresco Sangiovese - Large,2,0,39.25,1,8.04,80
