Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Meat Roast,25,3,665.62,7,0,100
2,,Stone & Wood - Schooner,20,3,254.08,3,58.2,77
3,,Pepsi Max Glass,16,2,59.94,1,0,100
4,,Philter XPA - Schooner,16,2,155.92,2,38.02,76
5,,Aioli Dipping Sauce,15,2,1.06,0,0,100
6,,Grifter Pale - Pint,15,2,216.91,2,49.94,77
7,,Fresh is Best Lager - Schooner,14.7,2,145.7,2,25.68,82
8,,Fresh is Best Summer Lager - Schooner,14,2,120.61,1,21.16,82
9,,Buffalo Wings,14,2,163.11,2,0,100
10,,Stone & Wood - Pint,14,2,199.4,2,54.64,73
11,,Fancy Pants Parmy,14,2,421.73,5,7.7,98
12,,Status Quo - Schooner,14,2,179.68,2,41.93,77
13,,Sensei Calamari,11,1,219.86,2,0,100
14,,Garlic Bread,10,1,55.09,1,14.2,74
15,,Little Dragon - Schooner,9,1,104.17,1,0,100
16,,Jalapeño Marg,9,1,175.95,2,33.49,81
17,,Truffle Fries,8,1,36,0,0,100
18,,Coconut Margarita,8,1,138.99,2,32.38,77
19,,Fresh is Best Lager - Pint,8,1,106.28,1,18.75,82
20,,Aperol Spritz,8,1,144.56,2,28.41,80
21,,Tomato Dipping Sauce,8,1,1.11,0,0,100
22,,Holy Guacamole,8,1,124.1,1,0,100
23,,Kirin - Pint,7,1,99.28,1,22.91,77
24,,Extra Gravy,7,1,13.28,0,0,100
25,,Crankshaft IPA - Schooner,7,1,28.6,0,18.39,36
26,,Large Pepperoni,7,1,164.74,2,26.22,84
27,,Limoncello,7,1,0,0,14.93,0
28,,Grifter Pale - Schooner,6.7,1,66.04,1,16.63,75
29,,Crankshaft IPA - Pint,6.5,1,19.02,0,22.9,-20
30,,Large Margherita,6,1,111.74,1,12.2,89
31,,Classic Margarita,6,1,126.12,1,22.28,82
32,,White Light Pure Vodka [House],6,1,62.7,1,9.02,86
33,,❄️Frozen❄️,6,1,0,0,0,0
34,,Kirin - Schooner,6,1,76.12,1,14.64,81
