Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Stone & Wood - Pint,37,6,577.96,7,162.56,72
2,,Fresh is Best Lager - Schooner,25,4,223.74,3,45.6,80
3,,Grifter Pale - Pint,14,2,199.47,3,46.86,77
4,,Beef Burrito,12,2,295.86,4,81.26,73
5,,Fresh is Best Lager - Pint,12,2,147.72,2,29.36,80
6,,Grifter Pale - Schooner,11,2,128.01,2,27.45,79
7,,Kirin - Schooner,11,2,155.38,2,41.29,73
8,,Dark & Stormy,10,2,135,2,37.16,72
9,,Philter XPA - Pint,9,2,120.98,2,27.42,77
10,,Coconut Margarita,9,2,157.46,2,34.03,78
11,,Villa Fresco Sangiovese - Regular,9,2,95.99,1,19.41,80
12,,Side Tomato Sauce,8,1,0,0,0,0
13,,Mulled Wine,8,1,120.98,2,16.11,87
14,,Holy Guacamole,8,1,130.1,2,29.37,77
15,,Garlic Bread,8,1,46.32,1,11.36,75
16,,Fish Tacos,7,1,142.67,2,15.29,89
17,,Fancy Pants Parmy - Classic,7,1,209.67,3,56.74,73
18,,Mother's Milk Shiraz - Regular,7,1,105.99,1,22.51,79
19,,Scorched As,7,1,120.24,2,27.9,77
20,,Fresh is Best Summer Lager - Schooner,7,1,58.56,1,10.98,81
21,,Geppetto Pinot Noir - Regular,7,1,106.47,1,22.33,79
22,,Stone & Wood - Schooner,7,1,88.4,1,22.93,74
23,,Buffalo Wings,6,1,98.64,1,23.41,76
24,,Side BBQ Sauce,6,1,0,0,0,0
25,,BBQ Wings,6,1,92.95,1,18.85,80
26,,Rosemary Salted Fries,6,1,73.57,1,11.13,85
27,,Side Aioli,6,1,3.06,0,0,100
28,,Heaps Normal Tin,6,1,64.05,1,15.72,75
29,,Sweet Potato Fries,6,1,80.16,1,15.17,81
30,,Version Two Pinot Grigio - Large,5,1,87.48,1,14.15,84
31,,Brownie D,5,1,13,0,9.73,25
32,,Corn Star,5,1,82.63,1,12.76,85
33,,Regular Hawaiian,5,1,93.04,1,6.24,93
34,,Pepsi Glass,5,1,23.1,0,0,100
35,,Aperol Spritz,5,1,72.51,1,18.76,74
36,,American Standard Burger,4,1,106.6,1,23.38,78
37,,Large Meatlovers,4,1,124,2,29,77
38,,Large Pepperoni,4,1,112,1,18.26,84
39,,Philter XPA - Schooner,4,1,30.38,0,9.09,70
40,,Large Little Italy,4,1,96.64,1,34.33,64
41,,Regular Margherita,4,1,67.53,1,4.92,93
42,,Delivery Fee [Me&U],4,1,16.49,0,0,100
43,,Fish Burrito,4,1,114.8,1,22.69,80
44,,Bombay Dry [House],4,1,40,1,8.18,80
45,,Sensei Calamari,4,1,73.79,1,9.22,88
46,,Pepsi Max Glass,4,1,18.29,0,0,100
47,,Grifter Pale Ale 4-pack D,3,1,33,0,37.08,-12
48,,Kirin - Pint,3,1,43.7,1,15.1,65
49,,Large Super House Special,3,1,89.94,1,22.14,75
50,,No Onion,3,1,0,0,0,0
51,,Regular Jimmy Jury [Dine-in],3,1,76.65,1,10.01,87
52,,Version Two Pinot Grigio - Regular,3,1,21,0,5.09,76
53,,Lychee Martini,3,1,44.49,1,10.21,77
54,,Regular Sanchez [Dine-in],3,1,77.46,1,10.18,87
55,,Bang Bang Cauli,3,1,49.57,1,8.28,83
56,,Regular Pepperoni,3,1,60,1,6.38,89
57,,Jalapeños Inside Burrito,3,1,2.06,0,0,100
58,,Fresh Lime Soda,3,1,10.61,0,0,100
59,,Classic Margarita,3,1,43.5,1,11.12,74
60,,Cheesy Garlic Bread,3,1,22,0,5.32,76
61,,Side Chipotle Mayo,3,1,3.09,0,0,100
62,,Ottelia Chardonnay - Large,3,1,75.82,1,17.54,77
63,,Stow Schnitty,3,1,80.56,1,15.98,80
64,,Regular New Yorker [Dine-in],3,1,71.25,1,10.76,85
65,,Regular Jimmy Jury,3,1,71.24,1,10.01,86
66,,VB Can 4-pack,3,1,33,0,23.52,29
67,,Crankshaft IPA - Schooner,3,1,40.5,1,8.75,78
68,,Lime,2,0,0,0,0,0
