Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Regular BBQ Chicken Pizza,2,15,42,21,0,100
2,,Regular Meatlovers,2,15,42,21,0,100
3,,Cheesy Garlic Bread,1,8,6,3,0.33,95
4,,Large Paddock,1,8,29,14,3.53,88
5,,No Capsicum,1,8,0,0,0,0
6,,No Mushroom,1,8,0,0,0,0
7,,Regular Super House Special,1,8,21,10,0,100
8,,Large BBQ Chicken Pizza,1,8,27,13,0,100
9,,Add Chicken,1,8,2,1,0,100
10,,Regular Garlic Cheese Pizza,1,8,9,4,0,100
11,,Regular New Yorker,1,8,23,11,0,100
