Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,25,4,656.19,7,0,100
2,,Fresh is Best Lager - Schooner,22,3,186.21,2,39.96,79
3,,Philter XPA - Schooner,17,3,140.63,2,37.46,73
4,,Espresso Martini,16,2,153.32,2,50.44,67
5,,Version Two Pinot Grigio - Regular,15,2,170.7,2,25.7,85
6,,Aioli Dipping Sauce,12,2,1.16,0,0,100
7,,Stone & Wood - Pint,12,2,207.29,2,46.84,77
8,,Grifter Pale - Schooner,12,2,116.36,1,29.28,75
9,,Stone & Wood - Schooner,11,2,105.2,1,32.01,70
10,,Kuku Sauvignon Blanc - Regular,9,1,134.55,1,25.11,81
11,,Cauliflower Cheese,9,1,45.36,0,0,100
12,,Nut Roast,9,1,232.47,3,0,100
13,,Fresh is Best Lager - Pint,9,1,75.8,1,21.93,71
14,,Classic Margarita,9,1,168.3,2,32.85,80
15,,Status Quo - Pint,8,1,147.82,2,29.21,80
16,,Version Two Sparkling - Regular,7,1,96.6,1,12.14,87
17,,Fresh is Best Summer Lager - Schooner,7,1,58.62,1,11.06,81
18,,Aperol Spritz,7,1,112.72,1,23.98,79
19,,Regular Margherita,6,1,96,1,0,100
20,,Fish Tacos,6,1,139.6,2,0,100
21,,Philter XPA - Pint,5,1,59.8,1,14.78,75
22,,Bad Bitch Martini,5,1,115.78,1,15.91,86
23,,Buffalo Wings,5,1,93.25,1,0,100
24,,Grifter Pale - Pint,5,1,55,1,16.36,70
25,,Pepsi Max Glass,5,1,23,0,0,100
26,,Extra Gravy,5,1,6.28,0,0,100
27,,Beetle Juice,5,1,121.98,1,25.04,79
28,,Add Ham,4,1,4.15,0,0,100
29,,Ottelia Chardonnay - Regular,4,1,69,1,13.42,81
30,,Coke Zero Can,4,1,0,0,6.84,0
31,,Send Kids Food ASAP,4,1,0,0,0,0
32,,Staff Dinner $5,4,1,21.5,0,0,100
33,,Deal  - BBQ Wings,4,1,43.7,0,0,100
34,,Cheesy Garlic Bread,4,1,25.02,0,0,100
35,,Ice,4,1,0,0,0,0
36,,Two Tonne Riesling - Large,4,1,116.96,1,25.78,78
37,,Corona,4,1,50.81,1,10.61,79
38,,Villa Fresco Sangiovese - Regular,4,1,52.44,1,9.65,82
