Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Schooner,66,5,537.61,3,0,100
2,,Classic Margarita,48,3,737.05,4,0,100
3,,Fresh is Best Summer Lager - Schooner,47,3,343.49,2,0,100
4,,Fresh is Best Lager - Pint,42,3,460.89,3,0,100
5,,Philter XPA - Schooner,39,3,337.55,2,0,100
6,,Stone & Wood - Schooner,35.4,3,398.29,2,0,100
7,,White Light Pure Vodka [House],30,2,267,2,0,100
8,,Aioli Dipping Sauce,24,2,1.83,0,0,100
9,,Grifter Pale - Schooner,23,2,232.91,1,0,100
10,,Tonic Glass,22,2,0,0,0,0
11,,Rosemary Salted Fries,20,1,237.64,1,0,100
12,,Bombay Dry [House],20,1,188.51,1,0,100
13,,Petits Detours Rosé - Regular,18,1,288.81,2,0,100
14,,Lychee Martini,18,1,297.51,2,0,100
15,,Stone & Wood - Pint,17,1,255.78,2,0,100
16,,Hill People Oat Cream - Schooner,17,1,238,1,0,100
17,,Philter XPA - Pint,16,1,164.9,1,0,100
18,,Old Fashioned,15,1,300.71,2,0,100
19,,Regular Little Italy [Dine-in],15,1,310.27,2,0,100
20,,On The Rocks,14,1,0,0,0,0
21,,Buffalo Wings,14,1,227.33,1,0,100
22,,Sensei Calamari,13,1,237.43,1,0,100
23,,Grifter Pale - Pint,13,1,152.4,1,0,100
24,,Lime,13,1,0,0,0,0
25,,Staff Dinner $5,12,1,60,0,0,100
26,,Fish Tacos,12,1,243.78,1,0,100
27,,Holy Guacamole,12,1,178.19,1,0,100
28,,Garlic Bread,11,1,55.17,0,0,100
29,,Heaps Normal Tin,11,1,116.04,1,0,100
30,,Kuku Sauvignon Blanc - Regular,10,1,130.66,1,0,100
31,,Tommy's Margarita,10,1,200,1,0,100
32,,Beetle Juice,10,1,192.23,1,0,100
33,,+$3 Premium Spirit,9,1,27,0,0,100
34,,Aperol Spritz,9,1,116.23,1,0,100
35,,Hard Yuzu Solo,9,1,84.61,1,0,100
36,,Mai Tai,9,1,176,1,0,100
37,,Trentham Estate Rosé - Regular,9,1,78.1,0,0,100
38,,Geppetto Pinot Noir - Regular,9,1,135.78,1,0,100
39,,Version Two Pinot Grigio - Regular,9,1,96.2,1,0,100
40,,Orange,8,1,0,0,0,0
41,,Chicken Burrito,8,1,211.11,1,0,100
42,,Negroni,8,1,144.4,1,0,100
43,,Four Pillars Bloody Shiraz Gin,8,1,108,1,0,100
44,,Crankshaft IPA - Pint,8,1,136,1,0,100
45,,BBQ Wings,8,1,115.84,1,0,100
46,,Stow Spritz,8,1,116.89,1,0,100
47,,Make It A Burrito Bowl [gluten-free],8,1,0,0,0,0
48,,Tomato Dipping Sauce,7,0,0.5,0,0,100
