Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,37,7,521.59,7,135.53,74
2,,Aioli Dipping Sauce,15,3,1.02,0,0,100
3,,Lychee Martini,14,2,198.39,3,50.02,75
4,,Status Quo - Pint,13,2,210.86,3,49.84,76
5,,Philter XPA - Pint,12,2,128.24,2,38.25,70
6,,Villa Fresco Sangiovese - Regular,12,2,119.2,2,28.95,76
7,,Geppetto Pinot Noir - Regular,11,2,165,2,37.85,77
8,,Grifter Pale - Pint,10,2,141.92,2,32.92,77
9,,Version Two Pinot Grigio - Regular,10,2,116.01,2,17.67,85
10,,Aperol Spritz,10,2,141.68,2,35.31,75
11,,Negroni,9,2,125.08,2,33.55,73
12,,Tomato Dipping Sauce,9,2,1.52,0,0,100
13,,Jug of Water,8,1,0,0,0,0
14,,Fish Tacos,8,1,162.07,2,0,100
15,,Trentham Estate Rosé - Regular,8,1,76.2,1,15.9,79
16,,Rosemary Salted Fries,7,1,84.82,1,0,100
17,,Sensei Calamari,6,1,109.25,2,0,100
18,,Sweet Potato Fries,6,1,78.66,1,0,100
19,,On The Rocks,6,1,0,0,0,0
20,,Heaps Normal Tin,6,1,63.38,1,15.51,76
21,,Mother's Milk Shiraz - Regular,6,1,90.76,1,18.8,79
22,,Version Two Sparkling - Regular,6,1,47,1,10.6,77
23,,Buffalo Wings,6,1,97.35,1,0,100
24,,Fresh is Best Lager - Schooner,6,1,54.6,1,10.48,81
25,,Philter Red - Schooner,6,1,63.8,1,16.6,74
26,,Large House Special,5,1,115.45,2,0,100
27,,No Sugar,5,1,0,0,0,0
28,,Stow Schnitty,5,1,130.44,2,0,100
29,,Stone & Wood - Pint,5,1,75.26,1,19.52,74
30,,Dark & Stormy,5,1,70.96,1,18.66,74
31,,Regular Margherita,4,1,55.8,1,0,100
32,,Sigurd GSM Red Blend - Regular,4,1,74.1,1,18.48,75
33,,Holy Guacamole,4,1,64.82,1,0,100
34,,Appleton Rum [House],4,1,44,1,60.69,-38
35,,Chicken Shindig Burger,4,1,105.76,1,0,100
36,,Bombay Dry [House],4,1,40,1,7.96,80
37,,Bang Bang Cauli,4,1,64.54,1,0,100
38,,Kirin - Pint,4,1,60.52,1,13.09,78
39,,Fresh is Best Lager - Pint,4,1,42.35,1,9.37,78
40,,Cheesy Garlic Bread,4,1,24.2,0,0,100
41,,White Light Pure Vodka [House],4,1,32,0,6.02,81
42,,Kuku Sauvignon Blanc - Large,4,1,80.16,1,19.43,76
43,,"Lemon, Lime & Bitters",4,1,18.24,0,0,100
44,,Glass of Ice on the Side,4,1,0,0,0,0
45,,Tuckerbush Margie,4,1,85.43,1,15.94,81
46,,Fresh is Best Summer Lager - Schooner,3,1,22.64,0,4.53,80
47,,Grifter Pale - Schooner,3,1,28.18,0,7.36,74
48,,Large Pepperoni,3,1,72,1,0,100
49,,Eggplant Parmy,3,1,85.51,1,0,100
50,,Staff Dinner $5,3,1,15,0,0,100
51,,Sibiliana Nero D'Avola - Regular,3,1,48.81,1,6.91,86
52,,Mulled Wine,3,1,42.24,1,5.92,86
53,,A. Rodda Tempranillo - Regular,3,1,54,1,16.71,69
54,,Add Prawns,3,1,8.59,0,0,100
55,,Spaghetti Bolognese D,3,1,33.56,0,0,100
56,,Ottelia Chardonnay - Regular,3,1,48,1,10.22,79
57,,Big Papa Cuban,3,1,66.37,1,59.94,10
58,,Kirin - Schooner,3,1,34.7,0,7.32,79
59,,Regular Truffalo Soldier [Dine-in],3,1,66,1,0,100
60,,Regular Vegetarian,2,0,34.27,0,0,100
61,,Bad Bitch Martini,2,0,40.34,1,6.36,84
62,,Regular Hail Africa [Dine-in],2,0,46.78,1,0,100
63,,Truffle Fries,2,0,30.25,0,0,100
64,,Regular Meatlovers,2,0,38.86,1,0,100
65,,Scout Pinot Gris - Regular,2,0,36,0,8.14,77
66,,Pepsi Glass,2,0,8.07,0,0,100
67,,Delivery Fee - Freshwater / Queenscliff,2,0,7.38,0,0,100
68,,American Standard Burger,2,0,52.44,1,0,100
69,,Large Super House Special,2,0,47,1,0,100
70,,Rocket Man,2,0,36,0,0,100
71,,Jalapeño Edamame,2,0,24.4,0,0,100
72,,Regular Little Italy [Dine-in],2,0,44.37,1,0,100
73,,Large Margherita,2,0,40,1,0,100
74,,Garlic Bread,2,0,10,0,0,100
75,,1/2 Super House,2,0,4.12,0,0,100
76,,Add Pineapple,2,0,2,0,0,100
77,,Deal  - BBQ Wings,2,0,18.46,0,0,100
78,,Add Jalapenos,2,0,2.15,0,0,100
79,,Petits Detours Rosé - Regular,2,0,32.27,0,10.1,69
80,,Add Cherry Tomatoes,2,0,2,0,0,100
81,,United States of Dumplings,2,0,32.54,0,0,100
82,,Regular Hawaiian,2,0,34,0,0,100
83,,BBQ Wings D,2,0,27.22,0,0,100
84,,Add Artichoke Heart,2,0,2.17,0,0,100
85,,Fettuccine Boscaiola,2,0,25,0,0,100
86,,Add Calabrese,2,0,4,0,0,100
87,,Extra Mozzarella,2,0,4,0,0,100
88,,No Salt,2,0,0,0,0,0
89,,Large Little Italy,2,0,49.39,1,0,100
90,,Chicken Burrito,2,0,52.88,1,0,100
91,,Big Sur IPA - Pint,2,0,39.66,1,8,80
92,,Tofu San Dumplings,2,0,32.54,0,0,100
93,,Add Olives,2,0,2,0,0,100
94,,Add Anchovies,2,0,1.85,0,0,100
95,,Regular New Yorker [Dine-in],2,0,40.34,1,0,100
96,,Less Cheese,2,0,0,0,0,0
97,,Higher Than Highball,2,0,42.36,1,7.81,82
98,,BBQ Dipping Sauce,2,0,0,0,0,0
99,,Stone & Wood - Schooner,2,0,23,0,5.82,75
100,,Regular Sanchez [Dine-in],2,0,46.78,1,0,100
101,,Add Chilli,2,0,1,0,0,100
102,,Family Super House Special,2,0,61.93,1,0,100
103,,Delivery Fee [Me&U],2,0,8.14,0,0,100
104,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,32.54,0,8.22,75
