Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,45,4,45.1,0,0,100
2,,Aioli Dipping Sauce,27,2,1.52,0,0,100
3,,Stone & Wood - Schooner,23,2,264.91,2,66.93,75
4,,Classic Margarita,23,2,432.79,3,84.16,81
5,,Fresh is Best Lager - Pint,22,2,233.8,2,52.7,77
6,,American Standard Burger,19,2,387.83,3,0,100
7,,Aperol Spritz,17,2,308.74,2,51.94,83
8,,White Light Pure Vodka [House],16,1,159.17,1,24.07,85
9,,Jalapeño Marg,15,1,317.17,2,55,83
10,,Fresh is Best Lager - Schooner,14,1,105.7,1,25.01,76
11,,Stow Spritz,14,1,195.57,1,34.52,82
12,,Holy Guacamole,14,1,209.09,2,0,100
13,,Buffalo Wings,13,1,206.7,2,0,100
14,,Philter XPA - Schooner,13,1,124.53,1,28.89,77
15,,Regular Little Italy [Dine-in],13,1,280.23,2,0,100
16,,Grifter Pale - Pint,13,1,152,1,42.55,72
17,,Fresh is Best Summer Lager - Pint,13,1,112.22,1,27.01,76
18,,No Dipping Sauce,12.5,1,0,0,0,0
19,,Sweet Potato Fries,12,1,147.38,1,0,100
20,,Espresso Martini,12,1,230.93,2,37.48,84
21,,Fish Tacos,12,1,242.07,2,0,100
22,,Grifter Pale - Schooner,12,1,101.76,1,29.28,71
23,,Hill People Oat Cream - Schooner,11,1,145.64,1,36.64,75
24,,Garlic Bread,10,1,50.54,0,0,100
25,,Philter XPA - Pint,10,1,134.48,1,29.8,78
26,,Delivery Fee [Me&U],10,1,40.67,0,0,100
27,,Staff Dinner $5,10,1,50,0,0,100
28,,On The Rocks,10,1,0,0,0,0
29,,Rosemary Salted Fries,9.5,1,114.61,1,0,100
30,,Version Two Pinot Grigio - Regular,9,1,93.6,1,14.82,84
31,,Kirin - Schooner,9,1,82.78,1,21.96,73
32,,BBQ Dipping Sauce,9,1,0.51,0,0,100
33,,Corona,9,1,99.19,1,25.51,74
34,,Kirin - Pint,9,1,116.14,1,29.46,75
35,,Ottelia Chardonnay - Regular,8,1,120,1,27.68,77
36,,Pink Lemonade Glass,8,1,36.39,0,1.12,97
37,,Petits Detours Rosé - Regular,8,1,125.07,1,41.35,67
38,,Monteith's Apple Cider Bottle,7,1,73.86,1,20.85,72
39,,Tomato Dipping Sauce,7,1,0,0,0,0
40,,BBQ Wings D,7,1,92.92,1,0,100
41,,VB Tinnie,7,1,61.2,0,14.37,77
42,,Kuku Sauvignon Blanc - Regular,7,1,91.44,1,18.78,79
43,,Stone & Wood - Pint,7,1,105.79,1,27.32,74
44,,Fancy Pants Parmy,6,1,176.45,1,0,100
45,,Spaghetti Bolognese D,6,1,67.96,1,0,100
46,,Large Margherita,6,1,112.32,1,0,100
47,,Beef Burrito,6,1,147.42,1,0,100
48,,Large Super House Special,6,1,140.38,1,0,100
49,,Soba Salad,6,1,138.87,1,0,100
50,,Large Meatlovers,6,1,136.15,1,0,100
51,,Bang Bang Cauli,6,1,97.09,1,0,100
52,,Crankshaft IPA - Pint,5,0,85.58,1,17.61,79
53,,Chicken Shindig Burger,5,0,87.21,1,0,100
54,,Add Pineapple,5,0,5.1,0,0,100
55,,Hendrick's Gin,5,0,60,0,14.27,76
56,,Add Ham,5,0,5.08,0,0,100
57,,We No Speak Americano,5,0,106.83,1,19.38,82
58,,Fresh is Best Summer Lager - Schooner,5,0,35.1,0,7.75,78
59,,Regular Margherita,5,0,77.87,1,0,100
60,,Crankshaft IPA - Schooner,5,0,65.22,0,13.13,80
61,,Totem Totin',5,0,106.34,1,17.89,83
62,,United States of Dumplings,5,0,75.74,1,0,100
63,,Version Two Sparkling - Regular,5,0,48.21,0,8.23,83
64,,Add Mushrooms,5,0,0,0,0,0
65,,Ice,5,0,0,0,0,0
66,,BBQ Wings,5,0,75.78,1,0,100
67,,Rocket Man,4,0,72.93,1,0,100
68,,Lychee Martini,4,0,77.29,1,13.99,82
69,,Family  Pepperoni,4,0,105.76,1,0,100
70,,Lemonade Glass,4,0,16.14,0,0,100
71,,Pepsi Glass,4,0,16,0,0,100
72,,Lime,4,0,0,0,0,0
73,,Corn Star,4,0,64.82,0,0,100
74,,Soda [mixer],4,0,0,0,0,0
75,,Large BBQ Chicken Pizza,4,0,88.75,1,0,100
76,,Casa Gheller Prosecco - Glass,4,0,64.27,0,14.68,77
77,,Add Jalapenos,4,0,4.11,0,0,100
78,,Regular Bubba Gump,4,0,68.3,1,0,100
79,,Add Olives,4,0,4.1,0,0,100
80,,Never Never Oyster Shell Gin,4,0,54,0,11.45,79
81,,Fries D,4,0,50.66,0,0,100
82,,Status Quo - Schooner,4,0,50,0,10.89,78
83,,Trentham Estate Rosé - Regular,4,0,48,0,8.44,82
84,,Pepsi Max Glass,4,0,16,0,0,100
85,,Cheesy Garlic Bread,4,0,24,0,0,100
86,,Brownie D,4,0,32.3,0,0,100
87,,No Lime,4,0,0,0,0,0
88,,Stow Schnitty,4,0,105.32,1,0,100
89,,Large Pepperoni,4,0,87.41,1,0,100
90,,Family Super House Special,3,0,86,1,0,100
91,,Regular New Yorker [Dine-in],3,0,61.04,0,0,100
92,,Regular Pepperoni,3,0,50.25,0,0,100
93,,Higher Than Highball,3,0,44.34,0,11.5,74
94,,Truffle Fries D,3,0,44.26,0,0,100
95,,Status Quo - Pint,3,0,48,0,10.95,77
96,,Bombay Dry [House],3,0,30,0,5.68,81
97,,Belvedere Vodka,3,0,36.6,0,7.77,79
98,,Trutta Streamside Shiraz [Chilled] - Regular,3,0,42,0,12.67,70
99,,Apple Juice Glass,3,0,12.14,0,0,100
100,,Swap for Sweet Potato Fries,3,0,6.09,0,0,100
101,,Large Little Italy,3,0,70.19,1,0,100
102,,Regular Super Veg,3,0,53,0,0,100
103,,Beetle Juice,3,0,64.07,0,14.97,77
104,,Coconut Margarita,3,0,63.72,0,11.38,82
105,,Family BBQ Chicken Pizza,3,0,85.52,1,0,100
106,,Regular Sanchez [Dine-in],3,0,69.79,1,0,100
107,,Large Tandoori Chicken,3,0,72.37,1,0,100
108,,Four Pillars Rare Dry,3,0,36,0,7.97,78
109,,Large Vegetarian,3,0,65.35,0,0,100
110,,Hill People Oat Cream - Pint,3,0,54,0,13.4,75
111,,Fizz 'N' Chips,3,0,84.96,1,0,100
112,,Regular Hail Africa [Dine-in],3,0,69.39,1,0,100
113,,Add BBQ Sauce,3,0,3.04,0,0,100
114,,Tuckerbush Margie,3,0,55.32,0,11.67,79
115,,Lulu Lemonada,3,0,54.92,0,0,100
116,,Buffalo Wings D,3,0,42.73,0,0,100
117,,Tallows Dancer,3,0,61.02,0,9.51,84
118,,"Regular No Chorizo, No Cry [Dine-in]",3,0,69.39,1,0,100
119,,Fortaleza Reposado,3,0,96,1,21.12,78
120,,Villa Fresco Sangiovese - Regular,2,0,24,0,4.82,80
121,,Regular Meatlovers,2,0,34.53,0,0,100
122,,Gluten-free New Yorker [Dine-in],2,0,46,0,0,100
123,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
124,,No Tomato,2,0,0,0,0,0
125,,Trade Winds,2,0,20.4,0,0,100
126,,Rocket Man D,2,0,26.23,0,0,100
127,,Regular Hawaiian [Dine-in],2,0,30.4,0,0,100
128,,Boujee Dressing,2,0,0,0,0,0
129,,Side Guac,2,0,2.04,0,0,100
130,,Asahi 3.5%,2,0,18,0,4.9,73
131,,Sunkissed Spritz,2,0,30,0,10.43,65
132,,Extra Taco,2,0,14.12,0,0,100
133,,Regular Tandoori Chicken,2,0,36,0,0,100
134,,Limoncello Spritz,2,0,38.68,0,10.51,73
135,,Sweet Potato Fries D,2,0,28,0,0,100
136,,Brownie,2,0,24.4,0,0,100
137,,6x Oysters,2,0,46.61,0,0,100
138,,Sigurd White Blend - Regular,2,0,32.27,0,6.51,80
139,,Staff Pizza $5,2,0,10,0,0,100
140,,Large Bubba Gump,2,0,45,0,0,100
141,,Bloody Mary,2,0,44,0,6.02,86
142,,Cri De Couer Pinot Noir - Regular,2,0,52,0,25.07,52
143,,Four Pillars Bloody Shiraz Gin,2,0,27.23,0,5.93,78
144,,Regular Uber Margherita [Dine-in],2,0,40.68,0,0,100
145,,Tuk Tuk Salad,2,0,44.37,0,0,100
146,,No Salt,2,0,0,0,0,0
147,,Large Half Half,2,0,38,0,0,100
148,,No Onion,2,0,0,0,0,0
149,,Regular Uber Margherita,2,0,31,0,0,100
150,,Large Garlic Cheese Pizza,2,0,26.47,0,0,100
151,,Puerto Sunset,2,0,42.72,0,8.37,80
152,,No Burger Sauce,2,0,0,0,0,0
153,,Veuve Clicquot Yellow Label - Bottle,2,0,242.04,2,136.1,44
154,,Extra Corn Chips,2,0,5.03,0,0,100
155,,Truffle Fries,2,0,30.52,0,0,100
156,,Chicken Burrito,2,0,52.88,0,0,100
157,,Wolf Lane Navy Gin Tonica,2,0,46.78,0,13.44,71
