Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Pint,52,4,574.85,4,123.35,79
2,,Fresh is Best Lager - Schooner,51.7,4,387.25,3,91.44,76
3,,Grifter Pale - Pint,46,4,560.75,4,150.55,73
4,,Classic Margarita,39,3,590.9,4,143.35,76
5,,Fresh is Best Summer Lager - Schooner,22,2,137.25,1,33.43,76
6,,Aperol Spritz,21,2,365.05,2,69.75,81
7,,Espresso Martini,21,2,317.09,2,64.7,80
8,,Version Two Pinot Grigio - Regular,20,2,175.22,1,35.33,80
9,,Grifter Pale - Schooner,19,2,163.78,1,46.37,72
10,,Villa Fresco Sangiovese - Regular,19,2,171.72,1,42.01,76
11,,Aioli Dipping Sauce,17,1,1.53,0,0,100
12,,Hill People Oat Cream - Schooner,16,1,224,1,53.3,76
13,,Garlic Bread,16,1,80.26,1,0,100
14,,On The Rocks,16,1,0,0,0,0
15,,Jalapeño Marg,15,1,317.53,2,55.25,83
16,,De Kuyper Butterscotch Schnapps,14,1,140,1,22.85,84
17,,Holy Guacamole,13,1,211.25,1,0,100
18,,Negroni,12,1,177.76,1,42.42,76
19,,Rosemary Salted Fries,12,1,145.65,1,0,100
20,,Status Quo - Schooner,11,1,132.62,1,29.95,77
21,,Status Quo - Pint,11,1,176.54,1,40.17,77
22,,Lychee Martini,11,1,161.31,1,39.31,76
23,,Stone & Wood - Schooner,10,1,116.18,1,29.1,75
24,,Ottelia Chardonnay - Regular,9,1,136.02,1,30.2,78
25,,BBQ Wings D,9,1,117.88,1,0,100
26,,White Light Pure Vodka [House],9,1,78,1,12.74,84
27,,Staff Dinner $5,9,1,45,0,0,100
28,,Philter XPA - Schooner,9,1,67.5,0,19.44,71
29,,Fresh Lime Soda,9,1,27,0,0,100
30,,Delivery Fee [Me&U],9,1,36.55,0,0,100
31,,Philter XPA - Pint,8,1,82.24,1,23.18,72
32,,Petits Detours Rosé - Regular,8,1,126.95,1,37.59,70
33,,Truffle Fries,8,1,121.53,1,0,100
34,,Delivery Fee - Freshwater / Queenscliff,8,1,32,0,0,100
35,,Tomato Dipping Sauce,8,1,1.53,0,0,100
36,,Fish Tacos,8,1,143.56,1,0,100
37,,Large Pepperoni,7,1,157.94,1,0,100
38,,Large Margherita,7,1,135.23,1,0,100
39,,Villa Fresco Sangiovese - Large,7,1,134.61,1,25.8,81
40,,Fancy Pants Parmy,7,1,205.94,1,0,100
41,,Bombay Dry [House],7,1,58,0,13.25,77
42,,Stone & Wood - Pint,7,1,105.25,1,27.32,74
43,,Tonic [mixer],6,1,0,0,0,0
44,,Mother's Milk Shiraz - Regular,6,1,90.52,1,21.23,77
45,,Hendrick's Gin,6,1,73.21,0,17.11,77
46,,Chicken Burrito,6,1,158.23,1,0,100
47,,Jalapeño Edamame,6,1,73.23,0,0,100
48,,Family Super House Special,6,1,169.1,1,0,100
49,,Corona,6,1,66,0,15.94,76
50,,BBQ Dipping Sauce,6,1,0.5,0,0,100
51,,Beetle Juice,6,1,127.44,1,23.84,81
52,,Pepsi Max Glass,6,1,24.35,0,0,100
53,,"Regular No Chorizo, No Cry [Dine-in]",6,1,139.97,1,0,100
54,,Cointreau,6,1,72,0,12.84,82
55,,Stow Spritz,6,1,96,1,14.45,85
56,,Buffalo Wings D,6,1,84.72,1,0,100
57,,Regular Hail Africa [Dine-in],6,1,139.95,1,0,100
58,,Large Hawaiian,5,0,110.92,1,0,100
59,,Buffalo Wings,5,0,81.35,1,0,100
60,,Regular Pepperoni,5,0,74.24,0,0,100
61,,Tallows Dancer,5,0,100.68,1,15.5,85
62,,BBQ Wings,5,0,76.04,0,0,100
63,,Regular Little Italy [Dine-in],5,0,111.15,1,0,100
64,,Cucumber,5,0,0,0,0,0
65,,Large BBQ Chicken Pizza,5,0,112.26,1,0,100
66,,Large Super House Special,5,0,116,1,0,100
67,,Extra Blue Cheese Dip,5,0,5.08,0,0,100
68,,Large Meatlovers,5,0,112.75,1,0,100
69,,Trentham Estate Rosé - Regular,5,0,36.1,0,11.28,69
70,,Bang Bang Cauli,5,0,81.08,1,0,100
71,,Sweet Potato Fries,5,0,55.66,0,0,100
72,,Buffalo Trace Bourbon [House],5,0,50,0,10.82,78
73,,Family Half Half,4,0,96,1,0,100
74,,Add Prawns,4,0,12.15,0,0,100
75,,Fresh is Best Summer Lager - Pint,4,0,40,0,8.15,80
76,,Cheesy Garlic Bread,4,0,24.1,0,0,100
77,,Family Hawaiian,4,0,109.41,1,0,100
78,,Stow Schnitty,4,0,104.44,1,0,100
79,,Family Margherita,4,0,92,1,0,100
80,,2 Glasses,4,0,0,0,0,0
81,,Crispy Coconut Prawn,4,0,73.25,0,0,100
82,,Regular New Yorker [Dine-in],4,0,81.06,1,0,100
83,,Family Meatlovers,4,0,113.43,1,0,100
84,,Swap Fries for Sweet Potato Fries,4,0,8.09,0,0,100
85,,Sensei Calamari,3,0,54.93,0,0,100
86,,Kuku Sauvignon Blanc - Regular,3,0,39,0,8.56,78
87,,Version Two Pinot Grigio - Bottle,3,0,149.51,1,26.5,82
88,,Regular Meatlovers,3,0,51,0,0,100
89,,Regular Sanchez [Dine-in],3,0,69.78,0,0,100
90,,Geppetto Pinot Noir - Regular,3,0,45.26,0,9.09,80
91,,Regular Southern Lamb,3,0,55.29,0,0,100
92,,American Standard Burger,3,0,79.32,1,0,100
93,,Add Anchovies,3,0,2.96,0,0,100
94,,"Lemon, Lime & Bitters",3,0,13.58,0,0,100
95,,United States of Dumplings,3,0,48.56,0,0,100
96,,Crankshaft IPA - Pint,3,0,44,0,10.57,76
97,,Virgin Margy,3,0,36.6,0,0,100
98,,Corn Star,3,0,48.81,0,0,100
99,,Monteith's Apple Cider Bottle,3,0,31.68,0,8.28,74
100,,Cauliflower Burrito,3,0,52.88,0,0,100
101,,Fries D,3,0,35.38,0,0,100
102,,1/2 Super House,3,0,7.5,0,0,100
103,,Crankshaft IPA - Schooner,3,0,39,0,7.88,80
