Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,40,3,742.65,4,147.82,80
2,,Aperol Spritz,34,3,632.45,4,119.96,81
3,,Stone & Wood - Schooner,33,3,379.89,2,96.04,75
4,,Fresh is Best Lager - Schooner,31,3,258.41,2,54.16,79
5,,Aioli Dipping Sauce,25,2,1.01,0,0,100
6,,Jalapeño Marg,24,2,507.23,3,88.87,82
7,,On The Rocks,21,2,0,0,0,0
8,,Espresso Martini,19,2,342.29,2,59.24,83
9,,Grifter Pale - Schooner,18,1,179.9,1,44.68,75
10,,Tomato Dipping Sauce,16,1,1.02,0,0,100
11,,Version Two Pinot Grigio - Regular,15,1,155.82,1,26.5,83
12,,Fresh is Best Lager - Pint,14,1,168.4,1,32.81,81
13,,Garlic Bread,14,1,70.18,0,0,100
14,,Fresh is Best Summer Lager - Schooner,14,1,108.57,1,21.16,81
15,,American Standard Burger,13,1,236.12,1,0,100
16,,Hyoketsu Lemon - Schooner,13,1,148.54,1,22.93,85
17,,Status Quo - Schooner,13,1,163.36,1,38.93,76
18,,White Light Pure Vodka [House],13,1,123.17,1,19.55,84
19,,Bombay Dry [House],13,1,130,1,25.79,80
20,,$2 BBQ Wing,12,1,18.15,0,0,100
21,,Stone & Wood - Pint,12,1,180.78,1,46.84,74
22,,Bad Bitch Martini,11,1,223.4,1,35.05,84
23,,Large Hawaiian,11,1,239.04,1,0,100
24,,Rosemary Salted Fries,11,1,133.43,1,0,100
25,,Delivery Fee [Me&U],11,1,44.7,0,0,100
26,,Sensei Calamari,11,1,200.55,1,0,100
27,,Lychee Martini,10,1,192.58,1,35.79,81
28,,Staff Dinner $5,10,1,50,0,0,100
29,,Philter XPA - Schooner,10,1,105.36,1,23.76,77
30,,Grifter Pale - Pint,10,1,120,1,33.29,72
31,,Coconut Margarita,9,1,190.79,1,36.25,81
32,,Large Super House Special,9,1,231.88,1,23.5,90
33,,Chorizo Croquette,9,1,164.8,1,0,100
34,,Bang Bang Cauli,9,1,145.94,1,0,100
35,,Negroni,9,1,182.44,1,33.53,82
36,,Holy Guacamole,9,1,145.66,1,0,100
37,,Fish Tacos,9,1,182.75,1,0,100
38,,Large Pepperoni,8,1,168.68,1,0,100
39,,Kirin - Schooner,8,1,92.41,1,21.19,77
40,,Sweet Potato Fries,8,1,105.32,1,0,100
41,,Jalapeño Edamame,8,1,97.44,1,0,100
42,,Regular Margherita,8,1,128,1,0,100
43,,Large Margherita,8,1,170.68,1,0,100
44,,Fresh Lime Soda,7,1,21.15,0,0,100
45,,Beetle Juice,7,1,148.08,1,24.84,83
46,,Regular Little Italy [Dine-in],7,1,155.14,1,0,100
47,,Little Dragon Can,7,1,87.5,1,24.65,72
48,,Make It A Burrito Bowl [gluten-free],7,1,0,0,0,0
49,,Kirin - Pint,7,1,106.04,1,24.86,77
50,,Tuckerbush Margie,6,0,127.82,1,24.1,81
51,,Pepsi Max Glass,6,0,23.88,0,0,100
52,,BBQ Wings D,6,0,96.56,1,0,100
53,,Regular Super House Special,6,0,126,1,0,100
54,,Cheesy Garlic Bread,6,0,36.1,0,0,100
55,,Lime,6,0,0,0,0,0
56,,Coke Zero Can,6,0,24.14,0,8.43,65
57,,Hendrick's Gin,6,0,72.2,0,16.81,77
58,,United States of Dumplings,6,0,92.89,1,0,100
59,,Peroni 0%,6,0,63.96,0,10.75,83
60,,Truffle Fries,6,0,91.59,1,0,100
61,,Regular Meatlovers,5,0,105.36,1,0,100
62,,Down The Garden Path,5,0,105.76,1,20.71,80
63,,Kids Nuggets D,5,0,69.45,0,0,100
64,,Beef Burrito D,5,0,122.05,1,0,100
65,,Large Uber Margherita,5,0,126.74,1,0,100
66,,Large Meatlovers,5,0,130.3,1,11.75,91
67,,Hendricks Gin Tonica,5,0,106.92,1,26.29,75
68,,Oceanside,5,0,101.01,1,16.53,84
69,,Year Wines 'Zagara' Orange - Regular,5,0,76.03,0,19.33,75
70,,Lemon,5,0,0,0,0,0
71,,Large Little Italy,5,0,143,1,14.69,90
72,,Large Cosmopolitan,5,0,131.43,1,14.69,89
73,,Large Bubba Gump,5,0,127.85,1,0,100
74,,Unico Zelo Terra Cotta - Regular,4,0,65.08,0,15.92,76
75,,Status Quo - Pint,4,0,64.81,0,16.07,75
76,,No Pickle,4,0,0,0,0,0
77,,Large Sorrento,4,0,110.94,1,6.25,94
78,,No Dipping Sauce,4,0,0,0,0,0
79,,Pink Lemonade Glass,4,0,18.16,0,0.55,97
80,,Send Kids Food With Mains,4,0,0,0,0,0
81,,Large Paddock,4,0,114,1,6.25,95
