Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Philter XPA - Schooner,13.1,3,135.45,2,31.13,77
2,,Classic Margarita,13,3,184.16,3,48.24,74
3,,Kirin - Schooner,11.8,3,135.9,2,28.8,79
4,,Garlic Bread,9,2,44,1,0,100
5,,Lychee Martini,9,2,126.72,2,32.62,74
6,,Stone & Wood - Schooner,9,2,101.2,2,26.19,74
7,,Negroni,8,2,112.96,2,30.13,73
8,,Philter XPA - Pint,8,2,90.6,2,25.5,72
9,,Aioli Dipping Sauce,7,2,0.3,0,0,100
10,,Heaps Normal Tin,7,2,74.04,1,18.16,75
11,,Fish Tacos,7,2,133.02,2,0,100
12,,Stone & Wood - Pint,7,2,105.51,2,27.32,74
13,,Fish Burrito,7,2,183.78,3,0,100
14,,Sensei Calamari,6,1,90.93,2,0,100
15,,Serpents Kiss - Pint,6,1,96,2,23.36,76
16,,Grifter Pale - Schooner,5.7,1,57.77,1,14.15,76
17,,Grifter Pale - Pint,5,1,60,1,16.65,72
18,,Chicken Burrito,5,1,131.32,2,0,100
19,,BBQ Wings,5,1,69.76,1,0,100
20,,Kirin - Pint,5,1,75.52,1,16.36,78
21,,Fresh is Best Lager - Pint,5,1,57.2,1,11.72,80
22,,Staff Dinner $5,5,1,25,0,0,100
23,,Villa Fresco Sangiovese - Regular,5,1,52.8,1,12.14,77
24,,Large Pepperoni,5,1,108.68,2,0,100
25,,White Light Pure Vodka [House],4,1,34,1,6.02,82
26,,Fresh is Best Summer Lager - Schooner,4,1,34,1,6.04,82
27,,Sour Cream,4,1,4.08,0,0,100
28,,Kuku Sauvignon Blanc - Regular,4,1,52,1,11.66,78
29,,Large Meatlovers,4,1,100.6,2,0,100
30,,Add Chilli,4,1,1.9,0,0,100
31,,Ottelia Chardonnay - Regular,4,1,64.56,1,14.21,78
32,,Espresso Martini,4,1,56.72,1,12.5,78
33,,Large Super House Special,4,1,98.6,2,0,100
34,,On The Rocks,4,1,0,0,0,0
35,,Status Quo - Schooner,4,1,50.21,1,11.98,76
36,,Ottelia Cab Sav - Regular,3,1,32.27,1,11.9,63
37,,Delivery Fee [Me&U],3,1,12.2,0,0,100
