Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Stone & Wood - Schooner,25.7,5,291.15,4,74.79,74
2,,Fancy Pants Parmy,18,3,363.41,6,0,100
3,,Stow Schnitty,16,3,290.75,4,0,100
4,,Stone & Wood - Pint,10,2,150.25,2,39.03,74
5,,Classic Margarita,9,2,152.82,2,33.17,78
6,,Kirin - Schooner,8,2,92.58,1,19.52,79
7,,Little Dragon - Schooner,8,2,88,1,0,100
8,,Espresso Martini,7,1,103,2,21.82,79
9,,Serpents Kiss - Schooner,7,1,80.82,1,19.4,76
10,,Grifter Pale - Pint,7,1,93.24,1,23.31,75
11,,Philter XPA - Schooner,7,1,67.2,1,16.63,75
12,,Garlic Bread,6,1,30.88,0,0,100
13,,Fresh is Best Lager - Schooner,6,1,48,1,10.48,78
14,,Fish Tacos,6,1,121.05,2,0,100
15,,Fresh is Best Summer Lager - Pint,5,1,54.21,1,10.13,81
16,,Lychee Martini,5,1,85.64,1,17.89,79
17,,Dark & Stormy,5,1,95.65,1,18.11,81
18,,Fresh is Best Lager - Pint,5,1,57.4,1,11.72,80
19,,Regular Super House Special,5,1,100.8,2,0,100
20,,"Lemon, Lime & Bitters",5,1,22.58,0,0,100
21,,BBQ Wings D,5,1,76.8,1,0,100
22,,Kids Nuggets D,4,1,56.95,1,0,100
23,,Fresh is Best Summer Lager - Schooner,4,1,32.65,0,6.04,81
24,,Grifter Pale - Schooner,4,1,38.5,1,9.93,74
25,,Status Quo - Pint,4,1,62.4,1,16.07,74
26,,Crankshaft IPA - Pint,4,1,68.29,1,14.09,79
27,,Hawaiian.,4,1,0,0,0,0
28,,Pepsi Glass,4,1,16.14,0,0,100
29,,Sour Cream,4,1,4.08,0,0,100
30,,Kirin - Pint,4,1,60.26,1,13.09,78
31,,Two Tonne Riesling - Regular,4,1,47.6,1,15.87,67
32,,BBQ Dipping Sauce,4,1,0,0,0,0
33,,Tuk Tuk Salad,4,1,89.16,1,0,100
34,,Fresh Salad D,3,1,42,1,0,100
35,,BBQ Wings,3,1,45.52,1,0,100
36,,Add Chilli,3,1,1.5,0,0,100
37,,Large Margherita,3,1,65.88,1,0,100
38,,Trutta Streamside Shiraz [Chilled] - Regular,3,1,48,1,12.17,75
39,,Aperol Spritz,3,1,57.96,1,10.24,82
40,,Version Two Pinot Grigio - Regular,3,1,34.8,1,5.3,85
41,,Large Super House Special,3,1,79,1,0,100
42,,Swap Gravy for Tomato Sauce,3,1,0,0,0,0
43,,Fish Burrito,3,1,78,1,0,100
44,,Choc  Brownie,3,1,0,0,0,0
45,,Tomato Dipping Sauce,3,1,1.02,0,0,100
46,,United States of Dumplings,3,1,48.81,1,0,100
47,,Coke Can,3,1,12.08,0,4.9,59
48,,Large Little Italy,3,1,85,1,0,100
49,,Holy Guacamole,3,1,48.27,1,0,100
50,,Extra Mozzarella,3,1,6.08,0,0,100
51,,Garlic  Bread,3,1,0,0,0,0
52,,Add Olives,3,1,3,0,0,100
53,,Feast Deal Pizzas,3,1,135,2,0,100
54,,Heaps Normal Tin,3,1,31.5,0,7.78,75
55,,Trade Winds,3,1,39.69,1,0,100
56,,Staff Dinner $5,3,1,15,0,0,100
57,,Aioli Dipping Sauce,3,1,1.01,0,0,100
58,,Virgin Margy,3,1,39.44,1,0,100
59,,Regular Little Italy [Dine-in],3,1,57.58,1,0,100
60,,Kuku Sauvignon Blanc - Regular,3,1,39.44,1,8.55,78
61,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
62,,Buffalo Wings D,3,1,48,1,0,100
63,,Swap Fries for Sweet Potato Fries,3,1,6.06,0,0,100
64,,Side Gravy,3,1,3.04,0,0,100
65,,Regular Hawaiian,2,0,30.6,0,0,100
66,,Regular Hail Africa [Dine-in],2,0,46.39,1,0,100
67,,Pepsi Max Glass,2,0,8.07,0,0,100
68,,Regular Meatlovers,2,0,42,1,0,100
69,,Add Grilled Fish,2,0,10.09,0,0,100
70,,Remove Prosciutto,2,0,0,0,0,0
71,,Regular Bubba Gump,2,0,37.8,1,0,100
72,,Little Dragon - Pint,2,0,30.26,0,0,100
73,,Chicken Burger D,2,0,52,1,0,100
74,,"Regular No Chorizo, No Cry [Dine-in]",2,0,46.39,1,0,100
75,,Add Mushrooms,2,0,0,0,0,0
76,,Eggplant Parmy,2,0,40.68,1,0,100
77,,Add Side Salad,2,0,6,0,0,100
78,,Jug of Water,2,0,0,0,0,0
79,,Mother's Milk Shiraz - Regular,2,0,30,0,6.43,79
80,,Young Henrys Cloudy Cider Can,2,0,24,0,5.58,77
81,,Regular Pepperoni,2,0,32.69,1,0,100
82,,Glass of Ice on the Side,2,0,0,0,0,0
83,,Large Hawaiian,2,0,40,1,0,100
84,,House Sangria Glass,2,0,22.4,0,0,100
85,,Large Sanchez,2,0,55.54,1,0,100
86,,Version Two Pinot Grigio - Large,2,0,38.65,1,5.89,85
87,,Sensei Calamari,2,0,36.31,1,0,100
88,,Regular New Yorker [Dine-in],2,0,40.34,1,0,100
89,,On The Rocks,2,0,0,0,0,0
90,,Large Pepperoni,2,0,49.63,1,0,100
91,,Super House Special.,2,0,0,0,0,0
92,,Eggplant Schnitty,2,0,36.61,1,0,100
93,,No Onion,2,0,0,0,0,0
94,,Beef Burrito,2,0,52.88,1,0,100
95,,Chicken Schnitty D,2,0,48,1,0,100
96,,Regular El Patron,2,0,41.4,1,0,100
97,,Regular Little Italy,2,0,46,1,0,100
98,,Solo 1.25L,2,0,12,0,6.06,50
99,,Stow Soda - Grapefruit,2,0,18.3,0,0,100
100,,Add Prawns,2,0,4.85,0,0,100
101,,.Coke Zero Can,2,0,0,0,3.04,0
102,,Pink Lemonade Glass,2,0,9,0,0.27,97
103,,Beef Burger D,2,0,52,1,0,100
104,,Extra Blue Cheese Dip,2,0,1.62,0,0,100
105,,Ottelia Chardonnay - Regular,2,0,32.27,0,6.61,80
106,,Cheesy Garlic Bread,2,0,12,0,0,100
107,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
108,,Pepsi [mixer],2,0,0,0,0,0
109,,Bang Bang Cauli,2,0,32.28,0,0,100
110,,Fresh Lime Soda,2,0,6.05,0,0,100
111,,Corona,2,0,22,0,4.62,79
112,,VB Can D,2,0,12,0,4.41,63
113,,Large Vegetarian,2,0,40,1,0,100
114,,Large Bubba Gump,2,0,58.09,1,0,100
115,,Banquet Deal Pizzas,2,0,120,2,0,100
116,,Regular Truffalo Soldier [Dine-in],2,0,35.57,1,0,100
117,,Large Meatlovers,2,0,48.6,1,0,100
118,,Lime,2,0,0,0,0,0
119,,Bry Ol San Pell,2,0,0.1,0,4.49,-4385
120,,Beef Lasagne,2,0,25,0,0,100
121,,Beef Burrito D,2,0,48.82,1,0,100
122,,Brownie,1,0,12.21,0,0,100
123,,Ice,1,0,0,0,0,0
124,,No Salad,1,0,0,0,0,0
125,,Make it Vegan [use vegan cheese],1,0,0,0,0,0
126,,Extra Taco,1,0,7.13,0,0,100
127,,Beetle Juice,1,0,21.36,0,3.68,83
128,,Roma Special.,1,0,0,0,0,0
129,,Bad Bitch Martini,1,0,20.34,0,3.16,84
130,,2 Glasses,1,0,0,0,0,0
131,,Side Spicy Salsa,1,0,1.02,0,0,100
132,,Margherita.,1,0,0,0,0,0
