Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Schooner,29,3,252.17,2,50.67,80
2,,Classic Margarita,26,3,490.32,4,96.56,80
3,,Fresh is Best Lager - Pint,24,3,282.83,2,56.24,80
4,,Fresh is Best Summer Lager - Schooner,23,2,168.92,1,34.76,79
5,,Stone & Wood - Schooner,23,2,263.81,2,66.93,75
6,,Grifter Pale - Pint,21,2,244.87,2,69.92,71
7,,Kirin - Pint,20,2,300.75,2,65.46,78
8,,Grifter Pale - Schooner,18.4,2,182.88,1,45.68,75
9,,Little Dragon - Pint,16,2,228,2,0,100
10,,Stone & Wood - Pint,15,2,225.26,2,58.55,74
11,,Kirin - Schooner,13,1,147.6,1,31.73,79
12,,Holy Guacamole,13,1,210.71,2,0,100
13,,Garlic Bread,12,1,60.76,0,17.04,72
14,,Large Pepperoni,12,1,268.34,2,0,100
15,,Aioli Dipping Sauce,11,1,0.51,0,0,100
16,,Limoncello Spritz,10,1,210.36,2,52.77,75
17,,Tommy's Margarita,10,1,200,2,45.11,77
18,,Aperol Spritz,9,1,166.97,1,31.96,81
19,,Jalapeño Marg,8,1,169.12,1,29.77,82
20,,White Light Pure Vodka [House],8,1,68,1,12.03,82
21,,Coconut Margarita,8,1,163,1,32.38,80
22,,Regular Margherita,8,1,134,1,0,100
23,,Ottelia Chardonnay - Regular,8,1,128.29,1,27.66,78
24,,Rosemary Salted Fries,7,1,84.81,1,0,100
25,,Scorched As,7,1,137.36,1,22.92,83
26,,Fresh Lime Soda,7,1,21,0,0,100
27,,Kuku Sauvignon Blanc - Regular,7,1,91.66,1,20.4,78
28,,Large Little Italy,6,1,156.95,1,46.5,70
29,,Hugo Spritz,6,1,127.78,1,7.89,94
30,,Staff Dinner $5,6,1,30,0,0,100
31,,Corn Star,6,1,97.65,1,0,100
32,,Chicken Burrito,6,1,170.88,1,0,100
33,,Fellr Watermelon Seltzer Tin,6,1,69,1,19.46,72
34,,Sensei Calamari,6,1,109.24,1,0,100
35,,Buffalo Wings D,6,1,96.27,1,0,100
36,,Version Two Pinot Grigio - Regular,6,1,67.4,1,10.21,85
37,,Crankshaft IPA - Pint,6,1,102,1,21.14,79
38,,Tomato Dipping Sauce,6,1,0,0,0,0
39,,Glass of Ice on the Side,5,1,0,0,0,0
40,,Fish Tacos,5,1,101.7,1,0,100
41,,Trentham Estate Rosé - Regular,5,1,45,0,10.55,77
42,,Large Super House Special,5,1,145,1,38.47,73
43,,Large Bubba Gump,5,1,134.27,1,4.98,96
44,,Large Margherita,5,1,109.34,1,10.17,91
45,,Regular Pepperoni,5,1,84.27,1,0,100
46,,BBQ Dipping Sauce,5,1,0,0,0,0
47,,Delivery Fee [Me&U],5,1,20.34,0,0,100
48,,Add Mushrooms,5,1,4.24,0,0,100
49,,Mother's Milk Shiraz - Regular,5,1,75.25,1,16.08,79
50,,Regular Hawaiian,5,1,86.27,1,0,100
51,,Negroni,4,0,62.48,0,15.34,75
52,,Bombay Dry [House],4,0,37,0,8.34,77
53,,Regular Meatlovers,4,0,88.36,1,0,100
54,,Large Cosmopolitan,4,0,112,1,24.07,79
55,,Regular Little Italy [Dine-in],4,0,101.31,1,0,100
56,,Add Chilli,4,0,2.03,0,0,100
57,,Buffalo Wings,4,0,65.11,0,0,100
58,,Spaghetti Bolognese D,4,0,54.5,0,0,100
59,,Orange Juice Glass,4,0,16,0,0,100
60,,Oceanside,4,0,84.36,1,13.9,84
61,,Lemonade Glass,4,0,16.07,0,0,100
62,,Villa Fresco Sangiovese - Regular,4,0,45.6,0,9.65,79
63,,Lychee Martini,4,0,66.65,1,14.63,78
64,,Ottelia Chardonnay - Large,4,0,100.42,1,23.05,77
65,,Lime,4,0,0,0,0,0
66,,Kuku Sauvignon Blanc - Large,4,0,84,1,19.43,77
67,,Casa Gheller Prosecco - Glass,4,0,64.54,0,14.01,78
68,,2 Glasses,4,0,0,0,0,0
69,,Petits Detours Rosé - Regular,4,0,64,0,14.14,78
70,,Philter XPA - Pint,4,0,51.24,0,12.75,75
71,,Bang Bang Cauli,4,0,64.84,0,0,100
72,,Year Wines 'Zagara' Orange - Regular,4,0,61.04,0,15.47,75
73,,Version Two Sparkling - Regular,4,0,28.24,0,6.75,76
74,,Cheesy Garlic Bread,4,0,25.1,0,1.32,95
75,,Little Dragon - Schooner,3,0,30.8,0,0,100
76,,Beef Burrito,3,0,84.97,1,0,100
77,,Large Meatlovers,3,0,65.86,0,22.69,66
78,,Coke 1.25L,3,0,18,0,9.31,48
79,,Philter XPA - Schooner,3,0,32.04,0,7.13,78
80,,Large Sorrento,3,0,81.92,1,19.02,77
81,,Regular Roma Special,3,0,67.36,1,0,100
82,,Under the Bridge Pizza,3,0,73.23,1,12.18,83
83,,Regular Paddock,3,0,71.39,1,0,100
84,,❄️Frozen❄️,3,0,0,0,0,0
85,,Regular Little Italy,3,0,73.39,1,0,100
86,,Sweet Potato Fries,3,0,39.66,0,0,100
87,,Truffle Fries,3,0,45.54,0,0,100
88,,Rocket Man D,3,0,44,0,0,100
89,,A. Rodda Chardonnay - Regular,3,0,78,1,18.5,76
90,,Add Ham,3,0,3.02,0,0,100
91,,Send Kids Food ASAP,3,0,0,0,0,0
92,,Extra Taco,3,0,21.24,0,0,100
93,,Peroni 0%,3,0,27,0,5.37,80
