Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Aioli Dipping Sauce,18,3,2.54,0,0,100
2,,Trentham Estate Rosé - Regular,17,3,184.81,2,37.05,80
3,,Classic Margarita,16,2,224.52,3,58.96,74
4,,Lychee Martini,16,2,226.4,3,57.26,75
5,,Fresh is Best Lager - Pint,13,2,153.61,2,30.46,80
6,,Fresh is Best Summer Lager - Schooner,12,2,97.01,1,18.13,81
7,,Grifter Pale - Schooner,12,2,108.86,1,29.79,73
8,,Stone & Wood - Pint,12,2,177.77,2,44.24,75
9,,Stone & Wood - Schooner,11,2,127.11,2,30.24,76
10,,Bang Bang Cauli,10,2,161.89,2,0,100
11,,Beef Burrito,10,2,257.45,3,0,100
12,,Version Two Sparkling - Regular,10,2,90,1,17.44,81
13,,Fish Tacos,10,2,202.74,3,0,100
14,,Kuku Sauvignon Blanc - Regular,9,1,117.67,1,26.23,78
15,,Aperol Spritz,9,1,127.22,2,31.6,75
16,,Sweet Potato Fries,8,1,105.32,1,0,100
17,,Fresh is Best Lager - Schooner,8,1,66,1,13.98,79
18,,Philter XPA - Pint,8,1,95.84,1,25.5,73
19,,Sensei Calamari,8,1,145.85,2,0,100
20,,Fresh Lime Soda,7,1,21,0,0,100
21,,Bombay Dry [House],7,1,61,1,13.88,77
22,,"Lemon, Lime & Bitters",7,1,31.8,0,0,100
23,,Kirin - Pint,7,1,105.77,1,26.17,75
24,,Holy Guacamole,7,1,113.63,1,0,100
25,,Chicken Burrito,7,1,172.97,2,0,100
26,,Philter XPA - Schooner,7,1,63,1,16.63,74
27,,Large Pepperoni,6,1,137.21,2,0,100
28,,Ottelia Chardonnay - Regular,6,1,96,1,19.82,79
29,,Garlic Bread,6,1,30.16,0,0,100
30,,Large Super House Special,6,1,162.24,2,0,100
31,,Padrillos Malbec - Regular,5,1,91.22,1,21.58,76
32,,Regular Margherita,5,1,82.69,1,0,100
33,,Gin Martini,5,1,96.6,1,18.37,81
34,,Jalapeño Edamame,5,1,60.4,1,0,100
35,,Make It A Burrito Bowl [gluten-free],5,1,0,0,0,0
36,,Pepsi Max Glass,5,1,20.21,0,0,100
37,,Version Two Pinot Grigio - Regular,5,1,40.21,1,8.7,78
38,,Rooster Rojo Blanco Tequila [House],4,1,34,0,8.67,74
39,,Large Hawaiian,4,1,86,1,0,100
40,,Corona,4,1,41.99,1,9.71,77
41,,On The Rocks,4,1,0,0,0,0
42,,Kirin - Schooner,4,1,46.59,1,11.15,76
43,,Trutta Streamside Shiraz [Chilled] - Regular,4,1,65.08,1,16.22,75
44,,Regular Jimmy Jury [Dine-in],4,1,93.17,1,0,100
45,,Lemon,4,1,0,0,0,0
46,,Chicken Shindig Burger,4,1,105.32,1,0,100
47,,Buffalo Wings,4,1,65.09,1,0,100
48,,Staff Dinner $5,4,1,20,0,0,100
49,,Crankshaft IPA - Pint,4,1,68,1,14.09,79
50,,Rocket Man,4,1,72.62,1,0,100
51,,Negroni,4,1,49,1,14.89,70
52,,Rosemary Salted Fries,3,0,36.6,0,0,100
53,,Lemon Twist,3,0,0,0,0,0
54,,3 Glasses,3,0,0,0,0,0
55,,Scorched As,3,0,57.96,1,0,100
56,,Year Wines 'Zagara' Orange - Regular,3,0,34.5,0,11.6,66
57,,Corn Star,3,0,48.83,1,0,100
58,,Hyoketsu Lemon - Schooner,3,0,34.89,0,5.29,85
59,,Regular Little Italy [Dine-in],3,0,66,1,0,100
60,,Large Bubba Gump,3,0,77,1,0,100
61,,Brooky Ginger Beer Bottle,3,0,42.24,1,10.15,76
62,,Coke Can,3,0,12,0,4.9,59
63,,BBQ Dipping Sauce,3,0,0,0,0,0
64,,Two Tonne Riesling - Regular,3,0,51.3,1,11.9,77
65,,No Pickle,3,0,0,0,0,0
66,,Petits Detours Rosé - Regular,3,0,45.07,1,16.38,64
67,,San Pellegrino 500ml,3,0,18.3,0,6.59,64
68,,Grifter Pale - Pint,3,0,32.15,0,9.99,69
69,,Dark & Stormy,3,0,42.24,1,10.94,74
70,,Ice,3,0,0,0,0,0
71,,Mother's Milk Shiraz - Regular,3,0,45,1,9.65,79
72,,Dry,3,0,0,0,0,0
73,,Add Pineapple,2,0,2.02,0,0,100
74,,Delivery Fee [Me&U],2,0,8.13,0,0,100
75,,Sunkissed Spritz,2,0,32,0,10.15,68
76,,Add Mushrooms,2,0,0,0,0,0
77,,Dirty,2,0,0,0,0,0
78,,Kids Nuggets & Chips,2,0,26.44,0,0,100
79,,House Sangria Glass,2,0,28.48,0,0,100
80,,Seadrift Coast Non-alc G&T,2,0,26.22,0,5.3,80
81,,Vegilante Vegan Burger,2,0,52.89,1,0,100
82,,No Dipping Sauce,2,0,0,0,0,0
83,,Regular Vegetarian,2,0,34.27,0,0,100
84,,Add Grilled Fish,2,0,10.17,0,0,100
85,,Trade Winds,2,0,26.22,0,0,100
86,,Regular Hawaiian,2,0,34,0,0,100
87,,American Standard Burger,2,0,52.88,1,0,100
88,,Sigurd GSM Red Blend - Regular,2,0,38,0,9.24,76
89,,Regular Hail Africa [Dine-in],2,0,46.78,1,0,100
90,,Regular Hail Africa,2,0,46.39,1,0,100
91,,Fever-Tree Light Tonic [mixer],2,0,2.04,0,0,100
92,,Regular Super House Special,2,0,42,1,0,100
93,,Olive,2,0,0,0,0,0
94,,Fresh is Best Summer Lager - Pint,2,0,24.21,0,4.05,83
95,,Send Kids Food ASAP,2,0,0,0,0,0
96,,Add Chilli,2,0,1.01,0,0,100
97,,Bry Ol San Pell,2,0,0.1,0,4.39,-4294
98,,Archie Rose Signature Gin,2,0,24.44,0,5.46,78
99,,Large Margherita,2,0,42,1,0,100
100,,Status Quo - Schooner,2,0,25,0,5.99,76
101,,White Light Pure Vodka [House],2,0,19,0,3.01,84
102,,Veuve Clicquot Yellow Label - Glass,2,0,57.04,1,27.22,52
103,,Tomato Dipping Sauce,2,0,0,0,0,0
104,,One Ice Cube,2,0,0,0,0,0
105,,Peroni 0%,2,0,21.18,0,3.58,83
106,,Cheesy Garlic Bread,2,0,12,0,0,100
107,,Large Tandoori Chicken,2,0,50.42,1,0,100
108,,Stow Schnitty,2,0,52.45,1,0,100
109,,Hills Cider - Schooner,2,0,21.18,0,5.33,75
110,,BBQ Wings D,2,0,32,0,0,100
111,,2 Glasses,2,0,0,0,0,0
112,,Regular New Yorker [Dine-in],2,0,40.34,1,0,100
