Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Lager - Pint,50,5,591.76,4,122.32,79
2,,Version Two Pinot Grigio - Regular,29,3,261,2,51.23,80
3,,Online Surcharge,26,2,33.66,0,0,100
4,,Guinness Draught - Pint,24,2,420,3,113.98,73
5,,Garlic Bread,24,2,58.8,0,34.08,42
6,,Stone & Wood - Schooner,22,2,292.78,2,71.72,76
7,,Classic Margarita,21,2,362.64,3,81.7,77
8,,Grifter Pale - Pint,20,2,258,2,66.59,74
9,,Jalapeño Marg,19,2,432.03,3,15.39,96
10,,Philter XPA - Schooner,19,2,208.8,1,42.49,80
11,,Philter XPA - Pint,18,2,229.99,2,53.99,77
12,,White Light Pure Vodka [House],17,2,167,1,25.83,85
13,,Rosemary Salted Fries,15,1,196.45,1,27.83,86
14,,Side Tomato Sauce,13,1,0,0,0,0
15,,Mulled Wine,13,1,198.46,1,26.45,87
16,,Stone & Wood - Pint,12,1,206.2,1,52.47,75
17,,Side Aioli,12,1,6.08,0,0,100
18,,Casa Gheller Prosecco - Glass,10,1,158.39,1,33.46,79
19,,Sweet Potato Fries,10,1,132.97,1,25.28,81
20,,Fresh is Best Lager - Schooner,10,1,73.6,1,18.24,75
21,,Beef Burrito,9,1,230.19,2,60.94,74
22,,Regular Margherita,9,1,141.1,1,12.61,91
23,,Trentham Estate Rosé - Regular,9,1,95.87,1,18.99,80
24,,Philter Pale - Schooner,9,1,93.98,1,0,100
25,,Regular Hawaiian,9,1,135.16,1,11.22,92
26,,Send Kids Food ASAP,9,1,0,0,0,0
27,,On The Rocks,8,1,0,0,0,0
28,,Beef Cheek,8,1,313.88,2,0,100
29,,Trutta Streamside Shiraz [Chilled] - Regular,8,1,148.13,1,31.75,79
30,,Fresh is Best Summer Lager - Schooner,8,1,61.06,0,12.7,79
31,,Fresh is Best Summer Lager - Pint,8,1,94.17,1,17.04,82
32,,Status Quo - Pint,8,1,143.43,1,33.31,77
33,,Online Discount,8,1,-76.15,-1,0,-100
34,,Make It A Burrito Bowl [gluten-free],8,1,0,0,0,0
35,,Aperol Spritz,7,1,118.69,1,24.87,79
36,,Grifter Pale - Schooner,7,1,67,0,17.38,74
37,,Stow Schnitty,7,1,192.73,1,37.28,81
38,,Regular Pepperoni,7,1,136.4,1,16.09,88
39,,Sensei Calamari,7,1,139.06,1,16.14,88
40,,Kirin - Pint,7,1,125.8,1,35.32,72
41,,Pink Lemonade Glass,6,1,27.15,0,0.82,97
42,,Regular Uber Margherita [Dine-in],6,1,118.8,1,20.36,83
43,,Villa Fresco Sangiovese - Regular,6,1,55.46,0,14.47,74
44,,Bombay Dry [House],6,1,64.17,0,13.11,80
45,,Fish Tacos,6,1,121.98,1,13.11,89
46,,Brownie D,6,1,12.9,0,11.68,9
47,,Rooster Rojo Blanco Tequila [House],6,1,66,0,13.28,80
48,,Regular Super House Special,6,1,131.4,1,33.22,75
49,,American Standard Burger,6,1,136.26,1,35.06,74
50,,Arancini Balls [5pc],6,1,134.28,1,0,100
51,,Buffalo Wings,6,1,108.42,1,23.41,78
52,,Kirin - Schooner,5.7,1,77.84,1,21.44,72
53,,Bacardi Blanca [House],5,0,55.38,0,10.68,81
54,,Version Two Sparkling - Regular,5,0,60.4,0,8.83,85
55,,Regular Little Italy [Dine-in],5,0,106.58,1,24.88,77
56,,Petits Detours Rosé - Regular,5,0,77.32,1,17.33,78
57,,Buffalo Wings D,5,0,71.6,0,19.51,73
58,,Ottelia Chardonnay - Regular,5,0,80,1,17.3,78
59,,Chicken Burrito,5,0,146.39,1,33.99,77
60,,Side BBQ Sauce,5,0,0,0,0,0
61,,Large Hawaiian,5,0,65.7,0,16.38,75
62,,Large Little Italy,5,0,80.7,1,45.59,44
63,,Large Cosmopolitan,5,0,144.5,1,33.05,77
64,,Coke Zero Can,5,0,19.5,0,9.45,52
65,,$45 FEAST,5,0,225,2,0,100
66,,Fresh Lime Soda,4,0,14.12,0,0,100
67,,Lemon,4,0,0,0,0,0
68,,Large Pepperoni,4,0,45.8,0,19.38,58
69,,Side Gravy,4,0,6.15,0,1.35,78
70,,Large Meatlovers,4,0,95.7,1,28.95,70
71,,Regular Tandoori Chicken,4,0,80.6,1,10,88
72,,Lime,4,0,0,0,0,0
73,,Regular Vegetarian,4,0,69.7,0,9.48,86
74,,Lychee Martini,4,0,80.65,1,13.61,83
75,,Hugo Spritz,4,0,84.69,1,5.45,94
76,,Large Margherita,4,0,43.8,0,10.31,76
77,,Coke Zero 1.25L,4,0,12.9,0,13.16,-2
78,,Large Super House Special,4,0,112.6,1,30.93,73
79,,Chicken Burrito D,4,0,85,1,27.19,68
80,,Beetle Juice,4,0,84.68,1,14.63,83
81,,Baked Camembert,4,0,101.23,1,0,100
82,,Bang Bang Cauli,4,0,69.12,0,11.04,84
83,,Kids Margherita Pizza,4,0,52.42,0,0,100
84,,Kids Nuggets & Chips,3,0,40.29,0,6.65,83
85,,Regular Sanchez,3,0,70.8,0,10.69,85
86,,Easy Sauce,3,0,0,0,0,0
87,,Sour Cream,3,0,3.06,0,0,100
88,,No Salt,3,0,0,0,0,0
89,,Side Spicy Salsa,3,0,3.06,0,0,100
90,,Add Chilli,3,0,3,0,0,100
91,,Tommy's Margarita,3,0,69,0,14.09,80
92,,Add Anchovies,3,0,6,0,0,100
93,,San Pellegrino 500ml D,3,0,23.7,0,7.03,70
94,,Coconut Margarita,3,0,63.29,0,11.87,81
95,,BBQ Wings,3,0,51.25,0,9.41,82
96,,Mother's Milk Shiraz - Regular,3,0,43.5,0,9.65,78
97,,"Regular No Chorizo, No Cry [Dine-in]",3,0,80.55,1,8.02,90
98,,Year Wines Fiano - Regular,3,0,54.59,0,9.94,82
99,,Crankshaft IPA - Pint,3,0,35,0,12.9,63
100,,BBQ Ribs,3,0,98.18,1,0,100
101,,Rocket Man,3,0,44.38,0,9.59,78
102,,Large Bubba Gump,3,0,58.8,0,17.44,70
103,,"Large No Chorizo, No Cry",3,0,26.9,0,17.63,34
104,,Family Margherita,3,0,71.7,0,0,100
105,,Pepsi Glass,3,0,13.65,0,0,100
106,,Family Tandoori Chicken,3,0,89.7,1,0,100
107,,Geppetto Pinot Noir - Regular,3,0,45,0,10.54,77
108,,No Beans,3,0,0,0,0,0
109,,Padrillos Malbec - Regular,3,0,54.59,0,11.6,79
110,,Brownie,3,0,36.4,0,8.47,77
111,,Add Prawns,3,0,12.26,0,0,100
112,,Frozen Marg - Jalapeño,3,0,69,0,11.15,84
113,,Apple Juice Glass,3,0,15,0,1.98,87
114,,Large Vegetarian,2,0,19.9,0,8.25,59
115,,Hot Honey,2,0,6.2,0,0,100
116,,No Mayo,2,0,0,0,0,0
117,,Add Ham,2,0,6,0,0,100
118,,Family Super House Special,2,0,59.8,0,0,100
119,,Das Juice Pink Pet Nat - Regular,2,0,32.53,0,6.6,80
120,,$60 BANQUET,2,0,120,1,0,100
121,,Cheesy Garlic Bread,2,0,19.8,0,3.55,82
122,,Regular Little Italy,2,0,39.8,0,9.95,75
123,,2 Glasses,2,0,0,0,0,0
124,,French Martini,2,0,40,0,7.83,80
125,,Family Meatlovers,2,0,59.8,0,0,100
126,,No Olives,2,0,0,0,0,0
127,,Fries D,2,0,24.9,0,0,100
128,,Fever-Tree Light Tonic [mixer],2,0,2.03,0,0,100
129,,Pepsi Max [mixer],2,0,0,0,1.61,0
130,,Beef Cheek D,2,0,69.8,0,0,100
131,,Fish Burrito D,2,0,50,0,11.47,77
132,,Tonic [mixer],2,0,0,0,1.61,0
133,,Ottelia Chardonnay - Large,2,0,50.82,0,11.53,77
134,,Large El Patron,2,0,31.9,0,12.23,62
135,,Rocket Man D,2,0,14,0,0,100
136,,Grey Goose,2,0,28.91,0,5.36,81
137,,Swap Fries for Sweet Potato Fries,2,0,4,0,0,100
138,,Soda [mixer],2,0,0,0,0,0
139,,Dirty,2,0,0,0,0,0
140,,Chicken Shindig Burger,2,0,55.57,0,9.53,83
141,,Sprite Can,2,0,7.8,0,3.8,51
142,,Baileys Irish Cream,2,0,22,0,2.54,88
143,,Negroni,2,0,45.44,0,7.84,83
144,,Olive,2,0,0,0,0,0
145,,Jug of Water,2,0,0,0,0,0
146,,Pie,2,0,32.9,0,0,100
147,,Regular Meatlovers,2,0,45.8,0,10.36,77
148,,Vodka Martini,2,0,44,0,6.02,86
149,,Axl Rose Pizza,2,0,53.7,0,0,100
150,,Regular Cosmopolitan,2,0,51.8,0,9.47,82
151,,No Pineapple,2,0,0,0,0,0
152,,Jalapeños on Side,2,0,2.03,0,0,100
153,,Side Blue Cheese Dip,2,0,1.03,0,0,100
154,,Jack Daniels,2,0,24.4,0,3.88,84
155,,Regular Hail Africa [Dine-in],2,0,55.77,0,5.99,89
156,,Fish Burrito,2,0,58.74,0,11.47,80
157,,Large BBQ Chicken Pizza,2,0,24.9,0,8.85,64
158,,Corona,2,0,21.68,0,5.14,76
159,,Family Sorrento,2,0,59.8,0,0,100
160,,Regular Truffalo Soldier [Dine-in],2,0,52.85,0,6.54,88
161,,Lepinja Bread,2,0,20.33,0,0,100
162,,Whispering Angel Rosé - Regular,2,0,53.2,0,13.47,75
163,,Kuku Sauvignon Blanc - Regular,2,0,28.46,0,5.83,80
164,,San Pellegrino 500ml,2,0,18.6,0,4.69,75
165,,Large Paddock,2,0,53.8,0,10.73,80
166,,Add Mushrooms,2,0,3,0,0,100
167,,Fancy Pants Parmy - Classic,2,0,59.9,0,16.9,72
168,,4 Glasses,2,0,0,0,0,0
169,,Peroni,2,0,21.69,0,5.12,76
170,,Large Sanchez,2,0,31.9,0,11.54,64
171,,"Lemon, Lime & Bitters",2,0,10,0,0,100
172,,Add Pepperoni,2,0,6,0,0,100
173,,Large Jimmy Jury,2,0,58.8,0,12.94,78
174,,Regular Bubba Gump,2,0,39.8,0,8.33,79
175,,Guinness Draught - Schooner,2,0,27.44,0,7.08,74
176,,No Slaw,2,0,0,0,0,0
177,,No Rice,2,0,0,0,0,0
178,,No Anchovies,1,0,0,0,0,0
179,,Add Side Salad,1,0,3,0,0,100
180,,Eggplant Parmy,1,0,29.95,0,0,100
181,,Extra Corn Chips,1,0,1.03,0,0,100
182,,Kuku Sauvignon Blanc - Large,1,0,23,0,4.86,79
183,,Extra Red Wine Jus,1,0,4.13,0,0,100
184,,Monteith's Apple Cider Bottle,1,0,10.5,0,3.11,70
185,,Regular Super House Special [Dine-in],1,0,26,0,5.54,79
186,,No Tomato,1,0,0,0,0,0
187,,Petits Detours Rosé Mediterranee - Bottle,1,0,64,0,16.18,75
188,,3 Glasses,1,0,0,0,0,0
189,,Regular Sanchez [Dine-in],1,0,26,0,3.56,86
190,,Large Uber Margherita,1,0,24.9,0,4.74,81
191,,Appleton Rum [House],1,0,11,0,2.22,80
192,,Domaine Gueguen Chablis - Bottle,1,0,123.93,1,44.73,64
193,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
194,,Asahi 3.5%,1,0,10.5,0,2.55,76
195,,Dumplings - Prawn Har Gow [GF],1,0,0,0,0,0
196,,Virgin Margy,1,0,13.42,0,0,100
197,,Year Wines Fiano - Large,1,0,27,0,5.52,80
198,,Miso,1,0,0,0,0,0
199,,Kids Ham & Cheese Pizza,1,0,13,0,0,100
200,,Pepsi [mixer],1,0,0,0,0.8,0
201,,Pineapple Juice Glass,1,0,5,0,0.69,86
202,,Year Wines 'Zagara' Orange - Regular,1,0,16.53,0,3.42,79
203,,Sigurd GSM Red Blend - Bottle,1,0,77,1,23.1,70
204,,Regular El Patron,1,0,25.9,0,3.79,85
205,,Pepsi Max Glass,1,0,4.5,0,0,100
206,,Family Pepperoni,1,0,24.9,0,0,100
207,,Monkey Shoulder Scotch [House],1,0,11.36,0,0,100
208,,Onion Rings D,1,0,10,0,0,100
209,,Tonic Glass,1,0,4,0,0,100
210,,Large Hail Africa,1,0,0,0,6.38,0
211,,Extra Chicken,1,0,0,0,0,0
212,,Extra Taco,1,0,7.23,0,1.09,85
213,,Swap for Sweet Potato Fries,1,0,2,0,0,100
214,,Large Sorrento,1,0,31.9,0,7.45,77
215,,Add Cherry Tomatoes,1,0,1.5,0,0,100
216,,Ottelia Cab Sav - Regular,1,0,0,0,4.61,0
217,,Add Grilled Chicken,1,0,2,0,0,100
218,,Jameson Irish Whiskey,1,0,12,0,2.06,83
219,,No Burger Sauce,1,0,0,0,0,0
220,,Eggplant Schnitty,1,0,26.85,0,4.27,84
221,,Add Bocconcini,1,0,3,0,0,100
222,,BBQ Wings D,1,0,16.9,0,3.14,81
223,,Chicken Burger D,1,0,24,0,0,100
224,,Double Scoop,1,0,3.5,0,0,100
225,,No Garnish,1,0,0,0,0,0
226,,Tofu,1,0,0,0,0,0
227,,No Onion,1,0,0,0,0,0
228,,Geppetto Pinot Noir - Large Glass,1,0,24.78,0,5.85,76
229,,No Pickle,1,0,0,0,0,0
230,,Large New Yorker,1,0,0,0,5.29,0
231,,Sigurd GSM Red Blend - Regular,1,0,20.66,0,4.62,78
232,,Pie D,1,0,28,0,0,100
233,,Status Quo - Schooner,1,0,13.5,0,3.1,77
234,,Unico Zelo Terra Cotta - Bottle,1,0,75.39,1,21.89,71
235,,Mother's Milk Shiraz - Large,1,0,25,0,5.36,79
236,,No Tomato Base,1,0,0,0,0,0
237,,Moscow Mule,1,0,21,0,3.37,84
238,,Lemonade Glass,1,0,4.65,0,0,100
