Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,40,8,564.08,8,143.96,74
2,,Fresh is Best Lager - Schooner,17,3,154.07,2,28.93,81
3,,On The Rocks,13,3,0,0,0,0
4,,Aioli Dipping Sauce,12,2,1.52,0,0,100
5,,Grifter Pale - Pint,11,2,149.15,2,35.11,76
6,,Kuku Sauvignon Blanc - Regular,10,2,131.1,2,29.15,78
7,,Philter XPA - Schooner,10,2,95.9,1,22.47,77
8,,Grifter Pale - Schooner,10,2,101.5,1,23.8,77
9,,Mulled Wine,10,2,140.48,2,19.36,86
10,,Negroni,9,2,126.24,2,32.81,74
11,,Fish Tacos,9,2,161.72,2,0,100
12,,Trentham Estate Rosé - Regular,8,2,91.61,1,15.57,83
13,,Petits Detours Rosé - Regular,8,2,128.54,2,39.85,69
14,,Stone & Wood - Schooner,7,1,80.5,1,20.37,75
15,,Buffalo Wings,7,1,96.82,1,0,100
16,,Fancy Pants Parmy,7,1,203.99,3,0,100
17,,Casa Gheller Prosecco - Glass,6,1,97.35,1,20.78,79
18,,Regular Little Italy [Dine-in],6,1,132.76,2,0,100
19,,Holy Guacamole,6,1,97.65,1,0,100
20,,Heaps Normal Tin,6,1,63,1,13.64,78
21,,Version Two Pinot Grigio - Regular,6,1,42,1,10.6,75
22,,Beef Burrito,6,1,157.76,2,0,100
23,,Philter XPA - Pint,6,1,74,1,18.08,76
24,,Geppetto Pinot Noir - Regular,5,1,75.76,1,17.2,77
25,,Fresh is Best Summer Lager - Schooner,5,1,41.29,1,7.33,82
26,,Buffalo Wings D,5,1,70.95,1,0,100
27,,BBQ Wings,5,1,75,1,0,100
28,,Garlic Bread,4,1,21.17,0,0,100
29,,Aperol Spritz,4,1,56,1,14.1,75
30,,Bombay Dry [House],4,1,34,0,7.52,78
31,,Fizz 'N' Chips,4,1,113.46,2,0,100
32,,Stone & Wood - Pint,4,1,60,1,15.61,74
33,,Kuku Sauvignon Blanc - Large,4,1,84,1,19.43,77
34,,Status Quo - Schooner,3.7,1,46.25,1,10.07,78
35,,Villa Fresco Sangiovese - Regular,3,1,31,0,6.94,78
36,,Kirin - Pint,3,1,45,1,9.82,78
37,,2 Glasses,3,1,0,0,0,0
38,,Mother's Milk Shiraz - Regular,3,1,45,1,10.42,77
39,,Stow Schnitty,3,1,78.44,1,0,100
40,,Family Super House Special,3,1,84,1,0,100
41,,Staff Dinner $5,3,1,15,0,0,100
42,,Add Anchovies,3,1,3,0,0,100
43,,Sweet Potato Fries,3,1,39.44,1,0,100
44,,Sensei Calamari,3,1,54.92,1,0,100
45,,Regular New Yorker [Dine-in],3,1,61.02,1,0,100
46,,No Salt,3,1,0,0,0,0
47,,Petits Detours Rosé - Large,3,1,75.85,1,24.91,67
48,,Lychee Martini,3,1,42,1,10.72,74
49,,Staff Pizza $5,3,1,15,0,0,100
50,,White Light Pure Vodka [House],3,1,27,0,4.51,83
