Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,36,9,656.64,13,0,100
2,,Fresh is Best Lager - Schooner,19,5,171.6,3,33.85,80
3,,Stow Schnitty,14,4,226.73,5,0,100
4,,Swap Fries for Sweet Potato Fries,13,3,26.34,1,0,100
5,,Fresh is Best Lager - Pint,10,3,96.4,2,23.89,75
6,,Aioli Dipping Sauce,8,2,3.06,0,0,100
7,,Staff Dinner $5,8,2,40,1,0,100
8,,Fresh is Best Summer Lager - Pint,7,2,85.4,2,14.52,83
9,,Stone & Wood - Schooner,6,2,69,1,17.49,75
10,,Grifter Pale - Schooner,6,2,63.36,1,14.64,77
11,,Crankshaft IPA - Schooner,5,1,65,1,13.13,80
12,,Wed - Garlic Bread,5,1,0,0,0,0
13,,Villa Fresco Sangiovese - Regular,5,1,55.2,1,12.06,78
14,,Petits Detours Rosé - Regular,5,1,80,2,25.85,68
15,,Fish Tacos,5,1,100.36,2,0,100
16,,Philter XPA - Schooner,5,1,48.82,1,11.11,77
17,,Version Two Sparkling - Regular,5,1,48.2,1,8.23,83
18,,Ottelia Chardonnay - Regular,5,1,75.26,2,17.3,77
19,,Bang Bang Cauli,5,1,79.23,2,0,100
20,,Family   Meatlovers,4,1,80,2,0,100
21,,Kirin - Schooner,4,1,40.17,1,9.76,76
22,,Geppetto Pinot Noir - Regular,4,1,60.28,1,12.12,80
23,,Grifter Pale - Pint,4,1,50,1,13.09,74
24,,Status Quo - Schooner,4,1,50,1,10.89,78
25,,Beetle Juice,4,1,62.94,1,19.93,68
26,,Swap Gravy for Aioli,4,1,0,0,0,0
27,,Bombay Dry [House],4,1,24,0,7.57,68
28,,Kirin - Pint,4,1,52.88,1,13.09,75
29,,White Light Pure Vodka [House],3,1,28,1,4.38,84
30,,Trutta Streamside Shiraz [Chilled] - Regular,3,1,45,1,12.14,73
31,,Kuku Sauvignon Blanc - Regular,3,1,39.22,1,7.94,80
32,,Crankshaft IPA - Pint,3,1,51.29,1,10.57,79
33,,Corn Star,3,1,48.81,1,0,100
34,,Grifter Omen Stout Tin,3,1,39,1,9.57,75
35,,Brewed & Banoffee'd,2,1,44.74,1,6.64,85
36,,Rocket Man,2,1,36.63,1,0,100
37,,Lychee Martini,2,1,38.65,1,6.91,82
38,,Buffalo Wings D,2,1,28.84,1,0,100
39,,Totem Totin',2,1,35.58,1,5.3,85
40,,Eggplant Parmy,2,1,36.31,1,0,100
41,,Corona,2,1,22,0,5.23,76
42,,Trade Winds,2,1,19.41,0,0,100
43,,Hill People Oat Cream - Schooner,2,1,28,1,6.66,76
44,,Regular Hail Africa [Dine-in],2,1,46.39,1,0,100
45,,Tomato Dipping Sauce,2,1,0.51,0,0,100
46,,Grifter Pink Galah Tin,2,1,24,0,6.99,71
47,,Scout Pinot Gris - Regular,2,1,36,1,7.92,78
48,,Tallows Dancer,2,1,40.68,1,6.25,85
49,,Two Tonne Riesling - Regular,2,1,32.54,1,7.73,76
50,,"Lemon, Lime & Bitters",2,1,9.16,0,0,100
51,,Rooster Rojo Blanco Tequila [House],2,1,16,0,4.3,73
52,,Buffalo Wings,2,1,32.27,1,0,100
53,,Fizz 'N' Chips,2,1,56.5,1,0,100
54,,$21 Custom Cocktail,2,1,38,1,0,100
55,,Casa Gheller Prosecco - Glass,2,1,32,1,7.34,77
56,,Young Henrys Cloudy Cider Can,2,1,24,0,5.95,75
57,,Truffle Fries,2,1,30.25,1,0,100
58,,Regular Little Italy [Dine-in],2,1,44.37,1,0,100
59,,Hendrick's Gin,2,1,24.4,0,5.71,77
60,,Side Gravy,2,1,2.04,0,0,100
61,,Bry Ol San Pell,2,1,0.1,0,0,100
62,,Regular Bubba Gump,2,1,34,1,0,100
63,,Regular New Yorker [Dine-in],2,1,40.34,1,0,100
64,,Delivery Fee - Curl Curl / Manly / Dee Why,2,1,11,0,0,100
65,,Rosemary Salted Fries,2,1,24.2,0,0,100
66,,Pepsi Max Glass,2,1,8.07,0,0,100
67,,Trentham Estate Rosé - Regular,2,1,24.4,0,4.24,83
68,,Fever-Tree Mediterannean  [mixer],2,1,2.04,0,0,100
69,,Coke 1.25L,2,1,11.32,0,6.72,41
70,,Tofu San Dumplings,2,1,32.53,1,0,100
71,,Fresh is Best Summer Lager - Schooner,2,1,17,0,3.09,82
72,,Unico Zelo Terra Cotta - Regular,2,1,32,1,7.88,75
73,,Heaps Normal Tin,2,1,21.36,0,5.23,75
