Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,110,11,1314.32,10,0,100
2,,Fresh is Best Lager - Schooner,28,3,235.41,2,0,100
3,,Negroni,22,2,261.43,2,0,100
4,,Lychee Martini,22,2,256.65,2,0,100
5,,Aioli Dipping Sauce,22,2,3.06,0,0,100
6,,Philter XPA - Schooner,19,2,179.88,1,0,100
7,,Bloody Marg,17,2,165.04,1,0,100
8,,Grifter Pale - Pint,16,2,181.68,1,0,100
9,,Grifter Pale - Schooner,16,2,157.86,1,0,100
10,,Stow Spritz,16,2,194.86,2,0,100
11,,Buffalo Wings,16,2,259.78,2,0,100
12,,Family Margherita,15,1,375.77,3,0,100
13,,Garlic Bread,15,1,75.27,1,0,100
14,,Stone & Wood - Schooner,15,1,167.35,1,0,100
15,,Chicken Burrito,15,1,394.84,3,0,100
16,,Fish Tacos,13,1,263.4,2,0,100
17,,Sensei Calamari,13,1,232.89,2,0,100
18,,Holy Guacamole,13,1,195.02,2,0,100
19,,Staff Dinner $5,11,1,55,0,0,100
20,,Send Kids Food ASAP,11,1,0,0,0,0
21,,Villa Fresco Sangiovese - Regular,11,1,117.6,1,0,100
22,,Beef Burrito,10,1,264.43,2,0,100
23,,Espresso Martini,9,1,97.41,1,0,100
24,,Rosemary Salted Fries,9,1,106.61,1,0,100
25,,On The Rocks,9,1,0,0,0,0
26,,Bang Bang Cauli,9,1,145.9,1,0,100
27,,"Regular No Chorizo, No Cry [Dine-in]",9,1,209.74,2,0,100
28,,Hill People Oat Cream - Schooner,9,1,120.4,1,0,100
29,,Beetle Juice,9,1,190.08,2,0,100
30,,Fresh is Best Summer Lager - Schooner,8,1,55.64,0,0,100
31,,Fresh is Best Lager - Pint,8,1,97.01,1,0,100
32,,Trentham Estate Rosé - Regular,7,1,81.8,1,0,100
33,,Aperol Spritz,7,1,85.42,1,0,100
34,,Status Quo - Pint,7,1,113.08,1,0,100
35,,BBQ Wings,7,1,106.79,1,0,100
36,,Fancy Pants Parmy,7,1,205.46,2,0,100
37,,Petits Detours Rosé - Regular,7,1,98.14,1,0,100
38,,Stone & Wood - Pint,7,1,106.01,1,0,100
39,,Delivery Fee [Me&U],7,1,28.46,0,0,100
40,,United States of Dumplings,6,1,97.64,1,0,100
41,,Large Margherita,6,1,124.62,1,0,100
42,,Stow Schnitty,6,1,157.79,1,0,100
43,,Geppetto Pinot Noir - Regular,6,1,90.78,1,0,100
44,,Large House Special,5,0,87.35,1,0,100
45,,Regular Little Italy [Dine-in],5,0,110.74,1,0,100
46,,Sweet Potato Fries,5,0,66.11,1,0,100
47,,Kuku Sauvignon Blanc - Regular,5,0,65,1,0,100
48,,Kids Nuggets & Chips,5,0,13,0,0,100
49,,Make It A Burrito Bowl [gluten-free],5,0,0,0,0,0
50,,Dark & Stormy,5,0,60.41,0,0,100
51,,American Standard Burger,5,0,131.32,1,0,100
52,,Version Two Pinot Grigio - Regular,5,0,42.41,0,0,100
53,,Truffle Fries,5,0,76.27,1,0,100
54,,Pepsi Max Glass,5,0,12,0,0,100
55,,Jalapeño Edamame,5,0,48.82,0,0,100
56,,Regular Pepperoni,5,0,78.72,1,0,100
57,,Lemonade Glass,4,0,16.14,0,0,100
58,,Add Chilli,4,0,2.04,0,0,100
59,,Version Two Sparkling - Regular,4,0,48,0,0,100
60,,Kids Spag Bol,4,0,26.22,0,0,100
61,,Festbier - Schooner,4,0,46,0,0,100
62,,Status Quo - Schooner,4,0,48,0,0,100
63,,Large Super House Special,4,0,94,1,0,100
64,,No Dipping Sauce,4,0,0,0,0,0
65,,Tomato Dipping Sauce,4,0,0.51,0,0,100
66,,Regular New Yorker [Dine-in],4,0,81.02,1,0,100
67,,White Light Pure Vodka [House],4,0,35.34,0,0,100
68,,Fresh Lime Soda,4,0,9,0,0,100
69,,Fish Burrito,4,0,105.76,1,0,100
70,,2 Glasses,4,0,0,0,0,0
71,,Regular Margherita,4,0,29,0,0,100
72,,Coke 1.25L,4,0,22,0,0,100
73,,"Lemon, Lime & Bitters",4,0,18,0,0,100
74,,Add Prawns,4,0,9.05,0,0,100
75,,Uptown Funk,4,0,89.5,1,0,100
76,,-DON'T MAKE-,4,0,0,0,0,0
77,,A. Rodda Tempranillo - Regular,4,0,69.16,1,0,100
78,,Tuckerbush Margie,4,0,85.44,1,0,100
79,,Tallows Dancer,4,0,80.68,1,0,100
80,,Regular Hail Africa [Dine-in],4,0,93.56,1,0,100
81,,Hazella Old-fashioned,4,0,89.51,1,0,100
82,,Large Bubba Gump,3,0,67.75,1,0,100
83,,Corn Star,3,0,32.54,0,0,100
84,,Heaps Normal Tin,3,0,31.68,0,0,100
85,,Padrillos Malbec - Regular,3,0,48,0,0,100
86,,Cheesy Garlic Bread,3,0,18.2,0,0,100
