Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Philter XPA - Schooner,76,4,757.32,4,168.29,78
2,,White Light Pure Vodka [House],74,4,740,4,111.3,85
3,,Fresh is Best Lager - Schooner,53,3,454.71,2,96.27,79
4,,Little Dragon - Schooner,52,3,647.5,3,0,100
5,,Stone & Wood - Schooner,50.7,3,585.43,3,148.79,75
6,,Ice,47,3,0,0,0,0
7,,Lime Wedge,45,3,0,0,0,0
8,,Aioli Dipping Sauce,36,2,3.53,0,0,100
9,,Grifter Pale - Schooner,34,2,348.3,2,83.5,76
10,,Bombay Dry [House],33,2,316,2,66.32,79
11,,Classic Margarita,31,2,591.96,3,112.72,81
12,,$2 BBQ Wing,28,2,28.19,0,0,100
13,,Fresh is Best Summer Lager - Schooner,24,1,189.01,1,37.92,80
14,,Aperol Spritz,24,1,450.16,2,85.28,81
15,,Espresso Martini,23,1,394.18,2,72.63,82
16,,Fresh is Best Lager - Pint,22,1,256.74,1,53.6,79
17,,American Standard Burger,18,1,383.78,2,0,100
18,,Version Two Sparkling - Regular,18,1,198.6,1,31.8,84
19,,Jalapeño Marg,18,1,381.94,2,65.58,83
20,,Stone & Wood - Pint,17,1,253.75,1,66.91,74
21,,Version Two Pinot Grigio - Regular,17,1,168.2,1,30.03,82
22,,Corona,15,1,163.18,1,42.34,74
23,,Garlic Bread,15,1,75.23,0,0,100
24,,Tomato Dipping Sauce,14,1,1.01,0,0,100
25,,Staff Dinner $5,14,1,70,0,0,100
26,,Kirin - Schooner,13,1,130.68,1,32.57,75
27,,Regular Little Italy [Dine-in],12,1,266.67,1,0,100
28,,Truffle Fries,12,1,182.85,1,0,100
29,,Fresh Lime Soda,11,1,32.8,0,0,100
30,,Lychee Martini,11,1,210.61,1,38.51,82
31,,Trentham Estate Rosé - Regular,11,1,132.2,1,22.54,83
32,,Holy Guacamole,10,1,162.16,1,0,100
33,,Crankshaft IPA - Pint,10,1,170.58,1,35.23,79
34,,Beetle Juice,10,1,212.88,1,49.96,77
35,,Tallows Dancer,10,1,202.72,1,31.86,84
36,,Hendrick's Gin,10,1,120.8,1,28.09,77
37,,Tommy's Margarita,10,1,200,1,45.08,77
38,,Chicken Shindig Burger,10,1,218.72,1,0,100
39,,"Lemon, Lime & Bitters",9,1,40.74,0,0,100
40,,Vinden Gewurtztraminer Orange - Glass,9,1,146.45,1,31.68,78
41,,Status Quo - Pint,9,1,144.81,1,32.86,77
42,,Mother's Milk Shiraz - Regular,9,1,135,1,27.63,80
43,,Crankshaft IPA - Schooner,9,1,117.22,1,23.64,80
44,,Heaps Normal Tin,9,1,95.04,0,24.18,75
45,,Bacardi Blanca [House],8,0,80,0,26.84,66
46,,Philter XPA - Pint,8,0,106.62,1,23.76,78
47,,Dirty,8,0,0,0,0,0
48,,Regular Super House Special,8,0,123.94,1,0,100
49,,Gin Martini,8,0,153.36,1,30.6,80
50,,Rooster Rojo Blanco Tequila [House],8,0,50,0,17.46,65
51,,Scallops,8,0,130.19,1,0,100
52,,Fish Tacos,8,0,162.38,1,0,100
53,,Olive,8,0,0,0,0,0
