Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,54,6,1405.3,11,0,100
2,,Classic Margarita,42,4,656.65,5,154.01,77
3,,Fresh is Best Lager - Schooner,32,3,232.47,2,56.25,76
4,,Stone & Wood - Schooner,21,2,258.93,2,61.44,76
5,,Petits Detours Rosé - Regular,21,2,370.2,3,107.14,71
6,,Pepsi Max Glass,19,2,82.24,1,0,100
7,,Aioli Dipping Sauce,18,2,1.12,0,0,100
8,,Philter XPA - Schooner,17,2,146.59,1,38.19,74
9,,Nut Roast,17,2,425.27,3,0,100
10,,Grifter Pale - Pint,16,2,178.02,1,52.66,70
11,,Aperol Spritz,16,2,259.43,2,55.86,78
12,,Mother's Milk Shiraz - Regular,14,1,208.28,2,42.98,79
13,,Extra Gravy,14,1,25.84,0,0,100
14,,Version Two Pinot Grigio - Regular,13,1,119.68,1,22.97,81
15,,Kirin - Schooner,12,1,129.21,1,30.06,77
16,,Fresh is Best Summer Lager - Pint,11,1,112.6,1,23.06,80
17,,Kuku Sauvignon Blanc - Regular,11,1,153.64,1,31.4,80
18,,Extra Yorkshire Pudding,11,1,21.12,0,0,100
19,,Garlic Bread,10,1,52.1,0,0,100
20,,Fresh is Best Summer Lager - Schooner,10,1,76.39,1,15.63,80
21,,On The Rocks,10,1,0,0,0,0
22,,Cauliflower Cheese,9,1,43.62,0,0,100
23,,Sensei Calamari,9,1,180.92,1,0,100
24,,Status Quo - Pint,8,1,141.7,1,29.21,79
25,,Stone & Wood - Pint,8,1,130.5,1,31.39,76
26,,Grifter Pale - Schooner,8,1,57.1,0,19.63,66
27,,Espresso Martini,7,1,140.61,1,22.1,84
28,,Fancy Pants Parmy,7,1,203.51,2,0,100
29,,Philter XPA - Pint,7,1,63.4,1,21.09,67
30,,Buffalo Wings D,7,1,102.01,1,0,100
31,,Villa Fresco Sangiovese - Regular,7,1,80.3,1,16.89,79
32,,Holy Guacamole,7,1,123.4,1,0,100
33,,Sweet Potato Fries,7,1,100.46,1,0,100
34,,Version Two Sparkling - Regular,7,1,44.62,0,12.37,72
35,,American Standard Burger,6,1,173.58,1,0,100
36,,Chicken Shindig Burger,6,1,164.02,1,0,100
