Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,33,6,667.36,9,18.15,97
2,,Fresh is Best Lager - Pint,19,3,210.62,3,44.52,79
3,,Stow Schnitty,19,3,348.9,5,0,100
4,,Aperol Spritz,14,3,236.28,3,49.72,79
5,,Status Quo - Pint,13,2,208.54,3,52.22,75
6,,Stone & Wood - Schooner,12,2,138.8,2,34.92,75
7,,Aioli Dipping Sauce,11,2,3.05,0,0,100
8,,Fresh is Best Lager - Schooner,11,2,91.2,1,19.22,79
9,,Grifter Pale - Schooner,11,2,115.5,2,27.31,76
10,,Kirin - Schooner,9,2,102.74,1,21.96,79
11,,Fresh is Best Summer Lager - Schooner,9,2,71.95,1,13.6,81
12,,Stone & Wood - Pint,8,1,118.76,2,31.22,74
13,,Fresh is Best Summer Lager - Pint,8,1,93.81,1,16.21,83
14,,Classic Margarita,7,1,128.64,2,26.16,80
15,,Status Quo - Schooner,7,1,87.5,1,20.96,76
16,,Petits Detours Rosé - Regular,7,1,112,2,24.74,78
17,,White Light Pure Vodka [House],7,1,54,1,10.53,81
18,,Villa Fresco Sangiovese - Regular,6,1,68.4,1,14.47,79
19,,Frozen Marg,6,1,113.07,2,19.64,83
20,,American Standard Burger,6,1,157.32,2,0.41,100
21,,Regular Super House Special,6,1,138,2,0,100
22,,No Pineapple,5,1,0,0,0,0
23,,Super House Special.,5,1,0,0,0,0
24,,Garlic Bread,5,1,26.59,0,7.1,73
25,,Mother's Milk Shiraz - Regular,5,1,75.52,1,16.08,79
26,,Swap Fries for Sweet Potato Fries,5,1,10.09,0,0,100
27,,Holy Guacamole,5,1,81.09,1,0,100
28,,Crankshaft IPA - Pint,5,1,85.29,1,17.61,79
29,,Large Margherita,5,1,106,1,10.17,90
30,,Fresh Lime Soda,5,1,15.05,0,0,100
31,,Canadian Club,5,1,55,1,9.29,83
32,,Regular Pepperoni,4,1,70.27,1,0,100
33,,Eggplant Schnitty,4,1,73.25,1,0,100
34,,No Dipping Sauce,4,1,0,0,0,0
35,,Crankshaft IPA - Schooner,4,1,52,1,10.51,80
36,,Kirin - Pint,4,1,60.78,1,13.09,78
37,,Add Olives,4,1,4,0,0,100
38,,Johnnie Walker Black,4,1,52,1,9.37,82
39,,Fish Tacos,4,1,80.7,1,0,100
40,,Swap Gravy for Aioli,4,1,0,0,0,0
41,,Lychee Martini,4,1,76.97,1,14.63,81
42,,Pepsi Max Glass,4,1,16.21,0,0,100
43,,Ottelia Chardonnay - Regular,4,1,64.27,1,13.83,78
44,,Little Dragon - Pint,4,1,60.26,1,0,100
45,,Kuku Sauvignon Blanc - Regular,4,1,52.44,1,11.66,78
46,,Staff Dinner $5,3,1,15,0,0,100
47,,Buffalo Wings,3,1,48.81,1,0,100
48,,Ottelia Cab Sav - Regular,3,1,51,1,13.13,74
49,,Dragonfly Grenache - Regular,3,1,48.56,1,10.38,79
50,,Caffé Crema,3,1,63.71,1,6.91,89
51,,Eggplant Parmy,3,1,60,1,1.65,97
52,,Grifter Pale - Pint,3,1,37,1,9.99,73
53,,Scorched As,3,1,58.36,1,9.9,83
54,,Banquet Deal Pizzas,3,1,180,2,0,100
55,,Large Paddock,3,1,87.46,1,10.58,88
56,,Beef Burrito D,3,1,76,1,0,100
57,,Version Two Pinot Grigio - Regular,3,1,29.8,0,5.11,83
58,,Philter XPA - Schooner,3,1,28,0,7.13,75
59,,.Garlic Bread,3,1,0,0,0,0
60,,Laphroaig 10yr,2,0,29.7,0,8.75,71
61,,Espresso Martini,2,0,28,0,6.25,78
62,,Garlic  Bread,2,0,0,0,0,0
63,,Add Garlic,2,0,2.02,0,0,100
64,,Two Tonne Riesling - Regular,2,0,34,0,7.94,77
65,,San Pellegrino 500ml,2,0,12.11,0,4.43,63
66,,Garlic  Bread.,2,0,0,0,0,0
67,,Add Pepperoni,2,0,4,0,0,100
68,,Tomato Dipping Sauce,2,0,0,0,0,0
69,,No Onion,2,0,0,0,0,0
70,,Little Dragon - Schooner,2,0,22,0,0,100
71,,Old Fashioned,2,0,40,1,9.5,76
72,,Margherita.,2,0,0,0,0,0
73,,Add Mushrooms,2,0,1,0,0,100
74,,Large Little Italy,2,0,58,1,15.5,73
75,,Chicken Burrito,2,0,56.95,1,0,100
76,,Regular New Yorker [Dine-in],2,0,46.39,1,0,100
77,,No Cheese (Make It Dairy-Free),2,0,0,0,0,0
78,,Fettuccine Boscaiola,2,0,26.74,0,0,100
79,,Large Hawaiian,2,0,50,1,7.36,85
80,,Hawaiian.,2,0,0,0,0,0
81,,Regular Bubba Gump,2,0,44,1,0,100
82,,Choc  Brownie,2,0,0,0,0,0
83,,Pepsi Glass,2,0,8,0,0,100
84,,2 Glasses,2,0,0,0,0,0
85,,Large Roma Special,2,0,58,1,9.13,84
86,,Large Pepperoni,2,0,40,1,0,100
87,,Regular Little Italy [Dine-in],2,0,50,1,0,100
88,,.1.25L Coke Zero,2,0,0,0,6.97,0
89,,A. Rodda Tempranillo - Regular,2,0,36,0,11.33,69
90,,Sweet Potato Fries,2,0,24.54,0,0,100
91,,Regular Meatlovers,2,0,46,1,0,100
92,,Kuku Sauvignon Blanc - Large,2,0,42.72,1,9.72,77
93,,Feast Deal Pizzas,2,0,90,1,0,100
94,,Cheesy Garlic Bread,2,0,13,0,0.66,95
95,,Grifter Omen Stout Tin,2,0,26,0,6.38,75
96,,BBQ  Wings [Deal],2,0,0,0,0,0
97,,"Lemon, Lime & Bitters",2,0,9.08,0,0,100
98,,BBQ Wings D,2,0,32,0,0,100
99,,Version Two Pinot Grigio - Large,2,0,38.64,1,5.67,85
100,,Chipotle Mayo Dipping Sauce,1,0,1.02,0,0,100
101,,Jug of Water,1,0,0,0,0,0
102,,Large Bubba Gump,1,0,29,0,0,100
103,,Extra Cheese,1,0,2.03,0,0,100
104,,Large Hail Africa,1,0,29,0,5.41,81
105,,Vegilante Vegan Burger,1,0,26.44,0,0,100
