Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,$2 BBQ Wing,73,6,73.58,1,0,100
2,,Fresh is Best Lager - Pint,53,5,617.38,5,125.41,80
3,,Fresh is Best Lager - Schooner,38,3,318.79,2,67.04,79
4,,Aioli Dipping Sauce,21,2,2.45,0,0,100
5,,Holy Guacamole,19,2,291.27,2,0,100
6,,Classic Margarita,18,2,296.36,2,65.39,78
7,,Stone & Wood - Schooner,17,1,138.38,1,49.55,64
8,,Grifter Pale - Schooner,15.7,1,126.96,1,38.31,70
9,,Fish Tacos,15,1,303.49,2,0,100
10,,Stow Spritz,15,1,217.91,2,36.28,83
11,,Stone & Wood - Pint,14,1,150.78,1,54.72,64
12,,American Standard Burger,13,1,208.39,2,0,100
13,,Sensei Calamari,13,1,218.5,2,0,100
14,,Version Two Pinot Grigio - Regular,13,1,126.81,1,21.4,83
15,,Bombay Dry [House],13,1,130.51,1,24.61,81
16,,Garlic Bread,12,1,59.77,0,0,100
17,,Chicken Burrito,12,1,289.53,2,0,100
18,,Sunkissed Spritz,11,1,165.52,1,54.26,67
19,,Pepsi Max Glass,11,1,44.49,0,0,100
20,,Make It A Burrito Bowl [gluten-free],11,1,0,0,0,0
21,,Delivery Fee [Me&U],11,1,44.74,0,0,100
22,,Grifter Pale - Pint,11,1,118.66,1,36,70
23,,No Dipping Sauce,10,1,0,0,0,0
24,,Staff Dinner $5,10,1,50,0,0,100
25,,Status Quo - Schooner,9.7,1,121.25,1,26.41,78
26,,Bang Bang Cauli,9,1,129.64,1,0,100
27,,BBQ Dipping Sauce,9,1,1,0,0,100
28,,Philter XPA - Schooner,8.7,1,88.38,1,19.33,78
29,,Fresh is Best Summer Lager - Schooner,8.7,1,71.73,1,13.34,81
30,,Hill People Oat Cream - Schooner,8,1,108.76,1,26.65,75
31,,1 Glass,8,1,0,0,0,0
32,,Lychee Martini,8,1,153.95,1,27.63,82
33,,Tuckerbush Margie,8,1,148.07,1,31.46,79
34,,Aperol Spritz,8,1,135.62,1,26.37,81
35,,Buffalo Wings,8,1,122.45,1,0,100
36,,Ottelia Chardonnay - Regular,7,1,105.26,1,24.22,77
37,,"Lemon, Lime & Bitters",7,1,31.81,0,0,100
38,,Kirin - Schooner,7,1,56.26,0,8.57,85
39,,United States of Dumplings,7,1,97.37,1,0,100
40,,Truffle Fries,7,1,106.54,1,0,100
41,,Crankshaft IPA - Schooner,7,1,91.88,1,18.39,80
42,,Petits Detours Rosé Mediterranee - Bottle,7,1,454.54,3,174.49,62
43,,Sweet Potato Fries,7,1,92.32,1,0,100
44,,Beef Burrito,7,1,183.34,1,0,100
45,,Corona,6,1,66.77,1,15.7,76
46,,Large Pepperoni,6,1,114.97,1,0,100
47,,Regular Truffalo Soldier [Dine-in],6,1,133.14,1,0,100
48,,2 Glasses,6,1,0,0,0,0
49,,Regular Margherita,6,1,87.62,1,0,100
50,,Fresh Lime Soda,6,1,18.05,0,0,100
51,,Coconut Margarita,6,1,127.08,1,22.59,82
52,,Rocket Man D,6,1,78.22,1,0,100
53,,San Pellegrino 500ml,6,1,36.4,0,12.36,66
54,,Heaps Normal Tin,6,1,63.36,0,15.18,76
55,,Prawn Choy Bao,6,1,109.89,1,0,100
56,,Rosemary Salted Fries,5,0,60.85,0,0,100
57,,Regular Pepperoni,5,0,74.24,1,0,100
58,,Cheesy Garlic Bread,5,0,29.33,0,0,100
59,,Petits Detours Rosé - Regular,5,0,80.82,1,26.71,67
60,,Pink Lemonade Glass,5,0,22.8,0,0.67,97
61,,Lime Wedge,5,0,0,0,0,0
62,,Pepsi Glass,5,0,20.21,0,0,100
63,,Large Super House Special,5,0,110.62,1,0,100
64,,Fancy Pants Parmy,5,0,146.98,1,0,100
65,,Tomato Dipping Sauce,5,0,0.5,0,0,100
66,,Hazella Old-fashioned,5,0,66.74,1,19.6,71
67,,White Light Pure Vodka [House],5,0,49,0,7.3,85
68,,Geppetto Pinot Noir - Regular,4,0,60,0,12.12,80
69,,Delivery Fee - Freshwater / Queenscliff,4,0,16,0,0,100
70,,Family Meatlovers,4,0,112.95,1,0,100
71,,Caesar's Secret Stash,4,0,48.8,0,19.46,60
72,,Staff Pizza $5,4,0,20,0,0,100
73,,Totem Totin',4,0,88.37,1,10.6,88
74,,Corn Star,4,0,64.83,0,0,100
75,,Lemonade Glass,4,0,16.21,0,0,100
76,,Amarretto Sour,4,0,76,1,14.54,81
77,,Fever-Tree Light Tonic [mixer],4,0,4.06,0,0,100
78,,Jalapeño Marg,4,0,85.07,1,14.56,83
79,,Beetle Juice,4,0,64.08,0,19.93,69
80,,Regular Bubba Gump,4,0,68,1,0,100
81,,BBQ Wings D,4,0,51.43,0,0,100
82,,Old Fashioned,4,0,81.36,1,18.01,78
83,,Add Prawns,4,0,12.15,0,0,100
84,,Espresso Martini,4,0,76.96,1,12.33,84
85,,Send Kids Food With Mains,4,0,0,0,0,0
86,,Mojito,3,0,57,0,20.13,65
87,,Dark & Stormy,3,0,36,0,10.57,71
88,,Sweet Potato Fries D,3,0,39.18,0,0,100
89,,No Cheese [dairy-free],3,0,0,0,0,0
90,,Orange,3,0,0,0,0,0
91,,Regular Hawaiian,3,0,45.48,0,0,100
92,,No Pineapple,3,0,0,0,0,0
93,,Bundaberg Ginger Beer,3,0,13.58,0,2.59,81
94,,Regular Little Italy [Dine-in],3,0,66.77,1,0,100
95,,Add Pepperoni,3,0,6,0,0,100
