Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,40,8,810.9,13,0,100
2,,Stow Schnitty,15,3,272.16,4,0,100
3,,Fresh is Best Summer Lager - Schooner,15,3,124.18,2,22.67,82
4,,Fresh is Best Lager - Pint,13,3,138.41,2,30.46,78
5,,Stone & Wood - Schooner,12,2,138.78,2,34.92,75
6,,Fresh is Best Lager - Schooner,12,2,95.66,2,20.97,78
7,,Swap Fries for Sweet Potato Fries,12,2,24.3,0,0,100
8,,Lychee Martini,11,2,120.92,2,38.99,68
9,,Aioli Dipping Sauce,10,2,3.56,0,0,100
10,,Bombay Dry [House],8,2,77,1,16.09,79
11,,Kuku Sauvignon Blanc - Regular,8,2,99.68,2,22.81,77
12,,Pepsi Max Glass,8,2,32.35,1,0,100
13,,Classic Margarita,8,2,137.64,2,29.23,79
14,,Kirin - Pint,7,1,105.26,2,22.91,78
15,,Grifter Pale - Pint,7,1,66.6,1,23.31,65
16,,Oceanside,6,1,97.02,2,20.11,79
17,,Grifter Pale - Schooner,6,1,49.18,1,14.89,70
18,,Sensei Calamari,6,1,109.84,2,0,100
19,,"Lemon, Lime & Bitters",5,1,22.72,0,0,100
20,,Regular Super House Special,5,1,100.8,2,0,100
21,,Truffle Fries,5,1,70.03,1,0,100
22,,Philter XPA - Pint,5,1,65,1,15.94,75
23,,Corona,5,1,50.79,1,11.55,77
24,,Little Dragon - Schooner,5,1,55.19,1,0,100
25,,Buffalo Wings,4,1,65.09,1,0,100
26,,White Light Pure Vodka [House],4,1,37,1,6.02,84
27,,Garlic Bread,4,1,18,0,0,100
28,,Serpents Kiss - Pint,4,1,64,1,14.87,77
29,,Geppetto Pinot Noir - Regular,4,1,60.78,1,14.05,77
30,,Fish Tacos,4,1,80.68,1,0,100
31,,Peroni,4,1,40.17,1,9.02,78
32,,Casa Gheller Prosecco - Glass,4,1,64,1,13.38,79
33,,Jalapeño Marg,4,1,85.08,1,14.65,83
34,,Beef Burrito,4,1,91.44,2,0,100
35,,Status Quo - Pint,4,1,64,1,16.07,75
36,,Cheesy Garlic Bread,4,1,21.7,0,0,100
37,,Staff Dinner $5,4,1,20,0,0,100
38,,Cauliflower Burrito,3,1,78.44,1,0,100
39,,United States of Dumplings,3,1,48.84,1,0,100
40,,Regular Little Italy,3,1,69,1,0,100
41,,Trade Winds,3,1,39.45,1,0,100
42,,Jalapeño Edamame,3,1,36.4,1,0,100
43,,Little Dragon - Pint,3,1,45,1,0,100
44,,Beetle Juice,3,1,37.8,1,11,71
45,,Eggplant Parmy,3,1,60.68,1,0,100
46,,BBQ Wings,3,1,45.51,1,0,100
47,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
48,,Holy Guacamole,3,1,48.27,1,0,100
49,,Stone & Wood - Pint,3,1,45.26,1,11.71,74
50,,Bang Bang Cauli,3,1,48.82,1,0,100
51,,Espresso Martini,3,1,47,1,9.35,80
52,,Bad Bitch Martini,3,1,52.7,1,9.46,82
53,,Status Quo - Schooner,3,1,37.92,1,8.98,76
54,,No Onion,3,1,0,0,0,0
55,,Two Bays Pale Ale Can,2,0,28.24,0,10.47,63
56,,No Chips,2,0,0,0,0,0
57,,Add Bacon,2,0,5.06,0,0,100
58,,Spaghetti Bolognese D,2,0,26.86,0,0,100
59,,Chipotle Mayo Dipping Sauce,2,0,2.02,0,0,100
60,,Swap Gravy for Aioli,2,0,0,0,0,0
61,,Rosemary Salted Fries,2,0,24.43,0,0,100
62,,Add Mushrooms,2,0,0,0,0,0
63,,Trentham Estate Rosé - Regular,2,0,24,0,4.24,82
64,,Regular Hawaiian,2,0,33,1,0,100
65,,BBQ  Wings [Deal],2,0,0,0,0,0
66,,Brownie D,2,0,18,0,0,100
67,,Vegetarian.,2,0,0,0,0,0
68,,Version Two Pinot Grigio - Regular,2,0,24,0,3.53,85
69,,Ginger Ale,2,0,8.14,0,0,100
70,,Delivery Fee [Me&U],2,0,8.14,0,0,100
71,,Large Meatlovers,2,0,52,1,0,100
72,,House Sangria Glass,2,0,28.48,0,0,100
73,,Large Super House Special,2,0,54,1,0,100
74,,Regular Meatlovers,2,0,37.8,1,0,100
75,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
76,,Fellr Watermelon Seltzer Tin,2,0,24,0,6.49,73
77,,No Olives,2,0,0,0,0,0
78,,Pepsi Glass,2,0,8.14,0,0,100
79,,Large Margherita,2,0,42.34,1,0,100
80,,Buffalo Wings D,2,0,32.27,1,0,100
81,,Petits Detours Rosé - Regular,2,0,32,1,10.8,66
82,,Lemonade Glass,2,0,8,0,0,100
83,,Kirin - Schooner,2,0,23.19,0,4.88,79
84,,Rooster Rojo Blanco Tequila [House],2,0,20,0,4.34,78
85,,Peroni 0%,2,0,21.18,0,3.58,83
86,,Garlic  Bread.,2,0,0,0,0,0
87,,Eggplant Schnitty,1,0,18,0,0,100
88,,Add Pesto,1,0,1,0,0,100
89,,Large Pepperoni,1,0,24,0,0,100
90,,Add Parmesan,1,0,0,0,0,0
91,,Choc  Brownie,1,0,0,0,0,0
92,,Beef Burger D,1,0,26,0,0,100
93,,Brownie,1,0,12.2,0,0,100
94,,Make it Vegan [use vegan cheese],1,0,0,0,0,0
95,,No Beans,1,0,0,0,0,0
96,,Version Two Sparkling - Regular,1,0,12,0,1.74,86
97,,Heaps Normal Tin,1,0,10.68,0,2.59,76
98,,Brookie's Byron Dry Gin Tonica,1,0,21.36,0,5.25,75
99,,Crankshaft IPA - Schooner,1,0,13,0,2.63,80
100,,Ice,1,0,0,0,0,0
101,,Villa Fresco Sangiovese - Regular,1,0,12.2,0,2.14,82
102,,Regular New Yorker,1,0,23,0,0,100
103,,Monteith's Apple Cider Bottle,1,0,10.68,0,3.01,72
104,,No Mayo,1,0,0,0,0,0
105,,Sweet Potato Fries,1,0,13.22,0,0,100
106,,Large Meatlovers Wings Deal,1,0,30,0,0,100
107,,Fettuccine Boscaiola,1,0,12.5,0,0,100
108,,Bry Ol San Pell,1,0,0.05,0,2.24,-4385
109,,Large Little Italy,1,0,27,0,0,100
110,,Regular Margherita,1,0,16,0,0,100
111,,No Salad,1,0,0,0,0,0
112,,Tomato Dipping Sauce,1,0,0,0,0,0
113,,Apple Juice Glass,1,0,4.07,0,0,100
114,,Serpents Kiss - Schooner,1,0,13,0,2.77,79
115,,Virgin Margy,1,0,13.22,0,0,100
116,,Garlic  Bread,1,0,0,0,0,0
117,,Large Super House Special Wings Deal,1,0,30,0,0,100
118,,Tuk Tuk Salad D,1,0,19.55,0,0,100
119,,Add Garlic Base,1,0,1,0,0,100
120,,Large El Patron,1,0,27.46,0,0,100
121,,No Tomato,1,0,0,0,0,0
122,,Philter XPA - Schooner,1,0,10.5,0,2.38,77
123,,Trutta Streamside Shiraz [Chilled] - Regular,1,0,16,0,4.06,75
124,,Lime Wedge,1,0,0,0,0,0
125,,Chicken Burrito,1,0,26,0,0,100
126,,Regular Truffalo Soldier [Dine-in],1,0,22,0,0,100
127,,Add Grilled Fish,1,0,5.15,0,0,100
128,,Stow Soda - Grapefruit,1,0,9.15,0,0,100
129,,Gluten-free Sanchez [Dine-in],1,0,26,0,0,100
130,,Scout Pinot Gris - Regular,1,0,18,0,4.02,78
131,,Swap Gravy for Tomato Sauce,1,0,0,0,0,0
132,,Beef Lasagne,1,0,12.5,0,0,100
133,,No Garlic,1,0,0,0,0,0
134,,Puerto Sunset,1,0,21.36,0,4.06,81
135,,BBQ Dipping Sauce,1,0,0,0,0,0
136,,No Sliced Tomato,1,0,0,0,0,0
137,,No Jalapeños,1,0,0,0,0,0
138,,Large Tandoori Chicken,1,0,25,0,0,100
139,,Regular Sanchez [Dine-in],1,0,23.41,0,0,100
140,,Large Vegetarian,1,0,20.34,0,0,100
141,,Queso Dip,1,0,1,0,0,100
142,,Large Jimmy Jury,1,0,27.46,0,0,100
143,,Regular Pepperoni,1,0,18,0,0,100
144,,Casa Gheller Prosecco - Bottle,1,0,64,1,16.73,74
145,,Kids Ham & Cheese Pizza,1,0,13.22,0,0,100
146,,Regular El Patron [Dine-in],1,0,23.39,0,0,100
147,,Add Garlic,1,0,1,0,0,100
148,,Add BBQ Sauce,1,0,1,0,0,100
149,,Carnaval Gypsy,1,0,13.8,0,0,100
150,,Rocket Man,1,0,18.31,0,0,100
151,,Version Two Pinot Grigio - Bottle,1,0,49,1,8.83,82
152,,Sunkissed Spritz,1,0,16.27,0,5.08,69
153,,Send Kids Food With Mains,1,0,0,0,0,0
154,,Add Jalapenos,1,0,1,0,0,100
155,,Delivery Fee - Curl Curl / Manly / Dee Why,1,0,5.5,0,0,100
156,,No Mushroom,1,0,0,0,0,0
157,,Less Cheese,1,0,0,0,0,0
158,,Add Onion,1,0,0,0,0,0
159,,Coconut Margarita,1,0,21.39,0,3.99,81
160,,"Regular No Chorizo, No Cry [Dine-in]",1,0,23,0,0,100
161,,Feast Deal Pizzas,1,0,45,1,0,100
162,,Add Side Salad,1,0,3.09,0,0,100
163,,Add Pineapple,1,0,1,0,0,100
164,,Chicken Parmy D,1,0,27.79,0,0,100
165,,American Standard Burger,1,0,26.49,0,0,100
166,,Add Basil,1,0,1,0,0,100
167,,Remove Prosciutto,1,0,0,0,0,0
168,,No Caramelised Onion,1,0,0,0,0,0
169,,Large Paddock,1,0,27,0,0,100
170,,Padrillos Malbec - Regular,1,0,18.3,0,4.32,76
171,,Crankshaft IPA - Pint,1,0,17,0,3.52,79
172,,Glass of Ice on the Side,1,0,0,0,0,0
173,,Regular Little Italy [Dine-in],1,0,22.37,0,0,100
174,,Side Gravy,1,0,1.02,0,0,100
175,,Staff Pizza $5,1,0,5,0,0,100
