Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,64,5,1050.03,7,234.92,78
2,,Jalapeño Marg,32,3,670.06,4,117.7,82
3,,Fresh is Best Lager - Schooner,26,2,213.92,1,46.32,78
4,,Grifter Pale - Pint,25,2,272.96,2,81.82,70
5,,On The Rocks,23,2,0,0,0,0
6,,Stone & Wood - Schooner,22,2,251.88,2,64.02,75
7,,Fresh is Best Lager - Pint,20,2,222.01,1,47.79,78
8,,Aioli Dipping Sauce,20,2,2.02,0,0,100
9,,Fresh is Best Summer Lager - Schooner,19,2,129.77,1,29.5,77
10,,Grifter Pale - Schooner,18.4,2,182.46,1,44.9,75
11,,Holy Guacamole,18,1,291.32,2,0,100
12,,Lychee Martini,17,1,289.26,2,60.75,79
13,,Aperol Spritz,16,1,291,2,53.47,82
14,,Philter XPA - Pint,15,1,175.19,1,43.46,75
15,,Petits Detours Rosé - Regular,15,1,241.95,2,85.29,65
16,,Buffalo Trace Bourbon [House],15,1,150,1,33.67,78
17,,Bombay Dry [House],13,1,86.2,1,24.61,71
18,,Monkey Shoulder Scotch [House],13,1,130,1,0,100
19,,Stone & Wood - Pint,13,1,195.51,1,50.74,74
20,,Fish Tacos,12,1,242.41,2,0,100
21,,Status Quo - Schooner,12,1,145.25,1,32.67,78
22,,Philter XPA - Schooner,12,1,115.89,1,25.92,78
23,,Chicken Burrito,11,1,290.4,2,0,100
24,,Kirin - Schooner,11,1,117.13,1,13.46,89
25,,Staff Dinner $5,10,1,50,0,0,100
26,,Lime,10,1,0,0,0,0
27,,Trentham Estate Rosé - Regular,10,1,102.4,1,22.56,78
28,,Hill People Oat Cream - Schooner,10,1,141.44,1,33.31,76
29,,Fancy Pants Parmy,10,1,292.96,2,0,100
30,,Version Two Pinot Grigio - Regular,9.5,1,63,0,15.77,75
31,,Kuku Sauvignon Blanc - Regular,9,1,112.02,1,24.14,78
32,,Delivery Fee [Me&U],9,1,36.6,0,0,100
33,,Negroni,9,1,173.02,1,32.81,81
34,,White Light Pure Vodka [House],9,1,82.61,1,13.14,84
35,,Sweet Potato Fries,9,1,118.77,1,0,100
36,,Tomato Dipping Sauce,9,1,0.51,0,0,100
37,,Fresh Lime Soda,9,1,27.2,0,0,100
38,,Garlic Bread,8,1,40.56,0,0,100
39,,United States of Dumplings,8,1,129.91,1,0,100
40,,Cheesy Garlic Bread,8,1,48.21,0,0,100
41,,Truffle Fries,7,1,106.54,1,0,100
42,,Rosemary Salted Fries,7,1,85.03,1,0,100
43,,Cadillac Margarita,7,1,213.67,1,42.78,80
44,,Stow Spritz,7,1,113.68,1,17.03,85
45,,Coconut Margarita,7,1,148.8,1,26.63,82
46,,"Lemon, Lime & Bitters",7,1,31.74,0,0,100
47,,Sensei Calamari,6,0,109.57,1,0,100
48,,American Standard Burger,6,0,157.37,1,0,100
49,,Regular Pepperoni,6,0,89.19,1,0,100
50,,BBQ Wings D,6,0,78.67,1,0,100
51,,Pepsi Max Glass,6,0,24.14,0,0,100
52,,Regular Margherita,6,0,80,1,0,100
53,,Mother's Milk Shiraz - Regular,5,0,75.25,0,17.69,76
54,,Corona,5,0,55,0,13.47,76
55,,Espresso Martini,5,0,55.32,0,15.59,72
56,,Lime Wedge,5,0,0,0,0,0
57,,No Dipping Sauce,5,0,0,0,0,0
58,,No Ice,5,0,0,0,0,0
59,,Tofu San Dumplings,5,0,80.86,1,0,100
60,,Casa Gheller Prosecco - Glass,5,0,80,1,17.9,78
61,,Regular Little Italy [Dine-in],5,0,111.9,1,0,100
62,,Large Meatlovers,5,0,115.37,1,0,100
63,,Monteith's Apple Cider Bottle,5,0,52.86,0,13.8,74
64,,Brookie's Byron Dry Gin Tonica,5,0,100.68,1,27.78,72
65,,Crankshaft IPA - Schooner,5,0,65,0,13.13,80
66,,BBQ Wings,5,0,76.02,0,0,100
67,,Beef Burrito,5,0,131.81,1,0,100
68,,Version Two Sparkling - Regular,5,0,48,0,8.03,83
69,,Large Pepperoni,5,0,87.8,1,0,100
70,,Heaps Normal Tin,5,0,52.68,0,12.72,76
71,,Prawn Choy Bao,4,0,54.94,0,0,100
72,,Add Olives,4,0,4.04,0,0,100
73,,Regular Super House Special,4,0,58.37,0,0,100
74,,Large Little Italy,4,0,95.09,1,0,100
75,,Patron Silver,4,0,52.88,0,13.61,74
76,,Kuku Sauvignon Blanc - Large,4,0,85.49,1,17.88,79
77,,Add Chilli,4,0,2.01,0,0,100
78,,Stow Schnitty,4,0,104.88,1,0,100
79,,Bang Bang Cauli,4,0,65.11,0,0,100
80,,"Regular No Chorizo, No Cry [Dine-in]",4,0,93.17,1,0,100
81,,Beetle Juice,4,0,85.44,1,19.93,77
82,,Sweet Potato Fries D,4,0,54.53,0,0,100
83,,Large Super House Special,4,0,90,1,0,100
84,,Make It A Burrito Bowl [gluten-free],4,0,0,0,0,0
85,,Jalapeño Edamame,4,0,48.62,0,0,100
86,,Kids Nuggets D,4,0,44.75,0,0,100
87,,Delivery Fee - Freshwater / Queenscliff,4,0,16,0,0,100
88,,Cauliflower Burrito,4,0,105.77,1,0,100
89,,Neat,4,0,0,0,0,0
90,,Fish Burrito,4,0,105.77,1,0,100
91,,BBQ Dipping Sauce,3,0,0,0,0,0
92,,Niseko Baller,3,0,66.75,0,13.18,80
93,,Fresh is Best Summer Lager - Pint,3,0,36.21,0,6.25,83
94,,Scout Pinot Gris - Regular,3,0,54,0,11.88,78
95,,Trutta Streamside Shiraz [Chilled] - Regular,3,0,45.77,0,12.14,73
96,,Gluten-free [Corn Tortillas],3,0,0,0,0,0
97,,Regular Hawaiian,3,0,45.24,0,0,100
98,,Soda [mixer],3,0,0,0,0,0
99,,Old Fashioned,3,0,61.02,0,13.51,78
100,,Family Hawaiian,3,0,79.1,1,0,100
101,,No Onion,3,0,0,0,0,0
102,,Large Super Veg,3,0,68.38,0,0,100
103,,Add Anchovies,3,0,2.24,0,0,100
104,,Tuk Tuk Salad,3,0,67.13,0,0,100
105,,Add Grilled Chicken,3,0,15.26,0,0,100
106,,Chicken Shindig Burger,3,0,78.88,1,0,100
107,,Jug of Water,3,0,0,0,0,0
108,,Large House Special,3,0,64.09,0,0,100
