Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fresh is Best Summer Lager - Schooner,16,4,131.14,3,24.84,81
2,,Fancy Pants Parmy,16,4,291.95,6,0,100
3,,Stow Spritz,8,2,129.91,3,19.54,85
4,,Fresh is Best Lager - Pint,7,2,84.61,2,16.73,80
5,,Classic Margarita,7,2,133,3,25.69,81
6,,Holy Guacamole,7,2,113.38,2,0,100
7,,Grifter Pale - Schooner,7,2,73.86,1,17.08,77
8,,Staff Dinner $5,7,2,35,1,0,100
9,,Aioli Dipping Sauce,7,2,2.55,0,0,100
10,,Status Quo - Schooner,7,2,84,2,19.06,77
11,,Wolf Lane Navy Gin,6,1,88.52,2,21.89,75
12,,Version Two Pinot Grigio - Regular,6,1,59,1,9.96,83
13,,Tonic [mixer],6,1,0,0,0,0
14,,Stone & Wood - Schooner,6,1,69.4,1,17.5,75
15,,Version Two Sparkling - Regular,5,1,48.41,1,8.03,83
16,,Extra Blue Cheese Dip,5,1,5.08,0,0,100
17,,Philter XPA - Schooner,5,1,42.62,1,10.8,75
18,,Status Quo - Pint,5,1,80.54,2,18.26,77
19,,Eggplant Parmy,5,1,91.55,2,0,100
20,,Stow Schnitty,5,1,80.28,2,0,100
21,,Jalapeño Marg,5,1,106.81,2,18.39,83
22,,On The Rocks,5,1,0,0,0,0
23,,Kuku Sauvignon Blanc - Regular,4,1,52.22,1,10.73,79
24,,Deal  - Garlic Bread,4,1,0,0,0,0
25,,Grifter Pale - Pint,4,1,44,1,13.09,70
26,,Fresh is Best Summer Lager - Pint,4,1,48.21,1,8.33,83
27,,Make it Vegan [use vegan cheese],4,1,0,0,0,0
28,,Fresh Lime Soda,4,1,12.15,0,0,100
29,,Lychee Martini,4,1,76.65,2,14.29,81
30,,Fresh is Best Lager - Schooner,4,1,36.15,1,7.13,80
31,,Lime,4,1,0,0,0,0
32,,Puerto Sunset,4,1,85.42,2,15.24,82
33,,Buffalo Wings,3,1,48.84,1,0,100
34,,White Light Pure Vodka [House],3,1,21,0,4.38,79
35,,"Lemon, Lime & Bitters",3,1,13.66,0,0,100
36,,Corona,3,1,33,1,8.08,76
37,,Garlic Bread,3,1,15.09,0,0,100
38,,BBQ Wings D,3,1,39.66,1,0,100
39,,Family  Meatlovers,3,1,60,1,0,100
40,,Beef Burrito,3,1,78.44,2,0,100
41,,BBQ Dipping Sauce,3,1,0.51,0,0,100
42,,Cheesy Garlic Bread,3,1,18.44,0,0,100
43,,No Salt,3,1,0,0,0,0
44,,Eggplant Schnitty,3,1,48.54,1,0,100
45,,Lemon,3,1,0,0,0,0
46,,Swap Gravy for Tomato Sauce,3,1,0,0,0,0
47,,Large Meatlovers,2,0,46,1,0,100
48,,Add Anchovies,2,0,2.04,0,0,100
49,,Large Mexicana,2,0,42,1,0,100
50,,No Onion,2,0,0,0,0,0
51,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
52,,Sensei Calamari,2,0,36.63,1,0,100
53,,Lemonade Glass,2,0,8,0,0,100
54,,Pepsi Max Glass,2,0,8.07,0,0,100
55,,Petits Detours Rosé - Regular,2,0,32,1,11.37,64
56,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,30,1,8.09,73
57,,Send Kids Food ASAP,2,0,0,0,0,0
58,,Prawn Choy Bao,2,0,36.62,1,0,100
59,,Hill People Oat Cream - Schooner,2,0,28,1,6.66,76
60,,Mother's Milk Shiraz - Regular,2,0,30,1,7.08,76
61,,"Delinquente ""Screaming Betty"" Vermentino - Regular",2,0,30,1,0,100
62,,Large Garlic Cheese Pizza,2,0,26.59,1,0,100
63,,Fish Tacos,2,0,40.34,1,0,100
64,,Sea Foam Pet Nat - Regular,2,0,30.52,1,7.26,76
65,,Aperol Spritz,2,0,38.34,1,6.75,82
66,,Brownie,2,0,24.4,0,0,100
67,,Large Super House Special,2,0,48,1,0,100
68,,Large Pepperoni,2,0,48.96,1,0,100
69,,BBQ Wings,2,0,30.51,1,0,100
70,,Trentham Estate Rosé - Regular,2,0,18,0,4.51,75
71,,Fish Burrito,2,0,52,1,0,100
72,,United States of Dumplings,2,0,32.54,1,0,100
73,,Truffle Fries,2,0,30.52,1,0,100
74,,Crankshaft IPA - Schooner,2,0,26.23,1,5.25,80
75,,Chicken Shindig Burger,2,0,52.44,1,0,100
76,,Domaine Gueguen Chablis - Regular,2,0,52,1,96.4,-85
77,,Regular Meatlovers,2,0,34.97,1,0,100
78,,Heaps Normal Tin,2,0,21,0,5.09,76
79,,Sunkissed Spritz,2,0,30,1,9.87,67
80,,Regular New Yorker [Dine-in],2,0,40.34,1,0,100
81,,Trade Winds,2,0,24.2,0,0,100
82,,De La Grosse Beaujolais - Regular,2,0,32,1,7.19,78
83,,Tuckerbush Margie,2,0,42.36,1,7.87,81
84,,Pepsi Glass,2,0,8.14,0,0,100
85,,Swap Fries for Sweet Potato Fries,2,0,4.03,0,0,100
86,,Geppetto Pinot Noir - Regular,2,0,30,1,6.06,80
87,,Kirin - Pint,1,0,14.24,0,1.64,88
88,,Family Pepperoni,1,0,24.41,0,0,100
89,,Family   The Deli,1,0,20,0,0,100
90,,Add Jalapenos,1,0,1.04,0,0,100
91,,Regular Pepperoni,1,0,18,0,0,100
92,,Family  Pepperoni,1,0,20,0,0,100
93,,Regular Uber Margherita [Dine-in],1,0,20,0,0,100
94,,Make it Gluten-free [gf/vg bun w sweet pot. fries],1,0,3.05,0,0,100
95,,Bundaberg Ginger Beer,1,0,4.58,0,0.86,81
96,,Large Roma Special,1,0,22,0,0,100
97,,Wed - Garlic Bread,1,0,0,0,0,0
98,,Regular Little Italy [Dine-in],1,0,22,0,0,100
99,,Delivery Fee - Curl Curl / Manly / Dee Why,1,0,5.5,0,0,100
100,,American Standard Burger,1,0,26.44,1,0,100
101,,No Garlic,1,0,0,0,0,0
102,,Staff Pizza $5,1,0,5,0,0,100
103,,Family  The Deli,1,0,20,0,0,100
104,,Family Sanchez,1,0,32.41,1,0,100
105,,Kids Nuggets & Chips,1,0,13.23,0,0,100
106,,Corn Star,1,0,16.27,0,0,100
107,,Stone & Wood - Pint,1,0,15,0,3.91,74
108,,Buffalo Wings D,1,0,14,0,0,100
109,,Coconut Margarita,1,0,21.38,0,3.8,82
110,,Hazella Old-fashioned,1,0,22,0,3.92,82
111,,Old Fashioned,1,0,20.34,0,4.5,78
112,,"Regular No Chorizo, No Cry [Dine-in]",1,0,23.39,0,0,100
113,,Swap Gravy for Aioli,1,0,0,0,0,0
114,,Large Paddock,1,0,22,0,0,100
115,,Bombay Dry [House],1,0,10,0,1.89,81
116,,Add Pineapple,1,0,1,0,0,100
117,,Chicken Burrito,1,0,26,1,0,100
118,,Family Meatlovers,1,0,28,1,0,100
119,,No Cheese [dairy-free],1,0,0,0,0,0
120,,Young Henrys Cloudy Cider Can,1,0,12,0,2.98,75
121,,No Walnut Crumb,1,0,0,0,0,0
122,,Pink Lemonade [mixer],1,0,0,0,0.1,0
123,,Add Grilled Chicken,1,0,5.09,0,0,100
124,,Tallows Dancer,1,0,20.34,0,3.14,85
125,,1 Glass,1,0,0,0,0,0
126,,Negroni,1,0,20.36,0,3.65,82
127,,San Pellegrino 500ml,1,0,6,0,2.14,64
128,,Cranberry Juice Glass,1,0,4,0,0,100
129,,Large Hawaiian,1,0,23,0,0,100
130,,Grey Goose,1,0,12.2,0,2.81,77
131,,Gospel Rye,1,0,13.5,0,3.38,75
132,,Tuk Tuk Salad,1,0,22.37,0,0,100
133,,Large Truffalo Soldier,1,0,24,0,0,100
134,,Beetle Juice,1,0,21.36,0,4.98,77
135,,Gluten-free New Yorker [Dine-in],1,0,23,0,0,100
136,,No Sliced Tomato,1,0,0,0,0,0
137,,Das Juice Pink Pet Nat - Regular,1,0,16,0,2.56,84
138,,Sour Cream,1,0,1,0,0,100
139,,Large Little Italy,1,0,25,1,0,100
140,,Large Tandoori Chicken,1,0,25,1,0,100
141,,Add Capsicum,1,0,1,0,0,100
142,,Kirin - Schooner,1,0,10.5,0,1.22,88
143,,Fettuccine Boscaiola,1,0,11,0,0,100
144,,Family Little Italy,1,0,28.48,1,0,100
145,,Add Spanish Onion,1,0,1.04,0,0,100
146,,Large Vegetarian,1,0,21,0,0,100
147,,Family  Hawaiian,1,0,20,0,0,100
148,,Large Margherita,1,0,22,0,0,100
149,,Family  BBQ Chicken,1,0,20,0,0,100
150,,Family BBQ Chicken Pizza,1,0,28,1,0,100
151,,Large New Yorker,1,0,21,0,0,100
152,,Beef Burger D,1,0,23.39,0,0,100
153,,Virgin Margy,1,0,12.2,0,0,100
154,,Two Tonne Riesling - Regular,1,0,16.27,0,3.87,76
155,,Sweet Potato Fries,1,0,13.22,0,0,100
156,,Gluten-free [Corn Tortillas],1,0,0,0,0,0
157,,Kuku Sauvignon Blanc - Large,1,0,21.36,0,4.47,79
158,,Add Tandoori Chicken,1,0,2,0,0,100
159,,Coke 1.25L,1,0,5.5,0,3.01,45
160,,Gluten-free Uber Margherita,1,0,21,0,0,100
161,,Pink Lemonade Glass,1,0,4.58,0,0.13,97
162,,Rooster Rojo Blanco Tequila [House],1,0,10,0,2.14,79
163,,Add Olives,1,0,1,0,0,100
164,,Family Hawaiian,1,0,24,0,0,100
165,,Philter XPA - Pint,1,0,8,0,2.9,64
166,,Fizz 'N' Chips,1,0,28,1,0,100
167,,Family Mexicana,1,0,26.44,1,0,100
168,,Family Cosmopolitan,1,0,28,1,0,100
169,,Family Garlic Cheese Pizza,1,0,15.25,0,0,100
170,,Vinada Sparkling Rose,1,0,11.19,0,3.11,72
171,,Scout Pinot Gris - Regular,1,0,18,0,3.96,78
172,,Deal  - BBQ Wings,1,0,10,0,0,100
173,,Family  Super House,1,0,20,0,0,100
174,,Tomato Dipping Sauce,1,0,0,0,0,0
175,,Ottelia Chardonnay - Regular,1,0,15.26,0,3.46,77
176,,Regular Cosmopolitan,1,0,17.29,0,0,100
177,,Kids Margherita Pizza,1,0,13.23,0,0,100
178,,No Cabanossi,1,0,0,0,0,0
179,,No Pepperoni,1,0,0,0,0,0
180,,Family  Margherita,1,0,20,0,0,100
181,,Add Prosciutto,1,0,2,0,0,100
