Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Jalapeño Marg,33,3,762.41,5,122.37,84
2,,Fresh is Best Lager - Pint,33,3,428.12,3,77.33,82
3,,Lamb Roast,31,3,823.18,6,0,100
4,,Stone & Wood - Schooner,26,3,329.39,2,75.67,77
5,,Aperol Spritz,21,2,444.62,3,74.06,83
6,,Aioli Dipping Sauce,21,2,2.79,0,0,100
7,,Fresh is Best Lager - Schooner,18,2,174.58,1,31.45,82
8,,Classic Margarita,18,2,376.26,3,66.61,82
9,,Frozen Marg,18,2,381.19,3,58.71,85
10,,Garlic Bread,16,2,83.27,1,22.72,73
11,,Philter XPA - Schooner,15,1,173.45,1,35.64,79
12,,Lime,15,1,0,0,0,0
13,,Soda [mixer],14,1,0,0,0,0
14,,Grifter Pale - Pint,14,1,216.12,2,38.14,82
15,,On The Rocks,12,1,0,0,0,0
16,,Holy Guacamole,12,1,199.39,1,0,100
17,,Stone & Wood - Pint,10,1,165.56,1,39.03,76
18,,Peroni 0%,10,1,99.17,1,8.96,91
19,,Large Pepperoni,10,1,238,2,0,100
20,,Grifter Pale - Schooner,9.7,1,112.24,1,19.7,82
21,,Fresh is Best Summer Lager - Schooner,9,1,84.65,1,13.6,84
22,,Large Super House Special,9,1,244.47,2,67.11,73
23,,Medium Rare,9,1,0,0,0,0
24,,Petits Detours Rosé - Regular,9,1,158.4,1,32.87,79
25,,Cauliflower Cheese,9,1,44.87,0,0,100
26,,White Light Pure Vodka [House],9,1,99.19,1,13.54,86
27,,Coconut Margarita,9,1,208.29,1,36.29,83
28,,Truffle Fries,8,1,133.98,1,0,100
29,,Version Two Pinot Grigio - Regular,8,1,106.04,1,14.13,87
30,,Fish Tacos,8,1,177.48,1,0,100
31,,Pepsi Max Glass,8,1,35.2,0,0,100
32,,Large Margherita,8,1,176.37,1,14.37,92
33,,Regular Super House Special,8,1,170.1,1,0,100
34,,Buffalo Wings,8,1,142.91,1,0,100
35,,Cheesy Garlic Bread,8,1,49.32,0,2.64,95
36,,Pepsi Glass,8,1,35.27,0,0,100
37,,Jameson Irish Whiskey,8,1,98.45,1,17.26,82
38,,Regular Margherita,7,1,115.2,1,0,100
39,,Rosemary Salted Fries,7,1,92.84,1,0,100
40,,Tomato Dipping Sauce,7,1,0,0,0,0
41,,Hyoketsu Lemon - Schooner,7,1,89.41,1,12.35,86
42,,Status Quo - Schooner,7,1,95.1,1,20.96,78
43,,Villa Fresco Sangiovese - Regular,6,1,79.2,1,14.47,82
44,,Kuku Sauvignon Blanc - Regular,6,1,86.06,1,17.49,80
45,,Beetle Juice,6,1,140.16,1,21.25,85
46,,Bacardi Blanca [House],5,0,55,0,10.46,81
47,,Bang Bang Cauli,5,0,88.91,1,0,100
48,,Tuckerbush Margie,5,0,116.3,1,20.08,83
49,,Kirin - Schooner,5,0,63.25,0,14.18,78
50,,Sensei Calamari,5,0,100.71,1,0,100
51,,Status Quo - Pint,5,0,88,1,20.08,77
52,,Lemon,5,0,0,0,0,0
53,,Fettuccine Boscaiola,5,0,62.5,0,0,100
54,,Add Mushrooms,5,0,0,0,0,0
55,,❄️Frozen❄️,5,0,0,0,0,0
56,,Brownie D,4,0,40,0,0,100
57,,Large New Yorker,4,0,123.6,1,15.78,87
58,,Kirin - Pint,4,0,66,0,15.21,77
59,,Add Bacon,4,0,10.8,0,0,100
60,,Delivery Fee [Me&U],4,0,16.28,0,0,100
61,,Extra Blue Cheese Dip,4,0,4.12,0,0,100
62,,Large Hawaiian,4,0,89.37,1,13.77,85
63,,BBQ Wings D,4,0,65.9,0,0,100
64,,Mother's Milk Shiraz - Regular,4,0,66,0,12.87,81
65,,Heaps Normal Tin,4,0,45.26,0,10.38,77
66,,No Salt,4,0,0,0,0,0
67,,Fresh Lime Soda,4,0,13.26,0,0,100
68,,Kids Nuggets & Chips,4,0,57.68,0,0,100
69,,Buffalo Wings D,4,0,67.79,0,0,100
70,,Beef Burger D,4,0,105.25,1,0,100
71,,Fancy Pants Parmy,4,0,129.22,1,2.2,98
72,,Send Kids Food ASAP,4,0,0,0,0,0
73,,Tommy's Margarita,4,0,53.8,0,17.92,67
74,,Extra Gravy,4,0,6.72,0,0,100
75,,Chicken Shindig Burger,4,0,93.16,1,0,100
76,,Trentham Estate Rosé - Regular,3,0,39.6,0,6.49,84
77,,Scout Pinot Gris - Regular,3,0,59.75,0,11.88,80
78,,Cauliflower Tacos,3,0,67.13,0,0,100
79,,Large Meatlovers,3,0,81.5,1,21.98,73
80,,Chipotle Mayo Dipping Sauce,3,0,3.36,0,0,100
81,,Lemonade Glass,3,0,13.28,0,0,100
82,,Brownie,3,0,39.6,0,33,17
83,,Large Tandoori Chicken,3,0,82,1,7.05,91
84,,Add Olives,3,0,3.32,0,0,100
85,,Coke Can,3,0,12.8,0,4.56,64
86,,Beef Burrito,3,0,86.29,1,0,100
87,,Tuk Tuk Salad,3,0,73.83,1,0,100
88,,Large Uber Margherita,3,0,81,1,10.19,87
89,,Two Tonne Riesling - Regular,3,0,56.1,0,11.9,79
90,,Large Bubba Gump,3,0,81.5,1,0,100
91,,Caffé Crema,3,0,19.02,0,8.56,55
92,,Sweet Potato Fries,3,0,43.62,0,0,100
93,,Grifter Citra Paradisi IPA - Pint,3,0,54.76,0,0,100
94,,Large Little Italy,3,0,88.21,1,22.54,74
95,,Large Roma Special,3,0,81.5,1,13.7,83
96,,BBQ Dipping Sauce,3,0,0,0,0,0
97,,No Pineapple,3,0,0,0,0,0
98,,Monkey Shoulder Scotch [House],3,0,33.37,0,0,100
99,,"Lemon, Lime & Bitters",3,0,14.93,0,0,100
100,,Add Pepperoni,3,0,6.6,0,0,100
101,,American Standard Burger,3,0,87.27,1,0.2,100
102,,Regular Pepperoni,3,0,53.5,0,0,100
103,,No Onion,3,0,0,0,0,0
104,,Fresh is Best Summer Lager - Pint,3,0,39.83,0,6.08,85
105,,Johnnie Walker Black,3,0,43.62,0,6.73,85
106,,Seadrift Coast Non-alc G&T,3,0,43.14,0,7.96,82
107,,Btl Fever-Tree Light Tonic D,3,0,21,0,11.24,46
108,,Grifter Citra Paradisi IPA - Schooner,3,0,42.9,0,0,100
109,,Fizz 'N' Chips,2.5,0,49.28,0,0,100
110,,Add Fetta,2,0,4.44,0,0,100
111,,Regular Truffalo Soldier [Dine-in],2,0,48.81,0,0,100
112,,Swap for Sweet Potato Fries,2,0,4.24,0,0,100
113,,Tanqueray 10 Gin,2,0,28.6,0,7.01,75
114,,Carnaval Gypsy,2,0,51.48,0,7.08,86
115,,Lychee Martini,2,0,42.51,0,7.16,83
116,,Espresso Martini,2,0,42.16,0,6.38,85
117,,Regular Cosmopolitan,2,0,44.1,0,0,100
118,,Add Anchovies,2,0,2.2,0,0,100
119,,Olive,2,0,0,0,0,0
120,,Regular Bubba Gump,2,0,42,0,0,100
121,,Bry Ol San Pell,2,0,0.12,0,4.39,-3562
122,,Tofu San Dumplings,2,0,35.51,0,0,100
123,,Gluten-free [remove Yorkshire],2,0,0,0,0,0
124,,Dormilona Chenin Blanc - Regular,2,0,41.8,0,8.14,81
125,,Ice,2,0,0,0,0,0
126,,Add Chilli,2,0,1.1,0,0,100
127,,Kuku Sauvignon Blanc - Bottle,2,0,112.2,1,29.15,74
128,,Add Garlic,2,0,2.2,0,0,100
129,,Trentham Estate Rosé - Large,2,0,37.98,0,7.21,81
130,,Delivery Fee - Curl Curl / Manly / Dee Why,2,0,12.1,0,0,100
131,,Version Two Sparkling - Regular,2,0,26.62,0,3.53,87
132,,Regular Hawaiian,2,0,35.2,0,0,100
133,,Regular Uber Margherita,2,0,42,0,0,100
134,,Add Chicken,2,0,4.4,0,0,100
135,,San Pellegrino 500ml D,2,0,13,0,4.39,66
136,,Regular Tandoori Chicken,2,0,44.1,0,0,100
137,,Delivery Fee - Freshwater / Queenscliff,2,0,8.8,0,0,100
138,,Regular Little Italy [Dine-in],2,0,49.26,0,0,100
139,,No Olives,2,0,0,0,0,0
140,,Dirty,2,0,0,0,0,0
141,,Staff Dinner $5,2,0,11,0,0,100
142,,Add Pineapple,2,0,2.1,0,0,100
143,,Das Juice Pink Pet Nat - Regular,2,0,35.5,0,4.02,89
144,,Regular Hail Africa [Dine-in],2,0,51.46,0,0,100
145,,Monteith's Apple Cider Bottle,2,0,23.54,0,5.77,75
146,,Add BBQ Sauce,2,0,2.22,0,0,100
147,,Regular New Yorker [Dine-in],2,0,44.75,0,0,100
148,,Nut Roast,2,0,55.94,0,0,100
149,,Well Done,2,0,0,0,0,0
150,,Large BBQ Chicken Pizza,2,0,55.47,0,0,100
151,,Stow Soda - Passionfruit,2,0,20.14,0,0,100
152,,No Cherry Tomatoes,2,0,0,0,0,0
153,,Hyoketsu Lemon - Pint,2,0,33,0,4.73,86
154,,Vegilante Vegan Burger,2,0,58.18,0,0,100
155,,Stow Schnitty,2,0,57.2,0,0,100
156,,Kids Nuggets D,2,0,25,0,0,100
157,,Campari,2,0,19.8,0,0,100
158,,Cranberry Juice Glass,2,0,8.8,0,0,100
159,,Double Scoop,2,0,7.7,0,0,100
160,,Heaps Normal XPA D,2,0,0,0,5.19,0
161,,Eggplant Schnitty,2,0,55.94,0,0,100
162,,Lemon Meringue Martini,2,0,51.03,0,6.93,86
163,,Pink Lemonade Glass,2,0,9.9,0,0.27,97
164,,Mother's Milk Shiraz - Bottle,2,0,129.8,1,32.16,75
165,,Coke 1.25L,2,0,12,0,5.77,52
166,,Regular Jimmy Jury,2,0,50.6,0,0,100
167,,Extra Yorkshire Pudding,2,0,4.48,0,0,100
168,,Jug of Water,1,0,0,0,0,0
169,,Grifter Pale Ale Cans D,1,0,0,0,2.74,0
170,,Negroni,1,0,22,0,3.77,83
171,,No Shallots,1,0,0,0,0,0
172,,Hugo Spritz,1,0,23.49,0,5.3,77
173,,Gluten-free Margherita,1,0,20,0,0,100
174,,Chicken Parmy D,1,0,27,0,0,100
175,,Harrys Staff Dinner $5,1,0,5.5,0,0,100
176,,Sprite Can,1,0,4,0,1.47,63
177,,Add Spanish Onion,1,0,1.1,0,0,100
178,,Sunkist 1.25L,1,0,6,0,3.03,50
179,,Pepsi Max [mixer],1,0,0,0,0,0
180,,Dragonfly Grenache - Regular,1,0,17.9,0,3.46,81
181,,Bundaberg Ginger Beer D,1,0,8,0,3.2,60
