Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Chicken Burrito,15,5,271.84,7,0,100
2,,Fish Burrito,11,3,200.48,5,0,100
3,,Philter XPA - Schooner,9,3,87.87,2,20.61,77
4,,Beef Burrito,8,3,144.62,3,0,100
5,,Corona,8,3,88.37,2,19.09,78
6,,Villa Fresco Sangiovese - Regular,7,2,79.41,2,16.18,80
7,,Stone & Wood - Pint,7,2,105,3,27.32,74
8,,Stone & Wood - Schooner,6,2,69.19,2,17.46,75
9,,Delivery Fee [Me&U],5,2,20.35,0,0,100
10,,Grifter Pale - Pint,5,2,60,1,16.39,73
11,,Garlic Bread,5,2,25.35,1,0,100
12,,Ottelia Chardonnay - Regular,5,2,80,2,17.46,78
13,,Make It A Burrito Bowl [gluten-free],4,1,0,0,0,0
14,,Two Tonne Riesling - Regular,4,1,68.87,2,15.87,77
15,,Pepsi Glass,4,1,16,0,0,100
16,,Jalapeños,4,1,4.06,0,0,100
17,,Aioli Dipping Sauce,4,1,0.51,0,0,100
18,,Sensei Calamari,4,1,72.92,2,0,100
19,,Pepsi Max Glass,4,1,16.14,0,0,100
20,,Truffle Fries,3,1,45.79,1,0,100
21,,Brownie D,3,1,30,1,0,100
22,,Sour Cream,3,1,3.04,0,0,100
23,,Regular Pepperoni,3,1,46.24,1,0,100
24,,Holy Guacamole,3,1,48.56,1,0,100
25,,Regular Bubba Gump,3,1,55.29,1,0,100
26,,White Light Pure Vodka [House],3,1,24,1,4.51,81
27,,"Lemon, Lime & Bitters",3,1,13.65,0,0,100
28,,Philter Red - Pint,3,1,45,1,10.47,77
29,,Buffalo Wings,3,1,48.54,1,0,100
30,,Fresh is Best Lager - Pint,3,1,30,1,7.03,77
31,,Regular Little Italy [Dine-in],3,1,66.39,2,0,100
32,,Petits Detours Rosé - Regular,3,1,48,1,15.04,69
33,,Padrillos Malbec - Regular,3,1,54.62,1,13.64,75
34,,Mulled Wine,3,1,42,1,5.92,86
35,,Fancy Pants Parmy,3,1,88.5,2,0,100
36,,Staff Dinner $5,3,1,15,0,0,100
37,,American Standard Burger,2,1,52.88,1,0,100
38,,Extra Dumpling,2,1,7.12,0,0,100
39,,Regular BBQ Chicken Pizza,2,1,34.61,1,0,100
40,,Sweet Potato Fries,2,1,26.44,1,0,100
41,,Regular Vegetarian,2,1,36,1,0,100
42,,BBQ Wings D,2,1,27.22,1,0,100
43,,Grifter Pale - Schooner,2,1,17.5,0,4.89,72
44,,Add Bacon,2,1,5,0,0,100
45,,Little Dragon Can,2,1,25,1,0,100
46,,Stow Schnitty,2,1,52.89,1,0,100
47,,No Onion,2,1,0,0,0,0
48,,Philter XPA - Pint,2,1,25.2,1,6.14,76
49,,Regular Super Veg,2,1,36.32,1,0,100
50,,Limoncello Spritz,2,1,38.34,1,10.65,72
51,,Mother's Milk Shiraz - Regular,2,1,30,1,6.24,79
52,,Fresh Lime Soda,2,1,6,0,0,100
53,,Version Two Pinot Grigio - Regular,2,1,24.2,1,3.53,85
54,,Hot Choc - 2min microwave,2,1,23.4,1,0,100
55,,Gluten-free House Special,2,1,38.65,1,0,100
56,,Add Kahlua Coffee Liqueur,2,1,10.8,0,0,100
57,,Status Quo - Schooner,2,1,25,1,5.72,77
58,,Ron Zacapa Old Fash.,2,1,54,1,17.03,68
59,,No Rice,2,1,0,0,0,0
60,,Regular Truffalo Soldier [Dine-in],2,1,44,1,0,100
61,,Hill People Oat Cream - Pint,2,1,39.33,1,10.51,73
62,,Coke Can,2,1,4,0,3.25,19
63,,Tues - Garlic Bread,2,1,0,0,0,0
64,,Bang Bang Cauli,2,1,32.27,1,0,100
65,,Add Mushrooms,2,1,0,0,0,0
66,,Chicken Burrito D,2,1,49.39,1,0,100
67,,Regular Super House Special,2,1,38,1,0,100
68,,Side Spicy Salsa,2,1,2.02,0,0,100
69,,Fresh is Best Lager - Schooner,2,1,18,0,3.49,81
70,,Add BBQ Sauce,1,0,1,0,0,100
71,,Eggplant Parmy D,1,0,27,1,0,100
72,,Gluten-free Little Italy,1,0,22.38,1,0,100
73,,Family Little Italy,1,0,28.47,1,0,100
74,,Jalapeño Marg,1,0,21,1,3.66,83
75,,Lemonade Glass,1,0,4.07,0,0,100
76,,Cranberry Juice Glass,1,0,4,0,0,100
77,,Chicken Schnitty D,1,0,24,1,0,100
78,,Side Guac,1,0,1,0,0,100
79,,Beef Burger D,1,0,26,1,0,100
80,,Family Pepperoni,1,0,24,1,0,100
81,,Vegan Cheese [make it dairy-free],1,0,0,0,0,0
82,,Rocket Man,1,0,18,0,0,100
83,,Family Margherita,1,0,23.39,1,0,100
84,,Cauliflower Burrito D,1,0,26,1,0,100
85,,Regular Uber Margherita,1,0,17,0,0,100
86,,Kids Nuggets D,1,0,11.19,0,0,100
87,,Make it Vegan [use vegan cheese],1,0,0,0,0,0
88,,Eggplant Parmy,1,0,28.47,1,0,100
89,,Large   Tandoori Chicken,1,0,15,0,0,100
90,,No Pico de Gallo,1,0,0,0,0,0
91,,Large   Meatlovers,1,0,15,0,0,100
92,,Side Gravy,1,0,1,0,0,100
93,,BBQ Wings,1,0,15.25,0,0,100
94,,Regular Meatlovers,1,0,19,0,0,100
95,,Large Mexicana,1,0,24,1,0,100
96,,Large   Bubba Gump,1,0,15,0,0,100
97,,Family Mexicana,1,0,32.72,1,0,100
98,,Fish Tacos D,1,0,20,0,0,100
99,,A. Rodda Chardonnay - Regular,1,0,26,1,6.15,76
100,,Sibiliana Nero D'Avola - Regular,1,0,16.27,0,2.82,83
101,,Tuk Tuk Salad,1,0,22.37,1,0,100
102,,Regular Hail Africa [Dine-in],1,0,23.41,1,0,100
103,,Fish Tacos,1,0,20.34,0,0,100
104,,Corona 6-pack D,1,0,25,1,14.31,43
105,,Regular Little Italy,1,0,19.35,0,0,100
106,,Staff Pizza $5,1,0,5,0,0,100
107,,Trutta Streamside Shiraz [Chilled] - Bottle,1,0,61.02,1,20.55,66
108,,Family  Pepperoni,1,0,29,1,0,100
109,,Large Super House Special,1,0,22,1,0,100
110,,Large   Super Veg,1,0,15,0,0,100
111,,Cauliflower Burrito,1,0,18,0,0,100
112,,No Pineapple,1,0,0,0,0,0
113,,Tomato Dipping Sauce,1,0,0,0,0,0
114,,"Large No Chorizo, No Cry",1,0,25.42,1,0,100
115,,Kuku Sauvignon Blanc D,1,0,26.46,1,14.57,45
116,,Classic Margarita,1,0,19,0,3.65,81
117,,Casa Gheller Prosecco - Glass,1,0,16,0,3.46,78
118,,Holy Guacamole D,1,0,16.27,0,0,100
119,,Philter Red - Schooner,1,0,11,0,2.6,76
120,,Large Uber Margherita,1,0,19.34,0,0,100
121,,Jalapeño Edamame,1,0,12,0,0,100
122,,Extra Blue Cheese Dip,1,0,1,0,0,100
123,,Version Two Sparkling - Regular,1,0,7,0,1.77,75
124,,Cheesy Garlic Bread,1,0,6,0,0,100
125,,Tofu San Dumplings,1,0,16.27,0,0,100
126,,Cauliflower Tacos,1,0,20.35,0,0,100
127,,Bundaberg Ginger Beer,1,0,4.5,0,0.95,79
128,,Family  House Special,1,0,29,1,0,100
129,,Large Cosmopolitan,1,0,22.37,1,0,100
130,,Kuku Sauvignon Blanc - Large,1,0,21,1,4.86,77
131,,Regular Hawaiian,1,0,14.24,0,0,100
132,,United States of Dumplings,1,0,16.27,0,0,100
133,,Add Chicken,1,0,2,0,0,100
134,,Regular New Yorker [Dine-in],1,0,20.36,0,0,100
135,,BBQ Dipping Sauce,1,0,0.51,0,0,100
136,,Extra Mozzarella,1,0,2.48,0,0,100
137,,Family Vegetarian,1,0,26.44,1,0,100
138,,2 Glasses,1,0,0,0,0,0
139,,No Cheese [dairy-free],1,0,0,0,0,0
140,,Tofu Dumplings D,1,0,16,0,0,100
141,,Sigurd GSM Red Blend - Regular,1,0,19,0,3.94,79
142,,Add Ham,1,0,1.02,0,0,100
143,,Kirin - Pint,1,0,15,0,3.27,78
144,,No Salad,1,0,0,0,0,0
145,,No Dipping Sauce,1,0,0,0,0,0
146,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
147,,Swap Gravy for Tomato Sauce,1,0,0,0,0,0
148,,Swap Gravy for Aioli,1,0,0,0,0,0
149,,Family Super House Special,1,0,28.48,1,0,100
150,,Poor Tom's Strawberry Gin Tonica,1,0,21,1,4.39,79
151,,Seadrift Coast Non-alc G&T,1,0,13,0,2.65,80
