Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,53,4,892.18,5,196.1,78
2,,Grifter Pale - Pint,51,4,595.92,3,166.92,72
3,,Fresh is Best Lager - Pint,51,4,581.21,3,124.25,79
4,,Fresh is Best Lager - Schooner,36,3,304.69,2,65.39,79
5,,Aioli Dipping Sauce,34,2,5.08,0,0,100
6,,Grifter Pale - Schooner,29,2,270.06,1,70.77,74
7,,Fresh is Best Summer Lager - Schooner,24,2,159.91,1,37.91,76
8,,Mulled Wine,24,2,288.84,2,47.78,83
9,,Stone & Wood - Schooner,23,2,265.29,1,66.93,75
10,,Petits Detours Rosé - Regular,21,1,337.62,2,106.91,68
11,,Aperol Spritz,19,1,302.12,2,65.68,78
12,,Kirin - Pint,18,1,271.29,1,58.91,78
13,,On The Rocks,17,1,0,0,0,0
14,,Stone & Wood - Pint,17,1,256.02,1,66.35,74
15,,Truffle Fries,15,1,228.62,1,0,100
16,,Espresso Martini,15,1,230.61,1,47.18,80
17,,Jalapeño Marg,14,1,296.86,2,51.91,83
18,,Version Two Pinot Grigio - Regular,14,1,126.61,1,23.98,81
19,,Philter XPA - Schooner,13,1,96.65,1,30.89,68
20,,Villa Fresco Sangiovese - Regular,13,1,147.6,1,31.36,79
21,,Hill People Oat Cream - Schooner,13,1,93.18,1,29.4,68
22,,Trentham Estate Rosé - Regular,13,1,102.4,1,26.37,74
23,,Garlic Bread,12,1,60.18,0,0,100
24,,Sweet Potato Fries,11,1,145.2,1,0,100
25,,White Light Pure Vodka [House],11,1,88.17,0,16.55,81
26,,Staff Dinner $5,11,1,55,0,0,100
27,,American Standard Burger,10,1,264.04,1,0,100
28,,Fresh is Best Summer Lager - Pint,10,1,100.6,1,21.18,79
29,,Old Fashioned,10,1,200.34,1,47.08,76
30,,Delivery Fee [Me&U],10,1,40.69,0,0,100
31,,Negroni,9.5,1,163.56,1,36.45,78
32,,Sensei Calamari,9,1,164.47,1,0,100
33,,Ottelia Chardonnay - Regular,9,1,136.53,1,32.4,76
34,,Ottelia Cab Sav - Regular,9,1,144.81,1,35.64,75
35,,Holy Guacamole,9,1,146.16,1,0,100
36,,Heaps Normal Tin,9,1,94.86,1,24.17,75
37,,Delivery Fee - Freshwater / Queenscliff,9,1,36,0,0,100
38,,Family Margherita,9,1,227.43,1,0,100
39,,Bad Bitch Martini,9,1,183.06,1,28.71,84
40,,Fish Tacos,9,1,182.04,1,0,100
41,,Kuku Sauvignon Blanc - Regular,8,1,104.44,1,22.32,79
42,,Hendrick's Gin,8,1,96,1,22.17,77
43,,Philter XPA - Pint,8,1,88.14,0,25.5,71
44,,Regular Margherita,8,1,113.93,1,0,100
45,,Rosemary Salted Fries,8,1,96.81,1,0,100
46,,Kirin - Schooner,8,1,92.98,1,19.52,79
47,,BBQ Wings D,8,1,96.66,1,0,100
48,,United States of Dumplings,8,1,129.91,1,0,100
49,,Cheesy Garlic Bread,8,1,48.43,0,0,100
50,,Version Two Sparkling - Regular,7,0,48,0,12.21,75
51,,Family  Pepperoni,7,0,176,1,0,100
52,,Tomato Dipping Sauce,7,0,0.51,0,0,100
53,,Large Hawaiian,7,0,145.66,1,0,100
54,,Bombay Dry [House],7,0,50.47,0,14.06,72
55,,Regular Super House Special,7,0,124,1,0,100
56,,Beetle Juice,6,0,127.8,1,22.31,83
57,,Regular Hawaiian,6,0,96,1,0,100
58,,Large Margherita,6,0,116.31,1,0,100
59,,Higher Than Highball,6,0,121.02,1,23.71,80
60,,Lychee Martini,6,0,101.49,1,20.98,79
61,,Large Little Italy,6,0,145.19,1,0,100
62,,Padrillos Malbec - Regular,6,0,109.53,1,26.87,75
63,,Tallows Dancer,6,0,120.7,1,19.15,84
64,,Fresh Salad D,5,0,53.36,0,0,100
65,,Crankshaft IPA - Pint,5,0,85.58,0,17.61,79
66,,BBQ Dipping Sauce,5,0,0,0,0,0
67,,Buffalo Wings,5,0,80.81,0,0,100
68,,Mother's Milk Shiraz - Regular,5,0,72,0,16.08,78
69,,Peroni,5,0,48.17,0,11.89,75
70,,Regular Pepperoni,5,0,82,0,0,100
71,,Regular Little Italy [Dine-in],5,0,111.13,1,0,100
72,,Spaghetti Bolognese D,5,0,58,0,0,100
73,,Large Pepperoni,5,0,105.33,1,0,100
74,,Bang Bang Cauli,5,0,81.37,0,0,100
75,,2 Glasses,5,0,0,0,0,0
76,,Large Super House Special,5,0,117.23,1,0,100
77,,Fresh Lime Soda,5,0,15.05,0,0,100
78,,Casa Gheller Prosecco - Glass,5,0,80.81,0,19.69,76
79,,Jalapeño Edamame,5,0,60.6,0,0,100
80,,Scout Pinot Gris - Regular,5,0,90.93,0,19.8,78
81,,Lime,5,0,0,0,0,0
82,,BBQ Wings,5,0,76.3,0,0,100
83,,Stow Schnitty,4,0,105.33,1,0,100
84,,Family Hawaiian,4,0,104,1,0,100
85,,Pink Lemonade Glass,4,0,18.32,0,0.59,97
86,,Large Meatlovers,4,0,90.13,0,0,100
87,,Add Olives,4,0,4,0,0,100
88,,Cadillac Margarita,4,0,122.04,1,28.05,77
89,,Large House Special,4,0,87.36,0,0,100
90,,Add Parmesan,4,0,0,0,0,0
91,,Large Bubba Gump,4,0,90.13,0,0,100
92,,Soda [mixer],4,0,0,0,0,0
93,,Kuku Sauvignon Blanc - Large,4,0,84.36,0,18.6,78
94,,Buffalo Wings D,4,0,56,0,0,100
95,,Status Quo - Pint,4,0,64.54,0,14.61,77
96,,Trade Winds,4,0,48.8,0,0,100
97,,Fries D,4,0,50.57,0,0,100
98,,Large Paddock,4,0,89.37,0,0,100
99,,Oceanside,4,0,56.96,0,20,65
100,,Large Roma Special,4,0,94,1,0,100
101,,No Onion,4,0,0,0,0,0
102,,A. Rodda Tempranillo - Regular,4,0,68,0,21.75,68
103,,Coconut Margarita,4,0,84.71,0,15.33,82
