Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,33,4,872.74,8,0,100
2,,Stone & Wood - Schooner,18,2,228.79,2,52.38,77
3,,Fresh is Best Lager - Schooner,18,2,178.88,2,31.45,82
4,,Aioli Dipping Sauce,17,2,1.67,0,0,100
5,,Fresh is Best Lager - Pint,17,2,225.29,2,39.84,82
6,,Philter XPA - Schooner,15.7,2,177.51,2,37.31,79
7,,Little Dragon - Schooner,15,2,182.32,2,0,100
8,,Pepsi Max Glass,13,2,57.71,1,0,100
9,,Grifter Pale - Pint,12,2,185.58,2,39.95,78
10,,Classic Margarita,12,2,251.16,2,43.84,83
11,,Fancy Pants Parmy,11,1,355.22,3,0,100
12,,Fresh is Best Summer Lager - Schooner,10.7,1,99.43,1,16.17,84
13,,Philter XPA - Pint,10.5,1,161.96,1,33.46,79
14,,Extra Gravy,10,1,19.52,0,0,100
15,,Trentham Estate Rosé - Regular,10,1,126.94,1,21.2,83
16,,Holy Guacamole,9,1,160.51,1,0,100
17,,American Standard Burger,9,1,219.35,2,0,100
18,,Staff Dinner $5,8,1,43.5,0,0,100
19,,Jalapeño Marg,8,1,182.88,2,29.31,84
20,,Fresh Lime Soda,8,1,26.63,0,0,100
21,,Nut Roast,8,1,215.4,2,0,100
22,,Stone & Wood - Pint,8,1,129.25,1,31.22,76
23,,"Lemon, Lime & Bitters",7,1,35,0,0,100
24,,Regular Super House Special,7,1,149.1,1,0,100
25,,Pepsi Glass,7,1,31.25,0,0,100
26,,Serpents Kiss - Schooner,7,1,95.35,1,19.4,80
27,,Villa Fresco Sangiovese - Regular,7,1,92.01,1,15.01,84
28,,Cauliflower Cheese,7,1,34.48,0,0,100
29,,Sensei Calamari,6,1,111.91,1,0,100
30,,Extra Yorkshire Pudding,6,1,12.88,0,0,100
31,,Tomato Dipping Sauce,6,1,0,0,0,0
32,,Buffalo Wings,6,1,106.81,1,0,100
33,,Petits Detours Rosé - Regular,6,1,98.86,1,32.06,68
34,,Fish Tacos,6,1,133.51,1,0,100
35,,BBQ Dipping Sauce,5,1,0.56,0,0,100
36,,BBQ Wings,5,1,76.46,1,0,100
37,,Negroni,5,1,110,1,18.83,83
38,,Regular Margherita,5,1,81.6,1,0,100
39,,Regular Little Italy [Dine-in],5,1,116.99,1,0,100
40,,Kirin - Schooner,5,1,63.47,1,12.2,81
41,,Add Pineapple,5,1,5.1,0,0,100
42,,Status Quo - Pint,5,1,89.2,1,20.08,77
43,,Crankshaft IPA - Pint,5,1,93.5,1,17.61,81
44,,Large Pepperoni,5,1,120,1,0,100
45,,Cheesy Garlic Bread,5,1,30.72,0,0,100
46,,Regular Pepperoni,4,1,72,1,0,100
47,,Rosemary Salted Fries,4,1,53.49,0,0,100
48,,Large Hawaiian,4,1,90,1,0,100
49,,Grifter Pale - Schooner,4,1,46.2,0,9.93,79
50,,Kids Nuggets & Chips,4,1,57.46,1,0,100
51,,Garlic Bread,4,1,20,0,0,100
52,,On The Rocks,4,1,0,0,0,0
53,,"Regular No Chorizo, No Cry [Dine-in]",4,1,99.1,1,0,100
54,,Regular Uber Margherita [Dine-in],4,1,89.51,1,0,100
55,,Baileys Irish Cream,4,1,44,0,6.34,86
56,,Sigurd GSM Red Blend - Regular,4,1,85.06,1,9.24,89
57,,Regular Little Italy,4,1,96.6,1,0,100
58,,Large Meatlovers,4,1,108.5,1,0,100
59,,White Lies Negroni,4,1,78.26,1,19.14,76
60,,Send Kids Food ASAP,4,1,0,0,0,0
61,,Rooster Rojo Blanco Tequila [House],4,1,44,0,8.65,80
62,,Lime Wedge,4,1,0,0,0,0
63,,Beetle Juice,4,1,93.57,1,15.06,84
64,,Mother's Milk Shiraz - Regular,3,0,49.5,0,9.65,81
65,,Bad Bitch Martini,3,0,66.75,1,9.42,86
66,,Trutta Streamside Shiraz [Chilled] - Regular,3,0,53.4,0,12.17,77
67,,Ice,3,0,0,0,0,0
68,,Vegilante Burger D,3,0,78.85,1,0,100
69,,Add Parmesan,3,0,0,0,0,0
70,,Oceanside,3,0,66.76,1,10.06,85
71,,Coke Can,3,0,13.27,0,4.9,63
72,,Add Grilled Chicken,3,0,16,0,0,100
73,,Large Super House Special,3,0,82.97,1,0,100
74,,No Onion,3,0,0,0,0,0
75,,Regular Garlic Cheese Pizza,3,0,33.66,0,0,100
76,,Spaghetti Bolognese D,3,0,37.92,0,0,100
77,,Chicken Shindig Burger,3,0,86.8,1,0,100
78,,Add Prawns,3,0,9.96,0,0,100
79,,Kuku Sauvignon Blanc - Regular,3,0,43.42,0,8.51,80
80,,Large Little Italy,3,0,88.9,1,0,100
81,,Geppetto Pinot Noir - Regular,3,0,50.06,0,10.54,79
82,,Coke Zero Can,3,0,12.95,0,4.56,65
83,,Jug of Water,3,0,0,0,0,0
84,,Add Bacon,3,0,4,0,0,100
85,,Buffalo Wings D,3,0,49.91,0,0,100
86,,Chipotle Mayo Dipping Sauce,3,0,3.36,0,0,100
87,,Swap Fries for Sweet Potato Fries,3,0,6.72,0,0,100
88,,Extra Taco,2,0,15.67,0,0,100
89,,No Cherry Tomatoes,2,0,0,0,0,0
90,,Monteith's Apple Cider Bottle,2,0,23.1,0,6.02,74
91,,Chicken Parmy D,2,0,54.97,1,0,100
92,,Add Olives,2,0,2.1,0,0,100
93,,Side Gravy,2,0,1.12,0,0,100
94,,Regular New Yorker [Dine-in],2,0,44.74,0,0,100
95,,Large BBQ Chicken Pizza,2,0,55.47,1,0,100
96,,Stow Schnitty,2,0,57.69,1,0,100
97,,De La Grosse Beaujolais - Regular,2,0,62.65,1,13.83,78
98,,Cauliflower Tacos,2,0,44.74,0,0,100
99,,"Large No Chorizo, No Cry",2,0,59.4,1,0,100
100,,"No Chorizo, No Cry.",2,0,0,0,0,0
101,,Large Jimmy Jury,2,0,61,1,0,100
102,,Add Capsicum,2,0,2,0,0,100
103,,Sprite Can,2,0,8.4,0,3.75,55
104,,Limoncello Spritz,2,0,42.51,0,10.61,75
105,,Add Eggplant,2,0,2.1,0,0,100
106,,Sweet Potato Fries,2,0,29.09,0,0,100
107,,Young Henrys Cloudy Cider Can,2,0,26.62,0,5.58,79
108,,BBQ Wings D,2,0,35.81,0,0,100
109,,Extra Veg,2,0,6.72,0,0,100
110,,Fries D,2,0,26.2,0,0,100
111,,Better Beer Tin,2,0,22.37,0,5.53,75
112,,Add Anchovies,2,0,2.1,0,0,100
113,,Eggplant Parmy,2,0,62.64,1,0,100
114,,Fresh is Best Summer Lager - Pint,2,0,26.62,0,4.05,85
115,,Add Onion,2,0,0,0,0,0
116,,Brooky Ginger Beer Bottle,2,0,24.9,0,6.77,73
117,,House Sangria Glass,2,0,30.8,0,0,100
118,,Add Chilli,2,0,1.05,0,0,100
119,,Serpents Kiss - Pint,2,0,17.6,0,7.43,58
120,,Add Mushrooms,2,0,0,0,0,0
121,,Tuk Tuk Salad D,2,0,42.5,0,0,100
122,,Vegan Cheese [Pizza],2,0,6,0,0,100
123,,White Light Pure Vodka [House],2,0,22,0,3.01,86
124,,Delivery Fee [Me&U],2,0,8.13,0,0,100
125,,Regular Jimmy Jury [Dine-in],2,0,51.03,0,0,100
126,,Monkey Shoulder Scotch [House],2,0,22,0,0,100
127,,Jalapeño Edamame,2,0,26.62,0,0,100
128,,Status Quo - Schooner,2,0,27.5,0,5.99,78
129,,Brookie's Byron Dry Gin Tonica,2,0,46.2,0,10.5,77
130,,Large Sanchez,2,0,59.2,1,0,100
131,,Regular Paddock,2,0,46,0,0,100
132,,Kirin - Pint,2,0,33,0,6.55,80
133,,Ottelia Chardonnay - Regular,2,0,35.2,0,6.92,80
134,,Swap Gravy for Aioli,2,0,0,0,0,0
135,,Side Spicy Salsa,2,0,2.12,0,0,100
136,,Delivery Fee - Curl Curl / Manly / Dee Why,2,0,12.1,0,0,100
137,,Corona,2,0,24.2,0,4.73,80
138,,Tuk Tuk Salad,2,0,48.81,0,0,100
139,,Large Vegetarian,2,0,46,0,0,100
140,,Delivery Fee - Freshwater / Queenscliff,2,0,8.8,0,0,100
141,,Truffle Fries,2,0,33.28,0,0,100
142,,Bunnahabhain 12yr,2,0,44,0,10.69,76
143,,No BBQ Sauce,1,0,0,0,0,0
144,,Large El Patron,1,0,29.7,0,0,100
145,,Add Spanish Onion,1,0,1,0,0,100
146,,San Pellegrino 500ml D,1,0,6.5,0,2.24,66
147,,Bundaberg Ginger Beer D,1,0,8,0,3.2,60
148,,Garlic  Bread,1,0,0,0,0,0
149,,Regular Sanchez VEGAN [Dine-in],1,0,25.3,0,0,100
150,,Sour Cream,1,0,1.1,0,0,100
151,,Rocket Man D,1,0,15,0,0,100
152,,Regular Cosmopolitan,1,0,23.1,0,0,100
153,,Large Hail Africa,1,0,30.21,0,0,100
154,,Two Tonne Riesling - Regular,1,0,18.7,0,3.97,79
155,,Add Ham,1,0,1.1,0,0,100
156,,Beef Burger D,1,0,26.88,0,0,100
157,,Boulevardier,1,0,19.8,0,3.41,83
158,,Regular New Yorker,1,0,25.3,0,0,100
159,,Choc  Brownie,1,0,0,0,0,0
160,,No Olives,1,0,0,0,0,0
161,,.Coke Can,1,0,0,0,1.63,0
162,,Regular Roma Special,1,0,23.51,0,0,100
163,,No Anchovies,1,0,0,0,0,0
164,,Add Pulled Mushroom,1,0,4.48,0,0,100
165,,Jalapeños,1,0,1.1,0,0,100
166,,Version Two Sparkling - Regular,1,0,13.2,0,1.73,87
167,,Apple Juice Glass,1,0,4.4,0,0,100
168,,Make it Vegan [use vegan cheese],1,0,0,0,0,0
169,,Gluten-free Vegetarian,1,0,22,0,0,100
170,,Puerto Sunset,1,0,23.1,0,4.07,82
171,,Large Sorrento,1,0,29,0,0,100
172,,Aperol Spritz,1,0,20.9,0,3.3,84
173,,Extra Blue Cheese Dip,1,0,1,0,0,100
