Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,26,4,527.2,6,94.9,82
2,,Philter XPA - Schooner,19,3,204,2,41.87,79
3,,Aperol Spritz,18,3,297.46,3,61.65,79
4,,Fresh is Best Summer Lager - Schooner,17,3,154.69,2,26.85,83
5,,Tommy's Margarita,15,2,329,4,67.64,79
6,,Garlic Bread,13,2,69.09,1,0,100
7,,Petits Detours Rosé - Regular,11,2,193.91,2,54.79,72
8,,Aioli Dipping Sauce,11,2,1.58,0,0,100
9,,White Light Pure Vodka [House],11,2,91.9,1,16.55,82
10,,Stone & Wood - Schooner,11,2,133.14,1,32.01,76
11,,Fish Tacos,11,2,261.78,3,0,100
12,,Kirin - Pint,11,2,186.3,2,36.96,80
13,,Fresh is Best Lager - Schooner,10,2,89.1,1,18.17,80
14,,Staff Dinner $5,9,1,48.25,1,0,100
15,,Two Tonne Riesling - Regular,9,1,173.09,2,34.8,80
16,,Fresh is Best Lager - Pint,8,1,99.52,1,19.49,80
17,,On The Rocks,7,1,0,0,0,0
18,,Holy Guacamole,7,1,122.32,1,0,100
19,,Large Pepperoni,7,1,158.95,2,0,100
20,,Grifter Pale - Schooner,7,1,71.1,1,17.08,76
21,,Rosemary Salted Fries,6,1,82.08,1,0,100
22,,No Sugar,6,1,0,0,0,0
23,,Cheesy Garlic Bread,6,1,37.97,0,0,100
24,,Negroni,6,1,137.38,1,23.37,83
25,,Lemonade Glass,6,1,26.48,0,0,100
26,,Staff Pizza $5,5,1,28,0,0,100
27,,Large Margherita,5,1,96.7,1,0,100
28,,Version Two Pinot Grigio - Regular,5,1,51.3,1,8.57,83
29,,Brookie's Byron Dry Gin Tonica,5,1,102,1,27.14,73
30,,Delivery Fee [Me&U],5,1,23.21,0,0,100
31,,BBQ Wings,5,1,85.26,1,0,100
32,,Bad Bitch Martini,5,1,76.79,1,15.91,79
33,,Dragonfly Grenache - Regular,4,1,43.2,0,13.84,68
34,,Puerto Sunset,4,1,102.04,1,15.21,85
35,,Fancy Pants Parmy,4,1,135.84,1,0,100
36,,Scout Pinot Gris - Regular,4,1,84.21,1,15.84,81
37,,"Regular No Chorizo, No Cry [Dine-in]",4,1,111.64,1,0,100
38,,Version Two Sparkling - Regular,4,1,49.2,1,6.94,86
39,,Chicken Burrito,4,1,117.81,1,0,100
40,,Large Vegetarian,4,1,92.3,1,0,100
41,,Regular Super House Special,4,1,75.44,1,0,100
42,,Truffle Fries,4,1,64.57,1,0,100
43,,Mother's Milk Shiraz - Regular,4,1,66.75,1,12.48,81
44,,Fish Burrito,4,1,126.2,1,0,100
45,,Regular Bubba Gump,4,1,70.79,1,0,100
46,,Little Dragon - Schooner,4,1,53.75,1,0,100
47,,Oceanside,4,1,67.1,1,20,70
48,,Large Super House Special,4,1,94,1,0,100
49,,Poor Tom's Strawberry Gin Tonica,3,0,70.17,1,14.07,80
50,,Chicken Shindig Burger,3,0,86.82,1,0,100
51,,Stone & Wood - Pint,3,0,49.79,1,11.71,76
52,,Side Spicy Salsa,3,0,3.51,0,0,100
53,,Spaghetti Bolognese D,3,0,38.45,0,0,100
54,,Kirin - Schooner,3,0,35.8,0,7.52,79
55,,Espresso Martini,3,0,66.41,1,9.46,86
56,,Beetle Juice,3,0,72.45,1,15.02,79
