Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Online Surcharge,13,3,9.75,0,0,100
2,,Fresh is Best Lager - Schooner,13,3,114.93,2,23.77,79
3,,Fresh is Best Lager - Pint,11,2,121.25,2,26.97,78
4,,Version Two Pinot Grigio - Regular,10,2,99.53,2,17.67,82
5,,Grifter Pale - Pint,9,2,135,2,29.96,78
6,,Online Discount,9,2,-102.5,-2,0,-100
7,,Classic Margarita,9,2,133.39,2,36.22,73
8,,Rosemary Salted Fries,8,2,105.33,2,14.84,86
9,,Stone & Wood - Schooner,8,2,104.43,2,25.97,75
10,,Grifter Pale - Schooner,7,1,73.7,1,17.38,76
11,,Garlic Bread,7,1,25,0,9.94,60
12,,Kirin - Schooner,6.7,1,91,2,25.17,72
13,,Jalapeño Marg,6,1,96.9,2,4.56,95
14,,Baked Camembert,6,1,127.77,2,0,100
15,,Mulled Wine,6,1,91.48,2,12.4,86
16,,Year Wines Fiano - Regular,6,1,109.8,2,25.64,77
17,,Villa Fresco Sangiovese - Regular,6,1,67.6,1,14.47,79
18,,Side Aioli,5,1,2.56,0,0,100
19,,Negroni,5,1,75.98,1,19.47,74
20,,Sensei Calamari,5,1,100.72,2,11.53,89
21,,Patron Silver Margarita,5,1,123.96,2,24.99,80
22,,No Onion,5,1,0,0,0,0
23,,"Regular No Chorizo, No Cry",5,1,115,2,14.56,87
24,,Brownie D,5,1,0,0,9.73,0
25,,Version Two Sparkling - Regular,4,1,48,1,7.07,85
26,,Side Tomato Sauce,4,1,0,0,0,0
27,,Philter Red - Pint,4,1,60,1,13.6,77
28,,Guinness Draught - Pint,4,1,52.5,1,18.87,64
29,,Petits Detours Rosé - Regular,4,1,62.93,1,13.99,78
30,,Coconut Margarita,4,1,70.26,1,16.41,77
31,,Fish Tacos,4,1,82.63,1,8.74,89
32,,Large Pepperoni,4,1,88,1,18.26,79
33,,Fancy Pants Parmy - Classic,4,1,119.81,2,32.42,73
34,,Beef Burrito,4,1,69.36,1,27.09,61
35,,Padrillos Malbec - Regular,4,1,73.18,1,15.47,79
36,,Buffalo Trace Bourbon [House],4,1,39.6,1,9.17,77
37,,Kuku Sauvignon Blanc - Regular,3,1,40.6,1,8.74,78
38,,Status Quo - Pint,3,1,53.07,1,12.49,76
39,,Buffalo Wings,3,1,53.65,1,11.71,78
40,,Coke Zero Can,3,1,12,0,5.67,53
41,,Mother's Milk Shiraz - Regular,3,1,39.49,1,9.65,76
42,,BBQ Wings D,3,1,16,0,9.42,41
43,,Easy Sauce,3,1,0,0,0,0
44,,Asahi 3.5%,3,1,30.79,1,7.41,76
45,,On The Rocks,3,1,0,0,0,0
46,,Fries D,3,1,37,1,0,100
47,,Regular Hail Africa,3,1,48,1,8.74,82
48,,Regular Little Italy,3,1,75,1,14.41,81
49,,Large Meatlovers,3,1,28,0,21.75,22
50,,Large Margherita,3,1,63,1,6.89,89
51,,Large Super House Special,3,1,89,2,22.14,75
52,,Gluten-free [Corn Tortillas],3,1,0,0,0,0
53,,Corona,3,1,29.4,1,7.73,74
54,,Pie,3,1,67.98,1,0,100
55,,Philter Red - Schooner,2.7,1,28.6,0,6.84,76
56,,Trade Winds,2,0,28.46,0,0,100
57,,Bang Bang Cauli,2,0,35.11,1,5.52,84
58,,American Standard Burger,2,0,54.67,1,11.69,79
59,,Tommy's Margarita,2,0,35.11,1,9.95,72
60,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
