Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,62,5,941.91,6,225.95,76
2,,Aioli Dipping Sauce,39,3,1.52,0,0,100
3,,Fresh is Best Lager - Schooner,31,2,249.9,1,52.23,79
4,,On The Rocks,30,2,0,0,0,0
5,,Garlic Bread,26,2,131.02,1,0,100
6,,Fresh is Best Lager - Pint,24,2,262.45,2,54.23,79
7,,Jalapeño Marg,22,2,462.83,3,80.34,83
8,,Trentham Estate Rosé - Regular,22,2,220.55,1,46.43,79
9,,Mulled Wine,22,2,295.88,2,38.63,87
10,,Stone & Wood - Schooner,21.4,2,246.51,1,62.28,75
11,,Version Two Pinot Grigio - Regular,21,2,191.97,1,36.71,81
12,,Grifter Pale - Pint,21,2,229.3,1,67.01,71
13,,Mother's Milk Shiraz - Regular,21,2,313.56,2,81.05,74
14,,Aperol Spritz,21,2,309.18,2,73.73,76
15,,Espresso Martini,19,1,313.28,2,60.32,81
16,,Version Two Sparkling - Regular,18,1,146.24,1,30.84,79
17,,Status Quo - Pint,17,1,274.45,2,62.07,77
18,,Philter XPA - Pint,17,1,193.72,1,51.72,73
19,,Sweet Potato Fries,16,1,205.44,1,0,100
20,,Sensei Calamari,15,1,273.15,2,0,100
21,,Negroni,13,1,237.06,1,48.03,80
22,,Coconut Margarita,12,1,254.91,1,45.33,82
23,,Geppetto Pinot Noir - Regular,11,1,164.01,1,37.37,77
24,,Holy Guacamole,11,1,177.93,1,0,100
25,,Buffalo Wings,11,1,178.76,1,0,100
26,,Lychee Martini,11,1,185.69,1,39.31,79
27,,Grifter Pale - Schooner,11,1,101.62,1,26.17,74
28,,Rosemary Salted Fries,11,1,129.06,1,0,100
29,,Fresh is Best Summer Lager - Schooner,11,1,79.8,0,15.96,80
30,,Regular Margherita,10,1,148.55,1,0,100
31,,Cheesy Garlic Bread,10,1,60.1,0,0,100
32,,Beef Burrito,10,1,264.65,2,0,100
33,,Regular Little Italy [Dine-in],9,1,200.63,1,0,100
34,,Villa Fresco Sangiovese - Regular,9,1,88.45,1,20.26,77
35,,Large Hawaiian,9,1,179.65,1,0,100
36,,Fresh Lime Soda,8,1,24.1,0,0,100
37,,Stone & Wood - Pint,8,1,121.03,1,31.22,74
38,,BBQ Wings,8,1,118.31,1,0,100
39,,Crankshaft IPA - Pint,8,1,119,1,28.18,76
40,,Fish Tacos,7,1,141.4,1,0,100
41,,Large Pepperoni,7,1,148.81,1,0,100
42,,Bang Bang Cauli,7,1,113.65,1,0,100
43,,Mother's Milk Shiraz - Large,7,1,176.74,1,45.03,75
44,,Lemonade Glass,7,1,28,0,0,100
45,,Kirin - Pint,7,1,105.25,1,23.44,78
46,,Regular Pepperoni,7,1,118.61,1,0,100
47,,Kuku Sauvignon Blanc - Regular,6,0,78,0,17.42,78
48,,Chicken Burrito,6,0,158.24,1,0,100
49,,Large Margherita,6,0,112.61,1,0,100
50,,Add Mushrooms,6,0,0,0,0,0
51,,Large Tandoori Chicken,6,0,144,1,0,100
52,,Das Juice Pink Pet Nat - Regular,6,0,96.81,1,17.57,82
53,,Philter Red - Schooner,6,0,67.48,0,17.53,74
54,,BBQ Wings D,6,0,78,0,0,100
55,,Large Super House Special,6,0,140,1,0,100
56,,Heaps Normal Tin,6,0,63,0,15.71,75
57,,White Light Pure Vodka [House],5,0,39,0,7.52,81
58,,Apple Juice Glass,5,0,18.87,0,0,100
59,,Philter XPA - Schooner,5,0,44.45,0,11.34,74
60,,Staff Dinner $5,5,0,25,0,0,100
61,,Family Margherita,5,0,132.59,1,0,100
62,,Rocket Man D,5,0,52.76,0,0,100
63,,Delivery Fee - Freshwater / Queenscliff,5,0,20,0,0,100
64,,2 Glasses,5,0,0,0,0,0
65,,American Standard Burger,5,0,132.25,1,0,100
66,,Coke Zero Can,5,0,20,0,9.74,51
67,,Large BBQ Chicken Pizza,5,0,111.37,1,0,100
68,,Old Fashioned,5,0,100.71,1,23.17,77
69,,Padrillos Malbec - Regular,5,0,90.61,1,22.39,75
70,,No Onion,5,0,0,0,0,0
71,,BBQ Dipping Sauce,5,0,0.51,0,0,100
72,,Fresh is Best Summer Lager - Pint,5,0,57.62,0,9.73,83
73,,Sweet Potato Fries D,4,0,56.15,0,0,100
74,,Regular Super House Special,4,0,72,0,0,100
75,,Add Jalapenos,4,0,4.03,0,0,100
76,,Regular Bubba Gump,4,0,68,0,0,100
77,,Little Dragon - Pint,4,0,64,0,0,100
78,,Amaro Montenegro,4,0,48,0,7.74,84
79,,Regular BBQ Chicken Pizza,4,0,68,0,0,100
80,,Herradura Plata,4,0,52,0,13.58,74
81,,Tuckerbush Margie,4,0,85.08,0,15.89,81
82,,Regular Southern Lamb,4,0,74.29,0,0,100
83,,"Regular No Chorizo, No Cry [Dine-in]",4,0,92.39,1,0,100
84,,Pepsi Max Glass,4,0,16,0,0,100
85,,Regular Meatlovers,4,0,68,0,0,100
86,,Deal  - Garlic Bread,4,0,0,0,0,0
87,,Family Pepperoni,4,0,96.41,1,0,100
88,,San Pellegrino 500ml,4,0,24.21,0,9.03,63
89,,Brookie's Byron Dry Gin Tonica,4,0,82.63,0,20.96,75
90,,Fettuccine Boscaiola,4,0,47,0,0,100
91,,Puerto Sunset,4,0,84.7,0,16.21,81
92,,Extra Blue Cheese Dip,4,0,4.06,0,0,100
93,,Tomato Dipping Sauce,4,0,0.51,0,0,100
94,,Chicken Shindig Burger,4,0,105.79,1,0,100
95,,Send Kids Food ASAP,4,0,0,0,0,0
96,,Kirin - Schooner,4,0,46.19,0,9.99,78
97,,Regular Little Italy,4,0,76.69,0,0,100
98,,Ottelia Chardonnay - Regular,4,0,64.56,0,14.21,78
99,,Staff Pizza $5,3,0,15,0,0,100
100,,Regular Truffalo Soldier [Dine-in],3,0,66.74,0,0,100
101,,Add Onion,3,0,0,0,0,0
102,,No Olives,3,0,0,0,0,0
103,,Orange,3,0,0,0,0,0
104,,Chicken Burrito D,3,0,60.19,0,0,100
105,,Regular Hail Africa [Dine-in],3,0,69.78,0,0,100
106,,Cauliflower Burrito,3,0,79.34,0,0,100
107,,Family Sorrento,3,0,85,0,0,100
108,,Large Mexicana,3,0,66.72,0,0,100
109,,Pepsi Glass,3,0,12.07,0,0,100
110,,Tuk Tuk Salad,3,0,66.37,0,0,100
111,,Buffalo Wings D,3,0,42.24,0,0,100
112,,Southside,3,0,57,0,11.28,80
113,,Padrillos Malbec - Large,3,0,81.92,0,22.39,73
114,,Truffle Fries,3,0,45.76,0,0,100
115,,Corn Star,3,0,45.09,0,0,100
116,,Family Hawaiian,3,0,78.06,0,0,100
117,,Ottelia Cab Sav - Regular,3,0,32,0,10.99,66
118,,Bang Bang Cauli D,3,0,51.4,0,0,100
119,,Fries D,3,0,37,0,0,100
120,,Four Pillars Bloody Shiraz Gin,3,0,41.19,0,8.48,79
121,,Delivery Fee [Me&U],3,0,12.21,0,0,100
122,,Add Pepperoni,3,0,6.12,0,0,100
123,,Large Cosmopolitan,3,0,50,0,0,100
124,,Sibiliana Nero D'Avola - Large,3,0,73.23,0,17.08,77
125,,Status Quo - Schooner,3,0,36.68,0,8.17,78
126,,Bombay Dry [House],3,0,27.12,0,5.64,79
127,,Add Anchovies,3,0,3.07,0,0,100
128,,Delivery Fee - Curl Curl / Manly / Dee Why,3,0,16.5,0,0,100
129,,1 Glass,3,0,0,0,0,0
130,,Petits Detours Rosé - Regular,2,0,32,0,10.34,68
131,,Regular Sanchez [Dine-in],2,0,46.78,0,0,100
132,,Bry Ol San Pell,2,0,0.1,0,0,100
133,,Family Super House Special,2,0,58.93,0,0,100
134,,Family Cosmopolitan,2,0,58,0,0,100
135,,Regular Super Veg,2,0,35.31,0,0,100
136,,Beef Burrito D,2,0,49.39,0,0,100
137,,Seadrift Coast Non-alc G&T,2,0,26,0,5.3,80
138,,Cucumber,2,0,0,0,0,0
139,,Flamin' Moe,2,0,46,0,21.52,53
140,,Casa Gheller Prosecco - Glass,2,0,32,0,6.93,78
141,,Kids Ham & Cheese Pizza,2,0,26.47,0,0,100
142,,Family  Super House,2,0,40,0,0,100
143,,Regular The Deli,2,0,36,0,0,100
144,,Tonic [mixer],2,0,0,0,0,0
145,,Regular Hawaiian,2,0,31,0,0,100
146,,Sour Cream,2,0,2.02,0,0,100
147,,Kids Nuggets & Chips,2,0,26,0,0,100
148,,Regular Garlic Cheese Pizza,2,0,18,0,0,100
149,,Whispering Angel Rosé - Regular,2,0,52,0,8.96,83
150,,Regular Roma Special,2,0,35.29,0,0,100
151,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,32.54,0,8.22,75
152,,Regular Paddock,2,0,34.19,0,0,100
153,,Pineapple Juice Glass,2,0,8.14,0,0,100
154,,Baileys Irish Cream,2,0,20,0,3.18,84
155,,Large Southern Lamb,2,0,50.27,0,0,100
156,,Deal  - BBQ Wings,2,0,20,0,0,100
157,,Sigurd GSM Red Blend - Large,2,0,53.7,0,5.43,90
158,,Fish Burrito,2,0,52.44,0,0,100
159,,Jug of Water,2,0,0,0,0,0
160,,Family Mexicana,2,0,55.44,0,0,100
161,,Add Corn,2,0,2.02,0,0,100
162,,Ottelia Chardonnay - Large,2,0,50.85,0,11.84,77
163,,Side Guac,2,0,2.02,0,0,100
164,,+$3 Premium Spirit,2,0,6,0,0,100
165,,Glass of Ice on the Side,2,0,0,0,0,0
166,,Stow Schnitty,2,0,52.88,0,0,100
167,,Add Pineapple,2,0,2,0,0,100
168,,Large Little Italy,2,0,48.43,0,0,100
