Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy - Classic,31,6,760.51,11,0,100
2,,Fresh is Best Lager - Schooner,23,4,199.87,3,41.61,79
3,,Stone & Wood - Schooner,21,4,264.95,4,67.95,74
4,,Grifter Pale - Pint,19.5,4,263.97,4,64.92,75
5,,Stow Schnitty,17,3,363.91,5,0,100
6,,Grifter Pale - Schooner,14,3,162.89,2,34.75,79
7,,Side Aioli,13,2,6.72,0,0,100
8,,Fresh is Best Lager - Pint,12,2,139.68,2,29.11,79
9,,Heaps Normal Tin,11,2,116.87,2,28.94,75
10,,Fresh is Best Summer Lager - Schooner,10,2,85.28,1,15.67,82
11,,Swap Fries for Sweet Potato Fries,8,2,16.56,0,0,100
12,,Little Dragon - Schooner,7,1,94.94,1,24.12,75
13,,Buffalo Wings,7,1,115.15,2,0,100
14,,Kirin - Pint,7,1,116.58,2,35.69,69
15,,White Light Pure Vodka [House],6,1,66,1,9.02,86
16,,Add Pepperoni,5,1,14,0,0,100
17,,Philter XPA - Schooner,5,1,57.88,1,11.42,80
18,,Pepsi Max Glass,5,1,22.92,0,0,100
19,,BBQ Wings,5,1,76.97,1,0,100
20,,Side Tomato Sauce,5,1,0,0,0,0
21,,Classic Margarita,5,1,82.92,1,21.67,74
22,,Pink Lemonade Glass,5,1,22.65,0,0.66,97
23,,Side Blue Cheese Dip,5,1,5.12,0,0,100
24,,Jalapeño Marg,5,1,105,2,6.97,93
25,,Crankshaft IPA - Pint,5,1,87.5,1,21.44,75
26,,American Standard Burger,5,1,133.4,2,0.34,100
27,,Temple Parmy.,4,1,98.35,1,0,100
28,,Bacardi Blanca [House],4,1,44,1,8.5,81
29,,Delivery Fee - Freshwater / Queenscliff,4,1,20,0,0,100
30,,Large Pepperoni,4,1,112,2,15.47,86
31,,Stone & Wood - Pint,4,1,66.54,1,17.36,74
32,,Sweet Potato Fries,4,1,52.88,1,0,100
33,,Swap Gravy for Aioli,4,1,0,0,0,0
34,,Status Quo - Pint,4,1,70,1,16.21,77
35,,Large Hawaiian,3,1,68,1,11.42,83
36,,Side BBQ Sauce,3,1,0,0,0,0
37,,Bombay Dry [House],3,1,33,0,6.33,81
38,,Beef Burrito,3,1,57.83,1,0,100
39,,Version Two Pinot Grigio - Regular,3,1,36.8,1,5.2,86
40,,Kuku Sauvignon Blanc - Large,3,1,69,1,14.04,80
41,,Garlic Bread,3,1,16.5,0,4.26,74
42,,Fresh Lime Soda,3,1,10.5,0,0,100
43,,Kuku Sauvignon Blanc - Regular,3,1,42,1,8.43,80
44,,Holy Guacamole,3,1,49.06,1,0,100
45,,Vinada Sparkling Rose,3,1,36.42,1,7.54,79
46,,Version Two Sparkling - Regular,3,1,26,0,5.09,80
47,,Bang Bang Cauli,3,1,49.07,1,0,100
48,,Aperol Spritz,3,1,48,1,10.27,79
49,,Fish Burrito,3,1,86.75,1,0,100
50,,Lemonade Glass,2.5,0,11.25,0,0,100
51,,No Pineapple,2,0,0,0,0,0
52,,Wolf Lane Navy Gin Tonica,2,0,45.44,1,11.47,75
53,,Vegilante Vegan Burger,2,0,53.69,1,0,100
54,,Corona,2,0,21,0,5.21,75
55,,Buffalo Wings D,2,0,32.52,0,0,100
56,,Scout Pinot Gris - Regular,2,0,38,1,8.14,79
57,,Little Dragon - Pint,2,0,35,1,9.24,74
58,,Open Food,2,0,15,0,0,100
59,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
60,,Regular Little Italy,2,0,48,1,9.48,80
61,,Scorched As,2,0,43.38,1,8.29,81
62,,Chicken Shindig Burger,2,0,53.7,1,0,100
63,,Side Sour Cream,2,0,2.06,0,0,100
64,,Make it Vegan [use vegan cheese],2,0,0,0,0,0
65,,Cranberry Juice Glass,2,0,10.34,0,1.38,87
66,,Garlic  Bread.,2,0,0,0,0,0
67,,Side Guacamole,2,0,3.1,0,0,100
68,,Hendrick's Gin,2,0,28,0,5.36,81
69,,Mojito,2,0,42,1,7.38,82
70,,Truffle Fries,2,0,30.98,0,0,100
71,,On The Rocks,2,0,0,0,0,0
72,,Mini Pretzels [bar],2,0,9.3,0,0,100
73,,Add Mushrooms,2,0,3,0,0,100
74,,Beef Burrito D,2,0,19.2,0,0,100
75,,Brownie D,2,0,0,0,0,0
76,,Ottelia Chardonnay - Regular,2,0,32,0,7.02,78
77,,Side Queso Dip,2,0,2.06,0,0,100
78,,Large Margherita,2,0,46,1,4.32,91
79,,Sensei Calamari,2,0,36.59,1,0,100
80,,Lychee Martini,2,0,41.32,1,6.84,83
81,,Amaro Montenegro,2,0,26,0,3.98,85
82,,Peroni 0%,2,0,18.29,0,3.66,80
83,,Regular Bubba Gump,2,0,47,1,7.31,84
84,,Fish Tacos,2,0,40,1,0,100
85,,Add Garlic,2,0,3,0,0,100
86,,Coke 1.25L,2,0,13,0,7.32,44
87,,Espresso Martini,2,0,28,0,5.82,79
88,,Add Olives,2,0,3,0,0,100
89,,Add Anchovies,2,0,3,0,0,100
90,,Rosemary Salted Fries,2,0,24.39,0,0,100
91,,No Salad,2,0,0,0,0,0
92,,Monteith's Apple Cider Bottle,2,0,21.34,0,6.13,71
93,,BBQ  Wings [Deal],2,0,0,0,0,0
94,,Large Sorrento,2,0,57,1,12.93,77
95,,Asahi 3.5%,2,0,21.69,0,4.78,78
96,,Crankshaft IPA - Schooner,2,0,27,0,6.4,76
97,,Chicken Burrito,1,0,28,0,0,100
98,,Eggplant Schnitty,1,0,21.74,0,0,100
99,,Bundaberg Ginger Beer,1,0,5,0,0.9,82
100,,Trentham Estate Rosé - Regular,1,0,12,0,2.11,82
101,,Add Chilli,1,0,1,0,0,100
102,,Rocket Man D,1,0,15,0,0,100
103,,Coconut Margarita,1,0,22,0,1.36,94
104,,Large Little Italy,1,0,27,0,34.42,-27
105,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
106,,3 Glasses,1,0,0,0,0,0
107,,Regular Super House Special Solo Combo,1,0,20,0,5.6,72
108,,Large Truffalo Soldier,1,0,25.83,0,3.93,85
109,,Fresh is Best Summer Lager - Pint,1,0,12,0,2.1,82
110,,Campari,1,0,10,0,1.63,84
111,,Regular Pepperoni,1,0,16,0,2.07,87
112,,Add Ham,1,0,3,0,0,100
113,,Send Kids Food With Mains,1,0,0,0,0,0
114,,Choc  Brownie,1,0,0,0,0,0
115,,Kids Nuggets & Chips,1,0,13,0,0,100
116,,Regular Jimmy Jury,1,0,24,0,3.93,84
117,,No Onion,1,0,0,0,0,0
118,,Cauliflower Tacos,1,0,20.66,0,0,100
119,,No Pickle,1,0,0,0,0,0
120,,Frozen Marg - Jalapeño,1,0,22,0,4.15,81
121,,Large Sanchez,1,0,27,0,4.79,82
122,,Brownie,1,0,12.4,0,11,11
123,,No Burger Sauce,1,0,0,0,0,0
124,,No Beans,1,0,0,0,0,0
125,,Whispering Angel Rosé - Regular,1,0,28,0,6.9,75
126,,.Coke Can,1,0,0,0,1.84,0
127,,Large Cosmopolitan,1,0,25,0,6.13,75
128,,Under the Bridge Pizza,1,0,24.81,0,4.18,83
129,,Tonic Glass,1,0,4,0,0,100
130,,Large Super House Special Wings Deal,1,0,30,0,7.82,74
131,,Mother's Milk Shiraz - Regular,1,0,12,0,3.22,73
132,,Villa Fresco Sangiovese - Regular,1,0,12,0,2.41,80
133,,No Chips,1,0,0,0,0,0
134,,Large Bubba Gump,1,0,25,0,5.1,80
135,,Regular Hail Africa,1,0,25,0,3.97,84
