Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,40,7,481.92,7,148,69
2,,Mulled Wine,24,4,292.24,4,47.78,84
3,,Negroni,18,3,206.02,3,69.07,66
4,,Aperol Spritz,18,3,206.24,3,62.22,70
5,,Fresh is Best Lager - Pint,13,2,134.4,2,31.67,76
6,,Villa Fresco Sangiovese - Regular,10,2,84,1,24.12,71
7,,Lychee Martini,10,2,121.01,2,34.97,71
8,,Aioli Dipping Sauce,10,2,0.51,0,0,100
9,,Grifter Pale - Pint,9,2,88,1,29.46,67
10,,Garlic Bread,9,2,40.25,1,0,100
11,,Fish Tacos,9,2,182.38,3,0,100
12,,Fresh is Best Summer Lager - Schooner,9,2,71.79,1,14.21,80
13,,Espresso Martini,9,2,108.62,2,28.31,74
14,,Mother's Milk Shiraz - Regular,9,2,117,2,28.95,75
15,,On The Rocks,8,1,0,0,0,0
16,,Philter XPA - Pint,7,1,92,1,22.31,76
17,,Jalapeño Marg,7,1,148.8,2,25.95,83
18,,Hill People Oat Cream - Pint,6,1,84,1,18.2,78
19,,Buffalo Wings,6,1,96.81,1,0,100
20,,Dark & Stormy,5,1,61.01,1,19.16,69
21,,American Standard Burger,5,1,109.2,2,0,100
22,,Regular Hawaiian,5,1,76.48,1,0,100
23,,"Regular No Chorizo, No Cry [Dine-in]",5,1,116.95,2,0,100
24,,Staff Dinner $5,5,1,25,0,0,100
25,,Philter XPA - Schooner,5,1,45.9,1,11.88,74
26,,Stow Schnitty,5,1,131.76,2,0,100
27,,Kirin - Schooner,5,1,23.39,0,12.2,48
28,,Tomato Dipping Sauce,5,1,0,0,0,0
29,,Bombay Dry [House],4,1,36,1,8.04,78
30,,Casa Gheller Prosecco - Glass,4,1,64.81,1,15.75,76
31,,Swap for Sweet Potato Fries,4,1,6.8,0,0,100
32,,BBQ Wings,4,1,60.26,1,0,100
33,,Add Prawns,4,1,12.2,0,0,100
34,,Geppetto Pinot Noir - Regular,4,1,60.26,1,12.81,79
35,,Stone & Wood - Schooner,4,1,43.9,1,11.64,73
36,,Fancy Pants Parmy,4,1,118.02,2,0,100
37,,Status Quo - Pint,4,1,64.29,1,14.61,77
38,,Add BBQ Sauce,4,1,4.08,0,0,100
39,,Sweet Potato Fries,3,1,39.66,1,0,100
40,,Gin Martini,3,1,57.32,1,11.47,80
41,,BBQ Wings D,3,1,39.66,1,0,100
42,,Crankshaft IPA - Pint,3,1,51,1,10.57,79
43,,Cauliflower Tacos,3,1,61.02,1,0,100
44,,Grifter Pale - Schooner,3,1,31.5,0,7.32,77
45,,Heaps Normal Tin,3,1,31.68,0,8.06,75
46,,Regular Little Italy [Dine-in],3,1,66.74,1,0,100
47,,2 Glasses,3,1,0,0,0,0
48,,Dirty,3,1,0,0,0,0
49,,Fresh Lime Soda,3,1,9.05,0,0,100
50,,Corn Star,3,1,48.54,1,0,100
51,,Rosemary Salted Fries,3,1,36.61,1,0,100
52,,Regular Super House Special,3,1,54,1,0,100
53,,Cheesy Garlic Bread,3,1,18.1,0,0,100
54,,Family Super House Special,3,1,72.12,1,0,100
55,,Ravensworth Skins Gris - Regular,3,1,51,1,11.79,77
56,,Bundaberg Ginger Beer,3,1,13.74,0,2.98,78
57,,Tuk Tuk Salad,3,1,66.38,1,0,100
58,,Tofu San Dumplings,3,1,48.81,1,0,100
59,,Regular Margherita,3,1,42.44,1,0,100
60,,Truffle Fries,3,1,45.52,1,0,100
61,,Bang Bang Cauli,3,1,48.27,1,0,100
62,,Family Margherita,3,1,54,1,0,100
63,,Regular Little Italy,3,1,57.32,1,0,100
64,,No Olives,3,1,0,0,0,0
65,,Olive,3,1,0,0,0,0
66,,Holy Guacamole,3,1,48.27,1,0,100
67,,San Pellegrino 500ml D,3,1,18.1,0,8.87,51
68,,White Light Pure Vodka [House],3,1,24,0,4.51,81
69,,No Pineapple,2,0,0,0,0,0
70,,Little Dragon - Schooner,2,0,25,0,0,100
71,,Family Meatlovers,2,0,56,1,0,100
72,,Fresh is Best Lager - Schooner,2,0,15.15,0,3.63,76
73,,"Large No Chorizo, No Cry",2,0,50.86,1,0,100
74,,Large Meatlovers,2,0,45.37,1,0,100
75,,Tuckerbush Margie,2,0,42.76,1,8.09,81
76,,Ottelia Chardonnay - Regular,2,0,30,0,7.2,76
77,,Trade Winds,2,0,12,0,0,100
78,,Lime Wedge,2,0,0,0,0,0
79,,Swap Fries for Sweet Potato Fries,2,0,4.04,0,0,100
80,,Ice,2,0,0,0,0,0
81,,1 Glass,2,0,0,0,0,0
82,,Jalapeño Edamame,2,0,24.41,0,0,100
83,,Brownie D,2,0,16,0,0,100
84,,Large Pepperoni,2,0,12.13,0,0,100
85,,Add Anchovies,2,0,1.53,0,0,100
86,,Ottelia Cab Sav - Regular,2,0,32,0,7.92,75
87,,Oceanside,2,0,24.41,0,10,59
88,,Pink Lemonade Glass,2,0,9.16,0,0.3,97
89,,Add Mushrooms,2,0,0,0,0,0
90,,Das Juice Pink Pet Nat - Regular,2,0,32,0,5.12,84
91,,Sensei Calamari,2,0,36,1,0,100
92,,Beef Burrito,2,0,26.44,0,0,100
93,,Large Hawaiian,2,0,38.65,1,0,100
94,,Regular The Deli,2,0,19,0,0,100
95,,Status Quo - Schooner,2,0,25,0,5.45,78
96,,VB Tinnie,2,0,18,0,4.38,76
97,,Regular Pepperoni,2,0,36,1,0,100
98,,Delivery Fee [Me&U],2,0,8.14,0,0,100
99,,Add Basil,1,0,1.02,0,0,100
100,,Add Pepperoni,1,0,1.01,0,0,100
101,,Villa Fresco Sangiovese - Bottle,1,0,49,1,12.06,75
