Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy,29,6,586.53,10,0,100
2,,Stow Schnitty,16,3,291.71,5,0,100
3,,Fresh is Best Lager - Schooner,15,3,129.76,2,26.21,80
4,,Swap Fries for Sweet Potato Fries,11,2,22.27,0,0,100
5,,Aioli Dipping Sauce,11,2,4.08,0,0,100
6,,Stone & Wood - Pint,9,2,136.28,2,35.13,74
7,,Classic Margarita,9,2,136,2,32.97,76
8,,Kuku Sauvignon Blanc - Regular,9,2,117.46,2,26.23,78
9,,+$3 Premium Spirit,8,2,24,0,0,100
10,,Stone & Wood - Schooner,8,2,92,2,23.28,75
11,,Status Quo - Schooner,7,2,87.92,2,20.01,77
12,,Status Quo - Pint,7,2,112.27,2,26.84,76
13,,Buffalo Wings,7,2,113.35,2,0,100
14,,Grifter Pale - Schooner,7,2,70.18,1,17.18,76
15,,Kirin - Pint,6,1,90.77,2,19.64,78
16,,Beef Burrito,6,1,157.79,3,0,100
17,,Grifter Pale - Pint,6,1,59,1,19.75,67
18,,Tomato Dipping Sauce,6,1,2.04,0,0,100
19,,Casa Gheller Prosecco - Glass,6,1,96.55,2,20.08,79
20,,Petits Detours Rosé - Regular,6,1,94.94,2,31.02,67
21,,Pepsi Glass,5,1,20.28,0,0,100
22,,Holy Guacamole,5,1,77.88,1,0,100
23,,Peroni,5,1,49,1,11.33,77
24,,Version Two Pinot Grigio - Regular,5,1,45.2,1,8.83,80
25,,Gin Martini,4,1,76,1,14.77,81
26,,Rosemary Salted Fries,4,1,48.4,1,0,100
27,,Garlic Bread,4,1,20.08,0,0,100
28,,Fresh is Best Summer Lager - Schooner,4,1,34.43,1,6.04,82
29,,Dirty,4,1,0,0,0,0
30,,Hendrick's Gin,4,1,48,1,10.98,77
31,,Geppetto Pinot Noir - Regular,4,1,61.02,1,13.28,78
32,,Jalapeño Edamame,4,1,46.21,1,0,100
33,,Philter XPA - Schooner,4,1,35,1,9.51,73
34,,Olive,4,1,0,0,0,0
35,,Fresh is Best Lager - Pint,4,1,48.41,1,9.37,81
36,,Bundaberg Ginger Beer,3,1,13.74,0,2.84,79
37,,Fish Tacos,3,1,60.68,1,0,100
38,,Pepsi Max Glass,3,1,12.21,0,0,100
39,,Corona,3,1,33.19,1,7.16,78
40,,Swap Gravy for Aioli,3,1,0,0,0,0
41,,Kirin - Schooner,3,1,34.69,1,7.32,79
42,,Bombay Dry [House],3,1,21,0,5.97,72
43,,BBQ Wings,3,1,45,1,0,100
44,,Regular Uber Margherita [Dine-in],3,1,56.68,1,0,100
45,,Dressing on the Side,3,1,0,0,0,0
46,,Villa Fresco Sangiovese - Regular,3,1,31,1,7.24,77
47,,"Lemon, Lime & Bitters",3,1,13.58,0,0,100
48,,Heaps Normal Tin,3,1,31.5,1,7.76,75
49,,Grifter Omen Stout Tin,3,1,39,1,9.57,75
50,,Mulled Wine,3,1,42,1,5.92,86
51,,Regular Hail Africa [Dine-in],3,1,70.17,1,0,100
52,,Fresh Lime Soda,3,1,9.1,0,0,100
53,,Negroni,3,1,54,1,11.18,79
54,,Cri De Couer Pinot Noir - Bottle,3,1,318,6,178.7,44
55,,Regular Paddock,2,0,36,1,0,100
56,,Jalapeño Marg,2,0,42.71,1,7.34,83
57,,Truffle Fries,2,0,28.75,1,0,100
58,,Sprite Can,2,0,8,0,3.25,59
59,,Sour Cream,2,0,2,0,0,100
60,,Regular Little Italy [Dine-in],2,0,44.75,1,0,100
61,,Tommy's Margarita,2,0,40,1,8.89,78
62,,Side Gravy,2,0,2.04,0,0,100
63,,Bang Bang Cauli,2,0,32.57,1,0,100
64,,Staff Dinner $5,2,0,10,0,0,100
65,,Scout Pinot Gris - Regular,2,0,36.31,1,8.14,78
66,,Trentham Estate Rosé - Regular,2,0,24,0,4.22,82
67,,Delivery Fee - Freshwater / Queenscliff,2,0,8,0,0,100
68,,Bundaberg Ginger Beer D,2,0,16,0,7.09,56
69,,Kuku Sauvignon Blanc - Bottle,2,0,102,2,29.15,71
70,,BBQ Wings D,2,0,26.22,0,0,100
71,,Send Kids Food ASAP,2,0,0,0,0,0
72,,Pink Lemonade Glass,2,0,9.16,0,0.27,97
73,,Cauliflower Burrito,2,0,52.93,1,0,100
74,,No Salad,2,0,0,0,0,0
75,,Chicken Schnitty D,2,0,42.71,1,0,100
76,,Eggplant Schnitty,2,0,36.62,1,0,100
77,,Aperol Spritz,2,0,28.24,0,7.06,75
78,,Large Little Italy,2,0,49.39,1,0,100
79,,Brookie's Byron Dry Gin Tonica,2,0,42.72,1,10.67,75
80,,Kids Ham & Cheese Pizza,2,0,26.22,0,0,100
81,,Puerto Sunset,2,0,42.72,1,7.78,82
82,,Chicken Burrito,2,0,52.9,1,0,100
83,,Regular Super House Special,2,0,38,1,0,100
84,,Large Hawaiian,2,0,42.33,1,0,100
85,,Deal  - Garlic Bread,2,0,0,0,0,0
86,,No Cherry Tomatoes,1,0,0,0,0,0
87,,Delivery Fee [Me&U],1,0,4.07,0,0,100
88,,Add BBQ Sauce,1,0,1,0,0,100
89,,Add Grilled Chicken,1,0,5.09,0,0,100
90,,Corn Star,1,0,16.28,0,0,100
91,,Regular Sanchez [Dine-in],1,0,23.39,0,0,100
92,,Family Meatlovers,1,0,28.47,0,0,100
93,,San Pellegrino 500ml,1,0,6.1,0,2.06,66
94,,Regular Vegetarian,1,0,18,0,0,100
95,,Regular Hawaiian,1,0,17,0,0,100
96,,Eggplant Parmy,1,0,20,0,0,100
97,,Little Dragon Can,1,0,12.71,0,3.52,72
98,,No Bocconcini,1,0,0,0,0,0
99,,Less Cheese,1,0,0,0,0,0
100,,Large  Hawaiian,1,0,20,0,0,100
101,,Regular Pepperoni,1,0,18,0,0,100
102,,Deal - BBQ Wings,1,0,10,0,0,100
103,,Lemon,1,0,0,0,0,0
104,,Pink Lemonade [mixer],1,0,0,0,0.1,0
105,,Gluten-free Uber Margherita [Dine-in],1,0,20.7,0,0,100
106,,Petits Detours Rosé - Large,1,0,25,0,8.62,66
107,,Wed - Garlic Bread,1,0,0,0,0,0
108,,Make It A Burrito Bowl [gluten-free],1,0,0,0,0,0
109,,No Garnish,1,0,0,0,0,0
110,,Jug of Water,1,0,0,0,0,0
111,,No Onion,1,0,0,0,0,0
112,,Family  Pepperoni,1,0,29,1,0,100
113,,Mother's Milk Shiraz - Regular,1,0,15.26,0,3.13,79
114,,Rocket Man,1,0,18.31,0,0,100
115,,No Chips,1,0,0,0,0,0
116,,No Pico de Gallo,1,0,0,0,0,0
117,,Vegan Cheese [Pizza],1,0,3,0,0,100
118,,No Guac,1,0,0,0,0,0
119,,Sensei Calamari,1,0,18.3,0,0,100
120,,Young Henrys Cloudy Cider Can,1,0,12,0,2.72,77
121,,BBQ Dipping Sauce,1,0,0,0,0,0
122,,Family  Prawn Hub,1,0,20,0,0,100
123,,Gluten-free New Yorker,1,0,21.36,0,0,100
124,,United States of Dumplings,1,0,16.28,0,0,100
125,,Add Pepperoni,1,0,2,0,0,100
126,,Belvedere Vodka,1,0,12.21,0,2.58,79
127,,No Cheese (Make It Dairy-Free),1,0,0,0,0,0
128,,Extra Blue Cheese Dip,1,0,1.02,0,0,100
129,,Archie Rose Signature Gin,1,0,12,0,2.67,78
130,,Large House Special,1,0,21,0,0,100
131,,Family  Bubba Gump,1,0,20,0,0,100
132,,2 Glasses,1,0,0,0,0,0
