Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Stow Schnitty,21,4,339.85,5,0,100
2,,Fancy Pants Parmy,21,4,380.48,6,0,100
3,,Stone & Wood - Schooner,20,4,229.29,3,58.51,74
4,,Classic Margarita,16,3,290.98,4,58.65,80
5,,Grifter Pale - Pint,12,2,138.24,2,39.57,71
6,,Jalapeño Marg,12,2,252.71,4,44.09,83
7,,Fresh Lime Soda,11,2,33,1,0,100
8,,Philter XPA - Schooner,10,2,92.85,1,23.04,75
9,,Status Quo - Pint,10,2,161.09,2,36.51,77
10,,Fresh is Best Lager - Schooner,10,2,90,1,17.58,80
11,,On The Rocks,10,2,0,0,0,0
12,,Casa Gheller Prosecco - Glass,8,2,129.91,2,31.5,76
13,,Version Two Pinot Grigio - Regular,8,2,90.42,1,14.13,84
14,,Ottelia Chardonnay - Regular,7,1,106.02,2,23.49,78
15,,Status Quo - Schooner,7,1,87.93,1,19.06,78
16,,Petits Detours Rosé - Regular,7,1,112.29,2,35.77,68
17,,Philter XPA - Pint,7,1,63.8,1,21.63,66
18,,Grey Goose,6,1,69.6,1,17.22,75
19,,Fresh is Best Summer Lager - Schooner,6,1,48.5,1,9.37,81
20,,Swap Fries for Sweet Potato Fries,6,1,12.16,0,0,100
21,,Staff Dinner $5,6,1,30,0,0,100
22,,Geppetto Pinot Noir - Regular,6,1,90.27,1,18.18,80
23,,Villa Fresco Sangiovese - Regular,6,1,66,1,14.47,78
24,,Buffalo Wings,5,1,79.21,1,0,100
25,,Tomato Dipping Sauce,5,1,1,0,0,100
26,,Negroni,5,1,92.68,1,18.4,80
27,,White Light Pure Vodka [House],5,1,44,1,7.52,83
28,,Kuku Sauvignon Blanc - Regular,5,1,65.22,1,14.27,78
29,,BBQ Wings,5,1,75.79,1,0,100
30,,American Standard Burger,4,1,105.35,2,0,100
31,,Fish Tacos,4,1,81.04,1,0,100
32,,"Lemon, Lime & Bitters",4,1,18.23,0,0,100
33,,Mother's Milk Shiraz - Regular,4,1,60.51,1,12.28,80
34,,Pepsi Glass,4,1,16.14,0,0,100
35,,Pepsi Max Glass,4,1,16.21,0,0,100
36,,BBQ Dipping Sauce,4,1,1.53,0,0,100
37,,Stone & Wood - Pint,4,1,60.26,1,15.69,74
38,,Grifter Pale - Schooner,3,1,31.5,0,7.38,77
39,,Swap Gravy for Aioli,3,1,0,0,0,0
40,,Make It A Burrito Bowl [gluten-free],3,1,0,0,0,0
41,,Chicken Burrito,3,1,79.34,1,0,100
42,,Aioli Dipping Sauce,3,1,0,0,0,0
43,,Regular Sorrento,3,1,55,1,0,100
44,,Scallops,3,1,61.04,1,0,100
45,,Beef Burrito,3,1,79.32,1,0,100
46,,Truffle Fries,3,1,45.26,1,0,100
47,,Rocket Man D,3,1,39.87,1,0,100
48,,Fresh is Best Lager - Pint,3,1,36,1,7.07,80
49,,Ottelia Cab Sav - Regular,3,1,48,1,10.99,77
50,,Family Margherita,3,1,69,1,0,100
51,,Holy Guacamole,3,1,48.85,1,0,100
52,,Little Dragon - Schooner,3,1,37.5,1,0,100
53,,Extra Blue Cheese Dip,2,0,1.95,0,0,100
54,,Large Vegetarian,2,0,46,1,0,100
55,,Add Capsicum,2,0,2,0,0,100
56,,No Ice,2,0,0,0,0,0
57,,Kuku Sauvignon Blanc - Large,2,0,42.71,1,9.52,78
58,,Deal  - BBQ Wings,2,0,20,0,0,100
59,,Heaps Normal Tin,2,0,21.18,0,5.26,75
60,,Lime Wedge,2,0,0,0,0,0
61,,Rosemary Salted Fries,2,0,24.41,0,0,100
62,,Aperol Spritz,2,0,31.33,0,6.79,78
63,,Regular New Yorker [Dine-in],2,0,40.69,1,0,100
64,,Jalapeño Edamame,2,0,24.2,0,0,100
65,,VB Can D,2,0,12,0,4.11,66
66,,Fizz 'N' Chips,2,0,56.97,1,0,100
67,,BBQ Wings D,2,0,26.22,0,0,100
68,,Tuk Tuk Salad,2,0,44.37,1,0,100
69,,Chipotle Mayo Dipping Sauce,2,0,2.02,0,0,100
70,,Kirin - Schooner,2,0,20.35,0,5.08,75
71,,Large Little Italy,2,0,48.54,1,0,100
72,,Cauliflower Burrito,2,0,52.88,1,0,100
73,,Coke Zero Can,2,0,8,0,3.18,60
74,,Large Margherita,2,0,36,1,0,100
75,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,27,0,8.44,69
76,,Totem Totin',2,0,44.38,1,6.98,84
77,,Sensei Calamari,2,0,36.64,1,0,100
78,,Fish Burrito,2,0,52.92,1,0,100
79,,Sigurd GSM Red Blend - Regular,2,0,36.62,1,0,100
80,,Family Pepperoni,2,0,48,1,0,100
81,,Deal  - Garlic Bread,2,0,0,0,0,0
82,,Little Dragon - Pint,2,0,32,0,0,100
83,,Add Garlic,2,0,2,0,0,100
84,,Dragonfly Grenache - Regular,2,0,30.4,0,7.99,74
85,,Bundaberg Ginger Beer,2,0,9.16,0,1.9,79
86,,Grifter Omen Stout Tin,2,0,26.22,0,6.38,76
87,,Espresso Martini,2,0,24,0,6.3,74
88,,"Regular No Chorizo, No Cry [Dine-in]",2,0,44.09,1,0,100
89,,Mother's Milk Shiraz - Large,2,0,50.89,1,10.23,80
90,,Add BBQ Sauce,2,0,2,0,0,100
91,,Add Mushrooms,2,0,0,0,0,0
92,,Jug of Water,2,0,0,0,0,0
93,,Regular Pepperoni,2,0,36,1,0,100
94,,Add Jalapenos,2,0,2.04,0,0,100
95,,Garlic Bread,2,0,10,0,0,100
96,,Jalapeños,1,0,1.02,0,0,100
97,,Side Guac,1,0,1.02,0,0,100
98,,Fries D,1,0,13.63,0,0,100
99,,Add Onion,1,0,0,0,0,0
100,,Large Uber Margherita,1,0,21.66,0,0,100
101,,Add Basil,1,0,1,0,0,100
102,,Add Prawns,1,0,2.7,0,0,100
103,,Sprite Can,1,0,4,0,1.71,57
104,,No Lime,1,0,0,0,0,0
105,,Regular Vegetarian,1,0,17,0,0,100
106,,Add Pulled Beef Brisket,1,0,5.09,0,0,100
107,,Large Paddock,1,0,22,0,0,100
108,,Extra Mozzarella,1,0,2,0,0,100
109,,Corn Star,1,0,16.28,0,0,100
110,,Trentham Estate Rosé - Regular,1,0,12.21,0,2.03,83
111,,Version Two Pinot Grigio - Large,1,0,19,0,2.94,85
112,,Brownie,1,0,12.2,0,0,100
113,,Crankshaft IPA - Pint,1,0,17,0,3.52,79
114,,Add Bacon,1,0,2,0,0,100
115,,Add Cabanossi,1,0,1,0,0,100
116,,Gluten-free Garlic Cheese Pizza,1,0,15,0,0,100
117,,Sensei Calamari D,1,0,16.29,0,0,100
118,,No Mozzarella,1,0,0,0,0,0
119,,Make it Gluten-free [gf/vg bun w sweet pot. fries],1,0,3.05,0,0,100
120,,Large Pepperoni,1,0,19,0,0,100
121,,Buffalo Wings D,1,0,14.68,0,0,100
122,,Das Juice Pink Pet Nat - Regular,1,0,16,0,2.56,84
123,,Gluten-free Pepperoni,1,0,17.29,0,0,100
124,,Family  Southern Lamb,1,0,20,0,0,100
125,,Regular Little Italy [Dine-in],1,0,22.37,0,0,100
126,,Monteith's Apple Cider Bottle,1,0,10.5,0,2.98,72
127,,Orange,1,0,0,0,0,0
128,,Family  Hawaiian,1,0,20,0,0,100
129,,Eggplant Parmy,1,0,18.32,0,0,100
130,,Bry Ol San Pell,1,0,0.05,0,0,100
131,,Swap Gravy for BBQ Sauce,1,0,0,0,0,0
132,,Regular New Yorker,1,0,18.31,0,0,100
133,,Regular Super Veg [Dine-in],1,0,19,0,0,100
134,,Two Tonne Riesling - Regular,1,0,16,0,3.87,76
135,,Regular Hail Africa [Dine-in],1,0,23.39,0,0,100
136,,Ice,1,0,0,0,0,0
137,,Family  Pepperoni,1,0,20,0,0,100
138,,Bang Bang Cauli,1,0,16.27,0,0,100
139,,Regular Bubba Gump [Dine-in],1,0,20.34,0,0,100
140,,Family Truffalo Soldier,1,0,31,0,0,100
141,,Trade Winds,1,0,12,0,0,100
142,,Regular 4 Cheese Pizza,1,0,15,0,0,100
143,,Add Pepperoni,1,0,2,0,0,100
144,,Puerto Sunset,1,0,21,0,4.17,80
145,,Regular Super Veg,1,0,18,0,0,100
146,,Large Super House Special,1,0,22,0,0,100
147,,Family   Pepperoni,1,0,20,0,0,100
148,,Regular Paddock,1,0,17,0,0,100
149,,Dragonfly Grenache - Bottle,1,0,62.09,1,19.97,68
150,,Regular Uber Margherita,1,0,17,0,0,100
151,,No Slaw,1,0,0,0,0,0
152,,Regular Margherita,1,0,16,0,0,100
153,,Regular Mexicana,1,0,18,0,0,100
154,,Lychee Martini PartyJar (6),1,0,36,1,21.53,40
155,,Family  Tandoori Chicken,1,0,20,0,0,100
156,,Regular Cosmopolitan,1,0,19,0,0,100
157,,Regular Super House Special,1,0,18,0,0,100
158,,Chicken Shindig Burger,1,0,26.45,0,0,100
159,,Poor Tom's Strawberry Gin Tonica,1,0,20,0,4.7,77
160,,Tonic [mixer],1,0,0,0,0,0
161,,Queso Dip,1,0,1.02,0,0,100
162,,Lychee Martini,1,0,19.32,0,3.5,82
163,,Brownie D,1,0,8,0,0,100
164,,Make it Vegan [use vegan cheese],1,0,0,0,0,0
165,,Vegan Cheese [Pizza],1,0,3,0,0,100
166,,Grifter Pale Ale 4-pack D,1,0,21,0,10.96,48
167,,Add Chicken,1,0,2.03,0,0,100
168,,No Mayo,1,0,0,0,0,0
169,,No Capsicum,1,0,0,0,0,0
170,,Family The Deli,1,0,30,0,0,100
171,,No Burger Sauce,1,0,0,0,0,0
172,,Family Cosmopolitan,1,0,28.5,0,0,100
173,,No Onion,1,0,0,0,0,0
174,,Brookie's Byron Dry Gin Tonica,1,0,20.34,0,5.77,72
175,,Swap for Sweet Potato Fries,1,0,2.03,0,0,100
176,,Large Mexicana,1,0,21,0,0,100
177,,Delivery Fee [Me&U],1,0,4.07,0,0,100
178,,Bad Bitch Martini,1,0,20,0,3.17,84
179,,Archie Rose Signature Gin,1,0,12.2,0,2.86,77
180,,Family   Hawaiian,1,0,20,0,0,100
181,,Regular Uber Margherita [Dine-in],1,0,18,0,0,100
182,,Version Two Sparkling - Regular,1,0,12,0,1.72,86
183,,Veuve Clicquot Yellow Label - Glass,1,0,26.44,0,16.39,38
184,,Brewed & Banoffee'd,1,0,22,0,3.38,85
185,,Add Chilli,1,0,0.5,0,0,100
186,,No Dipping Sauce,1,0,0,0,0,0
187,,Wed - Garlic Bread,1,0,0,0,0,0
188,,No Chips,1,0,0,0,0,0
189,,Large Hawaiian,1,0,23,0,0,100
190,,Spaghetti Bolognese D,1,0,11,0,0,100
