Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Kirin - Schooner,12,3,138,3,29.28,79
2,,Fresh is Best Lager - Pint,12,3,103.81,2,28.12,73
3,,Fresh is Best Lager - Schooner,11.7,3,103.3,2,20.44,80
4,,Ottelia Chardonnay - Regular,9,2,144,3,31.14,78
5,,Rosemary Salted Fries,7,2,84.41,2,0,100
6,,Grifter Pale - Pint,7,2,56,1,23.31,58
7,,Fresh is Best Summer Lager - Schooner,7,2,57.15,1,10.58,81
8,,Philter XPA - Schooner,7,2,73.69,2,16.63,77
9,,Stone & Wood - Schooner,7,2,79.35,2,20.37,74
10,,Regular Margherita,6,2,96,2,0,100
11,,Crankshaft IPA - Schooner,6,2,78,2,15.76,80
12,,White Light Pure Vodka [House],6,2,33,1,9.02,73
13,,Regular Little Italy [Dine-in],6,2,108.62,2,0,100
14,,BBQ Wings,5,1,76.03,2,0,100
15,,Sprite Can,5,1,0,0,8.16,0
16,,Petits Detours Rosé - Regular,5,1,64,1,21.17,67
17,,"Regular No Chorizo, No Cry [Dine-in]",5,1,72,2,0,100
18,,Large Vegetarian,5,1,108,2,19.23,82
19,,Aioli Dipping Sauce,5,1,1.02,0,0,100
20,,Fresh Lime Soda,5,1,15.05,0,0,100
21,,No Onion,5,1,0,0,0,0
22,,Stone & Wood - Pint,5,1,45.52,1,19.52,57
23,,Version Two Pinot Grigio - Regular,5,1,58.8,1,8.83,85
24,,Status Quo - Pint,4,1,64,1,16.07,75
25,,Frozen Marg,4,1,72.32,2,13.05,82
26,,Regular Jimmy Jury [Dine-in],4,1,72,2,0,100
27,,Regular Uber Margherita [Dine-in],4,1,54,1,0,100
28,,Regular Meatlovers,4,1,84.36,2,0,100
29,,Bombay Dry [House],4,1,39,1,8.04,79
30,,Mother's Milk Shiraz - Regular,4,1,60,1,12.87,79
31,,Choc  Brownie,3,1,0,0,0,0
32,,Regular Super House Special,3,1,63,1,0,100
33,,Ottelia Cab Sav - Regular,3,1,51,1,13.13,74
34,,No Dipping Sauce,3,1,0,0,0,0
35,,Philter XPA - Pint,3,1,42,1,9.56,77
36,,Jalapeño Marg,3,1,63,1,11.12,82
