Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy - Classic,23,7,559.09,11,186.43,67
2,,Stow Schnitty,20,6,426.27,8,106.52,75
3,,Grifter Pale - Schooner,19,5,209.88,4,47.39,77
4,,Fresh is Best Lager - Schooner,13,4,77.65,2,23.71,69
5,,Guinness Draught - Pint,13,4,212.32,4,61.94,71
6,,Grifter Pale - Pint,10,3,138.49,3,33.45,76
7,,Villa Fresco Sangiovese - Regular,10,3,102.83,2,24.19,76
8,,Pepsi Glass,10,3,45.15,1,0,100
9,,Fresh is Best Summer Lager - Schooner,8,2,66.21,1,12.7,81
10,,Fresh is Best Lager - Pint,8,2,93.81,2,19.57,79
11,,Stone & Wood - Pint,7,2,119.56,2,30.72,74
12,,Crankshaft IPA - Pint,6,2,105,2,23.47,78
13,,Side Tomato Sauce,6,2,0,0,0,0
14,,American Standard Burger,6,2,165.86,3,35.06,79
15,,Status Quo - Pint,5,1,87.5,2,20.57,76
16,,Jalapeño Marg,5,1,115,2,3.68,97
17,,Large Pepperoni,5,1,109.31,2,22.82,79
18,,Padrillos Malbec - Regular,4,1,73.77,1,17.91,76
19,,Stone & Wood - Schooner,4,1,52.86,1,13.09,75
20,,White Light Pure Vodka [House],4,1,42.9,1,6.08,86
21,,Brownie D,4,1,13,0,7.79,40
22,,Pepsi Max Glass,4,1,18.45,0,0,100
23,,Mother's Milk Shiraz - Large,4,1,100,2,21.44,79
24,,Large Super House Special,3,1,88,2,22.14,75
25,,Kirin - Pint,3,1,56.11,1,15.21,73
26,,Amalfi Olives,3,1,34.88,1,0,100
27,,Version Two Pinot Grigio - Regular,3,1,31,1,5.12,83
28,,Geppetto Pinot Noir - Regular,3,1,45,1,10.01,78
29,,Side Aioli,3,1,1.54,0,0,100
30,,Classic Margarita,3,1,48,1,11.57,76
31,,On The Rocks,3,1,0,0,0,0
32,,Buffalo Wings,2,1,35.57,1,7.8,78
33,,Espresso Martini,2,1,28,1,6.47,77
34,,Arancini Balls [5pc],2,1,50.62,1,0,100
35,,Add Chilli,2,1,2,0,0,100
36,,Side Chipotle Mayo,2,1,2.06,0,0,100
37,,Sensei Calamari,2,1,39.64,1,4.61,88
38,,Kuku Sauvignon Blanc - Regular,2,1,28.46,1,5.7,80
39,,Regular Pepperoni,2,1,44,1,4.26,90
40,,Rocket Man,2,1,25.79,1,6.39,75
41,,Bombay Dry [House],2,1,22,0,4.3,80
42,,Pie,2,1,67.96,1,0,100
43,,Pink Lemonade Glass,2,1,9.3,0,0.27,97
44,,Beef Cheek,2,1,82.41,2,0,100
45,,Eggplant Parmy,2,1,49.59,1,0,100
46,,Beetle Juice,2,1,45.44,1,7.31,84
47,,Sweet Potato Fries,2,1,26.43,1,5.06,81
48,,Kuku Sauvignon Blanc - Bottle,2,1,116,2,28.51,75
49,,Coke 1.25L,2,1,14,0,7.38,47
50,,Philter XPA - Schooner,2,1,18.5,0,4.61,75
51,,Tommy's Margarita,2,1,46,1,9.52,79
52,,Version Two Sparkling - Regular,2,1,19.39,0,3.37,83
53,,Regular Margherita,2,1,33.52,1,2.46,93
54,,Petits Detours Rosé - Regular,2,1,32,1,7,78
55,,Fish Tacos,2,1,20.68,0,4.37,79
56,,Buffalo Wings D,1,0,16.5,0,3.9,76
57,,Large Meatlovers,1,0,28,1,7.25,74
58,,Add Jalapenos,1,0,1.5,0,0,100
59,,BBQ Wings,1,0,17.45,0,3.14,82
60,,No Mushroom,1,0,0,0,0,0
61,,Add Prosciutto,1,0,4.13,0,0,100
62,,Jug of Water,1,0,0,0,0,0
63,,Flower Child,1,0,22.72,0,2.91,87
64,,Macallan Sherry Oak 12yr,1,0,26,1,5.4,79
65,,Ottelia Chardonnay - Regular,1,0,16,0,3.46,78
66,,Sensei Calamari D,1,0,21,0,2.31,89
67,,No Ham,1,0,0,0,0,0
68,,Regular Tandoori Chicken,1,0,24,0,2.36,90
69,,No Pepperoni,1,0,0,0,0,0
70,,Swap Fries for Sweet Potato Fries,1,0,2,0,0,100
71,,Large Margherita,1,0,20.66,0,2.3,89
72,,Side Blue Cheese Dip,1,0,1.03,0,0,100
73,,Chashu Pork Belly,1,0,0,0,0,0
74,,Kids Hawaiian Pizza,1,0,13.44,0,0,100
75,,Kirin - Schooner,1,0,14,0,3.78,73
76,,Petits Detours Rosé - Large,1,0,25,0,5.83,77
77,,Sour Cream,1,0,1.03,0,0,100
78,,Trade Winds,1,0,14.46,0,0,100
79,,Island Time,1,0,24.78,0,4.43,82
80,,Padrillos Malbec - Large,1,0,27,1,7.46,72
81,,Biscoff Espresso,1,0,23.75,0,3.15,87
82,,Hugo Spritz,1,0,21.69,0,1.3,94
83,,Kuku Sauvignon Blanc D,1,0,22.4,0,14.26,36
84,,Side Gravy,1,0,1.55,0,0.34,78
85,,Side Spicy Salsa,1,0,1.03,0,0,100
86,,"Regular No Chorizo, No Cry [Dine-in]",1,0,26.85,1,2.91,89
87,,No Olives,1,0,0,0,0,0
88,,Amarretto Sour,1,0,21,0,3.98,81
89,,Banquet Deal Pizzas,1,0,61.97,1,0,100
90,,Southern Squid,1,0,25.5,0,0,100
91,,Add Grilled Chicken,1,0,2,0,0,100
92,,Axl Rose Pizza,1,0,26.85,1,0,100
93,,Chicken Burger D,1,0,24,0,0,100
94,,Sunkissed Spritz,1,0,16,0,4.66,71
