Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Lamb Roast,128,11,3362.78,20,0,100
2,,Mulled Wine,44,4,682.31,4,86.86,87
3,,Classic Margarita,42,4,883.49,5,153.85,83
4,,Stone & Wood - Schooner,29.7,3,376.35,2,86.43,77
5,,Extra Gravy,24,2,49.08,0,0,100
6,,Aioli Dipping Sauce,23,2,2.8,0,0,100
7,,Fresh is Best Lager - Pint,21,2,278.74,2,49.21,82
8,,Cauliflower Cheese,20,2,100.13,1,0,100
9,,Fresh is Best Lager - Schooner,19,2,169.32,1,33.2,80
10,,Extra Yorkshire Pudding,19,2,42.4,0,0,100
11,,Stone & Wood - Pint,19,2,298.12,2,74.16,75
12,,Grifter Pale - Schooner,17,1,185.59,1,41.72,78
13,,Pepsi Max Glass,17,1,75.43,0,0,100
14,,Nut Roast,16,1,405.77,2,0,100
15,,Grifter Pale - Pint,16,1,248.49,1,52.66,79
16,,Kirin - Schooner,14,1,177.76,1,34.17,81
17,,Fresh is Best Summer Lager - Schooner,13,1,122.18,1,19.64,84
18,,On The Rocks,13,1,0,0,0,0
19,,Status Quo - Schooner,13,1,166.4,1,37.16,78
20,,Kuku Sauvignon Blanc - Regular,12,1,173.29,1,34.98,80
21,,Send Kids Food ASAP,11,1,0,0,0,0
22,,Garlic Bread,10,1,51.69,0,0,100
23,,Holy Guacamole,10,1,178.4,1,0,100
24,,Geppetto Pinot Noir - Regular,10,1,165.84,1,34.41,79
25,,White Light Pure Vodka [House],10,1,108.9,1,15.04,86
26,,Kids Nuggets & Chips,10,1,145.24,1,0,100
27,,Philter XPA - Schooner,10,1,104.54,1,23.76,77
28,,Bombay Dry [House],9,1,77,0,17.91,77
29,,Lemonade Glass,9,1,39.96,0,0,100
30,,Fancy Pants Parmy,9,1,290.34,2,0,100
31,,Villa Fresco Sangiovese - Regular,8,1,105.6,1,19.3,82
32,,Fresh Lime Soda,8,1,26.46,0,0,100
33,,Kirin - Pint,7,1,83.06,0,22.91,72
34,,Brownie,7,1,79.87,0,0,100
35,,Mother's Milk Shiraz - Regular,7,1,99.56,1,21.93,78
36,,Sweet Potato Fries,7,1,87.02,1,0,100
37,,Sensei Calamari,7,1,139.97,1,0,100
38,,Buffalo Wings,7,1,124.11,1,0,100
39,,Fish Tacos,7,1,155.93,1,0,100
40,,"Lemon, Lime & Bitters",7,1,34.97,0,0,100
41,,Ottelia Chardonnay - Regular,7,1,124.1,1,23.84,81
42,,Philter Red - Schooner,7,1,71.6,0,19.36,73
43,,Status Quo - Pint,6,1,105.6,1,23,78
44,,Aperol Spritz,6,1,126.83,1,21.19,83
45,,Heaps Normal Tin,6,1,67.78,0,15.51,77
46,,Jalapeño Marg,6,1,140.55,1,22.02,84
47,,Large Pepperoni,6,1,140.9,1,0,100
48,,Extra Veg,6,1,20.16,0,0,100
49,,Rosemary Salted Fries,6,1,79.89,0,0,100
50,,Bundaberg Ginger Beer,6,1,29.86,0,5.67,81
51,,San Pellegrino 500ml,6,1,33.33,0,12.36,63
52,,Lime,5,0,0,0,0,0
53,,Little Dragon Can,5,0,69.45,0,0,100
54,,Sailor Jerry [House],5,0,55.19,0,9.38,83
55,,Trentham Estate Rosé - Regular,5,0,66,0,9.94,85
56,,Negroni,5,0,88,1,18.64,79
57,,Coke Zero Can,5,0,0,0,7.61,0
58,,American Standard Burger,5,0,144.95,1,0,100
59,,Stow Schnitty,5,0,144.96,1,0,100
60,,Staff Pizza $5,5,0,27.5,0,0,100
61,,Sprite Can,5,0,8,0,8.11,-1
62,,Sigurd GSM Red Blend - Bottle,4,0,322.57,2,92.41,71
63,,Orange Juice Glass,4,0,17.9,0,0,100
64,,Version Two Pinot Grigio - Regular,4,0,52.8,0,7.07,87
65,,Regular Hail Africa [Dine-in],4,0,102.08,1,0,100
66,,Regular Pepperoni,4,0,72,0,0,100
67,,Cheesy Garlic Bread,4,0,25.31,0,0,100
68,,Espresso Martini,4,0,82.23,0,12.52,85
69,,Monteith's Apple Cider Bottle,4,0,47,0,11.99,74
70,,Spaghetti Bolognese D,4,0,49.22,0,0,100
71,,Philter XPA - Pint,4,0,61.85,0,12.75,79
72,,Send Kids Food With Mains,4,0,0,0,0,0
73,,Big Sur IPA - Pint,4,0,85.8,0,16.01,81
74,,Bang Bang Cauli,4,0,71,0,0,100
75,,BBQ Wings D,4,0,56,0,0,100
76,,Large Super House Special,4,0,100,1,0,100
77,,Petits Detours Rosé - Regular,4,0,70.4,0,20.21,71
78,,Hill People Oat Cream - Schooner,4,0,62.12,0,15.67,75
79,,Tomato Dipping Sauce,4,0,0.56,0,0,100
80,,Gluten-free [remove Yorkshire],4,0,0,0,0,0
81,,Truffle Fries,4,0,66.57,0,0,100
82,,Version Two Pinot Grigio - Large,3,0,63.76,0,8.83,86
83,,Ice,3,0,0,0,0,0
84,,"Regular No Chorizo, No Cry [Dine-in]",3,0,76.75,0,0,100
85,,Kids Margherita Pizza,3,0,43.62,0,0,100
86,,Regular Little Italy [Dine-in],3,0,73.01,0,0,100
87,,Lychee Martini,3,0,63.78,0,10.72,83
88,,Family Meatlovers,3,0,92.01,1,0,100
89,,Tonic [mixer],3,0,0,0,0,0
90,,Fries D,3,0,40.26,0,0,100
91,,Hendrick's Gin,3,0,39.82,0,8.23,79
92,,Das Juice Pink Pet Nat - Regular,3,0,53.7,0,8.79,84
93,,Brownie D,3,0,30,0,0,100
94,,Limoncello Spritz,3,0,63.42,0,15.97,75
