Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Four Pillars Bloody Shiraz Gin,23.5,5,0,0,66.46,0
2,,Fancy Pants Parmy,23,4,464.43,8,0,100
3,,Fresh is Best Lager - Schooner,20,4,167.2,3,33.81,80
4,,Mulled Wine,17,3,227.76,4,32.8,86
5,,Stow Schnitty,12,2,219.65,4,0,100
6,,Villa Fresco Sangiovese - Regular,11,2,107.56,2,25.06,77
7,,Fresh is Best Summer Lager - Schooner,11,2,93.21,2,15.96,83
8,,Grifter Pale - Pint,10,2,110.3,2,31.59,71
9,,Stone & Wood - Schooner,10,2,92.2,2,29.1,68
10,,Aioli Dipping Sauce,9,2,2.02,0,0,100
11,,Grifter Pale - Schooner,8,2,67.04,1,18.84,72
12,,Kirin - Schooner,7,1,80.7,1,17.08,79
13,,Stone & Wood - Pint,7,1,99,2,27.32,72
14,,Wed - Garlic Bread,7,1,0,0,0,0
15,,Fresh is Best Lager - Pint,6,1,63,1,13.6,78
16,,Mother's Milk Shiraz - Regular,6,1,87.52,1,20.83,76
17,,Version Two Pinot Grigio - Regular,6,1,68.04,1,10.5,85
18,,Philter XPA - Pint,5,1,58.6,1,14.78,75
19,,Espresso Martini,5,1,56.24,1,15.87,72
20,,Fish Tacos,5,1,101.36,2,0,100
21,,Garnishes [6x],5,1,20,0,0,100
22,,Side Gravy,5,1,5.1,0,0,100
23,,Trentham Estate Rosé - Regular,4,1,28.12,0,7.79,72
24,,Garlic Bread,4,1,20,0,0,100
25,,Philter Red - Schooner,4,1,46.59,1,11.69,75
26,,Kirin - Pint,4,1,60.26,1,13.09,78
27,,White Light Pure Vodka [House],4,1,38.34,1,6.02,84
28,,Add Chilli,4,1,2.02,0,0,100
29,,San Pellegrino 500ml,4,1,18.2,0,8.91,51
30,,Add Bacon,3,1,6.6,0,0,100
31,,Family   Tandoori Chicken,3,1,60,1,0,100
32,,Cheesy Garlic Bread,3,1,19.04,0,0,100
33,,Old Fashioned,3,1,40,1,13.98,65
34,,BBQ Wings D,3,1,40,1,0,100
35,,BBQ Dipping Sauce,3,1,0.51,0,0,100
