Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Grifter Pale - Pint,41,3,529.51,3,136.51,74
2,,Classic Margarita,33,3,588.46,4,145.94,75
3,,Fresh is Best Summer Lager - Schooner,30,3,247.19,2,46.27,81
4,,Kirin - Pint,30,3,496.02,3,133.8,73
5,,Fresh is Best Lager - Pint,29,2,311.02,2,69.57,78
6,,Fresh is Best Lager - Schooner,26.7,2,227.75,1,47.76,79
7,,Stone & Wood - Schooner,26,2,324.96,2,81.63,75
8,,Aperol Spritz,25,2,476.82,3,87.73,82
9,,Kirin - Schooner,23,2,289.96,2,76.48,74
10,,Version Two Pinot Grigio - Regular,20,2,178.8,1,34.42,81
11,,Grifter Pale - Schooner,19,2,206.12,1,47.17,77
12,,Jalapeño Marg,17,1,294.49,2,25.22,91
13,,Garlic Bread,16,1,89.83,1,22.72,75
14,,On The Rocks,14,1,0,0,0,0
15,,Rosemary Salted Fries,14,1,157.97,1,0,100
16,,No Salt,14,1,0,0,0,0
17,,Large Pepperoni,14,1,352,2,54.13,85
18,,Villa Fresco Sangiovese - Regular,14,1,126,1,33.77,73
19,,Side Aioli,13,1,6.58,0,0,100
20,,Version Two Sparkling - Regular,13,1,112.49,1,22.34,80
21,,Stone & Wood - Pint,13,1,213.39,1,54.74,74
22,,Casa Gheller Prosecco - Glass,13,1,208,1,45.52,78
23,,Scorched As,12,1,236.28,1,50.71,79
24,,White Light Pure Vodka [House],11,1,116.98,1,16.55,86
25,,Kuku Sauvignon Blanc - Regular,11,1,152.58,1,32.06,79
26,,Side Tomato Sauce,11,1,0,0,0,0
27,,Petits Detours Rosé - Regular,10,1,161.58,1,35.35,78
28,,Trentham Estate Rosé - Regular,10,1,100,1,21.1,79
29,,Fish Tacos,10,1,203.93,1,0,100
30,,Status Quo - Pint,9,1,158.67,1,36.59,77
31,,Large Super House Special,9,1,243.34,2,70.4,71
32,,Fresh is Best Summer Lager - Pint,9,1,106.19,1,18.62,82
33,,Large Hawaiian,9,1,205.31,1,34.27,83
34,,Delivery Fee [Me&U],9,1,37.14,0,0,100
35,,Philter XPA - Schooner,8,1,62.5,0,19.01,70
36,,Regular Margherita,8,1,133.04,1,12.38,91
37,,Lime,8,1,0,0,0,0
38,,Two Bays Pale Ale Can,7,1,99.38,1,35.1,65
39,,Holy Guacamole,7,1,110.9,1,0,100
40,,Regular New Yorker [Dine-in],7,1,164.03,1,21.6,87
41,,Bad Bitch Martini,7,1,149.76,1,24.72,83
42,,Sweet Potato Fries,7,1,93.57,1,0,100
43,,Large Margherita,7,1,158,1,15.13,90
44,,Rocket Man,7,1,129.56,1,0,100
45,,Buffalo Wings,7,1,114.67,1,0,100
46,,No Sugar,7,1,0,0,0,0
47,,Delivery Fee - Freshwater / Queenscliff,6,1,30,0,0,100
48,,Side Chipotle Mayo,6,1,6.18,0,0,100
49,,Soda [mixer],6,1,0,0,0,0
50,,Regular Pepperoni,6,1,109.07,1,16.61,85
51,,BBQ Wings,6,1,91.96,1,0,100
52,,Beef Burrito,6,1,132.47,1,0,100
53,,Belvedere Vodka Martini,6,1,154.16,1,22.91,85
54,,Cheesy Garlic Bread,6,1,48,0,10.64,78
55,,Philter XPA - Pint,6,1,78.49,0,19.12,76
56,,Young Henrys Cloudy Cider Can,5,0,61.59,0,13.73,78
57,,Large Little Italy,5,0,139.86,1,172.09,-23
58,,No Pineapple,5,0,0,0,0,0
59,,Stow Soda - Passionfruit,5,0,46.5,0,0,100
60,,Lemon Twist,5,0,0,0,0,0
61,,Large Tandoori Chicken,5,0,135.8,1,13.02,90
62,,Petits Detours Rosé - Large,5,0,129.09,1,29.46,77
63,,Large Meatlovers,5,0,138.62,1,38.46,72
64,,Bombay Dry [House],5,0,55.36,0,10.43,81
65,,Olive,5,0,0,0,0,0
66,,Add Grilled Chicken,5,0,20.33,0,0,100
67,,Bang Bang Cauli,5,0,81.06,1,0,100
68,,Coconut Margarita,5,0,113.6,1,7.23,94
69,,Side Spicy Salsa,5,0,4.09,0,0,100
70,,Dry,5,0,0,0,0,0
71,,Tuk Tuk Salad,5,0,88.74,1,0,100
72,,Regular Super House Special,5,0,108.7,1,28,74
73,,Coke Can,4,0,16,0,7.36,54
74,,Sensei Calamari,4,0,73.77,0,0,100
75,,Tonic [mixer],4,0,0,0,0,0
76,,Add Mushrooms,4,0,6,0,0,100
77,,Fish Burrito,4,0,115.66,1,0,100
78,,Swap for Sweet Potato Fries,4,0,8.28,0,0,100
79,,Four Pillars Bloody Shiraz Gin Tonica,4,0,84,1,20.77,75
80,,Oceanside,4,0,85.38,1,13.9,84
81,,Tommy's Margarita,4,0,75.38,0,21.12,72
82,,Espresso Martini,4,0,81.31,1,11.59,86
83,,Lemonade Glass,4,0,16.2,0,0,100
84,,Add Pepperoni,4,0,12.2,0,0,100
85,,Limoncello Spritz,4,0,85.4,1,21.18,75
86,,Glass of Ice on the Side,4,0,0,0,0,0
87,,Fries D,4,0,50.39,0,0,100
88,,"Lemon, Lime & Bitters",4,0,20.16,0,0,100
89,,Coke Zero Can,4,0,16,0,6.89,57
90,,Geppetto Pinot Noir - Bottle,4,0,243.94,2,70.24,71
91,,Classic,4,0,0,0,0,0
92,,Hugo Spritz,3,0,59.38,0,4,93
93,,Large Hail Africa,3,0,89.89,1,16.61,82
94,,American Standard Burger,3,0,78.9,0,0.2,100
95,,Kuku Sauvignon Blanc - Large,3,0,68.21,0,14.57,79
96,,Add Jalapenos,3,0,3.61,0,0,100
97,,Side BBQ Sauce,3,0,0,0,0,0
98,,Add Pineapple,3,0,4.55,0,0,100
99,,Add Capsicum,3,0,4.5,0,0,100
100,,Regular Meatlovers,3,0,71,0,16.52,77
101,,BBQ Wings D,3,0,48.54,0,0,100
102,,Casa Gheller Prosecco - Bottle,3,0,192,1,52.53,73
103,,Add Ham,3,0,9.1,0,0,100
104,,Side Sour Cream,3,0,3.09,0,0,100
105,,2 Glasses,3,0,0,0,0,0
106,,Chicken Shindig Burger,3,0,78.85,0,0,100
107,,Fresh Lime Soda,3,0,10.61,0,0,100
108,,Lychee Martini,3,0,42.92,0,10.98,74
109,,Regular Sanchez [Dine-in],3,0,77.46,0,10.28,87
110,,Little Dragon - Schooner,3,0,40.5,0,10.34,74
111,,Regular Hawaiian,3,0,54.52,0,8.18,85
112,,Regular Cosmopolitan [Dine-in],3,0,78,0,13.16,83
113,,Year Wines Fiano - Regular,3,0,53.38,0,9.94,81
114,,No Olives,3,0,0,0,0,0
115,,Large Cosmopolitan,3,0,82,1,18.38,78
116,,A. Rodda Chardonnay - Regular,3,0,78,0,18.5,76
117,,Chicken Burrito,3,0,74.64,0,0,100
