Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Kirin - Schooner,65,9,610.05,7,0,100
2,,Fancy Pants Parmy,34,5,622.06,7,0,100
3,,Fresh is Best Lager - Schooner,31,4,273.11,3,51.32,81
4,,Philter XPA - Schooner,29,4,256.38,3,62.65,76
5,,Stow Schnitty,22,3,356.35,4,0,100
6,,Grifter Pale - Schooner,19,3,181.53,2,42.15,77
7,,Fresh is Best Summer Lager - Schooner,18,2,149.74,2,25.91,83
8,,Stone & Wood - Schooner,16,2,184.19,2,41.73,77
9,,Petits Detours Rosé - Regular,14,2,223.75,3,65.79,71
10,,Classic Margarita,14,2,207.24,2,22.11,89
11,,Aioli Dipping Sauce,13,2,1.02,0,0,100
12,,Fish Tacos,12,2,244.1,3,0,100
13,,Grifter Pale - Pint,11,1,130.14,2,32.73,75
14,,Eggplant Parmy,9,1,164.16,2,0,100
15,,Status Quo - Schooner,9,1,108,1,24.5,77
16,,"Lemon, Lime & Bitters",8,1,36.23,0,0.11,100
17,,Trentham Estate Rosé - Regular,8,1,66.4,1,14.91,78
18,,Version Two Sparkling - Regular,8,1,60,1,12.85,79
19,,Philter XPA - Pint,8,1,76,1,23.18,70
20,,Sensei Calamari,7,1,109.54,1,0,100
21,,Heaps Normal Tin,7,1,73.68,1,17.22,77
22,,Swap Gravy for Aioli,7,1,0,0,0,0
23,,Cauliflower Tacos,7,1,142.06,2,0,100
24,,Garlic Bread,7,1,35.18,0,0,100
25,,Sweet Potato Fries,7,1,78.88,1,0,100
26,,Young Henrys Cloudy Cider Can,7,1,84,1,18.06,79
27,,Staff Dinner $5,6,1,30,0,0,100
28,,Fresh is Best Lager - Pint,6,1,68.4,1,13.32,81
29,,Villa Fresco Sangiovese - Regular,6,1,63.6,1,12.06,81
30,,Ottelia Chardonnay - Regular,6,1,90.25,1,18.88,79
31,,Chicken Burrito,6,1,157.76,2,0,100
32,,Bang Bang Cauli,6,1,97.35,1,0,100
33,,On The Rocks,5,1,0,0,0,0
34,,Casa Gheller Prosecco - Glass,5,1,80,1,17.9,78
35,,Version Two Pinot Grigio - Regular,5,1,38.78,0,8.03,79
36,,White Light Pure Vodka [House],5,1,46,1,6.64,86
37,,Mother's Milk Shiraz - Regular,5,1,75,1,14.62,81
38,,Tomato Dipping Sauce,5,1,2.04,0,0,100
39,,Stone & Wood - Pint,5,1,75.26,1,17.49,77
40,,BBQ Wings,5,1,60.53,1,0,100
41,,Kirin - Pint,5,1,70,1,0,100
42,,Swap Fries for Sweet Potato Fries,5,1,10.15,0,0,100
43,,Beef Burrito,5,1,104.88,1,0,100
44,,Pink Lemonade Glass,5,1,22.66,0,0.62,97
45,,Make it Vegan [use vegan cheese],4,1,0,0,0,0
46,,Chipotle Mayo Dipping Sauce,4,1,4.08,0,0,100
47,,Holy Guacamole,4,1,64.81,1,0,100
48,,Jalapeño Marg,4,1,84.72,1,12.64,85
49,,Hill People Oat Cream - Schooner,4,1,54.6,1,13.32,76
50,,Buffalo Wings,4,1,65.11,1,0,100
51,,Delivery Fee [Me&U],4,1,16.29,0,0,100
52,,Regular Uber Margherita [Dine-in],4,1,81.08,1,0,100
53,,Fresh Lime Soda,3,0,9.05,0,0,100
54,,Tofu San Dumplings,3,0,48.27,1,0,100
55,,Mini Banh Mi,3,0,61.04,1,0,100
56,,Regular Pepperoni,3,0,50.25,1,0,100
57,,No Cherry Tomatoes,3,0,0,0,0,0
58,,Espresso Martini,3,0,43.32,1,8.63,80
59,,Make It A Burrito Bowl [gluten-free],3,0,0,0,0,0
60,,Aperol Spritz,3,0,57,1,9.09,84
61,,Remove Prosciutto,3,0,0,0,0,0
62,,Fish Burrito,3,0,79.32,1,0,100
63,,Regular BBQ Chicken Pizza,3,0,51,1,0,100
64,,No Basil,3,0,0,0,0,0
65,,Regular Little Italy [Dine-in],3,0,22.37,0,0,100
66,,Lemonade Glass,3,0,12.14,0,0,100
67,,American Standard Burger,3,0,52.88,1,0,100
68,,Sailor Jerry [House],3,0,30,0,0,100
69,,Large Roma Special,2,0,44.37,1,0,100
70,,Deal - Garlic Bread,2,0,0,0,0,0
71,,Add Side Salad,2,0,6.1,0,0,100
72,,Vinada Sparkling Rose,2,0,22,0,0,100
73,,Geppetto Pinot Noir - Regular,2,0,30,0,0,100
74,,Regular Sanchez,2,0,37,0,0,100
75,,Rocket Man,2,0,36.62,0,0,100
76,,Large Meatlovers,2,0,45,1,0,100
77,,Dragonfly Grenache - Regular,2,0,32.55,0,7.99,75
78,,Family Hawaiian,2,0,52,1,0,100
79,,Deal - BBQ Wings,2,0,20,0,0,100
80,,Cauliflower Burrito,2,0,26.44,0,0,100
