Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Fancy Pants Parmy - Classic,18,5,441.44,9,145.9,67
2,,Stone & Wood - Schooner,17,5,222.31,5,55.42,75
3,,Guinness Draught - Pint,13,4,228.07,5,61.78,73
4,,Stow Schnitty,10,3,214.81,4,53.26,75
5,,Kuku Sauvignon Blanc - Regular,10,3,137.66,3,29.15,79
6,,Kirin - Schooner,9,3,126.92,3,33.86,73
7,,Grifter Pale - Pint,8,2,120.49,2,26.64,78
8,,Fresh is Best Lager - Schooner,8,2,51.37,1,14.59,72
9,,American Standard Burger,7,2,193.64,4,40.91,79
10,,Fresh is Best Lager - Pint,7,2,82.75,2,17.12,79
11,,Mulled Wine,7,2,106.48,2,14.24,87
12,,Rosemary Salted Fries,7,2,12.9,0,12.99,-1
13,,Version Two Pinot Grigio - Regular,6,2,67,1,10.6,84
14,,Villa Fresco Sangiovese - Regular,5,1,52.6,1,12.06,77
15,,Side Tomato Sauce,5,1,0,0,0,0
16,,Version Two Pinot Grigio - Large,5,1,96.24,2,14.72,85
17,,Petits Detours Rosé - Regular,5,1,82.13,2,17.33,79
18,,Jalapeño Marg,5,1,115,2,4.05,96
19,,Swap Fries for Sweet Potato Fries,5,1,10.28,0,0,100
20,,Side Blue Cheese Dip,5,1,5.09,0,0,100
21,,Baked Camembert,4,1,0,0,0,0
22,,Regular Little Italy [Dine-in],4,1,26.85,1,19.22,28
23,,Philter XPA - Pint,4,1,60,1,12,80
24,,Chicken Burrito,4,1,117.5,2,27.19,77
25,,Ottelia Cab Sav - Regular,4,1,68,1,18.43,73
26,,Kirin - Pint,3,1,55.5,1,15.14,73
27,,Side BBQ Sauce,3,1,0,0,0,0
28,,Katsu Curry,3,1,81,2,0,100
29,,Aperol Spritz,3,1,48.92,1,10.66,78
30,,Status Quo - Schooner,3,1,40.5,1,9.31,77
31,,Send Kids Food ASAP,3,1,0,0,0,0
32,,Peroni,3,1,32.52,1,7.68,76
33,,Ottelia Chardonnay - Regular,3,1,46.4,1,10.38,78
34,,Grifter Pale - Schooner,3,1,30,1,7.45,75
35,,Regular Jimmy Jury [Dine-in],3,1,0,0,10.01,0
36,,Buffalo Wings,3,1,0,0,11.71,0
37,,BBQ Wings,3,1,0,0,9.42,0
38,,Beef Cheek,3,1,121,2,0,100
39,,Eggplant Schnitty,2,1,42.69,1,8.53,80
40,,Fish Burrito,2,1,57.8,1,11.34,80
41,,BBQ Ribs,2,1,90.88,2,0,100
42,,Beef Burrito D,2,1,50,1,13.54,73
43,,Kuku Sauvignon Blanc - Large,2,1,46,1,9.72,79
44,,No Mayo,2,1,0,0,0,0
45,,Online Surcharge,2,1,1.85,0,0,100
46,,White Light Pure Vodka [House],2,1,20.9,0,3.04,85
47,,Farmhouse Salad,2,1,49.8,1,0,100
48,,Delivery Fee - Freshwater / Queenscliff,2,1,10,0,0,100
49,,Rocket Man,2,1,36,1,6.39,82
50,,Fish Tacos,2,1,20,0,4.37,78
51,,Crankshaft IPA - Pint,2,1,35,1,8.6,75
52,,Unico Zelo Terra Cotta - Regular,2,1,39.24,1,8.76,78
53,,Classic Margarita,2,1,41.31,1,7.78,81
54,,Bombay Dry [House],2,1,22,0,4.34,80
55,,Mojito,2,1,42,1,3.74,91
56,,Regular Sanchez [Dine-in],2,1,52,1,6.79,87
57,,Arancini Balls [5pc],2,1,45.24,1,0,100
58,,Kids Nuggets & Chips,2,1,26.43,1,4.49,83
59,,Glass of Ice on the Side,2,1,0,0,0,0
60,,Sigurd GSM Red Blend - Regular,2,1,40,1,9.24,77
61,,Coke Zero 1.25L,2,1,12,0,6.58,45
62,,Side Aioli,2,1,1.02,0,0,100
63,,No Cheese (Make It Dairy-Free),2,1,0,0,0,0
64,,Large Pepperoni,1,0,0,0,4.56,0
65,,Make it Vegetarian [plant-based patty],1,0,4.13,0,0,100
66,,Fresh Lime Soda,1,0,3.61,0,0,100
67,,Add Calabrese,1,0,4,0,0,100
68,,Fancy Pants Parmy - Mexicali,1,0,30,1,0,100
69,,Large Bubba Gump Wings Deal,1,0,30,1,5.53,82
70,,Fresh is Best Summer Lager - Schooner,1,0,8.78,0,1.59,82
71,,Regular Pepperoni,1,0,22,0,2.13,90
72,,Gluten-free El Patron [Dine-in],1,0,31,1,8.63,72
73,,No Rice,1,0,0,0,0,0
74,,Pink Lemonade Glass,1,0,4.5,0,0.14,97
75,,Apple Crumble,1,0,16.53,0,0,100
76,,Trentham Estate Rosé - Regular,1,0,12,0,2.11,82
