Position,Product Number,Product,Quantity,Percent of Quantity,Sale Amount,Percent of Sale Amount,Cost,Percent of Gross Profit
1,,Classic Margarita,25,4,378.93,5,97.26,74
2,,Fresh is Best Lager - Pint,20,4,251.61,3,48.93,81
3,,Version Two Pinot Grigio - Regular,15.5,3,162.26,2,25.96,84
4,,Grifter Pale - Pint,14,2,213.96,3,47.2,78
5,,Side Aioli,14,2,7.2,0,0,100
6,,Lychee Martini,13,2,199.41,3,44.24,78
7,,Fresh is Best Lager - Schooner,13,2,115.01,1,23.71,79
8,,Jalapeño Marg,11,2,190.32,2,8.91,95
9,,Philter XPA - Schooner,11,2,120.08,2,25.73,79
10,,Fancy Pants Parmy - Classic,10,2,297.59,4,81.06,73
11,,Stone & Wood - Pint,10,2,170,2,43.9,74
12,,Fish Tacos,9,2,150.72,2,19.66,87
13,,Sweet Potato Fries,8,1,106.53,1,20.22,81
14,,Status Quo - Pint,8,1,140,2,32.72,77
15,,Buffalo Wings,7,1,115.67,2,27.31,76
16,,Stone & Wood - Schooner,7,1,91.86,1,22.91,75
17,,Grifter Pale - Schooner,7,1,77.52,1,17.6,77
18,,Philter XPA - Pint,7,1,91.99,1,21.96,76
19,,Aperol Spritz,7,1,105.94,1,24.36,77
20,,Pepsi Max Glass,6,1,27,0,0,100
21,,Lemonade Glass,5,1,22.5,0,0,100
22,,On The Rocks,5,1,0,0,0,0
23,,Lime,5,1,0,0,0,0
24,,Regular Super House Special,5,1,120,2,26.42,78
25,,Scorched As,5,1,85.55,1,20.75,76
26,,Chicken Burrito,5,1,140.85,2,33.99,76
27,,Mulled Wine,5,1,76.96,1,10.14,87
28,,Rosemary Salted Fries,5,1,61.21,1,9.28,85
29,,Ottelia Cab Sav - Regular,5,1,85.55,1,24.2,72
30,,Mother's Milk Shiraz - Regular,4,1,61.47,1,12.87,79
31,,Beef Burrito,4,1,97.95,1,27.09,72
32,,Side Queso Dip,4,1,4.12,0,0,100
33,,Fresh is Best Summer Lager - Schooner,4,1,34.56,0,6.35,82
34,,Fish Burrito,4,1,115.65,2,22.69,80
35,,Negroni,4,1,58.5,1,15.26,74
36,,Regular Margherita,4,1,68,1,4.92,93
37,,American Standard Burger,4,1,107.43,1,23.38,78
38,,Kirin - Schooner,4,1,56,1,15.12,73
39,,Geppetto Pinot Noir - Regular,4,1,61.97,1,13.35,78
40,,Beef Cheek,4,1,98.96,1,0,100
41,,Arancini Balls [5pc],4,1,71.3,1,0,100
42,,White Light Pure Vodka [House],4,1,41.08,1,6.08,85
43,,Better Beer Tin,4,1,42,1,9.6,77
44,,Amalfi Olives,3,1,23.38,0,0,100
45,,Frozen Marg - Classic,3,1,45.99,1,11.15,76
46,,Bang Bang Cauli,3,1,49.57,1,8.28,83
47,,Peroni,3,1,30.45,0,7.49,75
48,,Soda [mixer],3,1,0,0,0,0
49,,"Regular No Chorizo, No Cry [Dine-in]",3,1,75.4,1,8.73,88
50,,Pie,3,1,91.93,1,0,100
51,,Petits Detours Rosé - Large,3,1,75,1,17.36,77
52,,Bombay Dry [House],3,1,33.37,0,6.36,81
53,,Regular Little Italy [Dine-in],3,1,80.56,1,14.41,82
54,,Regular Uber Margherita [Dine-in],3,1,69.76,1,9.58,86
55,,Stow Soda - Passionfruit,3,1,27.89,0,0,100
56,,Side Tomato Sauce,3,1,0,0,0,0
57,,Fresh Lime Soda,3,1,10.61,0,0,100
58,,Sensei Calamari,3,1,59.78,1,6.92,88
59,,Pepsi Max [mixer],3,1,0,0,0,0
60,,Fresh is Best Summer Lager - Pint,3,1,36.78,0,6.39,83
61,,Villa Fresco Sangiovese - Regular,3,1,33.6,0,7.26,78
62,,Brownie D,3,1,13,0,5.84,55
63,,Extra Taco,3,1,20.77,0,3.28,84
64,,Kirin - Pint,3,1,55.5,1,15.21,73
65,,Large Pepperoni,2,0,36,0,9.13,75
66,,Status Quo - Schooner,2,0,27.44,0,6.1,78
67,,Add Prawns,2,0,7.6,0,0,100
68,,No Onion,2,0,0,0,0,0
69,,Crankshaft IPA - Schooner,2,0,27,0,5.83,78
70,,Regular Hawaiian,2,0,44,1,2.49,94
71,,Cheesy Garlic Bread,2,0,14,0,3.55,75
72,,Johnnie Walker Black,2,0,35.12,0,4.69,87
73,,Fries D,2,0,26,0,0,100
74,,Trutta Streamside Shiraz [Chilled] - Regular,2,0,36,0,7.48,79
75,,❄️Frozen❄️,2,0,0,0,0,0
76,,Casa Gheller Prosecco - Glass,2,0,32,0,6.89,78
77,,Stow Schnitty,2,0,53.71,1,10.65,80
78,,Regular Jimmy Jury [Dine-in],2,0,54.89,1,6.67,88
79,,No Beans,2,0,0,0,0,0
80,,No Olives,2,0,0,0,0,0
81,,Onion Rings,2,0,4.8,0,0,100
82,,Regular Cosmopolitan,2,0,47,1,9.68,79
83,,Whisky Sour,2,0,42,1,9.13,78
84,,Chicken Shindig Burger,2,0,39.98,1,9.53,76
85,,Side Chipotle Mayo,2,0,2.06,0,0,100
86,,Ottelia Chardonnay - Regular,2,0,32,0,6.92,78
87,,Make it Gluten-free [gf/vg bun w sweet pot. fries],2,0,3.08,0,0,100
88,,Chicken Burrito D,2,0,49.62,1,13.6,73
89,,Kuku Sauvignon Blanc - Regular,2,0,28,0,5.51,80
90,,Tommy's Margarita,2,0,34.56,0,9.39,73
91,,Hugo Spritz,2,0,33.53,0,2.55,92
92,,Southern Squid,2,0,26.33,0,0,100
93,,Padrillos Malbec - Regular,2,0,36,0,8.96,75
94,,Jalapeños Inside Burrito,2,0,2.06,0,0,100
95,,Side Blue Cheese Dip,2,0,2.06,0,0,100
96,,Make It A Burrito Bowl [gluten-free],2,0,0,0,0,0
97,,No Slaw,1,0,0,0,0,0
98,,Regular Hail Africa [Dine-in],1,0,27.89,0,2.91,90
99,,Kids Nuggets & Chips,1,0,13,0,2.25,83
100,,Buffalo Wings D,1,0,16,0,3.9,76
101,,Add Mushrooms,1,0,1.55,0,0,100
102,,Regular Bubba Gump [Dine-in],1,0,26,0,4.15,84
103,,Lemon,1,0,0,0,0,0
104,,Geppetto Pinot Noir - Bottle,1,0,61.96,1,16.69,73
105,,Kraken Rum,1,0,14.46,0,2.12,85
106,,Coke Zero 1.25L,1,0,7,0,3.67,48
107,,Gluten-free Sanchez,1,0,30.5,0,8.03,74
108,,Regular Vegetarian,1,0,16,0,2.37,85
109,,Vegetarian Option,1,0,0,0,0,0
110,,Rocket Man,1,0,18.59,0,3.2,83
111,,Swap for Sweet Potato Fries,1,0,1.2,0,0,100
112,,Regular BBQ Chicken Pizza,1,0,24.5,0,3.34,86
113,,Garlic Bread [Deal],1,0,0,0,1.32,0
114,,Large Cosmopolitan Wings Deal,1,0,30.99,0,6.76,78
115,,Add Grilled Fish,1,0,5.16,0,0,100
116,,Sweet Potato Fries D,1,0,14,0,2.53,82
117,,Btl Padrillos Malbec D,1,0,36,0,22.39,38
118,,Side Gravy,1,0,1,0,0.34,66
119,,Dark & Stormy,1,0,15.49,0,3.71,76
120,,Margarita PartyJar (6),1,0,51.68,1,24.91,52
121,,Villa Fresco Sangiovese - Large,1,0,19,0,4.03,79
122,,Jala Marg Jar,1,0,26.87,0,9.04,66
123,,No Rice,1,0,0,0,0,0
124,,Crankshaft IPA - Pint,1,0,17.5,0,3.91,78
125,,Add Garlic,1,0,1.5,0,0,100
126,,No Mushroom,1,0,0,0,0,0
127,,Mother's Milk Shiraz - Large,1,0,25,0,5.36,79
128,,Jug of Water,1,0,0,0,0,0
129,,Two Tonne Riesling - Bottle,1,0,77,1,19.84,74
130,,Version Two Pinot Grigio - Large,1,0,19.62,0,2.79,86
131,,Add Chicken,1,0,4,0,0,100
132,,Add Jalapenos,1,0,1.5,0,0,100
133,,Oceanside,1,0,17.56,0,3.53,80
134,,Fish Tacos D,1,0,18.61,0,2.18,88
135,,Dumplings - Prawn Har Gow [GF],1,0,18,0,0,100
136,,Pepsi Glass,1,0,4.5,0,0,100
137,,Add Anchovies,1,0,2,0,0,100
138,,No Pineapple,1,0,0,0,0,0
139,,Regular Pepperoni,1,0,16,0,2.13,87
140,,Patron Silver Margarita,1,0,24.79,0,4.96,80
141,,Apple Juice Glass,1,0,5,0,0.66,87
142,,Extra Sauce,1,0,0,0,0,0
143,,Dumplings - Beef & Cabbage,1,0,13,0,0,100
144,,Farmhouse Salad,1,0,0,0,0,0
145,,Regular Jimmy Jury,1,0,24,0,3.34,86
146,,Sunkissed Spritz,1,0,16.53,0,4.66,72
147,,Remove Cheese [make it dairy-free],1,0,0,0,0,0
148,,Side Sour Cream,1,0,1.03,0,0,100
149,,Coco Marg Duo (2),1,0,26,0,7.66,71
150,,Side Guac,1,0,1.03,0,0,100
151,,Regular New Yorker [Dine-in],1,0,24.78,0,3.59,86
152,,Regular El Patron [Dine-in],1,0,26.85,0,3.64,86
153,,3 Glasses,1,0,0,0,0,0
154,,Lepinja Bread,1,0,0,0,0,0
155,,Monteith's Apple Cider Bottle,1,0,0,0,2.94,0
156,,Side Guacamole,1,0,1,0,0,100
157,,Under the Bridge Pizza,1,0,26.85,0,4.26,84
158,,Garlic Bread,1,0,6.5,0,1.42,78
159,,Cri De Couer Pinot Noir - Regular,1,0,30,0,12.43,59
160,,Tonic [mixer],1,0,0,0,0,0
161,,Large Truffalo Soldier,1,0,25,0,4.56,82
162,,Kids Icecream,1,0,5.17,0,0.74,86
163,,BBQ Wings [Wings Deal],1,0,0,0,0,0
164,,Beef Burger D,1,0,14.4,0,0,100
165,,Pink Lemonade Glass,1,0,4.5,0,0.14,97
166,,Cucumber,1,0,0,0,0,0
167,,Cauliflower Tacos,1,0,20,0,0,100
168,,"Grifter - ""Omen"" Nitro Stout - Schooner",1,0,12,0,2.9,76
169,,Regular Vegetarian [Dine-in],1,0,23,0,2.37,90
170,,Bang Bang Cauli D,1,0,17,0,2.76,84
171,,Heaps Normal Tin,1,0,11.37,0,2.67,77
172,,Philter Red - Pint,1,0,15,0,3.4,77
173,,No Anchovies,1,0,0,0,0,0
174,,Corona,1,0,10.84,0,2.96,73
175,,Coke 1.25L,1,0,7,0,3.69,47
176,,Ginger Ale,1,0,4.13,0,0,100
177,,Ottelia Chardonnay - Large,1,0,25,0,5.76,77
178,,Coke Can,1,0,4,0,1.89,53
179,,Eggplant Schnitty,1,0,0,0,4.27,0
180,,Bad Bitch Martini,1,0,17.56,0,4.08,77
181,,Gluten-free Hail Africa,1,0,31,0,8.57,72
182,,Send Kids Food ASAP,1,0,0,0,0,0
183,,BBQ Wings D,1,0,16,0,3.14,80
184,,Baked Camembert,1,0,0,0,0,0
185,,Two Bays Pale Ale Can,1,0,7.07,0,5.41,23
186,,Regular Paddock,1,0,25,0,3.28,87
187,,Large Bubba Gump,1,0,31,0,5.8,81
188,,Puerto Sunset,1,0,21,0,4.51,79
189,,Holy Guacamole,1,0,16,0,3.67,77
190,,Large Margherita,1,0,23,0,2.3,90
191,,No Mayo,1,0,0,0,0,0
192,,Regular Truffalo Soldier [Dine-in],1,0,26.85,0,3.27,88
193,,Large Tandoori Chicken,1,0,30,0,3.3,89
194,,Regular New Yorker,1,0,23,0,3.59,84
195,,Philter Red - Schooner,1,0,11,0,2.53,77
196,,Delivery Fee - Freshwater / Queenscliff,1,0,5,0,0,100
197,,Petits Detours Rosé - Regular,1,0,16,0,3.47,78
198,,Side Spicy Salsa,1,0,1,0,0,100
199,,No Dressing,1,0,0,0,0,0
200,,A. Rodda Chardonnay - Regular,1,0,28.92,0,6.17,79
201,,Cauliflower Burrito,1,0,28,0,5.14,82
202,,Gluten-free [Corn Tortillas],1,0,0,0,0,0
203,,BBQ Wings,1,0,16.01,0,3.14,80
204,,Grifter Pale Ale 4-pack D,1,0,20,0,13.06,35
205,,Mie Goreng,1,0,13.8,0,0,100
206,,Beetle Juice,1,0,17.56,0,3.64,79
207,,Garnishes [2x],1,0,2,0,0,100
208,,Vegan Cheese [make it dairy-free],1,0,0,0,0,0
209,,Large Super House Special,1,0,29,0,7.38,75
